datetime,sheet_year,water_level_m,flow_m3s,sediment_obs_kgm3,year,sediment_model_kgm3,sediment_filled_flag,sediment_used_kgm3,sediment_flux_kg_s,month
2017-09-12 12:00:00,2017,41.980000000000004,235.0,,2017,0.5897904355628399,True,0.5897904355628399,138.6007523572674,9
2017-09-12 16:00:00,2017,41.97,230.0,,2017,0.5804146140738782,True,0.5804146140738782,133.49536123699198,9
2017-09-12 20:00:00,2017,41.980000000000004,235.0,,2017,0.5897904355628399,True,0.5897904355628399,138.6007523572674,9
2017-09-13 00:00:00,2017,41.97,230.0,,2017,0.5804146140738782,True,0.5804146140738782,133.49536123699198,9
2017-09-13 04:00:00,2017,42.0,245.0,,2017,0.608955122997428,True,0.608955122997428,149.19400513436986,9
2017-09-13 08:00:00,2017,42.050000000000004,274.0,0.523,2017,0.666044061316436,False,0.523,143.302,9
2017-09-13 12:00:00,2017,42.08,293.0,,2017,0.7051815144123739,True,0.7051815144123739,206.61818372282553,9
2017-09-13 16:00:00,2017,41.980000000000004,235.0,,2017,0.5897904355628399,True,0.5897904355628399,138.6007523572674,9
2017-09-13 20:00:00,2017,41.97,230.0,,2017,0.5804146140738782,True,0.5804146140738782,133.49536123699198,9
2017-09-14 00:00:00,2017,41.97,230.0,,2017,0.5804146140738782,True,0.5804146140738782,133.49536123699198,9
2017-09-14 04:00:00,2017,41.980000000000004,235.0,,2017,0.5897904355628399,True,0.5897904355628399,138.6007523572674,9
2017-09-14 08:00:00,2017,41.980000000000004,235.0,0.4,2017,0.5897904355628399,False,0.4,94.0,9
2017-09-14 12:00:00,2017,42.050000000000004,274.0,,2017,0.666044061316436,True,0.666044061316436,182.49607280070347,9
2017-09-14 16:00:00,2017,42.0,245.0,,2017,0.608955122997428,True,0.608955122997428,149.19400513436986,9
2017-09-14 20:00:00,2017,41.97,230.0,,2017,0.5804146140738782,True,0.5804146140738782,133.49536123699198,9
2017-09-15 00:00:00,2017,41.96,225.0,,2017,0.5711775504486701,True,0.5711775504486701,128.5149488509508,9
2017-09-15 04:00:00,2017,41.97,230.0,,2017,0.5804146140738782,True,0.5804146140738782,133.49536123699198,9
2017-09-15 08:00:00,2017,41.97,230.0,0.431,2017,0.5804146140738782,False,0.431,99.13,9
2017-09-15 12:00:00,2017,42.050000000000004,274.0,,2017,0.666044061316436,True,0.666044061316436,182.49607280070347,9
2017-09-15 16:00:00,2017,42.01,251.0,,2017,0.6203524171549701,True,0.6203524171549701,155.7084567058975,9
2017-09-15 20:00:00,2017,41.980000000000004,235.0,,2017,0.5897904355628399,True,0.5897904355628399,138.6007523572674,9
2017-09-16 00:00:00,2017,41.97,230.0,,2017,0.5804146140738782,True,0.5804146140738782,133.49536123699198,9
2017-09-16 04:00:00,2017,41.980000000000004,235.0,,2017,0.5897904355628399,True,0.5897904355628399,138.6007523572674,9
2017-09-16 08:00:00,2017,41.980000000000004,235.0,0.551,2017,0.5897904355628399,False,0.551,129.485,9
2017-09-16 12:00:00,2017,41.99,240.0,,2017,0.5993041860829859,True,0.5993041860829859,143.8330046599166,9
2017-09-16 16:00:00,2017,41.99,240.0,,2017,0.5993041860829859,True,0.5993041860829859,143.8330046599166,9
2017-09-16 20:00:00,2017,42.0,245.0,,2017,0.608955122997428,True,0.608955122997428,149.19400513436986,9
2017-09-17 00:00:00,2017,41.99,240.0,,2017,0.5993041860829859,True,0.5993041860829859,143.8330046599166,9
2017-09-17 04:00:00,2017,41.99,240.0,,2017,0.5993041860829859,True,0.5993041860829859,143.8330046599166,9
2017-09-17 08:00:00,2017,42.07,286.0,0.404,2017,0.6907737167672895,False,0.404,115.54400000000001,9
2017-09-17 12:00:00,2017,42.1,306.0,,2017,0.7328586335373979,True,0.7328586335373979,224.25474186244375,9
2017-09-17 16:00:00,2017,42.02,256.0,,2017,0.6302975887782863,True,0.6302975887782863,161.3561827272413,9
2017-09-17 20:00:00,2017,41.99,240.0,,2017,0.5993041860829859,True,0.5993041860829859,143.8330046599166,9
2017-09-18 00:00:00,2017,41.980000000000004,201.0,,2017,0.5381774310702725,True,0.5381774310702725,108.17366364512478,9
2017-09-18 04:00:00,2017,41.99,206.0,,2017,0.5469417905039154,True,0.5469417905039154,112.67000884380658,9
2017-09-18 08:00:00,2017,42.02,220.0,0.429,2017,0.5724894594433217,False,0.429,94.38,9
2017-09-18 12:00:00,2017,42.06,241.0,,2017,0.6121379119484855,True,0.6121379119484855,147.52523677958501,9
2017-09-18 16:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,9
2017-09-18 20:00:00,2017,42.0,210.0,,2017,0.5543111180715952,True,0.5543111180715952,116.40533479503499,9
2017-09-19 00:00:00,2017,42.0,210.0,,2017,0.5543111180715952,True,0.5543111180715952,116.40533479503499,9
2017-09-19 04:00:00,2017,42.01,215.0,,2017,0.5633316606459726,True,0.5633316606459726,121.11630703888412,9
2017-09-19 08:00:00,2017,42.01,215.0,0.522,2017,0.5633316606459726,False,0.522,112.23,9
2017-09-19 12:00:00,2017,42.01,215.0,,2017,0.5633316606459726,True,0.5633316606459726,121.11630703888412,9
2017-09-19 16:00:00,2017,42.0,210.0,,2017,0.5543111180715952,True,0.5543111180715952,116.40533479503499,9
2017-09-19 20:00:00,2017,42.01,215.0,,2017,0.5633316606459726,True,0.5633316606459726,121.11630703888412,9
2017-09-20 00:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,9
2017-09-20 04:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,9
2017-09-20 08:00:00,2017,42.03,225.0,0.441,2017,0.5817833299169799,False,0.441,99.225,9
2017-09-20 12:00:00,2017,42.03,225.0,,2017,0.5817833299169799,True,0.5817833299169799,130.90124923132046,9
2017-09-20 16:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,9
2017-09-20 20:00:00,2017,42.03,225.0,,2017,0.5817833299169799,True,0.5817833299169799,130.90124923132046,9
2017-09-21 00:00:00,2017,42.03,225.0,,2017,0.5817833299169799,True,0.5817833299169799,130.90124923132046,9
2017-09-21 04:00:00,2017,42.03,225.0,,2017,0.5817833299169799,True,0.5817833299169799,130.90124923132046,9
2017-09-21 08:00:00,2017,42.050000000000004,235.0,0.448,2017,0.6007751219595722,False,0.448,105.28,9
2017-09-21 12:00:00,2017,42.06,241.0,,2017,0.6121379119484855,True,0.6121379119484855,147.52523677958501,9
2017-09-21 16:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,9
2017-09-21 20:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,9
2017-09-22 00:00:00,2017,42.01,215.0,,2017,0.5633316606459726,True,0.5633316606459726,121.11630703888412,9
2017-09-22 04:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,9
2017-09-22 08:00:00,2017,42.03,225.0,0.499,2017,0.5817833299169799,False,0.499,112.275,9
2017-09-22 10:00:00,2017,42.07,246.0,,2017,0.621988215160997,True,0.621988215160997,153.00910092960527,9
2017-09-22 12:00:00,2017,42.07,246.0,,2017,0.621988215160997,True,0.621988215160997,153.00910092960527,9
2017-09-22 16:00:00,2017,42.03,225.0,,2017,0.5817833299169799,True,0.5817833299169799,130.90124923132046,9
2017-09-22 20:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,9
2017-09-23 00:00:00,2017,42.01,215.0,,2017,0.5633316606459726,True,0.5633316606459726,121.11630703888412,9
2017-09-23 04:00:00,2017,42.01,215.0,,2017,0.5633316606459726,True,0.5633316606459726,121.11630703888412,9
2017-09-23 08:00:00,2017,42.03,225.0,0.478,2017,0.5817833299169799,False,0.478,107.55,9
2017-09-23 12:00:00,2017,42.04,230.0,,2017,0.5912122054234933,True,0.5912122054234933,135.97880724740347,9
2017-09-23 16:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,9
2017-09-23 20:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,9
2017-09-24 00:00:00,2017,42.01,215.0,,2017,0.5633316606459726,True,0.5633316606459726,121.11630703888412,9
2017-09-24 04:00:00,2017,42.01,215.0,,2017,0.5633316606459726,True,0.5633316606459726,121.11630703888412,9
2017-09-24 08:00:00,2017,42.01,215.0,0.449,2017,0.5633316606459726,False,0.449,96.535,9
2017-09-24 12:00:00,2017,42.06,241.0,,2017,0.6121379119484855,True,0.6121379119484855,147.52523677958501,9
2017-09-24 16:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,9
2017-09-24 20:00:00,2017,42.0,210.0,,2017,0.5543111180715952,True,0.5543111180715952,116.40533479503499,9
2017-09-25 00:00:00,2017,42.0,210.0,,2017,0.5543111180715952,True,0.5543111180715952,116.40533479503499,9
2017-09-25 04:00:00,2017,42.03,225.0,,2017,0.5817833299169799,True,0.5817833299169799,130.90124923132046,9
2017-09-25 08:00:00,2017,42.02,220.0,0.391,2017,0.5724894594433217,False,0.391,86.02000000000001,9
2017-09-25 12:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,9
2017-09-25 16:00:00,2017,42.04,230.0,,2017,0.5912122054234933,True,0.5912122054234933,135.97880724740347,9
2017-09-25 20:00:00,2017,42.01,215.0,,2017,0.5633316606459726,True,0.5633316606459726,121.11630703888412,9
2017-09-26 00:00:00,2017,41.99,206.0,,2017,0.5469417905039154,True,0.5469417905039154,112.67000884380658,9
2017-09-26 04:00:00,2017,41.980000000000004,201.0,,2017,0.5381774310702725,True,0.5381774310702725,108.17366364512478,9
2017-09-26 08:00:00,2017,42.01,215.0,0.429,2017,0.5633316606459726,False,0.429,92.235,9
2017-09-26 12:00:00,2017,42.04,230.0,,2017,0.5912122054234933,True,0.5912122054234933,135.97880724740347,9
2017-09-26 16:00:00,2017,42.06,241.0,,2017,0.6121379119484855,True,0.6121379119484855,147.52523677958501,9
2017-09-26 20:00:00,2017,42.04,230.0,,2017,0.5912122054234933,True,0.5912122054234933,135.97880724740347,9
2017-09-27 00:00:00,2017,42.050000000000004,235.0,,2017,0.6007751219595722,True,0.6007751219595722,141.18215366049947,9
2017-09-27 04:00:00,2017,42.06,241.0,,2017,0.6121379119484855,True,0.6121379119484855,147.52523677958501,9
2017-09-27 08:00:00,2017,42.03,225.0,0.367,2017,0.5817833299169799,False,0.367,82.575,9
2017-09-27 12:00:00,2017,42.06,241.0,,2017,0.6121379119484855,True,0.6121379119484855,147.52523677958501,9
2017-09-27 16:00:00,2017,42.050000000000004,235.0,,2017,0.6007751219595722,True,0.6007751219595722,141.18215366049947,9
2017-09-27 20:00:00,2017,41.99,206.0,,2017,0.5469417905039154,True,0.5469417905039154,112.67000884380658,9
2017-09-28 00:00:00,2017,41.99,206.0,,2017,0.5469417905039154,True,0.5469417905039154,112.67000884380658,9
2017-09-28 04:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,9
2017-09-28 08:00:00,2017,42.03,225.0,0.324,2017,0.5817833299169799,False,0.324,72.9,9
2017-09-28 12:00:00,2017,42.03,225.0,,2017,0.5817833299169799,True,0.5817833299169799,130.90124923132046,9
2017-09-28 16:00:00,2017,42.06,241.0,,2017,0.6121379119484855,True,0.6121379119484855,147.52523677958501,9
2017-09-28 20:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,9
2017-09-29 00:00:00,2017,41.99,206.0,,2017,0.5469417905039154,True,0.5469417905039154,112.67000884380658,9
2017-09-29 04:00:00,2017,42.01,215.0,,2017,0.5633316606459726,True,0.5633316606459726,121.11630703888412,9
2017-09-29 08:00:00,2017,42.04,230.0,0.353,2017,0.5912122054234933,False,0.353,81.19,9
2017-09-29 12:00:00,2017,42.04,230.0,,2017,0.5912122054234933,True,0.5912122054234933,135.97880724740347,9
2017-09-29 16:00:00,2017,42.050000000000004,235.0,,2017,0.6007751219595722,True,0.6007751219595722,141.18215366049947,9
2017-09-29 20:00:00,2017,41.980000000000004,201.0,,2017,0.5381774310702725,True,0.5381774310702725,108.17366364512478,9
2017-09-30 00:00:00,2017,42.01,215.0,,2017,0.5633316606459726,True,0.5633316606459726,121.11630703888412,9
2017-09-30 04:00:00,2017,42.04,230.0,,2017,0.5912122054234933,True,0.5912122054234933,135.97880724740347,9
2017-09-30 08:00:00,2017,42.08,252.0,0.376,2017,0.6336821436795436,False,0.376,94.752,9
2017-09-30 12:00:00,2017,42.06,241.0,,2017,0.6121379119484855,True,0.6121379119484855,147.52523677958501,9
2017-09-30 16:00:00,2017,42.03,225.0,,2017,0.5817833299169799,True,0.5817833299169799,130.90124923132046,9
2017-09-30 20:00:00,2017,42.01,215.0,,2017,0.5633316606459726,True,0.5633316606459726,121.11630703888412,9
2017-10-01 00:00:00,2017,42.02,220.0,,2017,0.5724894594433217,True,0.5724894594433217,125.94768107753079,10
2017-10-01 04:00:00,2017,42.01,215.0,,2017,0.5633316606459726,True,0.5633316606459726,121.11630703888412,10
2017-10-01 08:00:00,2017,42.03,225.0,0.508,2017,0.5817833299169799,False,0.508,114.3,10
2017-10-01 12:00:00,2017,42.03,225.0,,2017,0.5817833299169799,True,0.5817833299169799,130.90124923132046,10
2017-10-01 16:00:00,2017,42.1,263.0,,2017,0.655839589362183,True,0.655839589362183,172.48581200225414,10
2017-10-01 20:00:00,2017,42.11,269.0,,2017,0.668037594670311,True,0.668037594670311,179.70211296631365,10
2017-10-02 00:00:00,2017,42.050000000000004,235.0,,2017,0.6007751219595722,True,0.6007751219595722,141.18215366049947,10
2017-10-02 04:00:00,2017,42.04,230.0,,2017,0.5912122054234933,True,0.5912122054234933,135.97880724740347,10
2017-10-02 08:00:00,2017,42.06,241.0,0.553,2017,0.6121379119484855,False,0.553,133.27300000000002,10
2017-10-02 12:00:00,2017,42.11,269.0,,2017,0.668037594670311,True,0.668037594670311,179.70211296631365,10
2017-10-02 16:00:00,2017,42.07,210.0,,2017,0.5622064125276013,True,0.5622064125276013,118.06334663079627,10
2017-10-02 20:00:00,2017,42.07,210.0,,2017,0.5622064125276013,True,0.5622064125276013,118.06334663079627,10
2017-10-03 00:00:00,2017,42.14,247.0,,2017,0.6328629717249705,True,0.6328629717249705,156.31715401606772,10
2017-10-03 04:00:00,2017,42.15,253.0,,2017,0.6448115085930307,True,0.6448115085930307,163.13731167403677,10
2017-10-03 08:00:00,2017,42.15,253.0,0.469,2017,0.6448115085930307,False,0.469,118.657,10
2017-10-03 12:00:00,2017,42.18,272.0,,2017,0.6835628990877255,True,0.6835628990877255,185.92910855186133,10
2017-10-03 16:00:00,2017,42.15,253.0,,2017,0.6448115085930307,True,0.6448115085930307,163.13731167403677,10
2017-10-03 20:00:00,2017,42.1,225.0,,2017,0.590181184803055,True,0.590181184803055,132.79076658068738,10
2017-10-04 00:00:00,2017,42.11,230.0,,2017,0.599766752338047,True,0.599766752338047,137.9463530377508,10
2017-10-04 04:00:00,2017,42.1,225.0,,2017,0.590181184803055,True,0.590181184803055,132.79076658068738,10
2017-10-04 08:00:00,2017,42.160000000000004,259.0,0.527,2017,0.6569308622462664,False,0.527,136.493,10
2017-10-04 12:00:00,2017,42.19,279.0,,2017,0.6981241396312091,True,0.6981241396312091,194.77663495710735,10
2017-10-04 16:00:00,2017,42.19,279.0,,2017,0.6981241396312091,True,0.6981241396312091,194.77663495710735,10
2017-10-04 20:00:00,2017,42.17,266.0,,2017,0.671079655413723,True,0.671079655413723,178.50718834005033,10
2017-10-05 00:00:00,2017,42.11,230.0,,2017,0.599766752338047,True,0.599766752338047,137.9463530377508,10
2017-10-05 04:00:00,2017,42.13,241.0,,2017,0.6210858621466335,True,0.6210858621466335,149.68169277733867,10
2017-10-05 08:00:00,2017,42.18,272.0,0.538,2017,0.6835628990877255,False,0.538,146.336,10
2017-10-05 12:00:00,2017,42.15,253.0,,2017,0.6448115085930307,True,0.6448115085930307,163.13731167403677,10
2017-10-05 16:00:00,2017,42.2,285.0,,2017,0.7109701495183108,True,0.7109701495183108,202.62649261271858,10
2017-10-05 20:00:00,2017,42.120000000000005,236.0,,2017,0.6112222358287582,True,0.6112222358287582,144.24844765558694,10
2017-10-06 00:00:00,2017,42.120000000000005,236.0,,2017,0.6112222358287582,True,0.6112222358287582,144.24844765558694,10
2017-10-06 04:00:00,2017,42.17,266.0,,2017,0.671079655413723,True,0.671079655413723,178.50718834005033,10
2017-10-06 08:00:00,2017,42.18,272.0,0.652,2017,0.6835628990877255,False,0.652,177.344,10
2017-10-06 12:00:00,2017,42.160000000000004,259.0,,2017,0.6569308622462664,True,0.6569308622462664,170.145093321783,10
2017-10-06 16:00:00,2017,42.17,266.0,,2017,0.671079655413723,True,0.671079655413723,178.50718834005033,10
2017-10-06 20:00:00,2017,42.11,230.0,,2017,0.599766752338047,True,0.599766752338047,137.9463530377508,10
2017-10-07 00:00:00,2017,42.1,225.0,,2017,0.590181184803055,True,0.590181184803055,132.79076658068738,10
2017-10-07 04:00:00,2017,42.09,220.0,,2017,0.5807251939338142,True,0.5807251939338142,127.75954266543911,10
2017-10-07 08:00:00,2017,42.120000000000005,236.0,0.603,2017,0.6112222358287582,False,0.603,142.308,10
2017-10-07 12:00:00,2017,42.19,324.0,,2017,0.7857668940740807,True,0.7857668940740807,254.58847368000215,10
2017-10-07 16:00:00,2017,42.19,324.0,,2017,0.7857668940740807,True,0.7857668940740807,254.58847368000215,10
2017-10-07 20:00:00,2017,42.13,282.0,,2017,0.6947884172120482,True,0.6947884172120482,195.9303336537976,10
2017-10-08 00:00:00,2017,42.11,269.0,,2017,0.668037594670311,True,0.668037594670311,179.70211296631365,10
2017-10-08 04:00:00,2017,42.11,269.0,,2017,0.668037594670311,True,0.668037594670311,179.70211296631365,10
2017-10-08 08:00:00,2017,42.11,269.0,0.675,2017,0.668037594670311,False,0.675,181.57500000000002,10
2017-10-08 12:00:00,2017,42.120000000000005,276.0,,2017,0.6822167960340962,True,0.6822167960340962,188.29183570541056,10
2017-10-08 16:00:00,2017,42.11,269.0,,2017,0.668037594670311,True,0.668037594670311,179.70211296631365,10
2017-10-08 20:00:00,2017,42.120000000000005,276.0,,2017,0.6822167960340962,True,0.6822167960340962,188.29183570541056,10
2017-10-09 00:00:00,2017,42.13,282.0,,2017,0.6947884172120482,True,0.6947884172120482,195.9303336537976,10
2017-10-09 04:00:00,2017,42.230000000000004,355.0,,2017,0.8572234910542738,True,0.8572234910542738,304.31433932426717,10
2017-10-09 08:00:00,2017,42.160000000000004,302.0,0.852,2017,0.7373593451266005,False,0.852,257.304,10
2017-10-09 09:00:00,2017,42.15,295.0,,2017,0.7223349177223615,True,0.7223349177223615,213.08880072809663,10
2017-10-09 12:00:00,2017,42.14,289.0,,2017,0.7093900486586695,True,0.7093900486586695,205.0137240623555,10
2017-10-09 16:00:00,2017,42.15,295.0,,2017,0.7223349177223615,True,0.7223349177223615,213.08880072809663,10
2017-10-09 20:00:00,2017,42.17,309.0,,2017,0.75260839736228,True,0.75260839736228,232.55599478494452,10
2017-10-10 00:00:00,2017,42.19,324.0,,2017,0.7857668940740807,True,0.7857668940740807,254.58847368000215,10
2017-10-10 04:00:00,2017,42.230000000000004,355.0,,2017,0.8572234910542738,True,0.8572234910542738,304.31433932426717,10
2017-10-10 08:00:00,2017,42.27,388.0,1.75,2017,0.9374465831220354,False,1.75,679.0,10
2017-10-10 12:00:00,2017,42.32,431.0,,2017,1.048779191247995,True,1.048779191247995,452.0238314278858,10
2017-10-10 16:00:00,2017,42.36,467.0,,2017,1.1479160084354472,True,1.1479160084354472,536.0767759393539,10
2017-10-10 20:00:00,2017,42.38,486.0,,2017,1.20229308922156,True,1.20229308922156,584.3144413616782,10
2017-10-11 00:00:00,2017,42.4,505.0,,2017,1.2583200323901493,True,1.2583200323901493,635.4516163570254,10
2017-10-11 04:00:00,2017,42.410000000000004,515.0,,2017,1.2883083162204347,True,1.2883083162204347,663.4787828535239,10
2017-10-11 08:00:00,2017,42.42,525.0,1.61,2017,1.3187551708476069,False,1.61,845.25,10
2017-10-11 12:00:00,2017,42.43,535.0,,2017,1.349663582582575,True,1.349663582582575,722.0700166816775,10
2017-10-11 16:00:00,2017,42.43,535.0,,2017,1.349663582582575,True,1.349663582582575,722.0700166816775,10
2017-10-11 20:00:00,2017,42.43,535.0,,2017,1.349663582582575,True,1.349663582582575,722.0700166816775,10
2017-10-12 00:00:00,2017,42.42,468.0,,2017,1.1662701342341422,True,1.1662701342341422,545.8144228215785,10
2017-10-12 04:00:00,2017,42.4,449.0,,2017,1.1127253919819893,True,1.1127253919819893,499.6137009999132,10
2017-10-12 08:00:00,2017,42.39,440.0,1.37,2017,1.0878005263173918,False,1.37,602.8000000000001,10
2017-10-12 10:00:00,2017,42.38,431.0,1.45,2017,1.0632348815105075,False,1.45,624.9499999999999,10
2017-10-12 12:00:00,2017,42.370000000000005,422.0,,2017,1.039026546225173,True,1.039026546225173,438.46920250702306,10
2017-10-12 16:00:00,2017,42.35,404.0,,2017,0.9916740186277052,True,0.9916740186277052,400.6363035255929,10
2017-10-12 20:00:00,2017,42.36,413.0,,2017,1.01517358012627,True,1.01517358012627,419.26668859214953,10
2017-10-13 00:00:00,2017,42.35,404.0,,2017,0.9916740186277052,True,0.9916740186277052,400.6363035255929,10
2017-10-13 04:00:00,2017,42.36,413.0,,2017,1.01517358012627,True,1.01517358012627,419.26668859214953,10
2017-10-13 08:00:00,2017,42.35,404.0,1.41,2017,0.9916740186277052,False,1.41,569.64,10
2017-10-13 12:00:00,2017,42.35,404.0,,2017,0.9916740186277052,True,0.9916740186277052,400.6363035255929,10
2017-10-13 16:00:00,2017,42.33,387.0,,2017,0.948031168417038,True,0.948031168417038,366.88806217739375,10
2017-10-13 20:00:00,2017,42.35,404.0,,2017,0.9916740186277052,True,0.9916740186277052,400.6363035255929,10
2017-10-14 00:00:00,2017,42.370000000000005,422.0,,2017,1.039026546225173,True,1.039026546225173,438.46920250702306,10
2017-10-14 04:00:00,2017,42.36,413.0,,2017,1.01517358012627,True,1.01517358012627,419.26668859214953,10
2017-10-14 08:00:00,2017,42.36,413.0,1.32,2017,1.01517358012627,False,1.32,545.1600000000001,10
2017-10-14 12:00:00,2017,42.36,413.0,,2017,1.01517358012627,True,1.01517358012627,419.26668859214953,10
2017-10-14 16:00:00,2017,42.36,413.0,,2017,1.01517358012627,True,1.01517358012627,419.26668859214953,10
2017-10-14 20:00:00,2017,42.36,413.0,,2017,1.01517358012627,True,1.01517358012627,419.26668859214953,10
2017-10-15 00:00:00,2017,42.36,413.0,,2017,1.01517358012627,True,1.01517358012627,419.26668859214953,10
2017-10-15 04:00:00,2017,42.36,413.0,,2017,1.01517358012627,True,1.01517358012627,419.26668859214953,10
2017-10-15 08:00:00,2017,42.370000000000005,422.0,1.02,2017,1.039026546225173,False,1.02,430.44,10
2017-10-15 12:00:00,2017,42.35,404.0,,2017,0.9916740186277052,True,0.9916740186277052,400.6363035255929,10
2017-10-15 16:00:00,2017,42.34,396.0,,2017,0.9708625403128456,True,0.9708625403128456,384.46156596388687,10
2017-10-15 20:00:00,2017,42.33,387.0,,2017,0.948031168417038,True,0.948031168417038,366.88806217739375,10
2017-10-16 00:00:00,2017,42.32,379.0,,2017,0.9278211947992194,True,0.9278211947992194,351.64423282890414,10
2017-10-16 04:00:00,2017,42.31,370.0,,2017,0.905651261051851,True,0.905651261051851,335.09096658918486,10
2017-10-16 08:00:00,2017,42.300000000000004,362.0,0.82,2017,0.8860371985877344,False,0.82,296.84,10
2017-10-16 12:00:00,2017,42.31,370.0,,2017,0.905651261051851,True,0.905651261051851,335.09096658918486,10
2017-10-16 16:00:00,2017,42.36,413.0,,2017,1.01517358012627,True,1.01517358012627,419.26668859214953,10
2017-10-16 20:00:00,2017,42.410000000000004,459.0,,2017,1.1405858959349209,True,1.1405858959349209,523.5289262341287,10
2017-10-17 00:00:00,2017,42.32,379.0,,2017,0.9278211947992194,True,0.9278211947992194,351.64423282890414,10
2017-10-17 04:00:00,2017,42.32,379.0,,2017,0.9278211947992194,True,0.9278211947992194,351.64423282890414,10
2017-10-17 08:00:00,2017,42.31,370.0,0.856,2017,0.905651261051851,False,0.856,316.71999999999997,10
2017-10-17 12:00:00,2017,42.33,387.0,,2017,0.948031168417038,True,0.948031168417038,366.88806217739375,10
2017-10-17 16:00:00,2017,42.34,396.0,,2017,0.9708625403128456,True,0.9708625403128456,384.46156596388687,10
2017-10-17 20:00:00,2017,42.370000000000005,422.0,,2017,1.039026546225173,True,1.039026546225173,438.46920250702306,10
2017-10-18 00:00:00,2017,42.39,440.0,,2017,1.0878005263173918,True,1.0878005263173918,478.6322315796524,10
2017-10-18 04:00:00,2017,42.410000000000004,459.0,,2017,1.1405858959349209,True,1.1405858959349209,523.5289262341287,10
2017-10-18 08:00:00,2017,42.44,488.0,1.26,2017,1.2241056693678005,False,1.26,614.88,10
2017-10-18 12:00:00,2017,42.44,488.0,,2017,1.2241056693678005,True,1.2241056693678005,597.3635666514866,10
2017-10-18 16:00:00,2017,42.46,510.0,,2017,1.2892527109921246,True,1.2892527109921246,657.5188826059835,10
2017-10-18 20:00:00,2017,42.46,510.0,,2017,1.2892527109921246,True,1.2892527109921246,657.5188826059835,10
2017-10-19 00:00:00,2017,42.46,510.0,,2017,1.2892527109921246,True,1.2892527109921246,657.5188826059835,10
2017-10-19 04:00:00,2017,42.45,498.0,,2017,1.2536881201689558,True,1.2536881201689558,624.33668384414,10
2017-10-19 08:00:00,2017,42.45,498.0,1.35,2017,1.2536881201689558,False,1.35,672.3000000000001,10
2017-10-19 12:00:00,2017,42.44,488.0,,2017,1.2241056693678005,True,1.2241056693678005,597.3635666514866,10
2017-10-19 16:00:00,2017,42.44,488.0,,2017,1.2241056693678005,True,1.2241056693678005,597.3635666514866,10
2017-10-19 20:00:00,2017,42.43,478.0,,2017,1.1949672822001418,True,1.1949672822001418,571.1943608916678,10
2017-10-20 00:00:00,2017,42.410000000000004,459.0,,2017,1.1405858959349209,True,1.1405858959349209,523.5289262341287,10
2017-10-20 04:00:00,2017,42.410000000000004,459.0,,2017,1.1405858959349209,True,1.1405858959349209,523.5289262341287,10
2017-10-20 08:00:00,2017,42.4,449.0,0.77,2017,1.1127253919819893,False,0.77,345.73,10
2017-10-20 10:00:00,2017,42.39,440.0,,2017,1.0878005263173918,True,1.0878005263173918,478.6322315796524,10
2017-10-20 12:00:00,2017,42.370000000000005,422.0,,2017,1.039026546225173,True,1.039026546225173,438.46920250702306,10
2017-10-20 16:00:00,2017,42.36,413.0,,2017,1.01517358012627,True,1.01517358012627,419.26668859214953,10
2017-10-20 20:00:00,2017,42.370000000000005,422.0,,2017,1.039026546225173,True,1.039026546225173,438.46920250702306,10
2017-10-21 00:00:00,2017,42.36,413.0,,2017,1.01517358012627,True,1.01517358012627,419.26668859214953,10
2017-10-21 04:00:00,2017,42.35,404.0,,2017,0.9916740186277052,True,0.9916740186277052,400.6363035255929,10
2017-10-21 08:00:00,2017,42.35,404.0,0.812,2017,0.9916740186277052,False,0.812,328.048,10
2017-10-21 12:00:00,2017,42.34,396.0,,2017,0.9708625403128456,True,0.9708625403128456,384.46156596388687,10
2017-10-21 16:00:00,2017,42.36,413.0,,2017,1.01517358012627,True,1.01517358012627,419.26668859214953,10
2017-10-21 20:00:00,2017,42.35,404.0,,2017,0.9916740186277052,True,0.9916740186277052,400.6363035255929,10
2017-10-22 00:00:00,2017,42.36,413.0,,2017,1.01517358012627,True,1.01517358012627,419.26668859214953,10
