task_id,latitude,longitude,city,price,completed,nearest_member_km,members_2km,tasks_2km,quota_2km,credit_2km,average_quota_2km,local_mean_price_2km,relative_price_2km,higher_priced_task_share_2km,task_member_pressure
A0172,23.2128091257282,113.256333074606,广州市,65.5,0,0.7066757989019035,8,9,21.0,216.7389,2.625,65.44444444444444,0.055555555555557135,0.1111111111111111,1.1111111111111112
A0173,23.2523133871887,113.264093640781,广州市,66.5,0,0.06165923766367267,7,3,23.0,125.5233,3.2857142857142856,65.66666666666667,0.8333333333333286,0.0,0.5
A0174,23.2617120579038,113.273631743806,广州市,65.5,0,0.4693738074547953,6,2,19.0,105.6002,3.1666666666666665,66.0,-0.5,0.5,0.42857142857142855
A0175,23.1965714623088,113.248217962292,广州市,65.0,0,0.7165586074859915,11,8,100.0,3894.7810999999997,9.090909090909092,65.3125,-0.3125,0.625,0.75
A0176,23.233763172406,113.223460705564,广州市,67.5,0,0.6416521546752978,4,3,20.0,99.61560000000001,5.0,65.16666666666667,2.3333333333333286,0.0,0.8
A0177,22.604959707051,113.857589590804,深圳市,66.0,0,0.28079529920153684,9,3,31.0,148.1688,3.4444444444444446,65.83333333333333,0.1666666666666714,0.3333333333333333,0.4
A0178,22.7503426275261,113.583522613719,广州市,70.0,1,0.5852964566338515,1,2,3.0,1.9923,3.0,70.0,0.0,0.0,1.5
A0179,23.112957963072,113.218596106348,广州市,67.0,1,0.7447067482096226,5,1,12.0,42.7601,2.4,67.0,0.0,0.0,0.3333333333333333
A0180,23.1317590111482,113.27575799971,广州市,65.0,0,0.36104283688082983,34,5,192.0,6767.3891,5.647058823529412,68.1,-3.0999999999999943,0.4,0.17142857142857143
A0181,23.1404538960516,113.288511874539,广州市,65.5,1,0.5455335233708986,27,10,195.0,10676.893099999998,7.222222222222222,65.15,0.3499999999999943,0.0,0.39285714285714285
A0182,23.1288238498394,113.422445466624,广州市,65.5,0,0.3772960859417102,18,6,74.0,3049.849199999999,4.111111111111111,67.75,-2.25,0.3333333333333333,0.3684210526315789
A0183,23.1381658955335,113.372836112767,广州市,65.5,1,0.5950939853441298,20,5,170.0,17575.314500000004,8.5,65.1,0.4000000000000057,0.0,0.2857142857142857
A0184,23.135343036366,113.303714558036,广州市,65.0,0,0.3486954877524199,20,8,160.0,10333.3889,8.0,65.25,-0.25,0.5,0.42857142857142855
A0185,23.1441611874437,113.293760883836,广州市,65.5,1,0.1777032811515143,23,8,188.0,10557.211399999998,8.173913043478262,65.1875,0.3125,0.0,0.375
A0186,23.1350887199493,113.308793343828,广州市,65.0,0,0.5093225171326674,14,8,144.0,9829.786399999999,10.285714285714286,65.1875,-0.1875,0.375,0.6
A0187,23.1291226806063,113.350269600398,广州市,65.5,0,0.7926615758890914,18,6,71.0,782.8394999999999,3.9444444444444446,65.33333333333333,0.1666666666666714,0.0,0.3684210526315789
A0188,23.1355991942272,113.350753117381,广州市,65.5,0,0.8307404942017412,18,6,62.0,555.472,3.4444444444444446,65.25,0.25,0.0,0.3684210526315789
A0189,22.8914003692739,113.463408611086,广州市,69.5,1,2.608193671644073,0,2,0.0,0.0,0.0,72.0,-2.5,1.0,3.0
A0190,23.1324472006173,113.339825712796,广州市,65.5,1,0.13925463616836992,17,9,53.0,481.63079999999997,3.1176470588235294,65.22222222222223,0.27777777777777146,0.0,0.5555555555555556
A0191,23.1378221906984,113.391320724901,广州市,65.0,0,0.19260852823708016,27,5,222.0,20167.851500000004,8.222222222222221,65.2,-0.20000000000000284,0.4,0.21428571428571427
A0192,23.1370846778693,113.334185837298,广州市,65.0,0,0.4342972213964088,22,10,81.0,665.2957000000001,3.6818181818181817,65.25,-0.25,0.5,0.4782608695652174
A0193,23.1996540489449,113.347128721895,广州市,65.5,0,0.3221343928472581,19,5,335.0,41508.99240000001,17.63157894736842,65.7,-0.20000000000000284,0.4,0.3
A0194,23.1628186802684,113.418328010558,广州市,66.0,1,1.5923658338874442,1,1,1.0,0.0927,1.0,66.5,-0.5,1.0,1.0
A0195,23.1621334712159,113.33624247722,广州市,65.5,0,0.8475838355244629,8,5,92.0,4174.573200000001,11.5,65.7,-0.20000000000000284,0.6,0.6666666666666666
A0196,23.1745217883214,113.359043890192,广州市,66.5,0,0.4879847160103068,4,1,93.0,10428.9092,23.25,66.0,0.5,0.0,0.4
A0197,23.1396300112367,113.373441000257,广州市,65.0,0,0.5087943540875137,20,5,170.0,17575.314500000004,8.5,65.2,-0.20000000000000284,0.4,0.2857142857142857
A0198,22.8292607570027,113.512806615216,广州市,75.0,1,4.226999212331515,0,1,0.0,0.0,0.0,74.0,1.0,0.0,2.0
A0199,22.7740343384781,113.563484892444,广州市,74.5,1,2.8709200507829125,0,1,0.0,0.0,0.0,75.0,-0.5,1.0,2.0
A0200,22.7609687421639,113.567051785148,广州市,75.0,1,1.5077739378151054,1,3,3.0,1.9923,3.0,71.5,3.5,0.0,2.0
A0201,23.06873265818,113.259724537227,广州市,67.0,1,0.16429416863356264,4,2,14.0,109.39119999999998,3.5,68.0,-1.0,0.5,0.6
A0202,23.3804385369808,113.214808316726,广州市,70.0,1,0.3453365575085171,10,8,65.0,189.6504,6.5,69.4375,0.5625,0.125,0.8181818181818182
A0203,23.0683224425615,113.259826043953,广州市,67.0,0,0.14897490676204603,4,2,14.0,109.39119999999998,3.5,68.0,-1.0,0.5,0.6
A0204,22.8066172363972,113.553841124661,广州市,66.5,1,1.595161945207894,1,4,14.0,19.9231,14.0,70.125,-3.625,0.75,2.5
A0205,22.8080831187483,113.554093517069,广州市,66.5,1,1.6943775720289374,1,4,14.0,19.9231,14.0,70.125,-3.625,0.75,2.5
A0206,22.807546702812,113.552166166666,广州市,70.0,1,1.4950389189354638,1,4,14.0,19.9231,14.0,69.25,0.75,0.5,2.5
A0207,22.7515565254918,113.582300593937,广州市,70.0,1,0.43544133929409384,1,3,3.0,1.9923,3.0,71.66666666666667,-1.6666666666666714,0.3333333333333333,2.0
A0208,22.7372249570996,113.493320018744,广州市,75.0,1,8.466893372424382,0,0,0.0,0.0,0.0,75.0,0.0,0.0,1.0
A0209,22.7514939634161,113.583011167968,广州市,70.0,1,0.5083855446835552,1,3,3.0,1.9923,3.0,71.66666666666667,-1.6666666666666714,0.3333333333333333,2.0
A0210,23.1087118142391,113.492884574249,广州市,67.0,1,0.6261557178759821,4,5,92.0,15020.0245,23.0,66.1,0.9000000000000057,0.0,1.2
A0211,23.1438110113331,113.225977000331,广州市,66.0,0,0.30867525446243543,7,6,32.0,163.3697,4.571428571428571,65.91666666666667,0.0833333333333286,0.16666666666666666,0.875
A0212,23.452313317277,113.18650320598,广州市,70.0,0,1.046431041986862,2,3,38.0,151.9839,19.0,73.33333333333333,-3.3333333333333286,0.6666666666666666,1.3333333333333333
A0213,23.3387320144502,113.28750899998,广州市,68.0,1,0.905692375609083,6,1,30.0,174.81230000000002,5.0,66.5,1.5,0.0,0.2857142857142857
A0214,23.4663327934283,113.159491967779,广州市,70.0,0,0.4598955287928258,4,7,37.0,67.7386,9.25,73.14285714285714,-3.142857142857139,0.7142857142857143,1.6
A0215,23.1421736666503,113.225830285482,广州市,66.0,0,0.4814208517138308,7,6,32.0,163.3697,4.571428571428571,65.91666666666667,0.0833333333333286,0.16666666666666666,0.875
A0216,23.374775772357,113.178884764987,广州市,70.5,1,1.876034006426717,1,0,10.0,19.9231,10.0,70.5,0.0,0.0,0.5
A0217,23.4707976950687,113.162317292602,广州市,70.0,0,0.20355113956729776,4,7,37.0,67.7386,9.25,73.14285714285714,-3.142857142857139,0.7142857142857143,1.6
A0218,23.1369726166487,113.251180512779,广州市,66.0,1,0.10237620759408578,24,2,170.0,5132.963700000001,7.083333333333333,65.25,0.75,0.0,0.12
A0219,23.4567319436188,113.281831122566,广州市,70.5,1,0.19983670469331197,2,1,2.0,1.0242,1.0,70.0,0.5,0.0,0.6666666666666666
A0220,23.3928644657187,113.216877071196,广州市,65.0,1,0.31490855499483394,12,10,92.0,287.62430000000006,7.666666666666667,70.05,-5.049999999999997,1.0,0.8461538461538461
A0221,23.4594832741594,113.190665542288,广州市,70.0,0,0.34896661095545806,3,4,48.0,171.907,16.0,73.75,-3.75,0.75,1.25
A0222,22.7102301705629,113.552891213297,广州市,75.0,1,5.294383389887917,0,0,0.0,0.0,0.0,75.0,0.0,0.0,1.0
A0223,23.466897437603,113.156847690528,广州市,70.0,0,0.3786221264791124,4,7,37.0,67.7386,9.25,73.14285714285714,-3.142857142857139,0.7142857142857143,1.6
A0224,23.3948402819022,113.221447149273,广州市,70.0,0,0.31784345977167966,13,9,97.0,285.63190000000003,7.461538461538462,68.94444444444444,1.0555555555555571,0.0,0.7142857142857143
A0225,23.3388714432594,113.111064901651,广州市,75.0,1,4.306186195962648,0,0,0.0,0.0,0.0,75.0,0.0,0.0,1.0
A0226,23.4739306979279,113.228661761516,广州市,75.0,0,1.015818294692571,2,0,18.0,39.8462,9.0,75.0,0.0,0.0,0.3333333333333333
A0227,23.415362495971,113.255981176897,广州市,70.0,1,2.0660366427465475,0,1,0.0,0.0,0.0,70.0,0.0,0.0,2.0
A0228,23.3962014611059,113.214823185478,广州市,65.5,1,0.057743922700101605,10,9,73.0,225.86260000000001,7.3,69.44444444444444,-3.944444444444443,0.8888888888888888,0.9090909090909091
A0229,23.4049935441326,113.218564358435,广州市,70.0,1,0.7325108467406642,10,8,64.0,166.0932,6.4,68.8125,1.1875,0.0,0.8181818181818182
A0230,23.0756222678072,113.288290696452,广州市,66.0,1,0.03180733989744858,9,1,48.0,868.087,5.333333333333333,66.0,0.0,0.0,0.2
A0231,23.3724341706871,113.207607097319,广州市,70.0,1,0.3575598674061658,5,3,40.0,143.82729999999998,8.0,71.66666666666667,-1.6666666666666714,0.3333333333333333,0.6666666666666666
A0232,23.425831172849,113.208056767498,广州市,70.0,1,2.272474932141197,0,2,0.0,0.0,0.0,70.0,0.0,0.0,3.0
A0233,23.3984107824574,113.25153069652,广州市,70.0,1,0.408384325145722,2,2,26.0,112.9106,13.0,72.5,-2.5,0.5,1.0
A0234,23.3895943664696,113.209449233563,广州市,70.0,1,0.17651201672267475,10,10,66.0,189.6504,6.6,69.55,0.45000000000000284,0.1,1.0
A0235,23.4038021496939,113.209090840207,广州市,70.0,1,0.4208935006649896,7,8,48.0,103.98100000000001,6.857142857142857,68.8125,1.1875,0.0,1.125
A0236,23.3950883145195,113.209232887461,广州市,70.0,1,0.6400644405061421,8,9,52.0,145.8195,6.5,68.94444444444444,1.0555555555555571,0.0,1.1111111111111112
A0237,23.0969280105105,113.239735000161,广州市,66.0,1,0.3909064043984828,11,0,39.0,238.2197,3.5454545454545454,66.0,0.0,0.0,0.08333333333333333
A0238,23.4084128090178,113.212755376026,广州市,70.0,1,0.7590638758893341,5,8,36.0,103.9508,7.2,68.8125,1.1875,0.0,1.5
A0239,23.0918714635254,113.337875769111,广州市,65.0,1,0.09820160218621445,19,8,42.0,283.8966,2.210526315789474,65.25,-0.25,0.5,0.45
A0240,23.3948402819022,113.221447149273,广州市,70.0,0,0.31784345977167966,13,9,97.0,285.63190000000003,7.461538461538462,68.94444444444444,1.0555555555555571,0.0,0.7142857142857143
A0241,23.0953786446699,113.340585953241,广州市,65.5,0,0.3835392142894357,19,8,42.0,283.8966,2.210526315789474,65.1875,0.3125,0.0,0.45
A0242,23.4064905563046,113.169637572138,广州市,71.5,1,1.8118199245718363,1,0,10.0,19.9231,10.0,71.5,0.0,0.0,0.5
A0243,23.1002261378906,113.272654115225,广州市,65.5,0,0.4585639881259094,28,4,90.0,1051.6259999999997,3.2142857142857144,66.0,-0.5,0.75,0.1724137931034483
A0244,23.1140539351209,113.268162269676,广州市,66.0,0,0.3559450870937788,41,5,153.0,2469.7012999999997,3.731707317073171,65.4,0.5999999999999943,0.0,0.14285714285714285
A0245,23.4260402551923,113.205743562539,广州市,70.0,1,2.128113154917794,0,1,0.0,0.0,0.0,70.0,0.0,0.0,2.0
A0246,23.0914437936008,113.361995204673,广州市,66.5,0,0.4977700549412563,7,3,24.0,261.7302,3.4285714285714284,66.16666666666667,0.3333333333333286,0.0,0.5
A0247,23.0725067756973,113.323263141182,广州市,66.0,1,0.8464932471951828,7,4,16.0,66.1098,2.2857142857142856,65.375,0.625,0.25,0.625
A0248,23.0987470300923,113.314500058647,广州市,65.0,0,0.31201825046069354,20,4,137.0,4309.751499999999,6.85,65.25,-0.25,0.5,0.23809523809523808
A0249,23.0922354401604,113.361821053777,广州市,66.5,0,0.43275193039167525,7,3,24.0,261.7302,3.4285714285714284,66.16666666666667,0.3333333333333286,0.0,0.5
A0250,23.0922576316007,113.309217218266,广州市,65.5,1,0.2798583087221105,14,4,117.0,4129.9232999999995,8.357142857142858,65.125,0.375,0.0,0.3333333333333333
A0251,23.0781382751711,113.356352889423,广州市,66.5,0,1.4724953266390013,6,5,14.0,66.1098,2.3333333333333335,66.2,0.29999999999999716,0.2,0.8571428571428571
A0252,23.0720749507871,113.357390647834,广州市,67.0,0,1.2891742798805,2,1,6.0,39.8462,3.0,66.5,0.5,0.0,0.6666666666666666
A0253,23.0868626906769,113.332467287231,广州市,65.0,1,0.18634601063305348,17,9,37.0,261.994,2.176470588235294,65.33333333333333,-0.3333333333333286,0.5555555555555556,0.5555555555555556
A0254,23.0934910827144,113.279266420157,广州市,65.5,1,0.12310393032233925,22,4,98.0,1612.9527,4.454545454545454,66.0,-0.5,0.75,0.21739130434782608
A0255,23.0888786540514,113.328379781568,广州市,65.0,1,0.18002820761738178,20,11,52.0,450.6498,2.6,65.31818181818181,-0.318181818181813,0.5454545454545454,0.5714285714285714
A0256,23.0869086308023,113.343204462598,广州市,65.5,1,0.18959029370231634,15,10,32.0,237.44559999999998,2.1333333333333333,65.55,-0.04999999999999716,0.3,0.6875
A0257,23.0876292287885,113.333841266126,广州市,65.0,1,0.31006519513708825,16,9,36.0,261.6304,2.25,65.33333333333333,-0.3333333333333286,0.5555555555555556,0.5882352941176471
A0258,23.0688473269984,113.322619933776,广州市,66.5,1,0.787806248898758,4,1,10.0,42.2021,2.5,66.0,0.5,0.0,0.4
A0259,23.0140365266132,113.399594747459,广州市,68.0,1,0.7082221147861275,1,2,3.0,19.9231,3.0,68.0,0.0,0.0,1.5
A0260,23.0830827872767,113.339986287601,广州市,65.5,1,0.06431556781107022,12,8,25.0,193.6147,2.0833333333333335,65.3125,0.1875,0.125,0.6923076923076923
A0261,23.0479763966089,113.289293329367,广州市,69.0,0,0.8836895553309139,5,1,21.0,281.43559999999997,4.2,69.0,0.0,0.0,0.3333333333333333
A0262,23.0923158175952,113.333797010249,广州市,65.0,1,0.0628613675015127,19,8,42.0,283.8966,2.210526315789474,65.25,-0.25,0.5,0.45
A0263,22.941040742845,113.364357668065,广州市,65.0,1,0.3620894436984179,9,8,41.0,852.3383,4.555555555555555,65.3125,-0.3125,0.625,0.9
A0264,23.0960712672027,113.321480990538,广州市,65.5,1,0.5322503391540464,22,9,90.0,1195.3424999999997,4.090909090909091,65.11111111111111,0.38888888888888573,0.0,0.43478260869565216
A0265,23.0191955713843,113.325271269013,广州市,65.5,1,0.595283534331276,18,6,271.0,14523.347899999999,15.055555555555555,65.41666666666667,0.0833333333333286,0.16666666666666666,0.3684210526315789
A0266,22.814592396584,113.419107833613,广州市,75.0,0,4.157809715476716,0,1,0.0,0.0,0.0,75.0,0.0,0.0,2.0
A0267,22.9663956802127,113.418650592067,广州市,67.0,1,1.2747183292958335,3,5,4.0,23.907700000000002,1.3333333333333333,65.8,1.2000000000000028,0.0,1.5
A0268,22.9345907957979,113.416799529649,广州市,70.0,1,1.0386834280139714,3,5,9.0,81.6848,3.0,67.0,3.0,0.0,1.5
A0269,22.9910604358432,113.405244729793,广州市,70.5,1,2.688480439605567,0,0,0.0,0.0,0.0,70.5,0.0,0.0,1.0
A0270,22.9617871362599,113.442038240113,广州市,66.0,1,1.175978752049103,2,4,5.0,21.9154,2.5,67.875,-1.875,0.75,1.6666666666666667
A0271,22.889927928137,113.461447492481,广州市,72.0,1,2.404450935110729,0,2,0.0,0.0,0.0,70.75,1.25,0.0,3.0
A0272,23.0217001615757,113.357449441031,广州市,68.0,1,0.41074267579084633,5,0,32.0,302.7480999999999,6.4,68.0,0.0,0.0,0.16666666666666666
A0273,22.8100654032477,113.414159872993,广州市,75.0,0,3.462947262377569,0,1,0.0,0.0,0.0,75.0,0.0,0.0,2.0
A0274,23.0074313211394,113.320175523213,广州市,67.0,1,1.3213914134204592,5,2,28.0,300.83919999999995,5.6,65.5,1.5,0.0,0.5
A0275,22.9419492749117,113.371203549402,广州市,65.5,0,0.8413019567499562,12,9,45.0,910.5561,3.75,65.27777777777777,0.22222222222222854,0.0,0.7692307692307693
A0276,22.9442835155064,113.404493207404,广州市,65.0,1,0.12277340877879511,4,7,10.0,83.6771,2.5,67.35714285714286,-2.357142857142861,0.7142857142857143,1.6
A0277,22.9648193856445,113.35658051101,广州市,66.5,1,0.4630104653511326,8,5,28.0,543.6081999999999,3.5,65.7,0.7999999999999972,0.0,0.6666666666666666
A0278,22.9345907957979,113.416799529649,广州市,70.0,1,1.0386834280139714,3,5,9.0,81.6848,3.0,67.0,3.0,0.0,1.5
A0279,22.9803507142826,113.322274897324,广州市,66.0,1,0.29861358722899267,4,3,8.0,82.5081,2.0,65.83333333333333,0.1666666666666714,0.0,0.8
A0280,22.9570529358364,113.423847297525,广州市,67.0,1,1.1277976317041007,3,6,3.0,5.9769,1.0,67.08333333333333,-0.0833333333333286,0.16666666666666666,1.75
A0281,22.9685945194393,113.408129594819,广州市,65.5,1,0.5120733068414579,2,4,3.0,21.9154,1.5,65.875,-0.375,0.25,1.6666666666666667
A0282,22.954544920309,113.345148218755,广州市,66.5,1,0.5270472742011382,6,3,17.0,135.395,2.8333333333333335,65.83333333333333,0.6666666666666714,0.0,0.5714285714285714
A0283,22.9226513421145,113.37549023365,广州市,68.0,1,0.37582034798284447,3,0,5.0,4.3482,1.6666666666666667,68.0,0.0,0.0,0.25
A0284,22.9422816695258,113.36044210182,广州市,65.0,1,0.18502804541508572,10,8,44.0,872.2614,4.4,65.3125,-0.3125,0.625,0.8181818181818182
A0285,22.9532139767131,113.365905849252,广州市,65.5,0,0.3511402698362158,13,10,48.0,930.4906,3.6923076923076925,65.4,0.09999999999999432,0.1,0.7857142857142857
A0286,22.9543575536001,113.368049181045,广州市,65.5,1,0.28642359503510784,12,10,42.0,870.7212,3.5,65.4,0.09999999999999432,0.1,0.8461538461538461
A0287,22.9677616002698,113.404437697513,广州市,65.5,1,0.13788297275354683,2,4,3.0,21.9154,1.5,65.875,-0.375,0.25,1.6666666666666667
A0288,22.9541090079089,113.35841800032,广州市,65.5,0,0.7014981093004197,10,11,28.0,181.77599999999998,2.8,65.5,0.0,0.18181818181818182,1.0909090909090908
A0289,22.9400120209537,113.360734032246,广州市,65.0,0,0.07657202839260019,10,8,44.0,872.2614,4.4,65.3125,-0.3125,0.625,0.8181818181818182
A0290,23.0539947236249,113.269913812089,广州市,69.0,1,1.0196061435258692,3,2,12.0,105.11689999999999,4.0,67.0,2.0,0.0,0.75
A0291,22.9428917947507,113.360686171427,广州市,65.0,0,0.25464517446602086,10,8,44.0,872.2614,4.4,65.3125,-0.3125,0.625,0.8181818181818182
A0292,23.5552806571256,113.598866296147,广州市,70.0,1,0.48130207185053175,4,12,70.0,173.2417,17.5,71.66666666666667,-1.6666666666666714,0.3333333333333333,2.6
A0293,22.9454816134881,113.403309240742,广州市,65.0,1,0.09627145501380598,4,8,10.0,83.6771,2.5,67.125,-2.125,0.75,1.8
A0294,22.9695087864523,113.382774251672,广州市,67.5,1,1.2926249789940263,3,1,7.0,44.07170000000001,2.3333333333333335,65.5,2.0,0.0,0.5
A0295,23.5634113272119,113.580384782268,广州市,70.0,1,1.1231995972929216,2,6,27.0,32.931200000000004,13.5,72.5,-2.5,0.5,2.3333333333333335
A0296,23.625476281953,113.431395570977,广州市,70.0,1,0.5326746322003345,1,0,13.0,219.9701,13.0,70.0,0.0,0.0,0.5
A0297,23.8783980646874,113.539711364689,其他,70.0,1,29.8572382869881,0,0,0.0,0.0,0.0,70.0,0.0,0.0,1.0
A0298,23.7231177315918,113.739427045502,广州市,75.0,1,10.757442067178792,0,0,0.0,0.0,0.0,75.0,0.0,0.0,1.0
A0299,23.5603869306323,113.601878162707,广州市,70.0,1,0.7268950779478545,4,10,70.0,173.2417,17.5,71.5,-1.5,0.3,2.2
A0300,23.5443598586509,113.592683288069,广州市,70.0,1,0.7761771824146032,5,11,68.0,92.7005,13.6,71.81818181818181,-1.818181818181813,0.36363636363636365,2.0
A0301,23.5445699394393,113.592693395803,广州市,70.0,1,0.7988882948427839,5,12,68.0,92.7005,13.6,71.66666666666667,-1.6666666666666714,0.3333333333333333,2.1666666666666665
A0302,23.5507963621779,113.596300622424,广州市,70.0,1,0.3420751750425014,4,12,54.0,72.7774,13.5,71.66666666666667,-1.6666666666666714,0.3333333333333333,2.6
A0303,23.8161076699866,113.957929440388,广州市,75.0,1,34.002013382063716,0,0,0.0,0.0,0.0,75.0,0.0,0.0,1.0
A0304,23.5496608593721,113.592775572791,广州市,70.0,1,0.3794904631887545,4,13,54.0,72.7774,13.5,71.53846153846153,-1.538461538461533,0.3076923076923077,2.8
A0305,23.2315862158006,113.264376444648,广州市,66.5,1,0.9703688438973898,7,7,32.0,255.66220000000004,4.571428571428571,65.85714285714286,0.6428571428571388,0.0,1.0
A0306,23.5565433531905,113.59466398704,广州市,70.0,1,0.4095495873125568,3,13,40.0,52.8543,13.333333333333334,71.53846153846153,-1.538461538461533,0.3076923076923077,3.5
A0307,23.5509090172857,113.602250999917,广州市,70.0,1,0.3594344965114028,5,12,84.0,193.1648,16.8,71.66666666666667,-1.6666666666666714,0.3333333333333333,2.1666666666666665
A0308,23.451655228992,113.284509235392,广州市,70.0,1,0.6750895677139461,3,1,11.0,40.8705,3.6666666666666665,70.5,-0.5,1.0,0.5
A0309,23.2141768895224,113.283053118991,广州市,65.5,1,0.39741614910855927,11,11,106.0,5740.741899999999,9.636363636363637,65.54545454545455,-0.045454545454546746,0.18181818181818182,1.0
A0310,23.3433234671707,113.30125296199,广州市,66.5,1,0.3129626108096081,7,2,35.0,194.73540000000003,5.0,67.75,-1.25,1.0,0.375
A0311,23.5584065115483,113.589514390519,广州市,70.0,1,0.6126195236984809,3,12,40.0,52.8543,13.333333333333334,71.25,-1.25,0.25,3.25
A0312,23.2410397884986,113.311197191406,广州市,65.5,1,0.437970412712158,10,4,143.0,25478.270999999997,14.3,65.5,0.0,0.0,0.45454545454545453
A0313,23.1726853608924,113.282908079482,广州市,67.5,0,0.6047643534698789,7,1,13.0,44.65950000000001,1.8571428571428572,65.5,2.0,0.0,0.25
A0314,23.1791674407324,113.25790735052,广州市,65.5,0,0.49587144457004295,18,3,129.0,4154.601,7.166666666666667,70.0,-4.5,0.3333333333333333,0.21052631578947367
A0315,23.2290590127881,113.274368000391,广州市,66.0,1,0.3632400997546752,10,12,46.0,393.54050000000007,4.6,65.66666666666667,0.3333333333333286,0.16666666666666666,1.1818181818181819
A0316,23.1991462436325,113.259458632508,广州市,65.5,0,0.50338890551105,17,10,118.0,4129.5422,6.9411764705882355,68.25,-2.75,0.2,0.6111111111111112
A0317,23.21375407025,113.284813628909,广州市,65.5,1,0.2276727419469964,12,8,107.0,5741.106899999999,8.916666666666666,65.5,0.0,0.125,0.6923076923076923
A0318,23.2539606231786,113.3157819451,广州市,65.5,1,0.03928972385583204,7,4,157.0,26319.2565,22.428571428571427,65.625,-0.125,0.25,0.625
A0319,23.2138522396319,113.250263998616,广州市,65.5,1,0.5719617236936179,6,13,21.0,141.45420000000001,3.5,65.38461538461539,0.1153846153846132,0.07692307692307693,2.0
A0320,23.2169617302372,113.286259611525,广州市,65.0,1,0.2950056847336579,11,9,106.0,5647.891299999998,9.636363636363637,65.61111111111111,-0.6111111111111143,1.0,0.8333333333333334
A0321,23.2945140830139,113.331306286413,广州市,69.0,1,1.3501814571812236,2,3,2.0,1.2571,1.0,69.0,0.0,0.0,1.3333333333333333
A0322,23.2418876586757,113.277071510111,广州市,66.0,0,0.42892724082066475,12,8,39.0,263.639,3.25,66.0,0.0,0.375,0.6923076923076923
A0323,23.2422595225982,113.311166428036,广州市,65.5,1,0.529102518067107,9,5,132.0,25297.0461,14.666666666666666,65.5,0.0,0.0,0.6
A0324,23.1836503160286,113.23346030743,广州市,65.0,1,0.48055535142647776,9,5,34.0,166.358,3.7777777777777777,65.1,-0.09999999999999432,0.2,0.6
A0325,23.1990704508838,113.238775254148,广州市,65.5,0,0.6967165505998029,10,4,41.0,306.67580000000004,4.1,65.0,0.5,0.0,0.45454545454545453
A0326,23.2370947579221,113.283780707827,广州市,65.5,1,0.23242922271601654,13,7,51.0,395.90400000000005,3.923076923076923,65.71428571428571,-0.2142857142857082,0.42857142857142855,0.5714285714285714
A0327,23.1871881251048,113.33669812113,广州市,66.0,0,0.5794806057239967,18,4,323.0,41387.0723,17.944444444444443,65.625,0.375,0.0,0.2631578947368421
A0328,23.2203504832305,113.249281992413,广州市,66.0,0,1.246648983714213,3,12,12.0,81.6849,4.0,65.58333333333333,0.4166666666666714,0.16666666666666666,3.25
A0329,23.2184431225644,113.233372520524,广州市,65.0,1,0.4074113817090554,8,7,24.0,120.2606,3.0,65.78571428571429,-0.7857142857142918,0.8571428571428571,0.8888888888888888
A0330,23.2127790884372,113.264933810878,广州市,65.5,1,0.28938093084770505,11,11,39.0,398.6497,3.5454545454545454,66.81818181818181,-1.318181818181813,0.18181818181818182,1.0
A0331,23.2278329763257,113.309807315155,广州市,65.5,0,0.1969709434990976,11,4,46.0,409.539,4.181818181818182,65.625,-0.125,0.25,0.4166666666666667
A0332,23.1780159610261,113.246117778807,广州市,65.0,1,0.1812415574465255,18,6,138.0,4198.9555,7.666666666666667,65.25,-0.25,0.3333333333333333,0.3684210526315789
A0333,23.2205046444513,113.282637918591,广州市,65.5,1,0.62328319762602,13,11,111.0,5661.873299999998,8.538461538461538,65.54545454545455,-0.045454545454546746,0.18181818181818182,0.8571428571428571
A0334,23.1862330842068,113.236325834633,广州市,65.0,1,0.7473062331673892,11,6,50.0,357.4798,4.545454545454546,65.08333333333333,-0.0833333333333286,0.16666666666666666,0.5833333333333334
A0335,23.2945140830139,113.331306286413,广州市,69.0,1,1.3501814571812236,2,3,2.0,1.2571,1.0,69.0,0.0,0.0,1.3333333333333333
A0336,23.1589895713282,113.227692632702,广州市,65.5,1,0.4382003632826692,11,7,88.0,1604.864,8.0,66.0,-0.5,0.8571428571428571,0.6666666666666666
A0337,23.2139486173374,113.28101500123,广州市,65.5,1,0.6069366890936246,12,11,111.0,5782.216899999999,9.25,65.45454545454545,0.045454545454546746,0.09090909090909091,0.9230769230769231
A0338,23.1788683820703,113.248234670775,广州市,65.0,1,0.41175012192479665,20,7,143.0,4219.252199999999,7.15,65.21428571428571,-0.2142857142857082,0.2857142857142857,0.38095238095238093
A0339,23.2187216190125,113.232305309581,广州市,65.0,1,0.2941275409133538,8,7,24.0,120.2606,3.0,65.78571428571429,-0.7857142857142918,0.8571428571428571,0.8888888888888888
A0340,23.2179401249466,113.236867505669,广州市,65.5,1,0.6378637804625988,6,6,19.0,109.8622,3.1666666666666665,65.41666666666667,0.0833333333333286,0.16666666666666666,1.0
A0341,23.2945140830139,113.331306286413,广州市,69.0,1,1.3501814571812236,2,3,2.0,1.2571,1.0,69.0,0.0,0.0,1.3333333333333333
A0342,23.2315862158006,113.264376444648,广州市,66.5,1,0.9703688438973898,7,7,32.0,255.66220000000004,4.571428571428571,65.85714285714286,0.6428571428571388,0.0,1.0
