pre_date,post_date,distance_m,pre_bed_elevation_m,post_bed_elevation_m,elevation_change_m
2019-04-13,2019-10-15,1605.0,45.62751192865942,43.18438490012957,-2.443127028529851
2019-04-13,2019-10-15,1610.0,45.46914157247365,42.84534766460609,-2.623793907867565
2019-04-13,2019-10-15,1615.0,45.340553792311255,42.57200681682757,-2.7685469754836873
2019-04-13,2019-10-15,1620.0,45.2284682422929,42.43039358717435,-2.7980746551185476
2019-04-13,2019-10-15,1625.0,45.119604576539295,42.33661640317673,-2.7829881733625683
2019-04-13,2019-10-15,1630.0,45.00068244917111,42.285065894752464,-2.715616554418645
2019-04-13,2019-10-15,1635.0,44.85842151430906,42.292959999999994,-2.5654615143090638
2019-04-13,2019-10-15,1640.0,44.67839050184853,42.3,-2.3783905018485356
2019-04-13,2019-10-15,1645.0,44.46017134034578,42.3,-2.1601713403457836
2019-04-13,2019-10-15,1650.0,44.21843856957559,42.19183384615385,-2.026604723421741
2019-04-13,2019-10-15,1655.0,43.968126761529334,41.97970292792389,-1.9884238336054452
2019-04-13,2019-10-15,1660.0,43.72417048819836,41.808670899899845,-1.9154995882985162
2019-04-13,2019-10-15,1665.0,43.50150432157401,41.64026685184329,-1.8612374697307175
2019-04-13,2019-10-15,1670.0,43.31506283364766,41.51969681668961,-1.7953660169580488
2019-04-13,2019-10-15,1675.0,43.17978059641065,41.45142857142857,-1.7283520249820796
2019-04-13,2019-10-15,1680.0,43.110592181854344,41.5048,-1.6057921818543406
2019-04-13,2019-10-15,1685.0,43.098573838549,41.53748880900858,-1.561085029540422
2019-04-13,2019-10-15,1690.0,43.091692263774505,41.526691920441614,-1.5650003433328905
2019-04-13,2019-10-15,1695.0,42.72640742202247,41.516636359281435,-1.2097710627410336
2019-04-13,2019-10-15,1700.0,41.46249588899767,41.493615999999996,0.03112011100232337
2019-04-13,2019-10-15,1705.0,40.97482981042562,41.47,0.49517018957438097
2019-04-13,2019-10-15,1710.0,40.87221892079278,41.47351999999999,0.6013010792072109
2019-04-13,2019-10-15,1715.0,40.80698457949943,41.475264,0.6682794205005749
2019-04-13,2019-10-15,1720.0,40.736000000000004,41.445984,0.7099839999999986
2019-04-13,2019-10-15,1725.0,40.629445959698764,41.44179263537906,0.8123466756802955
2019-04-13,2019-10-15,1730.0,40.51678567066965,41.478318288702106,0.9615326180324573
2019-04-13,2019-10-15,1735.0,40.44381599837167,41.49262796992481,1.0488119715531425
2019-04-13,2019-10-15,1740.0,40.45940087890625,41.49979997659221,1.040399097685956
2019-04-13,2019-10-15,1745.0,40.56725,41.49342437204807,0.9261743720480666
2019-04-13,2019-10-15,1750.0,40.68974755859375,41.48,0.7902524414062455
2019-04-13,2019-10-15,1755.0,40.75301171875,41.44,0.6869882812499952
2019-04-13,2019-10-15,1760.0,40.784518066406264,41.434999999999995,0.6504819335937313
2019-04-13,2019-10-15,1765.0,40.810531250000004,41.43,0.6194687499999958
2019-04-13,2019-10-15,1770.0,40.843820619870804,41.39,0.5461793801291961
2019-04-13,2019-10-15,1775.0,40.890101126899225,41.39,0.49989887310077563
2019-04-13,2019-10-15,1780.0,40.94088479312231,41.38,0.4391152068776947
2019-04-13,2019-10-15,1785.0,40.986000000000004,41.35901522216408,0.3730152221640779
2019-04-13,2019-10-15,1790.0,41.02479821030715,41.340725822718944,0.315927612411798
2019-04-13,2019-10-15,1795.0,41.059891684375394,41.34,0.28010831562460936
2019-04-13,2019-10-15,1800.0,41.086000000000006,41.33278451612904,0.24678451612903274
2019-04-13,2019-10-15,1805.0,41.10578750377601,41.31366193548387,0.20787443170786446
2019-04-13,2019-10-15,1810.0,41.12299370583313,41.29536258064516,0.17236887481202956
2019-04-13,2019-10-15,1815.0,41.13395092926862,41.23528,0.10132907073138142
2019-04-13,2019-10-15,1820.0,41.13408670873194,41.355439999999994,0.22135329126805203
2019-04-13,2019-10-15,1825.0,41.11754895176064,41.27644363636364,0.15889468460299838
2019-04-13,2019-10-15,1830.0,41.09643150824344,41.156909090909096,0.06047758266565495
2019-04-13,2019-10-15,1835.0,41.086000000000006,41.15,0.06399999999999295
2019-04-13,2019-10-15,1840.0,41.086000000000006,41.141752727272724,0.055752727272718516
2019-04-13,2019-10-15,1845.0,41.086000000000006,41.06853818181819,-0.017461818181814692
2019-04-13,2019-10-15,1850.0,41.086000000000006,41.06592,-0.020080000000007203
2019-04-13,2019-10-15,1855.0,41.07775656421739,41.06711538461538,-0.010641179602011164
2019-04-13,2019-10-15,1860.0,41.04040667616528,41.044449230769224,0.004042554603941539
2019-04-13,2019-10-15,1865.0,41.00000366374925,41.0556,0.05559633625075122
2019-04-13,2019-10-15,1870.0,40.9865615234375,41.1576,0.17103847656250082
2019-04-13,2019-10-15,1875.0,41.0018203125,41.11266152742183,0.11084121492182675
2019-04-13,2019-10-15,1880.0,41.0244033203125,40.94641253151498,-0.0779907887975213
2019-04-13,2019-10-15,1885.0,41.036,40.92503737511943,-0.11096262488057107
2019-04-13,2019-10-15,1890.0,41.02776025390625,40.9214,-0.10636025390625292
2019-04-13,2019-10-15,1895.0,41.00914453125001,40.9524,-0.05674453125001122
2019-04-13,2019-10-15,1900.0,40.98930810546875,40.96789419354838,-0.021413911920369344
2019-04-13,2019-10-15,1905.0,40.97115625000001,40.91230709677419,-0.05884915322581463
2019-04-13,2019-10-15,1910.0,40.95095361328125,40.8357255008489,-0.11522811243234798
2019-04-13,2019-10-15,1915.0,40.93746484374999,40.74901135461605,-0.18845348913394133
2019-04-13,2019-10-15,1920.0,40.936,40.645515512803144,-0.2904844871968564
2019-04-13,2019-10-15,1925.0,40.936,40.57963690556835,-0.35636309443165004
2019-04-13,2019-10-15,1930.0,40.936,40.55,-0.3860000000000028
2019-04-13,2019-10-15,1935.0,40.936,40.55,-0.3860000000000028
2019-04-13,2019-10-15,1940.0,40.936,40.52,-0.4159999999999968
2019-04-13,2019-10-15,1945.0,40.936,40.51,-0.42600000000000193
2019-04-13,2019-10-15,1950.0,40.93357037037037,40.48,-0.45357037037037173
2019-04-13,2019-10-15,1955.0,40.9134962962963,40.48,-0.4334962962963047
2019-04-13,2019-10-15,1960.0,40.8912,40.43258742244783,-0.45861257755216656
2019-04-13,2019-10-15,1965.0,40.886,40.36496119120135,-0.5210388087986502
2019-04-13,2019-10-15,1970.0,40.886,40.28203030565584,-0.6039696943441655
2019-04-13,2019-10-15,1975.0,40.886,40.23882564145969,-0.6471743585403118
2019-04-13,2019-10-15,1980.0,40.886,40.224370788990825,-0.6616292110091777
2019-04-13,2019-10-15,1985.0,40.899341560076294,40.198304,-0.7010375600762941
2019-04-13,2019-10-15,1990.0,40.93154783856324,40.15408,-0.7774678385632399
2019-04-13,2019-10-15,1995.0,40.970891232848,40.12870668360864,-0.8421845492393558
2019-04-13,2019-10-15,2000.0,41.00942901337598,40.09016902777875,-0.919259985597229
2019-04-13,2019-10-15,2005.0,41.0546455769366,40.01617104972375,-1.0384745272128484
2019-04-13,2019-10-15,2010.0,41.104826533515514,39.98,-1.1248265335155168
2019-04-13,2019-10-15,2015.0,41.15852773702354,39.98768,-1.1708477370235428
2019-04-13,2019-10-15,2020.0,41.223985498524385,40.078295652173914,-1.1456898463504714
2019-04-13,2019-10-15,2025.0,41.288835632666995,40.32177184088806,-0.9670637917789335
2019-04-13,2019-10-15,2030.0,41.336000000000006,40.57528102127659,-0.7607189787234176
2019-04-13,2019-10-15,2035.0,41.361692835944524,40.72711811764706,-0.6345747182974648
2019-04-13,2019-10-15,2040.0,41.37693166005005,40.8437376454088,-0.5331940146412464
2019-04-13,2019-10-15,2045.0,41.386843259057855,41.6770394925151,0.29019623345724455
2019-04-13,2019-10-15,2050.0,41.39655441970918,43.07915996836082,1.6826055486516367
2019-04-13,2019-10-15,2055.0,41.41119192874528,43.7,2.2888080712547207
2019-04-13,2019-10-15,2060.0,41.43588257290741,43.84861678282366,2.412734209916252
2019-04-13,2019-10-15,2065.0,41.475753138936824,44.02,2.544246861063179
2019-04-13,2019-10-15,2070.0,42.41432202510635,45.51,3.095677974893647
2019-04-13,2019-10-15,2075.0,44.197690566001484,45.340932784636486,1.1432422186350024
2019-04-13,2019-10-15,2080.0,45.265993242109175,45.39992,0.1339267578908263
2019-04-13,2019-10-15,2085.0,45.56635276818284,46.915,1.3486472318171607
2019-04-13,2019-10-15,2090.0,45.86945202118779,45.07,-0.7994520211877898
2019-04-13,2019-10-15,2095.0,46.82177230572434,44.94938835606137,-1.872383949662968
2019-04-13,2019-10-15,2100.0,47.40916596424132,44.867320388188084,-2.541845576053234
2019-04-13,2019-10-15,2105.0,46.07852454642642,44.816621705828474,-1.2619028405979478
2019-04-13,2019-10-15,2110.0,45.016000000000005,44.790117918430866,-0.22588208156913936
2019-04-13,2019-10-15,2115.0,45.003055757654984,44.78063463544359,-0.22242112221139365
2019-04-13,2019-10-15,2120.0,44.99177652422224,44.782545767892564,-0.20923075632967425
2019-04-13,2019-10-15,2125.0,44.982051848487366,44.79733631527668,-0.18471553321068512
2019-04-13,2019-10-15,2130.0,44.97377127923594,44.82375355129461,-0.15001772794133217
2019-04-13,2019-10-15,2135.0,44.96682436525356,44.86,-0.10682436525355854
2019-04-13,2019-10-15,2140.0,44.961100655325794,45.082172411556186,0.12107175623039268
2019-04-13,2019-10-15,2145.0,44.956489698238244,47.73928330280746,2.782793604569214
2019-04-13,2019-10-15,2150.0,44.95288104277649,48.76407595249876,3.8111949097222677
2019-04-13,2019-10-15,2155.0,44.95016423772613,48.80866016204849,3.858495924322362
2019-04-13,2019-10-15,2160.0,44.94822883187273,46.41768,1.4694511681272644
2019-04-13,2019-10-15,2165.0,44.94696437400189,46.14064351719927,1.1936791431973859
2019-04-13,2019-10-15,2170.0,44.94626041289919,46.14312591084877,1.1968654979495739
2019-04-13,2019-10-15,2175.0,44.94600649735022,46.14724477915734,1.2012382818071217
2019-04-13,2019-10-15,2180.0,46.32584000000001,46.15275587217586,-0.17308412782414706
2019-04-13,2019-10-15,2185.0,48.756240000000005,46.15941493995522,-2.596825060044786
2019-04-13,2019-10-15,2190.0,48.86078681100189,46.16697773254631,-2.6938090784555797
2019-04-13,2019-10-15,2195.0,48.752724667435494,46.175200000000004,-2.5775246674354904
2019-04-13,2019-10-15,2200.0,46.769036410990445,46.18383749236719,-0.5851989186232558
2019-04-13,2019-10-15,2205.0,45.63072190933525,46.19264595969876,0.5619240503635083
2019-04-13,2019-10-15,2210.0,45.60658504205752,46.20138115204559,0.5947961099880743
2019-04-13,2019-10-15,2215.0,45.58600510341688,46.209798819458584,0.6237937160417033
2019-04-13,2019-10-15,2220.0,45.56871066417754,46.21765471198861,0.6489440478110708
2019-04-13,2019-10-15,2225.0,45.55443029510367,46.22470457968655,0.6702742845828809
2019-04-13,2019-10-15,2230.0,45.54289256695948,46.230704172603296,0.6878116056438159
2019-04-13,2019-10-15,2235.0,45.53382605050914,46.23540924078975,0.7015831902806084
2019-04-13,2019-10-15,2240.0,45.526959316516844,46.23857553429677,0.7116162177799268
2019-04-13,2019-10-15,2245.0,45.52202093574679,46.239958803175256,0.7179378674284678
2019-04-13,2019-10-15,2250.0,45.51873947896317,46.23881438289602,0.7200749039328471
2019-04-13,2019-10-15,2255.0,45.516843516930166,46.23424380466473,0.7174002877345629
2019-04-13,2019-10-15,2260.0,45.51606162041196,46.22666666666667,0.710605046254706
2019-04-13,2019-10-15,2265.0,45.51612593604769,46.21653850826045,0.7004125722127554
2019-04-13,2019-10-15,2270.0,45.51686377225478,46.204314868804666,0.6874510965498857
2019-04-13,2019-10-15,2275.0,45.51819699810287,46.19045128765792,0.672254289555049
2019-04-13,2019-10-15,2280.0,45.520051145686004,46.175403304178815,0.6553521584928106
2019-04-13,2019-10-15,2285.0,45.522351747098185,46.15962645772595,0.6372747106277643
2019-04-13,2019-10-15,2290.0,45.525024334433446,46.14357628765792,0.6185519532244754
2019-04-13,2019-10-15,2295.0,45.52799443978582,46.12770833333334,0.5997138935475164
2019-04-13,2019-10-15,2300.0,45.53118759524932,46.112478134110795,0.5812905388614737
2019-04-13,2019-10-15,2305.0,45.53452933291799,46.09834122934889,0.5638118964308987
2019-04-13,2019-10-15,2310.0,45.53794518488584,46.08575315840623,0.5478079735203849
2019-04-13,2019-10-15,2315.0,45.5413606832469,46.0751694606414,0.5338087773944977
2019-04-13,2019-10-15,2320.0,45.544701360095196,46.06704567541303,0.5223443153178309
2019-04-13,2019-10-15,2325.0,45.54773230462081,46.06183734207969,0.5141050374588829
2019-04-13,2019-10-15,2330.0,45.549949485000624,46.06,0.5100505149993779
2019-04-13,2019-10-15,2335.0,45.55173189200337,47.73819498734779,2.186463095344422
2019-04-13,2019-10-15,2340.0,45.553544201523025,47.71937609209292,2.1658318905698977
2019-04-13,2019-10-15,2345.0,45.555851089453625,47.66497411283497,2.1091230233813434
2019-04-13,2019-10-15,2350.0,45.55911723168917,47.556735309620166,1.9976180779309942
2019-04-13,2019-10-15,2355.0,45.563807304123685,47.37640594249478,1.8125986383710924
2019-04-13,2019-10-15,2360.0,45.570385982651175,45.66805166045065,0.09766567779947621
2019-04-13,2019-10-15,2365.0,45.579317943165655,45.6020173415179,0.02269939835224477
2019-04-13,2019-10-15,2370.0,46.524820978486225,45.553573599693934,-0.9712473787922917
2019-04-13,2019-10-15,2375.0,47.49482978565197,45.52000056718505,-1.9748292184669225
2019-04-13,2019-10-15,2380.0,48.20488037462751,45.498578376197536,-2.7063019984299714
2019-04-13,2019-10-15,2385.0,48.02178118348234,45.486587158937695,-2.5351940245446443
2019-04-13,2019-10-15,2390.0,47.786,45.48130704761179,-2.3046929523882085
2019-04-13,2019-10-15,2395.0,47.610219518102966,45.480018174426135,-2.1302013436768306
2019-04-13,2019-10-15,2400.0,47.13000377516779,46.18189250941686,-0.9481112657509314
2019-04-13,2019-10-15,2405.0,46.18304,46.18477473807178,0.0017347380717822602
2019-04-13,2019-10-15,2410.0,46.19574222222222,46.187333687687214,-0.008408534535007561
2019-04-13,2019-10-15,2415.0,46.188320000000004,46.18958858490973,0.0012685849097238133
2019-04-13,2019-10-15,2420.0,46.175564444444454,46.19155865638585,0.01599421194139694
2019-04-13,2019-10-15,2425.0,46.164028246418816,46.19326312876215,0.029234882343331492
2019-04-13,2019-10-15,2430.0,46.15488650299048,46.194721228685154,0.039834725694674944
2019-04-13,2019-10-15,2435.0,46.14654145342613,46.19595218280141,0.0494107293752819
2019-04-13,2019-10-15,2440.0,46.13844989736395,46.19697521775748,0.058525320393535196
2019-04-13,2019-10-15,2445.0,46.13006863444215,46.1978095601999,0.0677409257577466
2019-04-13,2019-10-15,2450.0,46.12085446429891,46.19847443677521,0.07761997247629893
2019-04-13,2019-10-15,2455.0,46.11026418657241,46.198989074129976,0.08872488755756791
2019-04-13,2019-10-15,2460.0,46.097754600900835,46.199372698910736,0.10161809800990085
2019-04-13,2019-10-15,2465.0,46.08247415062186,46.199644537764016,0.11717038714215278
2019-04-13,2019-10-15,2470.0,46.05474415631613,46.199823817336394,0.1450796610202616
2019-04-13,2019-10-15,2475.0,46.01295986590466,46.1999297642744,0.18696989836973898
2019-04-13,2019-10-15,2480.0,45.96091257427731,46.19998160522459,0.2390690309472845
2019-04-13,2019-10-15,2485.0,45.902393576323945,46.19999856683351,0.29760499050956213
2019-04-13,2019-10-15,2490.0,45.841194166934436,46.19969484674681,0.3585006798123729
2019-04-13,2019-10-15,2495.0,45.781105640998625,46.19638365762195,0.41527801662332564
2019-04-13,2019-10-15,2500.0,45.72591929340641,46.18973028028055,0.4638109868741367
2019-04-13,2019-10-15,2505.0,45.67942641904764,46.18010752586604,0.5006811068184049
2019-04-13,2019-10-15,2510.0,45.64541831281218,46.16788820552184,0.5224698927096583
2019-04-13,2019-10-15,2515.0,45.6276862695899,46.15344513039138,0.5257588608014814
2019-04-13,2019-10-15,2520.0,45.62893746948243,46.13715111161807,0.5082136421356367
2019-04-13,2019-10-15,2525.0,45.64576562500001,46.11937896034534,0.4736133353453269
2019-04-13,2019-10-15,2530.0,45.67522805786133,46.100501487716606,0.42527342985527383
2019-04-13,2019-10-15,2535.0,45.71469262695313,46.0808915048753,0.3661988779221659
2019-04-13,2019-10-15,2540.0,45.76152719116211,46.06092182296483,0.29939463180271986
2019-04-13,2019-10-15,2545.0,45.81309960937501,46.040965253128626,0.22786564375361706
2019-04-13,2019-10-15,2550.0,45.86677774047852,46.02139460651012,0.15461686603160274
2019-04-13,2019-10-15,2555.0,45.91992944335938,46.002582694252716,0.08265325089333686
2019-04-13,2019-10-15,2560.0,45.9699225769043,45.98490232749985,0.014979750595550456
2019-04-13,2019-10-15,2565.0,46.01412500000001,45.968726317394946,-0.04539868260506097
2019-04-13,2019-10-15,2570.0,46.04990457153321,45.95442747508141,-0.09547709645180191
2019-04-13,2019-10-15,2575.0,46.07462915039063,45.94237861170268,-0.13225053868794845
2019-04-13,2019-10-15,2580.0,46.08566659545899,45.93295253840217,-0.15271405705681929
2019-04-13,2019-10-15,2585.0,46.08532146745192,45.92608597156141,-0.15923549589050623
2019-04-13,2019-10-15,2590.0,46.08270608984017,45.920160172007776,-0.16254591783239647
2019-04-13,2019-10-15,2595.0,46.0783711251628,45.914900809442756,-0.16347031572004767
2019-04-13,2019-10-15,2600.0,46.072577982428825,45.91021495369357,-0.16236302873525688
2019-04-13,2019-10-15,2605.0,46.06558807064723,45.906009674587445,-0.15957839605978563
2019-04-13,2019-10-15,2610.0,46.05766279882704,45.90219204195162,-0.15547075687541678
2019-04-13,2019-10-15,2615.0,46.04906357597726,45.89866912561331,-0.15039445036394739
2019-04-13,2019-10-15,2620.0,46.0400518111069,45.89534799539974,-0.1447038157071603
2019-04-13,2019-10-15,2625.0,46.03088891322497,45.892135721138146,-0.13875319208682413
2019-04-13,2019-10-15,2630.0,46.021836291340485,45.88893937265575,-0.13289691868473597
2019-04-13,2019-10-15,2635.0,46.013155354462434,45.885666019779784,-0.12748933468265022
2019-04-13,2019-10-15,2640.0,46.00510751159986,45.88222273233746,-0.12288477926239949
2019-04-13,2019-10-15,2645.0,45.99795417176174,45.87851658015603,-0.11943759160570977
2019-04-13,2019-10-15,2650.0,45.991956743957104,45.874454633062705,-0.11750211089439944
2019-04-13,2019-10-15,2655.0,45.987376637194956,45.869943960884704,-0.11743267631025134
2019-04-13,2019-10-15,2660.0,45.984148304517014,45.86489163344927,-0.1192566710677454
2019-04-13,2019-10-15,2665.0,45.98108871309521,45.85920472058363,-0.12188399251158444
2019-04-13,2019-10-15,2670.0,45.97808517269156,45.85279029211499,-0.12529488057656835
2019-04-13,2019-10-15,2675.0,45.97516403873587,45.84518690933816,-0.12997712939770878
2019-04-13,2019-10-15,2680.0,45.97235166665794,45.83496347982293,-0.13738818683501108
2019-04-13,2019-10-15,2685.0,45.96967441188759,45.82226665621194,-0.14740775567565123
2019-04-13,2019-10-15,2690.0,45.96715862985462,45.807417923796805,-0.15974070605781776
2019-04-13,2019-10-15,2695.0,45.964830675988836,45.79073876786921,-0.17409190811962816
2019-04-13,2019-10-15,2700.0,45.96271690572004,45.77255067372078,-0.19016623199926386
2019-04-13,2019-10-15,2705.0,45.96084367447804,45.75317512664319,-0.20766854783484945
2019-04-13,2019-10-15,2710.0,45.95923733769265,45.73293361192807,-0.22630372576458058
2019-04-13,2019-10-15,2715.0,45.95792425079367,45.71214761486708,-0.24577663592658894
2019-04-13,2019-10-15,2720.0,45.95693076921091,45.691138620751865,-0.26579214845904886
2019-04-13,2019-10-15,2725.0,45.95628324837417,45.67022811487407,-0.28605513350009915
2019-04-13,2019-10-15,2730.0,45.95600804371327,45.64973758252536,-0.306270461187907
2019-04-13,2019-10-15,2735.0,45.95708948566227,45.62998850899738,-0.32710097666489446
2019-04-13,2019-10-15,2740.0,45.96122057350934,45.61130237958177,-0.3499181939275644
2019-04-13,2019-10-15,2745.0,45.96791879836141,45.59400067957019,-0.3739181187912166
2019-04-13,2019-10-15,2750.0,45.97663796085572,45.57840489425429,-0.39823306660142777
2019-04-13,2019-10-15,2755.0,45.9868318616295,45.56463416102389,-0.4221977006056079
2019-04-13,2019-10-15,2760.0,45.997954301319986,45.551074312378994,-0.44687998894099223
2019-04-13,2019-10-15,2765.0,46.00945908056441,45.53740757547157,-0.47205150509284266
2019-04-13,2019-10-15,2770.0,46.02080000000001,45.52375971712456,-0.4970402828754459
2019-04-13,2019-10-15,2775.0,46.031430860264,45.51025650416093,-0.5211743561030744
2019-04-13,2019-10-15,2780.0,46.040805461993635,45.49702370340362,-0.5437817585900149
2019-04-13,2019-10-15,2785.0,46.04837760582613,45.484187081675586,-0.5641905241505469
2019-04-13,2019-10-15,2790.0,46.05360109239873,45.47187240579979,-0.581728686598936
2019-04-13,2019-10-15,2795.0,46.05592972234866,45.46020544259916,-0.595724279749497
2019-04-13,2019-10-15,2800.0,46.05394680048993,45.44931195889667,-0.6046348415932599
2019-04-13,2019-10-15,2805.0,46.04598251216897,45.43931772151527,-0.6066647906536957
2019-04-13,2019-10-15,2810.0,46.03267199980378,45.4303484972779,-0.6023235025258842
2019-04-13,2019-10-15,2815.0,46.01471310541052,45.42253005300753,-0.5921830524029943
2019-04-13,2019-10-15,2820.0,45.992803671005326,45.41598815552708,-0.5768155154782448
2019-04-13,2019-10-15,2825.0,45.96764153860436,45.410848571659535,-0.5567929669448262
2019-04-13,2019-10-15,2830.0,45.939924550223765,45.40693143900999,-0.5329931112137771
2019-04-13,2019-10-15,2835.0,45.91035054787969,45.403608347140796,-0.5067422007388913
2019-04-13,2019-10-15,2840.0,45.87961737358827,45.40075819891532,-0.47885917467294803
2019-04-13,2019-10-15,2845.0,45.84842286936567,45.39827747041806,-0.45014539894761185
2019-04-13,2019-10-15,2850.0,45.81746487722803,45.396062637733536,-0.4214022394944976
2019-04-13,2019-10-15,2855.0,45.78744123919151,45.394010176946296,-0.39343106224521307
2019-04-13,2019-10-15,2860.0,45.75904979727224,45.39201656414083,-0.36703323313140856
2019-04-13,2019-10-15,2865.0,45.73298839348638,45.38997827540168,-0.34301011808469895
2019-04-13,2019-10-15,2870.0,45.70995486985009,45.387791786813374,-0.32216308303671326
2019-04-13,2019-10-15,2875.0,45.690647068379484,45.385353574460424,-0.30529349391905924
2019-04-13,2019-10-15,2880.0,45.67576283109074,45.38256011442735,-0.29320271666339437
2019-04-13,2019-10-15,2885.0,45.666000000000004,45.37928395468161,-0.2867160453183928
2019-04-13,2019-10-15,2890.0,45.65911287547754,45.37478164781174,-0.28433122766580254
2019-04-13,2019-10-15,2895.0,45.65244600590127,45.36912405295172,-0.2833219529495494
2019-04-13,2019-10-15,2900.0,45.6460826052988,45.36283141438297,-0.2832511909158342
2019-04-13,2019-10-15,2905.0,45.640105887697764,45.35642397638689,-0.2836819113108717
2019-04-13,2019-10-15,2910.0,45.63459906712578,45.35042198324492,-0.2841770838808557
2019-04-13,2019-10-15,2915.0,45.62964535761045,45.34534567923845,-0.2842996783720011
2019-04-13,2019-10-15,2920.0,45.625327973179395,45.341715308648894,-0.2836126645305015
2019-04-13,2019-10-15,2925.0,45.62173012786025,45.34005111575768,-0.28167901210257185
2019-04-13,2019-10-15,2930.0,45.618935035680614,45.34406826379543,-0.27486677188518627
2019-04-13,2019-10-15,2935.0,45.617025910668126,45.35693259757739,-0.260093313090735
2019-04-13,2019-10-15,2940.0,45.616085966850385,45.388510920617925,-0.2275750462324595
2019-04-13,2019-10-15,2945.0,45.61635665294925,45.44006139535682,-0.1762952575924288
2019-04-13,2019-10-15,2950.0,45.61837362190724,45.45899976877374,-0.15937385313350205
2019-04-13,2019-10-15,2955.0,45.621838540872844,45.43009501148094,-0.19174352939190697
2019-04-13,2019-10-15,2960.0,45.62637037037038,45.38,-0.24637037037037857
2019-04-13,2019-10-15,2965.0,45.63158807092415,45.315686408742835,-0.315901662181318
2019-04-13,2019-10-15,2970.0,45.63711060305848,45.2267491288598,-0.4103614741986803
2019-04-13,2019-10-15,2975.0,45.642556927297676,45.112553550569054,-0.5300033767286223
2019-04-13,2019-10-15,2980.0,45.64754600416604,44.97246506408876,-0.6750809400772795
2019-04-13,2019-10-15,2985.0,45.651696794187885,44.80584905963708,-0.8458477345508015
2019-04-13,2019-10-15,2990.0,45.65462825788752,44.61207092743217,-1.0425573304553524
2019-04-13,2019-10-15,2995.0,45.65595935578927,44.23380562547591,-1.4221537303133616
2019-04-13,2019-10-15,3000.0,45.65451086131252,43.89,-1.764510861312516
2019-04-13,2019-10-15,3005.0,45.64872772796549,45.37962285919478,-0.26910486877071094
2019-04-13,2019-10-15,3010.0,45.63904774352012,45.367105195785385,-0.2719425477347386
2019-04-13,2019-10-15,3015.0,45.62596441273733,45.33895229798878,-0.28701211474854915
2019-04-13,2019-10-15,3020.0,45.609971240378016,45.29800693569355,-0.3119643046844658
2019-04-13,2019-10-15,3025.0,45.5915617312031,45.24711187878828,-0.34444985241481874
2019-04-13,2019-10-15,3030.0,45.57122938997349,45.18910989716156,-0.38211949281193114
2019-04-13,2019-10-15,3035.0,45.54946772145009,45.12684376070195,-0.42262396074814035
2019-04-13,2019-10-15,3040.0,45.526770230393815,45.06315623929806,-0.4636139910957553
2019-04-13,2019-10-15,3045.0,45.503630421565575,45.00089010283845,-0.5027403187271275
2019-04-13,2019-10-15,3050.0,45.480541799726275,44.94288812121172,-0.5376536785145518
2019-04-13,2019-10-15,3055.0,45.45799786963684,44.89199306430645,-0.5660048053303939
2019-04-13,2019-10-15,3060.0,45.436492136058156,44.85104770201122,-0.5854444340469342
2019-04-13,2019-10-15,3065.0,45.41651810375115,44.82289480421461,-0.5936232995365387
2019-04-13,2019-10-15,3070.0,45.39856927747674,44.81037714080522,-0.5881921366715162
2019-04-13,2019-10-15,3075.0,45.383067756034386,44.811907132978575,-0.5711606230558104
2019-04-13,2019-10-15,3080.0,45.36807821928077,44.819297462636094,-0.5487807566446747
2019-04-13,2019-10-15,3085.0,45.352682082824536,44.831632748831545,-0.5210493339929911
2019-04-13,2019-10-15,3090.0,45.3370710673565,44.84825114329093,-0.4888199240655666
2019-04-13,2019-10-15,3095.0,45.321436893567444,44.86849079774026,-0.4529460958271869
2019-04-13,2019-10-15,3100.0,45.30597128214821,44.89168986390555,-0.41428141824265907
2019-04-13,2019-10-15,3105.0,45.290865953789584,44.917186493512794,-0.3736794602767901
2019-04-13,2019-10-15,3110.0,45.276312629182385,44.944318838288005,-0.33199379089437997
2019-04-13,2019-10-15,3115.0,45.26250302901743,44.9724250499572,-0.2900779790602286
2019-04-13,2019-10-15,3120.0,45.24962887398552,45.00084328024637,-0.2487855937391501
2019-04-13,2019-10-15,3125.0,45.237881884777465,45.028911680881535,-0.20897020389593024
2019-04-13,2019-10-15,3130.0,45.22745378208408,45.05596840358869,-0.17148537849539025
2019-04-13,2019-10-15,3135.0,45.21853628659616,45.08135160009386,-0.13718468650230164
2019-04-13,2019-10-15,3140.0,45.21132111900454,45.10439942212304,-0.10692169688149988
2019-04-13,2019-10-15,3145.0,45.206,45.124450021402225,-0.0815499785977778
2019-04-13,2019-10-15,3150.0,45.20175266506692,45.14084154965745,-0.0609111154094677
2019-04-13,2019-10-15,3155.0,45.197644481282275,45.152912158614704,-0.044732322667570656
2019-04-13,2019-10-15,3160.0,45.19369561672578,45.16,-0.03369561672578669
2019-04-13,2019-10-15,3165.0,45.189926239477195,45.16429517320037,-0.025631066276822878
2019-04-13,2019-10-15,3170.0,45.186356517616254,45.1684192573091,-0.017937260307157032
2019-04-13,2019-10-15,3175.0,45.1830066192227,45.17235762361151,-0.01064899561119148
2019-04-13,2019-10-15,3180.0,45.179896712376255,45.176095643392955,-0.0038010689833001265
2019-04-13,2019-10-15,3185.0,45.17704696515666,45.179618687938785,0.0025717227821218103
2019-04-13,2019-10-15,3190.0,45.17447754564367,45.18291212853433,0.008434582890664899
