method,date,elapsed_days,distance_m,bed_elevation_m
linear,2023-02-26,0,1860.0,41.62083333333334
linear,2023-02-26,0,1865.0,41.6
linear,2023-02-26,0,1870.0,41.579166666666666
linear,2023-02-26,0,1875.0,41.55833333333334
linear,2023-02-26,0,1880.0,41.5375
linear,2023-02-26,0,1885.0,41.516666666666666
linear,2023-02-26,0,1890.0,41.5
linear,2023-02-26,0,1895.0,41.5
linear,2023-02-26,0,1900.0,41.5
linear,2023-02-26,0,1905.0,41.481818181818184
linear,2023-02-26,0,1910.0,41.45909090909091
linear,2023-02-26,0,1915.0,41.4375
linear,2023-02-26,0,1920.0,41.416666666666664
linear,2023-02-26,0,1925.0,41.345454545454544
linear,2023-02-26,0,1930.0,41.07272727272728
linear,2023-02-26,0,1935.0,40.800000000000004
linear,2023-02-26,0,1940.0,40.57272727272728
linear,2023-02-26,0,1945.0,40.34545454545455
linear,2023-02-26,0,1950.0,40.2
linear,2023-02-26,0,1955.0,40.075
linear,2023-02-26,0,1960.0,39.945454545454545
linear,2023-02-26,0,1965.0,39.80909090909091
linear,2023-02-26,0,1970.0,39.68181818181819
linear,2023-02-26,0,1975.0,39.59090909090909
linear,2023-02-26,0,1980.0,39.5
linear,2023-02-26,0,1985.0,39.45
linear,2023-02-26,0,1990.0,39.4
linear,2023-02-26,0,1995.0,39.4
linear,2023-02-26,0,2000.0,39.4
linear,2023-02-26,0,2005.0,39.4
linear,2023-02-26,0,2010.0,39.4
linear,2023-02-26,0,2015.0,39.3
linear,2023-02-26,0,2020.0,39.2
linear,2023-02-26,0,2025.0,39.05
linear,2023-02-26,0,2030.0,38.9
linear,2023-02-26,0,2035.0,38.66923076923077
linear,2023-02-26,0,2040.0,38.43846153846154
linear,2023-02-26,0,2045.0,38.300000000000004
linear,2023-02-26,0,2050.0,38.300000000000004
linear,2024-02-26,365,1820.0,41.189315756434404
linear,2024-02-26,365,1825.0,41.06640301318268
linear,2024-02-26,365,1830.0,40.956951506591345
linear,2024-02-26,365,1835.0,40.90117971051235
linear,2024-02-26,365,1840.0,40.89460391617171
linear,2024-02-26,365,1845.0,40.94504514945193
linear,2024-02-26,365,1850.0,40.9812540441354
linear,2024-02-26,365,1855.0,41.005221159882176
linear,2024-02-26,365,1860.0,41.01752317832826
linear,2024-02-26,365,1865.0,40.99316480757158
linear,2024-02-26,365,1870.0,40.96880643681491
linear,2024-02-26,365,1875.0,40.98523778481406
linear,2024-02-26,365,1880.0,41.02672207735767
linear,2024-02-26,365,1885.0,41.068206369901276
linear,2024-02-26,365,1890.0,41.11121355104406
linear,2024-02-26,365,1895.0,41.20588598469954
linear,2024-02-26,365,1900.0,41.31113353062505
linear,2024-02-26,365,1905.0,41.33059407635679
linear,2024-02-26,365,1910.0,41.33077954688124
linear,2024-02-26,365,1915.0,41.327191507488116
linear,2024-02-26,365,1920.0,41.32927091740651
linear,2024-02-26,365,1925.0,41.25805879619439
linear,2024-02-26,365,1930.0,40.98287658669015
linear,2024-02-26,365,1935.0,40.697874630078026
linear,2024-02-26,365,1940.0,40.47551177635924
linear,2024-02-26,365,1945.0,40.24034233578726
linear,2024-02-26,365,1950.0,40.121380649717516
linear,2024-02-26,365,1955.0,40.04865034526052
linear,2024-02-26,365,1960.0,39.977818795297615
linear,2024-02-26,365,1965.0,39.87868836671803
linear,2024-02-26,365,1970.0,39.74947816483211
linear,2024-02-26,365,1975.0,39.65587345706987
linear,2024-02-26,365,1980.0,39.55822532402791
linear,2024-02-26,365,1985.0,39.48531258077619
linear,2024-02-26,365,1990.0,39.40748033676747
linear,2024-02-26,365,1995.0,39.3885267807688
linear,2024-02-26,365,2000.0,39.3372258225324
linear,2024-02-26,365,2005.0,39.265707737897415
linear,2024-02-26,365,2010.0,39.198233078542145
linear,2024-02-26,365,2015.0,39.00811523762047
linear,2024-02-26,365,2020.0,38.74359837155202
linear,2024-02-26,365,2025.0,38.32395244821092
linear,2024-02-26,365,2030.0,37.94868311731472
linear,2024-02-26,365,2035.0,37.52548615431011
linear,2024-02-26,365,2040.0,37.263630135982815
linear,2024-02-26,365,2045.0,37.20737166991554
linear,2024-02-26,365,2050.0,37.32762337419192
linear,2025-02-26,731,1820.0,40.31624607658506
linear,2025-02-26,731,1825.0,40.170357815442564
linear,2025-02-26,731,1830.0,40.05142890772129
linear,2025-02-26,731,1835.0,40.04000648872473
linear,2025-02-26,731,1840.0,40.09368619923704
linear,2025-02-26,731,1845.0,40.211419189724275
linear,2025-02-26,731,1850.0,40.30064851030952
linear,2025-02-26,731,1855.0,40.36703196677772
linear,2025-02-26,731,1860.0,40.412560118788925
linear,2025-02-26,731,1865.0,40.38466705297213
linear,2025-02-26,731,1870.0,40.35677398715534
linear,2025-02-26,731,1875.0,40.41057211150432
linear,2025-02-26,731,1880.0,40.51454476314645
linear,2025-02-26,731,1885.0,40.618517414788585
linear,2025-02-26,731,1890.0,40.72136193373481
linear,2025-02-26,731,1895.0,40.910966177576334
linear,2025-02-26,731,1900.0,41.12174961886826
linear,2025-02-26,731,1905.0,41.17895565827769
linear,2025-02-26,731,1910.0,41.20211664669291
linear,2025-02-26,731,1915.0,41.21658079992825
linear,2025-02-26,731,1920.0,41.24163572773742
linear,2025-02-26,731,1925.0,41.17042360652531
linear,2025-02-26,731,1930.0,40.89277973438991
linear,2025-02-26,731,1935.0,40.59546946462202
linear,2025-02-26,731,1940.0,40.37802993616554
linear,2025-02-26,731,1945.0,40.13494214746334
linear,2025-02-26,731,1950.0,40.0425459039548
linear,2025-02-26,731,1955.0,40.02222849968613
linear,2025-02-26,731,1960.0,40.010271714318336
linear,2025-02-26,731,1965.0,39.94847650231125
linear,2025-02-26,731,1970.0,39.81732351766251
linear,2025-02-26,731,1975.0,39.72101580779547
linear,2025-02-26,731,1980.0,39.616610169491516
linear,2025-02-26,731,1985.0,39.520721908349024
linear,2025-02-26,731,1990.0,39.41498116760828
linear,2025-02-26,731,1995.0,39.377022128060254
linear,2025-02-26,731,2000.0,39.27427966101695
linear,2025-02-26,731,2005.0,39.131047551789074
linear,2025-02-26,731,2010.0,38.99591337099811
linear,2025-02-26,731,2015.0,38.71543079096046
linear,2025-02-26,731,2020.0,38.285946327683625
linear,2025-02-26,731,2025.0,37.59591572504708
linear,2025-02-26,731,2030.0,36.99475988700565
linear,2025-02-26,731,2035.0,36.37860799249925
linear,2025-02-26,731,2040.0,36.085580017332916
linear,2025-02-26,731,2045.0,36.111749837556864
linear,2025-02-26,731,2050.0,36.35258270283368
linear,2026-02-26,1096,1820.0,39.44556183301947
linear,2026-02-26,1096,1825.0,39.27676082862524
linear,2026-02-26,1096,1830.0,39.14838041431263
linear,2026-02-26,1096,1835.0,39.181186199237075
linear,2026-02-26,1096,1840.0,39.29495678207542
linear,2026-02-26,1096,1845.0,39.47979767250954
linear,2026-02-26,1096,1850.0,39.621902554444915
linear,2026-02-26,1096,1855.0,39.73058645999323
linear,2026-02-26,1096,1860.0,39.809249963783856
linear,2026-02-26,1096,1865.0,39.77783186054371
linear,2026-02-26,1096,1870.0,39.746413757303586
linear,2026-02-26,1096,1875.0,39.837476562985046
linear,2026-02-26,1096,1880.0,40.00376684050412
linear,2026-02-26,1096,1885.0,40.1700571180232
linear,2026-02-26,1096,1890.0,40.33257548477887
linear,2026-02-26,1096,1895.0,40.616852162275876
linear,2026-02-26,1096,1900.0,40.93288314949331
linear,2026-02-26,1096,1905.0,41.02773155281629
linear,2026-02-26,1096,1910.0,41.073805284483235
linear,2026-02-26,1096,1915.0,41.10627230741636
linear,2026-02-26,1096,1920.0,41.154239978477264
linear,2026-02-26,1096,1925.0,41.08302785726516
linear,2026-02-26,1096,1930.0,40.80292904835279
linear,2026-02-26,1096,1935.0,40.49334409470004
linear,2026-02-26,1096,1940.0,40.280814439797496
linear,2026-02-26,1096,1945.0,40.02982993779605
linear,2026-02-26,1096,1950.0,39.963926553672316
linear,2026-02-26,1096,1955.0,39.995878844946645
linear,2026-02-26,1096,1960.0,40.042635964161406
linear,2026-02-26,1096,1965.0,40.01807395993837
linear,2026-02-26,1096,1970.0,39.884983500676434
linear,2026-02-26,1096,1975.0,39.78598017395625
linear,2026-02-26,1096,1980.0,39.67483549351943
linear,2026-02-26,1096,1985.0,39.55603448912521
linear,2026-02-26,1096,1990.0,39.422461504375754
linear,2026-02-26,1096,1995.0,39.365548908829055
linear,2026-02-26,1096,2000.0,39.211505483549345
linear,2026-02-26,1096,2005.0,38.9967552896865
linear,2026-02-26,1096,2010.0,38.79414644954026
linear,2026-02-26,1096,2015.0,38.423546028580944
linear,2026-02-26,1096,2020.0,37.82954469923564
linear,2026-02-26,1096,2025.0,36.869868173258006
linear,2026-02-26,1096,2030.0,36.04344300432037
linear,2026-02-26,1096,2035.0,35.23486337757858
linear,2026-02-26,1096,2040.0,34.91074861485419
linear,2026-02-26,1096,2045.0,35.01912150747239
linear,2026-02-26,1096,2050.0,35.3802060770256
linear,2027-02-26,1461,1820.0,38.57487758945386
linear,2027-02-26,1461,1825.0,38.38316384180792
linear,2027-02-26,1461,1830.0,38.24533192090398
linear,2027-02-26,1461,1835.0,38.322365909749415
linear,2027-02-26,1461,1840.0,38.49622736491379
linear,2027-02-26,1461,1845.0,38.7481761552948
linear,2027-02-26,1461,1850.0,38.943156598580316
linear,2027-02-26,1461,1855.0,39.094140953208736
linear,2027-02-26,1461,1860.0,39.20593980877878
linear,2027-02-26,1461,1865.0,39.170996668115286
linear,2027-02-26,1461,1870.0,39.136053527451836
linear,2027-02-26,1461,1875.0,39.26438101446577
linear,2027-02-26,1461,1880.0,39.49298891786179
linear,2027-02-26,1461,1885.0,39.72159682125781
linear,2027-02-26,1461,1890.0,39.94378903582293
linear,2027-02-26,1461,1895.0,40.32273814697541
linear,2027-02-26,1461,1900.0,40.744016680118364
linear,2027-02-26,1461,1905.0,40.87650744735489
linear,2027-02-26,1461,1910.0,40.94549392227356
linear,2027-02-26,1461,1915.0,40.99596381490448
linear,2027-02-26,1461,1920.0,41.06684422921711
linear,2027-02-26,1461,1925.0,40.995632108005005
linear,2027-02-26,1461,1930.0,40.71307836231566
linear,2027-02-26,1461,1935.0,40.39121872477807
linear,2027-02-26,1461,1940.0,40.18359894342946
linear,2027-02-26,1461,1945.0,39.92471772812876
linear,2027-02-26,1461,1950.0,39.88530720338983
linear,2027-02-26,1461,1955.0,39.969529190207155
linear,2027-02-26,1461,1960.0,40.07500021400447
linear,2027-02-26,1461,1965.0,40.08767141756549
linear,2027-02-26,1461,1970.0,39.95264348369036
linear,2027-02-26,1461,1975.0,39.85094454011703
linear,2027-02-26,1461,1980.0,39.73306081754734
linear,2027-02-26,1461,1985.0,39.591347069901396
linear,2027-02-26,1461,1990.0,39.429941841143226
linear,2027-02-26,1461,1995.0,39.354075689597856
linear,2027-02-26,1461,2000.0,39.14873130608175
linear,2027-02-26,1461,2005.0,38.862463027583914
linear,2027-02-26,1461,2010.0,38.59237952808241
linear,2027-02-26,1461,2015.0,38.13166126620142
linear,2027-02-26,1461,2020.0,37.37314307078766
linear,2027-02-26,1461,2025.0,36.143820621468926
linear,2027-02-26,1461,2030.0,35.0921261216351
linear,2027-02-26,1461,2035.0,34.09111876265791
linear,2027-02-26,1461,2040.0,33.73591721237547
linear,2027-02-26,1461,2045.0,33.926493177387925
linear,2027-02-26,1461,2050.0,34.407829451217516
linear,2028-02-26,1826,1820.0,37.704193345888264
linear,2028-02-26,1826,1825.0,37.48956685499059
linear,2028-02-26,1826,1830.0,37.34228342749532
linear,2028-02-26,1826,1835.0,37.46354562026176
linear,2028-02-26,1826,1840.0,37.69749794775217
linear,2028-02-26,1826,1845.0,38.016554638080066
linear,2028-02-26,1826,1850.0,38.26441064271571
linear,2028-02-26,1826,1855.0,38.457695446424246
linear,2028-02-26,1826,1860.0,38.602629653773704
linear,2028-02-26,1826,1865.0,38.564161475686866
linear,2028-02-26,1826,1870.0,38.52569329760008
linear,2028-02-26,1826,1875.0,38.691285465946486
linear,2028-02-26,1826,1880.0,38.982210995219454
linear,2028-02-26,1826,1885.0,39.27313652449242
linear,2028-02-26,1826,1890.0,39.55500258686699
linear,2028-02-26,1826,1895.0,40.02862413167495
linear,2028-02-26,1826,1900.0,40.55515021074341
linear,2028-02-26,1826,1905.0,40.725283341893494
linear,2028-02-26,1826,1910.0,40.81718256006389
linear,2028-02-26,1826,1915.0,40.885655322392594
linear,2028-02-26,1826,1920.0,40.97944847995695
linear,2028-02-26,1826,1925.0,40.90823635874486
linear,2028-02-26,1826,1930.0,40.62322767627854
linear,2028-02-26,1826,1935.0,40.28909335485609
linear,2028-02-26,1826,1940.0,40.08638344706142
linear,2028-02-26,1826,1945.0,39.81960551846147
linear,2028-02-26,1826,1950.0,39.80668785310734
linear,2028-02-26,1826,1955.0,39.94317953546767
linear,2028-02-26,1826,1960.0,40.10736446384754
linear,2028-02-26,1826,1965.0,40.15726887519261
linear,2028-02-26,1826,1970.0,40.02030346670428
linear,2028-02-26,1826,1975.0,39.9159089062778
linear,2028-02-26,1826,1980.0,39.791286141575256
linear,2028-02-26,1826,1985.0,39.62665965067759
linear,2028-02-26,1826,1990.0,39.437422177910705
linear,2028-02-26,1826,1995.0,39.34260247036666
linear,2028-02-26,1826,2000.0,39.08595712861415
linear,2028-02-26,1826,2005.0,38.72817076548133
linear,2028-02-26,1826,2010.0,38.39061260662456
linear,2028-02-26,1826,2015.0,37.839776503821895
linear,2028-02-26,1826,2020.0,36.91674144233968
linear,2028-02-26,1826,2025.0,35.41777306967985
linear,2028-02-26,1826,2030.0,34.14080923894982
linear,2028-02-26,1826,2035.0,32.94737414773724
linear,2028-02-26,1826,2040.0,32.561085809896746
linear,2028-02-26,1826,2045.0,32.83386484730345
linear,2028-02-26,1826,2050.0,33.435452825409435
linear,2029-02-26,2192,1820.0,36.83112366603893
linear,2029-02-26,2192,1825.0,36.593521657250484
linear,2029-02-26,2192,1830.0,36.43676082862527
linear,2029-02-26,2192,1835.0,36.60237239847414
linear,2029-02-26,2192,1840.0,36.8965802308175
linear,2029-02-26,2192,1845.0,37.28292867835241
linear,2029-02-26,2192,1850.0,37.583805108889834
linear,2029-02-26,2192,1855.0,37.819506253319794
linear,2029-02-26,2192,1860.0,37.99766659423437
linear,2029-02-26,2192,1865.0,37.95566372108741
linear,2029-02-26,2192,1870.0,37.91366084794051
linear,2029-02-26,2192,1875.0,38.11661979263675
linear,2029-02-26,2192,1880.0,38.47003368100824
linear,2029-02-26,2192,1885.0,38.82344756937974
linear,2029-02-26,2192,1890.0,39.16515096955775
linear,2029-02-26,2192,1895.0,39.73370432455175
linear,2029-02-26,2192,1900.0,40.36576629898662
linear,2029-02-26,2192,1905.0,40.57364492381439
linear,2029-02-26,2192,1910.0,40.68851965987556
linear,2029-02-26,2192,1915.0,40.77504461483273
linear,2029-02-26,2192,1920.0,40.891813290287864
linear,2029-02-26,2192,1925.0,40.82060116907577
linear,2029-02-26,2192,1930.0,40.5331308239783
linear,2029-02-26,2192,1935.0,40.18668818940009
linear,2029-02-26,2192,1940.0,39.98890160686772
linear,2029-02-26,2192,1945.0,39.71420533013755
linear,2029-02-26,2192,1950.0,39.72785310734462
linear,2029-02-26,2192,1955.0,39.91675768989328
linear,2029-02-26,2192,1960.0,40.13981738286826
linear,2029-02-26,2192,1965.0,40.22705701078583
linear,2029-02-26,2192,1970.0,40.08814881953468
linear,2029-02-26,2192,1975.0,39.9810512570034
linear,2029-02-26,2192,1980.0,39.849670987038856
linear,2029-02-26,2192,1985.0,39.66206897825042
linear,2029-02-26,2192,1990.0,39.44492300875151
linear,2029-02-26,2192,1995.0,39.33109781765811
linear,2029-02-26,2192,2000.0,39.02301096709869
linear,2029-02-26,2192,2005.0,38.59351057937299
linear,2029-02-26,2192,2010.0,38.18829289908052
linear,2029-02-26,2192,2015.0,37.54709205716188
linear,2029-02-26,2192,2020.0,36.459089398471285
linear,2029-02-26,2192,2025.0,34.689736346516014
linear,2029-02-26,2192,2030.0,33.18688600864075
linear,2029-02-26,2192,2035.0,31.800495985926382
linear,2029-02-26,2192,2040.0,31.38303569124685
linear,2029-02-26,2192,2045.0,31.738243014944782
linear,2029-02-26,2192,2050.0,32.46041215405119
linear,2030-02-26,2557,1820.0,35.96043942247333
linear,2030-02-26,2557,1825.0,35.69992467043316
linear,2030-02-26,2557,1830.0,35.53371233521661
linear,2030-02-26,2557,1835.0,35.743552108986485
linear,2030-02-26,2557,1840.0,36.09785081365588
linear,2030-02-26,2557,1845.0,36.55130716113767
linear,2030-02-26,2557,1850.0,36.905059153025235
linear,2030-02-26,2557,1855.0,37.183060746535304
linear,2030-02-26,2557,1860.0,37.39435643922929
linear,2030-02-26,2557,1865.0,37.34882852865899
linear,2030-02-26,2557,1870.0,37.303300618088755
linear,2030-02-26,2557,1875.0,37.54352424411747
linear,2030-02-26,2557,1880.0,37.95925575836591
linear,2030-02-26,2557,1885.0,38.37498727261435
linear,2030-02-26,2557,1890.0,38.77636452060181
linear,2030-02-26,2557,1895.0,39.43959030925129
linear,2030-02-26,2557,1900.0,40.17689982961167
linear,2030-02-26,2557,1905.0,40.422420818353
linear,2030-02-26,2557,1910.0,40.56020829766589
linear,2030-02-26,2557,1915.0,40.66473612232084
linear,2030-02-26,2557,1920.0,40.80441754102771
linear,2030-02-26,2557,1925.0,40.73320541981562
linear,2030-02-26,2557,1930.0,40.44328013794117
linear,2030-02-26,2557,1935.0,40.08456281947811
linear,2030-02-26,2557,1940.0,39.891686110499684
linear,2030-02-26,2557,1945.0,39.60909312047026
linear,2030-02-26,2557,1950.0,39.649233757062134
linear,2030-02-26,2557,1955.0,39.8904080351538
linear,2030-02-26,2557,1960.0,40.17218163271133
linear,2030-02-26,2557,1965.0,40.296654468412946
linear,2030-02-26,2557,1970.0,40.1558088025486
linear,2030-02-26,2557,1975.0,40.04601562316417
linear,2030-02-26,2557,1980.0,39.90789631106677
linear,2030-02-26,2557,1985.0,39.69738155902661
linear,2030-02-26,2557,1990.0,39.45240334551898
linear,2030-02-26,2557,1995.0,39.31962459842691
linear,2030-02-26,2557,2000.0,38.9602367896311
linear,2030-02-26,2557,2005.0,38.45921831727041
linear,2030-02-26,2557,2010.0,37.98652597762267
linear,2030-02-26,2557,2015.0,37.255207294782366
linear,2030-02-26,2557,2020.0,36.0026877700233
linear,2030-02-26,2557,2025.0,33.963688794726934
linear,2030-02-26,2557,2030.0,32.23556912595547
linear,2030-02-26,2557,2035.0,30.65675137100572
linear,2030-02-26,2557,2040.0,30.208204288768123
linear,2030-02-26,2557,2045.0,30.645614684860313
linear,2030-02-26,2557,2050.0,31.48803552824311
linear,2031-02-26,2922,1820.0,35.08975517890773
linear,2031-02-26,2922,1825.0,34.806327683615834
linear,2031-02-26,2922,1830.0,34.63066384180795
linear,2031-02-26,2922,1835.0,34.884731819498825
linear,2031-02-26,2922,1840.0,35.29912139649426
linear,2031-02-26,2922,1845.0,35.81968564392294
linear,2031-02-26,2922,1850.0,36.22631319716063
linear,2031-02-26,2922,1855.0,36.54661523975081
linear,2031-02-26,2922,1860.0,36.79104628422422
linear,2031-02-26,2922,1865.0,36.74199333623057
linear,2031-02-26,2922,1870.0,36.692940388237005
linear,2031-02-26,2922,1875.0,36.970428695598194
linear,2031-02-26,2922,1880.0,37.44847783572358
linear,2031-02-26,2922,1885.0,37.92652697584896
linear,2031-02-26,2922,1890.0,38.38757807164587
linear,2031-02-26,2922,1895.0,39.14547629395083
linear,2031-02-26,2922,1900.0,39.98803336023672
linear,2031-02-26,2922,1905.0,40.271196712891594
linear,2031-02-26,2922,1910.0,40.431896935456216
linear,2031-02-26,2922,1915.0,40.554427629808956
linear,2031-02-26,2922,1920.0,40.71702179176755
linear,2031-02-26,2922,1925.0,40.64580967055547
linear,2031-02-26,2922,1930.0,40.35342945190404
linear,2031-02-26,2922,1935.0,39.98243744955613
linear,2031-02-26,2922,1940.0,39.79447061413165
linear,2031-02-26,2922,1945.0,39.50398091080297
linear,2031-02-26,2922,1950.0,39.57061440677965
linear,2031-02-26,2922,1955.0,39.86405838041431
linear,2031-02-26,2922,1960.0,40.20454588255439
linear,2031-02-26,2922,1965.0,40.366251926040064
linear,2031-02-26,2922,1970.0,40.223468785562524
linear,2031-02-26,2922,1975.0,40.11097998932495
linear,2031-02-26,2922,1980.0,39.96612163509468
linear,2031-02-26,2922,1985.0,39.732694139802796
linear,2031-02-26,2922,1990.0,39.45988368228646
linear,2031-02-26,2922,1995.0,39.308151379195714
linear,2031-02-26,2922,2000.0,38.897462612163494
linear,2031-02-26,2922,2005.0,38.32492605516783
linear,2031-02-26,2922,2010.0,37.78475905616482
linear,2031-02-26,2922,2015.0,36.96332253240284
linear,2031-02-26,2922,2020.0,35.546286141575315
linear,2031-02-26,2922,2025.0,33.237641242937855
linear,2031-02-26,2922,2030.0,31.284252243270195
linear,2031-02-26,2922,2035.0,29.513006756085048
linear,2031-02-26,2922,2040.0,29.0333728862894
linear,2031-02-26,2922,2045.0,29.552986354775843
linear,2031-02-26,2922,2050.0,30.515658902435028
linear,2032-02-26,3287,1820.0,34.21907093534213
linear,2032-02-26,3287,1825.0,33.91273069679851
linear,2032-02-26,3287,1830.0,33.7276153483993
linear,2032-02-26,3287,1835.0,34.02591153001117
linear,2032-02-26,3287,1840.0,34.50039197933263
linear,2032-02-26,3287,1845.0,35.0880641267082
linear,2032-02-26,3287,1850.0,35.54756724129603
linear,2032-02-26,3287,1855.0,35.91016973296632
linear,2032-02-26,3287,1860.0,36.18773612921915
linear,2032-02-26,3287,1865.0,36.13515814380215
linear,2032-02-26,3287,1870.0,36.08258015838525
linear,2032-02-26,3287,1875.0,36.39733314707892
linear,2032-02-26,3287,1880.0,36.93769991308125
linear,2032-02-26,3287,1885.0,37.47806667908357
linear,2032-02-26,3287,1890.0,37.99879162268993
linear,2032-02-26,3287,1895.0,38.85136227865036
linear,2032-02-26,3287,1900.0,39.79916689086178
linear,2032-02-26,3287,1905.0,40.1199726074302
linear,2032-02-26,3287,1910.0,40.303585573246544
linear,2032-02-26,3287,1915.0,40.44411913729707
linear,2032-02-26,3287,1920.0,40.6296260425074
linear,2032-02-26,3287,1925.0,40.55841392129532
linear,2032-02-26,3287,1930.0,40.26357876586692
linear,2032-02-26,3287,1935.0,39.88031207963416
linear,2032-02-26,3287,1940.0,39.69725511776361
linear,2032-02-26,3287,1945.0,39.39886870113568
linear,2032-02-26,3287,1950.0,39.49199505649716
linear,2032-02-26,3287,1955.0,39.83770872567482
linear,2032-02-26,3287,1960.0,40.23691013239746
linear,2032-02-26,3287,1965.0,40.43584938366718
linear,2032-02-26,3287,1970.0,40.29112876857645
linear,2032-02-26,3287,1975.0,40.17594435548573
linear,2032-02-26,3287,1980.0,40.024346959122596
linear,2032-02-26,3287,1985.0,39.76800672057898
linear,2032-02-26,3287,1990.0,39.46736401905393
linear,2032-02-26,3287,1995.0,39.296678159964515
linear,2032-02-26,3287,2000.0,38.8346884346959
linear,2032-02-26,3287,2005.0,38.190633793065246
linear,2032-02-26,3287,2010.0,37.58299213470697
linear,2032-02-26,3287,2015.0,36.67143777002332
linear,2032-02-26,3287,2020.0,35.08988451312733
linear,2032-02-26,3287,2025.0,32.51159369114878
linear,2032-02-26,3287,2030.0,30.33293536058492
linear,2032-02-26,3287,2035.0,28.369262141164384
linear,2032-02-26,3287,2040.0,27.858541483810676
linear,2032-02-26,3287,2045.0,28.460358024691374
linear,2032-02-26,3287,2050.0,29.543282276626947
linear,2033-02-26,3653,1820.0,33.346001255492794
linear,2033-02-26,3653,1825.0,33.0166854990584
linear,2033-02-26,3653,1830.0,32.82209274952925
linear,2033-02-26,3653,1835.0,33.16473830822355
linear,2033-02-26,3653,1840.0,33.69947426239796
linear,2033-02-26,3653,1845.0,34.35443816698054
linear,2033-02-26,3653,1850.0,34.86696170747015
linear,2033-02-26,3653,1855.0,35.271980539861865
linear,2033-02-26,3653,1860.0,35.58277306967981
linear,2033-02-26,3653,1865.0,35.526660389202696
linear,2033-02-26,3653,1870.0,35.47054770872568
linear,2033-02-26,3653,1875.0,35.82266747376918
linear,2033-02-26,3653,1880.0,36.42552259887003
linear,2033-02-26,3653,1885.0,37.028377723970884
linear,2033-02-26,3653,1890.0,37.60894000538068
linear,2033-02-26,3653,1895.0,38.55644247152716
linear,2033-02-26,3653,1900.0,39.60978297910498
linear,2033-02-26,3653,1905.0,39.9683341893511
linear,2033-02-26,3653,1910.0,40.17492267305821
linear,2033-02-26,3653,1915.0,40.33350842973721
linear,2033-02-26,3653,1920.0,40.54199085283831
linear,2033-02-26,3653,1925.0,40.47077873162623
linear,2033-02-26,3653,1930.0,40.17348191356668
linear,2033-02-26,3653,1935.0,39.777906914178146
linear,2033-02-26,3653,1940.0,39.5997732775699
linear,2033-02-26,3653,1945.0,39.293468512811764
linear,2033-02-26,3653,1950.0,39.41316031073445
linear,2033-02-26,3653,1955.0,39.81128688010044
linear,2033-02-26,3653,1960.0,40.26936305141818
linear,2033-02-26,3653,1965.0,40.505637519260404
linear,2033-02-26,3653,1970.0,40.358974121406845
linear,2033-02-26,3653,1975.0,40.24108670621133
linear,2033-02-26,3653,1980.0,40.0827318045862
linear,2033-02-26,3653,1985.0,39.80341604815182
linear,2033-02-26,3653,1990.0,39.474864849894736
linear,2033-02-26,3653,1995.0,39.28517350725597
linear,2033-02-26,3653,2000.0,38.77174227318044
linear,2033-02-26,3653,2005.0,38.055973606956904
linear,2033-02-26,3653,2010.0,37.380672427162935
linear,2033-02-26,3653,2015.0,36.378753323363306
linear,2033-02-26,3653,2020.0,34.63223246925894
linear,2033-02-26,3653,2025.0,31.783556967984943
linear,2033-02-26,3653,2030.0,29.379012130275846
linear,2033-02-26,3653,2035.0,27.222383979353523
linear,2033-02-26,3653,2040.0,26.68049136516078
linear,2033-02-26,3653,2045.0,27.3647361923327
linear,2033-02-26,3653,2050.0,28.568241605268703
