scheme,date,change_type,edge,origin,dest,volume_before,volume_after,capacity,is_new_opened_line
min_changed_plus_2,2023-01-11,close_line,DC58->DC9,DC58,DC9,71,0,37288,False
min_changed_plus_2,2023-01-11,close_line,DC7->DC9,DC7,DC9,2803,0,7759,False
min_changed_plus_2,2023-01-11,close_line,DC9->DC14,DC9,DC14,14035,0,30711,False
min_changed_plus_2,2023-01-11,close_line,DC9->DC3,DC9,DC3,14911,0,31880,False
min_changed_plus_2,2023-01-11,close_line,DC9->DC5,DC9,DC5,11144,0,21997,False
min_changed_plus_2,2023-01-11,open_line,DC15->DC17,DC15,DC17,0,20102,505833,True
min_changed_plus_2,2023-01-11,open_line,DC26->DC19,DC26,DC19,0,12748,505833,True
min_changed_plus_2,2023-01-11,open_line,DC41->DC17,DC41,DC17,0,5051,505833,True
min_changed_plus_2,2023-01-11,open_line,DC42->DC19,DC42,DC19,0,3697,505833,True
min_changed_plus_2,2023-01-11,open_line,DC45->DC22,DC45,DC22,0,7118,505833,True
min_changed_plus_2,2023-01-11,open_line,DC48->DC22,DC48,DC22,0,15945,505833,True
min_changed_plus_2,2023-01-11,open_line,DC50->DC17,DC50,DC17,0,6667,505833,True
min_changed_plus_2,2023-01-11,open_line,DC51->DC19,DC51,DC19,0,48150,505833,True
min_changed_plus_2,2023-01-11,open_line,DC64->DC3,DC64,DC3,0,14911,505833,True
min_changed_plus_2,2023-01-12,close_line,DC14->DC9,DC14,DC9,173311,0,439995,False
min_changed_plus_2,2023-01-12,close_line,DC15->DC9,DC15,DC9,25341,0,80194,False
min_changed_plus_2,2023-01-12,close_line,DC25->DC9,DC25,DC9,83,0,126037,False
min_changed_plus_2,2023-01-12,close_line,DC26->DC9,DC26,DC9,14148,0,27912,False
min_changed_plus_2,2023-01-12,close_line,DC41->DC9,DC41,DC9,18773,0,29520,False
min_changed_plus_2,2023-01-12,close_line,DC42->DC9,DC42,DC9,3807,0,15464,False
min_changed_plus_2,2023-01-12,close_line,DC43->DC9,DC43,DC9,9118,0,27588,False
min_changed_plus_2,2023-01-12,close_line,DC44->DC9,DC44,DC9,38921,0,124459,False
min_changed_plus_2,2023-01-12,close_line,DC45->DC9,DC45,DC9,7663,0,20473,False
min_changed_plus_2,2023-01-12,close_line,DC46->DC9,DC46,DC9,10314,0,37361,False
min_changed_plus_2,2023-01-12,close_line,DC47->DC9,DC47,DC9,9947,0,65326,False
min_changed_plus_2,2023-01-12,close_line,DC48->DC9,DC48,DC9,10042,0,62978,False
min_changed_plus_2,2023-01-12,close_line,DC50->DC9,DC50,DC9,9318,0,21217,False
min_changed_plus_2,2023-01-12,close_line,DC51->DC9,DC51,DC9,35385,0,261337,False
min_changed_plus_2,2023-01-12,close_line,DC58->DC9,DC58,DC9,76,0,37288,False
min_changed_plus_2,2023-01-12,close_line,DC7->DC9,DC7,DC9,6311,0,7759,False
min_changed_plus_2,2023-01-12,close_line,DC9->DC14,DC9,DC14,15229,0,30711,False
min_changed_plus_2,2023-01-12,close_line,DC9->DC3,DC9,DC3,37179,0,31880,False
min_changed_plus_2,2023-01-12,close_line,DC9->DC5,DC9,DC5,12041,0,21997,False
min_changed_plus_2,2023-01-12,open_line,DC15->DC17,DC15,DC17,0,25341,505833,True
min_changed_plus_2,2023-01-12,open_line,DC25->DC55,DC25,DC55,0,83,505833,True
min_changed_plus_2,2023-01-12,open_line,DC26->DC22,DC26,DC22,0,14148,505833,True
min_changed_plus_2,2023-01-12,open_line,DC41->DC17,DC41,DC17,0,18773,505833,True
min_changed_plus_2,2023-01-12,open_line,DC42->DC17,DC42,DC17,0,3807,505833,True
min_changed_plus_2,2023-01-12,open_line,DC43->DC17,DC43,DC17,0,9118,505833,True
min_changed_plus_2,2023-01-12,open_line,DC45->DC22,DC45,DC22,0,7663,505833,True
min_changed_plus_2,2023-01-12,open_line,DC48->DC22,DC48,DC22,0,10042,505833,True
min_changed_plus_2,2023-01-12,open_line,DC50->DC17,DC50,DC17,0,9318,505833,True
min_changed_plus_2,2023-01-12,open_line,DC64->DC3,DC64,DC3,0,37179,505833,True
min_changed_plus_2,2023-01-12,open_line,DC7->DC64,DC7,DC64,0,6311,505833,True
min_changed_plus_2,2023-01-13,close_line,DC14->DC9,DC14,DC9,308711,0,439995,False
min_changed_plus_2,2023-01-13,close_line,DC15->DC9,DC15,DC9,29873,0,80194,False
min_changed_plus_2,2023-01-13,close_line,DC25->DC9,DC25,DC9,10737,0,126037,False
min_changed_plus_2,2023-01-13,close_line,DC26->DC9,DC26,DC9,15284,0,27912,False
min_changed_plus_2,2023-01-13,close_line,DC41->DC9,DC41,DC9,10507,0,29520,False
min_changed_plus_2,2023-01-13,close_line,DC42->DC9,DC42,DC9,4686,0,15464,False
min_changed_plus_2,2023-01-13,close_line,DC43->DC9,DC43,DC9,7185,0,27588,False
min_changed_plus_2,2023-01-13,close_line,DC44->DC9,DC44,DC9,28073,0,124459,False
min_changed_plus_2,2023-01-13,close_line,DC45->DC9,DC45,DC9,9217,0,20473,False
min_changed_plus_2,2023-01-13,close_line,DC46->DC9,DC46,DC9,21888,0,37361,False
min_changed_plus_2,2023-01-13,close_line,DC47->DC9,DC47,DC9,33140,0,65326,False
min_changed_plus_2,2023-01-13,close_line,DC48->DC9,DC48,DC9,5291,0,62978,False
min_changed_plus_2,2023-01-13,close_line,DC50->DC9,DC50,DC9,6776,0,21217,False
min_changed_plus_2,2023-01-13,close_line,DC51->DC9,DC51,DC9,64553,0,261337,False
min_changed_plus_2,2023-01-13,close_line,DC58->DC9,DC58,DC9,35,0,37288,False
min_changed_plus_2,2023-01-13,close_line,DC7->DC9,DC7,DC9,2650,0,7759,False
min_changed_plus_2,2023-01-13,close_line,DC9->DC14,DC9,DC14,30669,0,30711,False
min_changed_plus_2,2023-01-13,close_line,DC9->DC3,DC9,DC3,30659,0,31880,False
min_changed_plus_2,2023-01-13,close_line,DC9->DC5,DC9,DC5,25046,0,21997,False
min_changed_plus_2,2023-01-13,open_line,DC15->DC18,DC15,DC18,0,29873,505833,True
min_changed_plus_2,2023-01-13,open_line,DC25->DC73,DC25,DC73,0,10737,505833,True
min_changed_plus_2,2023-01-13,open_line,DC26->DC20,DC26,DC20,0,15284,505833,True
min_changed_plus_2,2023-01-13,open_line,DC41->DC51,DC41,DC51,0,10507,505833,True
min_changed_plus_2,2023-01-13,open_line,DC42->DC26,DC42,DC26,0,4686,505833,True
min_changed_plus_2,2023-01-13,open_line,DC43->DC30,DC43,DC30,0,7185,505833,True
min_changed_plus_2,2023-01-13,open_line,DC44->DC18,DC44,DC18,0,28073,505833,True
min_changed_plus_2,2023-01-13,open_line,DC45->DC46,DC45,DC46,0,9217,505833,True
min_changed_plus_2,2023-01-13,open_line,DC46->DC27,DC46,DC27,0,21888,505833,True
min_changed_plus_2,2023-01-13,open_line,DC47->DC73,DC47,DC73,0,33140,505833,True
min_changed_plus_2,2023-01-13,open_line,DC48->DC20,DC48,DC20,0,5291,505833,True
min_changed_plus_2,2023-01-13,open_line,DC51->DC21,DC51,DC21,0,64553,505833,True
min_changed_plus_2,2023-01-13,open_line,DC58->DC53,DC58,DC53,0,35,505833,True
min_changed_plus_2,2023-01-13,open_line,DC7->DC27,DC7,DC27,0,2650,505833,True
min_changed_plus_2,2023-01-14,close_line,DC14->DC9,DC14,DC9,268115,0,439995,False
min_changed_plus_2,2023-01-14,close_line,DC15->DC9,DC15,DC9,21638,0,80194,False
min_changed_plus_2,2023-01-14,close_line,DC25->DC9,DC25,DC9,27629,0,126037,False
min_changed_plus_2,2023-01-14,close_line,DC26->DC9,DC26,DC9,5958,0,27912,False
min_changed_plus_2,2023-01-14,close_line,DC41->DC9,DC41,DC9,7741,0,29520,False
min_changed_plus_2,2023-01-14,close_line,DC42->DC9,DC42,DC9,7242,0,15464,False
min_changed_plus_2,2023-01-14,close_line,DC43->DC9,DC43,DC9,9419,0,27588,False
min_changed_plus_2,2023-01-14,close_line,DC44->DC9,DC44,DC9,21233,0,124459,False
min_changed_plus_2,2023-01-14,close_line,DC45->DC9,DC45,DC9,7182,0,20473,False
min_changed_plus_2,2023-01-14,close_line,DC46->DC9,DC46,DC9,30864,0,37361,False
min_changed_plus_2,2023-01-14,close_line,DC47->DC9,DC47,DC9,45689,0,65326,False
min_changed_plus_2,2023-01-14,close_line,DC48->DC9,DC48,DC9,6005,0,62978,False
min_changed_plus_2,2023-01-14,close_line,DC50->DC9,DC50,DC9,3016,0,21217,False
min_changed_plus_2,2023-01-14,close_line,DC51->DC9,DC51,DC9,38411,0,261337,False
min_changed_plus_2,2023-01-14,close_line,DC58->DC9,DC58,DC9,14500,0,37288,False
min_changed_plus_2,2023-01-14,close_line,DC7->DC9,DC7,DC9,4190,0,7759,False
min_changed_plus_2,2023-01-14,close_line,DC9->DC14,DC9,DC14,27541,0,30711,False
min_changed_plus_2,2023-01-14,close_line,DC9->DC3,DC9,DC3,15009,0,31880,False
min_changed_plus_2,2023-01-14,close_line,DC9->DC5,DC9,DC5,26151,0,21997,False
min_changed_plus_2,2023-01-14,open_line,DC15->DC17,DC15,DC17,0,21638,505833,True
min_changed_plus_2,2023-01-14,open_line,DC41->DC17,DC41,DC17,0,7741,505833,True
min_changed_plus_2,2023-01-14,open_line,DC42->DC17,DC42,DC17,0,7242,505833,True
min_changed_plus_2,2023-01-14,open_line,DC45->DC62,DC45,DC62,0,7182,505833,True
min_changed_plus_2,2023-01-14,open_line,DC47->DC17,DC47,DC17,0,45689,505833,True
min_changed_plus_2,2023-01-14,open_line,DC48->DC17,DC48,DC17,0,6005,505833,True
min_changed_plus_2,2023-01-14,open_line,DC50->DC17,DC50,DC17,0,3016,505833,True
min_changed_plus_2,2023-01-14,open_line,DC58->DC17,DC58,DC17,0,14500,505833,True
min_changed_plus_2,2023-01-14,open_line,DC64->DC3,DC64,DC3,0,15009,505833,True
min_changed_plus_2,2023-01-14,open_line,DC7->DC64,DC7,DC64,0,4190,505833,True
min_changed_plus_2,2023-01-15,close_line,DC14->DC9,DC14,DC9,257764,0,439995,False
min_changed_plus_2,2023-01-15,close_line,DC15->DC9,DC15,DC9,36708,0,80194,False
min_changed_plus_2,2023-01-15,close_line,DC25->DC9,DC25,DC9,28163,0,126037,False
min_changed_plus_2,2023-01-15,close_line,DC26->DC9,DC26,DC9,13911,0,27912,False
min_changed_plus_2,2023-01-15,close_line,DC41->DC9,DC41,DC9,8646,0,29520,False
min_changed_plus_2,2023-01-15,close_line,DC42->DC9,DC42,DC9,7732,0,15464,False
min_changed_plus_2,2023-01-15,close_line,DC43->DC9,DC43,DC9,6532,0,27588,False
min_changed_plus_2,2023-01-15,close_line,DC44->DC9,DC44,DC9,20329,0,124459,False
min_changed_plus_2,2023-01-15,close_line,DC45->DC9,DC45,DC9,5680,0,20473,False
min_changed_plus_2,2023-01-15,close_line,DC46->DC9,DC46,DC9,23116,0,37361,False
min_changed_plus_2,2023-01-15,close_line,DC47->DC9,DC47,DC9,32961,0,65326,False
min_changed_plus_2,2023-01-15,close_line,DC48->DC9,DC48,DC9,8367,0,62978,False
min_changed_plus_2,2023-01-15,close_line,DC50->DC9,DC50,DC9,6972,0,21217,False
min_changed_plus_2,2023-01-15,close_line,DC51->DC9,DC51,DC9,56850,0,261337,False
min_changed_plus_2,2023-01-15,close_line,DC58->DC9,DC58,DC9,13177,0,37288,False
min_changed_plus_2,2023-01-15,close_line,DC7->DC9,DC7,DC9,4673,0,7759,False
min_changed_plus_2,2023-01-15,close_line,DC9->DC14,DC9,DC14,15255,0,30711,False
min_changed_plus_2,2023-01-15,close_line,DC9->DC3,DC9,DC3,22196,0,31880,False
min_changed_plus_2,2023-01-15,close_line,DC9->DC5,DC9,DC5,19399,0,21997,False
min_changed_plus_2,2023-01-15,open_line,DC15->DC17,DC15,DC17,0,36708,505833,True
min_changed_plus_2,2023-01-15,open_line,DC41->DC17,DC41,DC17,0,8646,505833,True
min_changed_plus_2,2023-01-15,open_line,DC42->DC17,DC42,DC17,0,7732,505833,True
min_changed_plus_2,2023-01-15,open_line,DC45->DC62,DC45,DC62,0,5680,505833,True
min_changed_plus_2,2023-01-15,open_line,DC48->DC17,DC48,DC17,0,8367,505833,True
min_changed_plus_2,2023-01-15,open_line,DC50->DC17,DC50,DC17,0,6972,505833,True
min_changed_plus_2,2023-01-15,open_line,DC58->DC17,DC58,DC17,0,13177,505833,True
min_changed_plus_2,2023-01-15,open_line,DC64->DC3,DC64,DC3,0,22196,505833,True
min_changed_plus_2,2023-01-15,open_line,DC7->DC64,DC7,DC64,0,4673,505833,True
min_changed_plus_2,2023-01-16,close_line,DC14->DC9,DC14,DC9,202931,0,439995,False
min_changed_plus_2,2023-01-16,close_line,DC15->DC9,DC15,DC9,77199,0,80194,False
min_changed_plus_2,2023-01-16,close_line,DC25->DC9,DC25,DC9,34223,0,126037,False
min_changed_plus_2,2023-01-16,close_line,DC26->DC9,DC26,DC9,9972,0,27912,False
min_changed_plus_2,2023-01-16,close_line,DC41->DC9,DC41,DC9,6760,0,29520,False
min_changed_plus_2,2023-01-16,close_line,DC42->DC9,DC42,DC9,2872,0,15464,False
min_changed_plus_2,2023-01-16,close_line,DC43->DC9,DC43,DC9,3301,0,27588,False
min_changed_plus_2,2023-01-16,close_line,DC44->DC9,DC44,DC9,25231,0,124459,False
min_changed_plus_2,2023-01-16,close_line,DC45->DC9,DC45,DC9,5961,0,20473,False
min_changed_plus_2,2023-01-16,close_line,DC46->DC9,DC46,DC9,23396,0,37361,False
min_changed_plus_2,2023-01-16,close_line,DC47->DC9,DC47,DC9,12028,0,65326,False
min_changed_plus_2,2023-01-16,close_line,DC48->DC9,DC48,DC9,7000,0,62978,False
min_changed_plus_2,2023-01-16,close_line,DC50->DC9,DC50,DC9,4371,0,21217,False
min_changed_plus_2,2023-01-16,close_line,DC51->DC9,DC51,DC9,40566,0,261337,False
min_changed_plus_2,2023-01-16,close_line,DC58->DC9,DC58,DC9,18560,0,37288,False
min_changed_plus_2,2023-01-16,close_line,DC7->DC9,DC7,DC9,4280,0,7759,False
min_changed_plus_2,2023-01-16,close_line,DC9->DC14,DC9,DC14,13526,0,30711,False
min_changed_plus_2,2023-01-16,close_line,DC9->DC3,DC9,DC3,11450,0,31880,False
min_changed_plus_2,2023-01-16,close_line,DC9->DC5,DC9,DC5,23996,0,21997,False
min_changed_plus_2,2023-01-16,open_line,DC15->DC22,DC15,DC22,0,64726,505833,True
min_changed_plus_2,2023-01-16,open_line,DC26->DC22,DC26,DC22,0,9972,505833,True
min_changed_plus_2,2023-01-16,open_line,DC41->DC4,DC41,DC4,0,6760,505833,True
min_changed_plus_2,2023-01-16,open_line,DC42->DC17,DC42,DC17,0,2872,505833,True
min_changed_plus_2,2023-01-16,open_line,DC45->DC62,DC45,DC62,0,5961,505833,True
min_changed_plus_2,2023-01-16,open_line,DC46->DC17,DC46,DC17,0,23396,505833,True
min_changed_plus_2,2023-01-16,open_line,DC47->DC17,DC47,DC17,0,12028,505833,True
min_changed_plus_2,2023-01-16,open_line,DC58->DC22,DC58,DC22,0,18560,505833,True
min_changed_plus_2,2023-01-16,open_line,DC65->DC3,DC65,DC3,0,11450,505833,True
min_changed_plus_2,2023-01-16,open_line,DC7->DC22,DC7,DC22,0,4280,505833,True
min_changed_plus_2,2023-01-17,close_line,DC14->DC9,DC14,DC9,159896,0,439995,False
min_changed_plus_2,2023-01-17,close_line,DC15->DC9,DC15,DC9,23436,0,80194,False
min_changed_plus_2,2023-01-17,close_line,DC25->DC9,DC25,DC9,78464,0,126037,False
min_changed_plus_2,2023-01-17,close_line,DC26->DC9,DC26,DC9,11515,0,27912,False
min_changed_plus_2,2023-01-17,close_line,DC41->DC9,DC41,DC9,6781,0,29520,False
min_changed_plus_2,2023-01-17,close_line,DC42->DC9,DC42,DC9,3223,0,15464,False
min_changed_plus_2,2023-01-17,close_line,DC43->DC9,DC43,DC9,2751,0,27588,False
min_changed_plus_2,2023-01-17,close_line,DC44->DC9,DC44,DC9,22147,0,124459,False
min_changed_plus_2,2023-01-17,close_line,DC45->DC9,DC45,DC9,5504,0,20473,False
min_changed_plus_2,2023-01-17,close_line,DC46->DC9,DC46,DC9,23548,0,37361,False
min_changed_plus_2,2023-01-17,close_line,DC47->DC9,DC47,DC9,31908,0,65326,False
min_changed_plus_2,2023-01-17,close_line,DC48->DC9,DC48,DC9,7753,0,62978,False
min_changed_plus_2,2023-01-17,close_line,DC50->DC9,DC50,DC9,3590,0,21217,False
min_changed_plus_2,2023-01-17,close_line,DC51->DC9,DC51,DC9,26465,0,261337,False
min_changed_plus_2,2023-01-17,close_line,DC58->DC9,DC58,DC9,5700,0,37288,False
min_changed_plus_2,2023-01-17,close_line,DC7->DC9,DC7,DC9,1344,0,7759,False
min_changed_plus_2,2023-01-17,close_line,DC9->DC14,DC9,DC14,21826,0,30711,False
min_changed_plus_2,2023-01-17,close_line,DC9->DC3,DC9,DC3,19412,0,31880,False
min_changed_plus_2,2023-01-17,close_line,DC9->DC5,DC9,DC5,18884,0,21997,False
min_changed_plus_2,2023-01-17,open_line,DC15->DC17,DC15,DC17,0,23436,505833,True
min_changed_plus_2,2023-01-17,open_line,DC25->DC17,DC25,DC17,0,78464,505833,True
min_changed_plus_2,2023-01-17,open_line,DC26->DC22,DC26,DC22,0,11515,505833,True
min_changed_plus_2,2023-01-17,open_line,DC41->DC17,DC41,DC17,0,6781,505833,True
min_changed_plus_2,2023-01-17,open_line,DC45->DC22,DC45,DC22,0,5504,505833,True
min_changed_plus_2,2023-01-17,open_line,DC47->DC22,DC47,DC22,0,31908,505833,True
min_changed_plus_2,2023-01-18,close_line,DC14->DC9,DC14,DC9,304290,0,439995,False
min_changed_plus_2,2023-01-18,close_line,DC15->DC9,DC15,DC9,20357,0,80194,False
min_changed_plus_2,2023-01-18,close_line,DC25->DC9,DC25,DC9,22507,0,126037,False
min_changed_plus_2,2023-01-18,close_line,DC26->DC9,DC26,DC9,11836,0,27912,False
min_changed_plus_2,2023-01-18,close_line,DC41->DC9,DC41,DC9,10333,0,29520,False
min_changed_plus_2,2023-01-18,close_line,DC42->DC9,DC42,DC9,3766,0,15464,False
min_changed_plus_2,2023-01-18,close_line,DC43->DC9,DC43,DC9,5283,0,27588,False
min_changed_plus_2,2023-01-18,close_line,DC44->DC9,DC44,DC9,32406,0,124459,False
min_changed_plus_2,2023-01-18,close_line,DC45->DC9,DC45,DC9,5543,0,20473,False
min_changed_plus_2,2023-01-18,close_line,DC46->DC9,DC46,DC9,19245,0,37361,False
min_changed_plus_2,2023-01-18,close_line,DC47->DC9,DC47,DC9,15028,0,65326,False
min_changed_plus_2,2023-01-18,close_line,DC48->DC9,DC48,DC9,6637,0,62978,False
min_changed_plus_2,2023-01-18,close_line,DC50->DC9,DC50,DC9,3430,0,21217,False
min_changed_plus_2,2023-01-18,close_line,DC51->DC9,DC51,DC9,41016,0,261337,False
min_changed_plus_2,2023-01-18,close_line,DC58->DC9,DC58,DC9,18070,0,37288,False
min_changed_plus_2,2023-01-18,close_line,DC7->DC9,DC7,DC9,654,0,7759,False
min_changed_plus_2,2023-01-18,close_line,DC9->DC14,DC9,DC14,9921,0,30711,False
min_changed_plus_2,2023-01-18,close_line,DC9->DC3,DC9,DC3,11370,0,31880,False
min_changed_plus_2,2023-01-18,close_line,DC9->DC5,DC9,DC5,16215,0,21997,False
min_changed_plus_2,2023-01-18,open_line,DC14->DC51,DC14,DC51,0,304290,505833,True
min_changed_plus_2,2023-01-18,open_line,DC25->DC22,DC25,DC22,0,22507,505833,True
min_changed_plus_2,2023-01-18,open_line,DC26->DC21,DC26,DC21,0,11836,505833,True
min_changed_plus_2,2023-01-18,open_line,DC41->DC73,DC41,DC73,0,10333,505833,True
min_changed_plus_2,2023-01-18,open_line,DC42->DC17,DC42,DC17,0,3766,505833,True
min_changed_plus_2,2023-01-18,open_line,DC44->DC16,DC44,DC16,0,31516,505833,True
min_changed_plus_2,2023-01-18,open_line,DC44->DC27,DC44,DC27,0,890,505833,True
min_changed_plus_2,2023-01-18,open_line,DC45->DC22,DC45,DC22,0,5543,505833,True
min_changed_plus_2,2023-01-18,open_line,DC46->DC36,DC46,DC36,0,19245,505833,True
min_changed_plus_2,2023-01-18,open_line,DC47->DC22,DC47,DC22,0,15028,505833,True
min_changed_plus_2,2023-01-18,open_line,DC48->DC22,DC48,DC22,0,6637,505833,True
min_changed_plus_2,2023-01-18,open_line,DC51->DC73,DC51,DC73,0,41016,505833,True
min_changed_plus_2,2023-01-18,open_line,DC58->DC17,DC58,DC17,0,18070,505833,True
min_changed_plus_2,2023-01-18,open_line,DC65->DC3,DC65,DC3,0,11370,505833,True
min_changed_plus_2,2023-01-19,close_line,DC14->DC9,DC14,DC9,199996,0,439995,False
min_changed_plus_2,2023-01-19,close_line,DC15->DC9,DC15,DC9,31005,0,80194,False
min_changed_plus_2,2023-01-19,close_line,DC25->DC9,DC25,DC9,53965,0,126037,False
min_changed_plus_2,2023-01-19,close_line,DC26->DC9,DC26,DC9,10310,0,27912,False
min_changed_plus_2,2023-01-19,close_line,DC41->DC9,DC41,DC9,6933,0,29520,False
min_changed_plus_2,2023-01-19,close_line,DC42->DC9,DC42,DC9,3309,0,15464,False
min_changed_plus_2,2023-01-19,close_line,DC43->DC9,DC43,DC9,4284,0,27588,False
min_changed_plus_2,2023-01-19,close_line,DC44->DC9,DC44,DC9,17503,0,124459,False
min_changed_plus_2,2023-01-19,close_line,DC45->DC9,DC45,DC9,4239,0,20473,False
min_changed_plus_2,2023-01-19,close_line,DC46->DC9,DC46,DC9,24485,0,37361,False
min_changed_plus_2,2023-01-19,close_line,DC47->DC9,DC47,DC9,31911,0,65326,False
min_changed_plus_2,2023-01-19,close_line,DC48->DC9,DC48,DC9,5504,0,62978,False
min_changed_plus_2,2023-01-19,close_line,DC50->DC9,DC50,DC9,1768,0,21217,False
min_changed_plus_2,2023-01-19,close_line,DC51->DC9,DC51,DC9,24333,0,261337,False
min_changed_plus_2,2023-01-19,close_line,DC58->DC9,DC58,DC9,12982,0,37288,False
min_changed_plus_2,2023-01-19,close_line,DC7->DC9,DC7,DC9,2147,0,7759,False
min_changed_plus_2,2023-01-19,close_line,DC9->DC14,DC9,DC14,13658,0,30711,False
min_changed_plus_2,2023-01-19,close_line,DC9->DC3,DC9,DC3,19395,0,31880,False
min_changed_plus_2,2023-01-19,close_line,DC9->DC5,DC9,DC5,9713,0,21997,False
min_changed_plus_2,2023-01-19,open_line,DC15->DC17,DC15,DC17,0,31005,505833,True
min_changed_plus_2,2023-01-19,open_line,DC26->DC22,DC26,DC22,0,10310,505833,True
min_changed_plus_2,2023-01-19,open_line,DC41->DC17,DC41,DC17,0,6933,505833,True
min_changed_plus_2,2023-01-19,open_line,DC42->DC17,DC42,DC17,0,3309,505833,True
min_changed_plus_2,2023-01-19,open_line,DC45->DC22,DC45,DC22,0,4239,505833,True
min_changed_plus_2,2023-01-19,open_line,DC47->DC22,DC47,DC22,0,31911,505833,True
min_changed_plus_2,2023-01-19,open_line,DC48->DC22,DC48,DC22,0,5504,505833,True
min_changed_plus_2,2023-01-19,open_line,DC58->DC17,DC58,DC17,0,12982,505833,True
min_changed_plus_2,2023-01-19,open_line,DC64->DC3,DC64,DC3,0,19395,505833,True
min_changed_plus_2,2023-01-20,close_line,DC14->DC9,DC14,DC9,248331,0,439995,False
min_changed_plus_2,2023-01-20,close_line,DC15->DC9,DC15,DC9,35448,0,80194,False
min_changed_plus_2,2023-01-20,close_line,DC25->DC9,DC25,DC9,28458,0,126037,False
min_changed_plus_2,2023-01-20,close_line,DC26->DC9,DC26,DC9,14586,0,27912,False
min_changed_plus_2,2023-01-20,close_line,DC41->DC9,DC41,DC9,2716,0,29520,False
min_changed_plus_2,2023-01-20,close_line,DC42->DC9,DC42,DC9,1812,0,15464,False
min_changed_plus_2,2023-01-20,close_line,DC43->DC9,DC43,DC9,1505,0,27588,False
min_changed_plus_2,2023-01-20,close_line,DC44->DC9,DC44,DC9,10208,0,124459,False
min_changed_plus_2,2023-01-20,close_line,DC45->DC9,DC45,DC9,2721,0,20473,False
min_changed_plus_2,2023-01-20,close_line,DC46->DC9,DC46,DC9,26943,0,37361,False
min_changed_plus_2,2023-01-20,close_line,DC47->DC9,DC47,DC9,18504,0,65326,False
min_changed_plus_2,2023-01-20,close_line,DC48->DC9,DC48,DC9,2476,0,62978,False
min_changed_plus_2,2023-01-20,close_line,DC50->DC9,DC50,DC9,2587,0,21217,False
min_changed_plus_2,2023-01-20,close_line,DC51->DC9,DC51,DC9,22595,0,261337,False
min_changed_plus_2,2023-01-20,close_line,DC58->DC9,DC58,DC9,5900,0,37288,False
min_changed_plus_2,2023-01-20,close_line,DC7->DC9,DC7,DC9,830,0,7759,False
min_changed_plus_2,2023-01-20,close_line,DC9->DC14,DC9,DC14,6148,0,30711,False
min_changed_plus_2,2023-01-20,close_line,DC9->DC3,DC9,DC3,7737,0,31880,False
min_changed_plus_2,2023-01-20,close_line,DC9->DC5,DC9,DC5,9362,0,21997,False
min_changed_plus_2,2023-01-20,open_line,DC14->DC73,DC14,DC73,0,239628,505833,True
min_changed_plus_2,2023-01-20,open_line,DC15->DC44,DC15,DC44,0,35448,505833,True
min_changed_plus_2,2023-01-20,open_line,DC25->DC44,DC25,DC44,0,28458,505833,True
min_changed_plus_2,2023-01-20,open_line,DC26->DC18,DC26,DC18,0,14586,505833,True
min_changed_plus_2,2023-01-20,open_line,DC44->DC16,DC44,DC16,0,6592,505833,True
min_changed_plus_2,2023-01-20,open_line,DC45->DC53,DC45,DC53,0,2721,505833,True
min_changed_plus_2,2023-01-20,open_line,DC46->DC18,DC46,DC18,0,26943,505833,True
min_changed_plus_2,2023-01-20,open_line,DC47->DC44,DC47,DC44,0,18504,505833,True
min_changed_plus_2,2023-01-20,open_line,DC51->DC19,DC51,DC19,0,22595,505833,True
min_changed_plus_2,2023-01-20,open_line,DC58->DC30,DC58,DC30,0,5900,505833,True
min_changed_plus_2,2023-01-21,close_line,DC14->DC9,DC14,DC9,54001,0,439995,False
min_changed_plus_2,2023-01-21,close_line,DC15->DC9,DC15,DC9,6603,0,80194,False
min_changed_plus_2,2023-01-21,close_line,DC25->DC9,DC25,DC9,8532,0,126037,False
min_changed_plus_2,2023-01-21,close_line,DC26->DC9,DC26,DC9,3348,0,27912,False
min_changed_plus_2,2023-01-21,close_line,DC41->DC9,DC41,DC9,735,0,29520,False
min_changed_plus_2,2023-01-21,close_line,DC42->DC9,DC42,DC9,984,0,15464,False
min_changed_plus_2,2023-01-21,close_line,DC43->DC9,DC43,DC9,636,0,27588,False
min_changed_plus_2,2023-01-21,close_line,DC44->DC9,DC44,DC9,4527,0,124459,False
min_changed_plus_2,2023-01-21,close_line,DC45->DC9,DC45,DC9,1204,0,20473,False
min_changed_plus_2,2023-01-21,close_line,DC46->DC9,DC46,DC9,7195,0,37361,False
min_changed_plus_2,2023-01-21,close_line,DC47->DC9,DC47,DC9,3948,0,65326,False
min_changed_plus_2,2023-01-21,close_line,DC48->DC9,DC48,DC9,1737,0,62978,False
min_changed_plus_2,2023-01-21,close_line,DC50->DC9,DC50,DC9,590,0,21217,False
min_changed_plus_2,2023-01-21,close_line,DC51->DC9,DC51,DC9,2882,0,261337,False
min_changed_plus_2,2023-01-21,close_line,DC58->DC9,DC58,DC9,1904,0,37288,False
min_changed_plus_2,2023-01-21,close_line,DC7->DC9,DC7,DC9,996,0,7759,False
min_changed_plus_2,2023-01-21,close_line,DC9->DC14,DC9,DC14,1250,0,30711,False
min_changed_plus_2,2023-01-21,close_line,DC9->DC3,DC9,DC3,3520,0,31880,False
min_changed_plus_2,2023-01-21,close_line,DC9->DC5,DC9,DC5,4407,0,21997,False
