scheme,date,origin,dest,edge,line_status_after_shutdown,volume_before_shutdown,volume_after_shutdown,edge_capacity,line_load_rate,is_new_opened_line
new_first_min_changed_plus_2,2023-01-09,DC41,DC49,DC41->DC49,new_opened,0,7609,505833,0.015042514031310728,True
new_first_min_changed_plus_2,2023-01-09,DC41,DC5,DC41->DC5,active_existing,0,0,6952,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC41,DC81,DC41->DC81,active_existing,0,0,50,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC10,DC42->DC10,active_existing,797,797,7970,0.1,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC11,DC42->DC11,new_opened,0,3910,505833,0.0077298238746780065,True
new_first_min_changed_plus_2,2023-01-09,DC42,DC12,DC42->DC12,active_existing,0,0,3509,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC14,DC42->DC14,active_existing,1126,1126,6875,0.1637818181818182,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC29,DC42->DC29,active_existing,0,0,6,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC3,DC42->DC3,active_existing,0,0,2990,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC32,DC42->DC32,active_existing,0,0,120,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC34,DC42->DC34,active_existing,0,0,12,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC35,DC42->DC35,active_existing,40,40,1812,0.02207505518763797,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC4,DC42->DC4,active_existing,6,6,3542,0.0016939582156973462,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC40,DC42->DC40,active_existing,0,0,1186,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC5,DC42->DC5,active_existing,353,353,3294,0.1071645415907711,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC62,DC42->DC62,active_existing,1090,1090,6042,0.1804038397881496,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC65,DC42->DC65,active_existing,0,0,232,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC70,DC42->DC70,active_existing,60,60,3112,0.019280205655526992,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC8,DC42->DC8,active_existing,3366,3366,28457,0.11828372632392734,False
new_first_min_changed_plus_2,2023-01-09,DC42,DC81,DC42->DC81,active_existing,0,0,15,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC10,DC43->DC10,active_existing,1546,1546,14094,0.10969206754647368,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC12,DC43->DC12,active_existing,0,0,1601,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC14,DC43->DC14,active_existing,1484,1484,15629,0.09495169236675412,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC29,DC43->DC29,active_existing,0,0,174,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC3,DC43->DC3,active_existing,0,0,8061,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC34,DC43->DC34,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC35,DC43->DC35,active_existing,19,19,5598,0.003394069310468024,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC4,DC43->DC4,active_existing,7,7,3915,0.0017879948914431673,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC40,DC43->DC40,active_existing,0,0,195,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC45,DC43->DC45,active_existing,0,0,4,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC5,DC43->DC5,active_existing,746,746,6534,0.11417202326293235,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC51,DC43->DC51,new_opened,0,9246,505833,0.018278759986003285,True
new_first_min_changed_plus_2,2023-01-09,DC43,DC62,DC43->DC62,active_existing,1406,1406,15976,0.08800701051577366,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC64,DC43->DC64,active_existing,0,0,461,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC65,DC43->DC65,active_existing,0,0,824,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC70,DC43->DC70,active_existing,8,8,981,0.00815494393476045,False
new_first_min_changed_plus_2,2023-01-09,DC43,DC8,DC43->DC8,active_existing,5064,5064,44075,0.11489506522972207,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC10,DC44->DC10,active_existing,4978,4978,30393,0.1637877142763136,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC12,DC44->DC12,active_existing,0,0,4076,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC14,DC44->DC14,active_existing,3570,3570,31896,0.1119262603461249,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC17,DC44->DC17,new_opened,0,22598,505833,0.04467482350894465,True
new_first_min_changed_plus_2,2023-01-09,DC44,DC29,DC44->DC29,active_existing,0,0,42,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC3,DC44->DC3,active_existing,4856,4856,31563,0.1538510281025251,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC32,DC44->DC32,active_existing,0,0,42,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC34,DC44->DC34,active_existing,0,0,13,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC35,DC44->DC35,active_existing,372,372,10252,0.03628560280920796,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC4,DC44->DC4,active_existing,20,20,15640,0.0012787723785166241,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC40,DC44->DC40,active_existing,0,0,3999,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC5,DC44->DC5,active_existing,2783,2783,29042,0.09582673369602644,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC62,DC44->DC62,active_existing,5331,5331,28498,0.18706575900063163,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC64,DC44->DC64,active_existing,0,0,37,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC65,DC44->DC65,active_existing,0,0,792,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC70,DC44->DC70,active_existing,1214,1214,7843,0.15478770878490375,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC8,DC44->DC8,active_existing,16507,16507,192275,0.08585099466909375,False
new_first_min_changed_plus_2,2023-01-09,DC44,DC81,DC44->DC81,active_existing,0,0,401,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC45,DC10,DC45->DC10,active_existing,0,0,106,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC45,DC12,DC45->DC12,active_existing,0,0,1568,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC45,DC14,DC45->DC14,active_existing,0,0,5569,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC45,DC20,DC45->DC20,new_opened,0,8828,505833,0.017452400298122107,True
new_first_min_changed_plus_2,2023-01-09,DC45,DC29,DC45->DC29,active_existing,0,0,15,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC45,DC3,DC45->DC3,active_existing,0,0,5242,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC45,DC35,DC45->DC35,active_existing,0,0,11042,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC45,DC4,DC45->DC4,active_existing,0,0,3684,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC45,DC5,DC45->DC5,active_existing,0,0,5200,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC45,DC8,DC45->DC8,active_existing,0,0,4054,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC45,DC81,DC45->DC81,active_existing,0,0,447,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC10,DC46->DC10,active_existing,1524,1524,20616,0.0739231664726426,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC12,DC46->DC12,active_existing,0,0,8128,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC13,DC46->DC13,active_existing,0,0,3,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC14,DC46->DC14,active_existing,1365,1365,7004,0.19488863506567675,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC15,DC46->DC15,new_opened,0,10029,505833,0.019826701697991233,True
new_first_min_changed_plus_2,2023-01-09,DC46,DC29,DC46->DC29,active_existing,0,0,60,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC3,DC46->DC3,active_existing,4158,4158,13926,0.2985781990521327,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC32,DC46->DC32,active_existing,0,0,504,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC34,DC46->DC34,active_existing,0,0,6,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC35,DC46->DC35,active_existing,875,875,11814,0.07406466903673607,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC4,DC46->DC4,active_existing,3,3,12927,0.00023207240659085636,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC40,DC46->DC40,active_existing,0,0,2387,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC5,DC46->DC5,active_existing,787,787,5925,0.1328270042194093,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC52,DC46->DC52,active_existing,0,0,49,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC62,DC46->DC62,active_existing,1625,1625,15091,0.10768007421642038,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC64,DC46->DC64,active_existing,0,0,8,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC65,DC46->DC65,active_existing,0,0,796,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC70,DC46->DC70,active_existing,1542,1542,12023,0.12825417948931214,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC8,DC46->DC8,active_existing,5848,5848,60686,0.09636489470388558,False
new_first_min_changed_plus_2,2023-01-09,DC46,DC81,DC46->DC81,active_existing,0,0,1751,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC10,DC47->DC10,active_existing,2986,2986,20874,0.14304876880329598,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC12,DC47->DC12,active_existing,0,0,71112,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC14,DC47->DC14,active_existing,2518,2518,64007,0.03933944724795725,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC17,DC47->DC17,new_opened,0,24684,505833,0.048798714200141154,True
new_first_min_changed_plus_2,2023-01-09,DC47,DC29,DC47->DC29,active_existing,0,0,628,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC3,DC47->DC3,active_existing,2924,2924,14104,0.2073170731707317,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC34,DC47->DC34,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC35,DC47->DC35,active_existing,31,31,130449,0.0002376407638234099,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC4,DC47->DC4,active_existing,8,8,9400,0.000851063829787234,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC40,DC47->DC40,active_existing,0,0,28631,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC5,DC47->DC5,active_existing,1438,1438,25822,0.055688947409185965,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC62,DC47->DC62,active_existing,2995,2995,32160,0.09312810945273632,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC64,DC47->DC64,active_existing,0,0,231,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC65,DC47->DC65,active_existing,0,0,1648,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC70,DC47->DC70,active_existing,28,28,51136,0.0005475594493116395,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC8,DC47->DC8,active_existing,6112,6112,59443,0.10282119004760863,False
new_first_min_changed_plus_2,2023-01-09,DC47,DC81,DC47->DC81,active_existing,0,0,4412,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC10,DC48->DC10,active_existing,2821,2821,16358,0.17245384521335128,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC12,DC48->DC12,active_existing,0,0,1330,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC14,DC48->DC14,active_existing,2210,2210,12446,0.17756708982805722,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC29,DC48->DC29,active_existing,0,0,66,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC3,DC48->DC3,active_existing,0,0,7132,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC32,DC48->DC32,active_existing,0,0,44,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC34,DC48->DC34,active_existing,0,0,3,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC35,DC48->DC35,active_existing,13,13,4003,0.003247564326754934,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC4,DC48->DC4,active_existing,6,6,6753,0.000888494002665482,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC40,DC48->DC40,active_existing,0,0,666,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC5,DC48->DC5,active_existing,1161,1161,7919,0.1466094203813613,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC50,DC48->DC50,active_existing,0,0,77,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC62,DC48->DC62,active_existing,2248,2248,13834,0.16249819285817552,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC64,DC48->DC64,active_existing,0,0,42,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC65,DC48->DC65,active_existing,0,0,249,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC70,DC48->DC70,active_existing,91,91,2901,0.03136849362288866,False
new_first_min_changed_plus_2,2023-01-09,DC48,DC71,DC48->DC71,new_opened,0,13199,505833,0.026093592153932227,True
new_first_min_changed_plus_2,2023-01-09,DC48,DC8,DC48->DC8,active_existing,6791,6791,64292,0.10562744976046787,False
new_first_min_changed_plus_2,2023-01-09,DC49,DC10,DC49->DC10,active_existing,0,0,4070,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC49,DC12,DC49->DC12,active_existing,0,0,2142,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC49,DC14,DC49->DC14,active_existing,0,0,6173,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC49,DC3,DC49->DC3,active_existing,0,0,3615,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC49,DC35,DC49->DC35,active_existing,0,0,822,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC49,DC5,DC49->DC5,active_existing,0,0,7794,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC10,DC5->DC10,active_existing,173,173,10359,0.016700453711748237,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC12,DC5->DC12,active_existing,0,0,45,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC14,DC5->DC14,active_existing,76,76,885,0.08587570621468926,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC15,DC5->DC15,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC19,DC5->DC19,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC20,DC5->DC20,active_existing,0,0,4,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC21,DC5->DC21,active_existing,0,0,13,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC22,DC5->DC22,active_existing,0,0,21,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC23,DC5->DC23,active_existing,0,0,30,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC3,DC5->DC3,active_existing,0,0,15505,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC30,DC5->DC30,active_existing,0,0,6,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC31,DC5->DC31,active_existing,0,0,13,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC32,DC5->DC32,active_existing,0,0,29,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC35,DC5->DC35,active_existing,0,0,67,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC36,DC5->DC36,active_existing,0,0,90,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC4,DC5->DC4,active_existing,1469,1469,2809,0.5229619081523674,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC40,DC5->DC40,active_existing,0,0,28,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC51,DC5->DC51,active_existing,0,0,1,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC61,DC5->DC61,active_existing,0,0,3,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC62,DC5->DC62,active_existing,127,127,728,0.17445054945054944,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC70,DC5->DC70,active_existing,9,9,110,0.08181818181818182,False
new_first_min_changed_plus_2,2023-01-09,DC5,DC8,DC5->DC8,active_existing,6,6,1004,0.00597609561752988,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC10,DC50->DC10,active_existing,1442,1442,15886,0.09077174870955558,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC11,DC50->DC11,new_opened,0,2907,505833,0.005746956011173648,True
new_first_min_changed_plus_2,2023-01-09,DC50,DC12,DC50->DC12,active_existing,0,0,2750,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC14,DC50->DC14,active_existing,1077,1077,12477,0.08631882664101947,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC29,DC50->DC29,active_existing,0,0,65,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC3,DC50->DC3,active_existing,0,0,6919,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC32,DC50->DC32,active_existing,0,0,22,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC34,DC50->DC34,active_existing,0,0,3,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC35,DC50->DC35,active_existing,9,9,20381,0.0004415877532996418,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC4,DC50->DC4,active_existing,2,2,4093,0.0004886391399951136,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC40,DC50->DC40,active_existing,0,0,322,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC48,DC50->DC48,active_existing,0,0,60,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC5,DC50->DC5,active_existing,711,711,7692,0.09243369734789392,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC62,DC50->DC62,active_existing,1162,1162,14039,0.08276942802193889,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC64,DC50->DC64,active_existing,0,0,9,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC65,DC50->DC65,active_existing,0,0,135,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC70,DC50->DC70,active_existing,6,6,2353,0.0025499362515937103,False
new_first_min_changed_plus_2,2023-01-09,DC50,DC8,DC50->DC8,active_existing,3584,3584,33218,0.10789331085556024,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC10,DC51->DC10,active_existing,5381,5381,73471,0.07323978168256863,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC12,DC51->DC12,active_existing,0,0,15074,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC14,DC51->DC14,active_existing,4616,4616,25068,0.18413914153502473,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC29,DC51->DC29,active_existing,0,0,250,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC3,DC51->DC3,active_existing,2919,2919,49638,0.058805753656472864,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC32,DC51->DC32,active_existing,0,0,344,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC34,DC51->DC34,active_existing,0,0,14,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC35,DC51->DC35,active_existing,277,277,22655,0.01222688148311631,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC4,DC51->DC4,active_existing,19,19,26361,0.0007207617313455484,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC40,DC51->DC40,active_existing,0,0,1519,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC5,DC51->DC5,active_existing,3208,3208,63906,0.050198729383782434,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC59,DC51->DC59,new_opened,0,21146,505833,0.04180431090893635,True
new_first_min_changed_plus_2,2023-01-09,DC51,DC62,DC51->DC62,active_existing,5680,5680,27765,0.20457410408788043,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC64,DC51->DC64,active_existing,0,0,485,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC65,DC51->DC65,active_existing,0,0,6931,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC70,DC51->DC70,active_existing,518,518,5702,0.09084531743247984,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC8,DC51->DC8,active_existing,17209,17209,118955,0.14466815182211762,False
new_first_min_changed_plus_2,2023-01-09,DC51,DC81,DC51->DC81,active_existing,0,0,16240,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC52,DC10,DC52->DC10,active_existing,51,51,498,0.10240963855421686,False
new_first_min_changed_plus_2,2023-01-09,DC52,DC14,DC52->DC14,active_existing,29,29,438,0.06621004566210045,False
new_first_min_changed_plus_2,2023-01-09,DC52,DC3,DC52->DC3,active_existing,0,0,216,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC52,DC35,DC52->DC35,active_existing,0,0,955,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC52,DC4,DC52->DC4,active_existing,0,0,219,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC52,DC40,DC52->DC40,active_existing,0,0,79,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC52,DC46,DC52->DC46,active_existing,0,0,10,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC52,DC5,DC52->DC5,active_existing,52,52,249,0.20883534136546184,False
new_first_min_changed_plus_2,2023-01-09,DC52,DC62,DC52->DC62,active_existing,50,50,556,0.08992805755395683,False
new_first_min_changed_plus_2,2023-01-09,DC52,DC64,DC52->DC64,active_existing,0,0,3,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC52,DC65,DC52->DC65,active_existing,0,0,14,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC52,DC70,DC52->DC70,active_existing,0,0,716,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC52,DC8,DC52->DC8,active_existing,183,183,3998,0.04577288644322161,False
new_first_min_changed_plus_2,2023-01-09,DC53,DC10,DC53->DC10,active_existing,351,351,3633,0.09661436829066887,False
new_first_min_changed_plus_2,2023-01-09,DC53,DC14,DC53->DC14,active_existing,604,604,2714,0.22254974207811348,False
new_first_min_changed_plus_2,2023-01-09,DC53,DC25,DC53->DC25,active_existing,0,0,346,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC53,DC3,DC53->DC3,active_existing,0,0,11,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC53,DC33,DC53->DC33,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC53,DC35,DC53->DC35,active_existing,0,0,50,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC53,DC4,DC53->DC4,active_existing,11,11,188,0.05851063829787234,False
new_first_min_changed_plus_2,2023-01-09,DC53,DC5,DC53->DC5,active_existing,324,324,1902,0.17034700315457413,False
new_first_min_changed_plus_2,2023-01-09,DC53,DC62,DC53->DC62,active_existing,656,656,12817,0.05118202387454163,False
new_first_min_changed_plus_2,2023-01-09,DC53,DC64,DC53->DC64,active_existing,0,0,1513,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC53,DC65,DC53->DC65,active_existing,0,0,675,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC53,DC70,DC53->DC70,active_existing,0,0,204,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC53,DC8,DC53->DC8,active_existing,1450,1450,15689,0.09242144177449169,False
new_first_min_changed_plus_2,2023-01-09,DC54,DC23,DC54->DC23,active_existing,0,0,53,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC54,DC37,DC54->DC37,active_existing,0,0,32,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC55,DC10,DC55->DC10,active_existing,91,91,1201,0.07577019150707744,False
new_first_min_changed_plus_2,2023-01-09,DC55,DC14,DC55->DC14,active_existing,48,48,478,0.100418410041841,False
new_first_min_changed_plus_2,2023-01-09,DC55,DC20,DC55->DC20,active_existing,0,0,12,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC55,DC3,DC55->DC3,active_existing,0,0,239,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC55,DC33,DC55->DC33,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC55,DC35,DC55->DC35,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC55,DC4,DC55->DC4,active_existing,331,331,1981,0.16708732963149925,False
new_first_min_changed_plus_2,2023-01-09,DC55,DC5,DC55->DC5,active_existing,37,37,252,0.14682539682539683,False
new_first_min_changed_plus_2,2023-01-09,DC55,DC62,DC55->DC62,active_existing,93,93,507,0.1834319526627219,False
new_first_min_changed_plus_2,2023-01-09,DC55,DC8,DC55->DC8,active_existing,1,1,709,0.0014104372355430183,False
new_first_min_changed_plus_2,2023-01-09,DC56,DC10,DC56->DC10,active_existing,0,0,821,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC56,DC12,DC56->DC12,active_existing,0,0,44,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC56,DC14,DC56->DC14,active_existing,0,0,825,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC56,DC3,DC56->DC3,active_existing,0,0,248,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC56,DC35,DC56->DC35,active_existing,1,1,70,0.014285714285714285,False
new_first_min_changed_plus_2,2023-01-09,DC56,DC4,DC56->DC4,active_existing,0,0,215,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC56,DC40,DC56->DC40,active_existing,0,0,455,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC56,DC5,DC56->DC5,active_existing,0,0,358,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC56,DC61,DC56->DC61,active_existing,0,0,1,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC56,DC62,DC56->DC62,active_existing,0,0,10,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC56,DC70,DC56->DC70,active_existing,90,90,1581,0.056925996204933584,False
new_first_min_changed_plus_2,2023-01-09,DC56,DC8,DC56->DC8,active_existing,0,0,945,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC57,DC10,DC57->DC10,active_existing,0,0,99,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC57,DC14,DC57->DC14,active_existing,0,0,172,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC57,DC32,DC57->DC32,active_existing,0,0,53,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC57,DC35,DC57->DC35,active_existing,0,0,249,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC57,DC4,DC57->DC4,active_existing,0,0,6,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC57,DC40,DC57->DC40,active_existing,0,0,29,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC57,DC5,DC57->DC5,active_existing,0,0,32,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC57,DC62,DC57->DC62,active_existing,0,0,103,0.0,False
new_first_min_changed_plus_2,2023-01-09,DC57,DC70,DC57->DC70,active_existing,0,0,196,0.0,False
