scheme,date,change_type,edge,origin,dest,volume_before,volume_after,capacity,is_new_opened_line
new_first_min_changed_plus_2,2023-01-08,close_line,DC15->DC9,DC15,DC9,20290,0,80194,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC25->DC9,DC25,DC9,120,0,126037,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC26->DC9,DC26,DC9,18046,0,27912,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC41->DC9,DC41,DC9,17095,0,29520,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC42->DC9,DC42,DC9,9702,0,15464,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC43->DC9,DC43,DC9,5199,0,27588,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC44->DC9,DC44,DC9,19828,0,124459,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC45->DC9,DC45,DC9,5270,0,20473,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC46->DC9,DC46,DC9,36722,0,37361,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC47->DC9,DC47,DC9,11152,0,65326,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC48->DC9,DC48,DC9,11226,0,62978,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC50->DC9,DC50,DC9,8378,0,21217,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC51->DC9,DC51,DC9,63354,0,261337,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC58->DC9,DC58,DC9,37,0,37288,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC7->DC9,DC7,DC9,4557,0,7759,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC9->DC14,DC9,DC14,15214,0,30711,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC9->DC3,DC9,DC3,13896,0,31880,False
new_first_min_changed_plus_2,2023-01-08,close_line,DC9->DC5,DC9,DC5,26492,0,21997,False
new_first_min_changed_plus_2,2023-01-08,open_line,DC14->DC27,DC14,DC27,0,64424,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC14->DC28,DC14,DC28,0,20653,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC14->DC47,DC14,DC47,0,136013,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC15->DC17,DC15,DC17,0,20290,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC16->DC3,DC16,DC3,0,13896,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC18->DC5,DC18,DC5,0,26492,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC25->DC19,DC25,DC19,0,120,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC26->DC49,DC26,DC49,0,18046,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC41->DC8,DC41,DC8,0,17095,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC42->DC48,DC42,DC48,0,9702,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC43->DC51,DC43,DC51,0,5199,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC44->DC58,DC44,DC58,0,19828,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC45->DC15,DC45,DC15,0,5270,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC46->DC28,DC46,DC28,0,36722,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC47->DC16,DC47,DC16,0,11152,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC48->DC71,DC48,DC71,0,11226,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC50->DC15,DC50,DC15,0,8378,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC51->DC38,DC51,DC38,0,63354,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC58->DC11,DC58,DC11,0,37,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC7->DC53,DC7,DC53,0,4557,505833,True
new_first_min_changed_plus_2,2023-01-08,open_line,DC81->DC14,DC81,DC14,0,15214,505833,True
new_first_min_changed_plus_2,2023-01-09,close_line,DC14->DC9,DC14,DC9,159302,0,439995,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC15->DC9,DC15,DC9,33209,0,80194,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC25->DC9,DC25,DC9,101,0,126037,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC26->DC9,DC26,DC9,13456,0,27912,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC41->DC9,DC41,DC9,7609,0,29520,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC42->DC9,DC42,DC9,3910,0,15464,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC43->DC9,DC43,DC9,9246,0,27588,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC44->DC9,DC44,DC9,22598,0,124459,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC45->DC9,DC45,DC9,8828,0,20473,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC46->DC9,DC46,DC9,10029,0,37361,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC47->DC9,DC47,DC9,24684,0,65326,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC48->DC9,DC48,DC9,13199,0,62978,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC50->DC9,DC50,DC9,2907,0,21217,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC51->DC9,DC51,DC9,21146,0,261337,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC58->DC9,DC58,DC9,23,0,37288,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC7->DC9,DC7,DC9,3645,0,7759,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC9->DC14,DC9,DC14,10210,0,30711,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC9->DC3,DC9,DC3,17390,0,31880,False
new_first_min_changed_plus_2,2023-01-09,close_line,DC9->DC5,DC9,DC5,15496,0,21997,False
new_first_min_changed_plus_2,2023-01-09,open_line,DC14->DC16,DC14,DC16,0,31516,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC14->DC73,DC14,DC73,0,127786,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC15->DC25,DC15,DC25,0,33209,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC18->DC5,DC18,DC5,0,15496,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC25->DC18,DC25,DC18,0,101,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC26->DC49,DC26,DC49,0,13456,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC41->DC49,DC41,DC49,0,7609,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC42->DC11,DC42,DC11,0,3910,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC43->DC51,DC43,DC51,0,9246,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC44->DC17,DC44,DC17,0,22598,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC45->DC20,DC45,DC20,0,8828,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC46->DC15,DC46,DC15,0,10029,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC47->DC17,DC47,DC17,0,24684,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC48->DC71,DC48,DC71,0,13199,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC50->DC11,DC50,DC11,0,2907,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC51->DC59,DC51,DC59,0,21146,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC58->DC30,DC58,DC30,0,23,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC64->DC3,DC64,DC3,0,17390,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC7->DC15,DC7,DC15,0,3645,505833,True
new_first_min_changed_plus_2,2023-01-09,open_line,DC81->DC14,DC81,DC14,0,10210,505833,True
new_first_min_changed_plus_2,2023-01-10,close_line,DC14->DC9,DC14,DC9,243464,0,439995,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC15->DC9,DC15,DC9,29109,0,80194,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC25->DC9,DC25,DC9,130,0,126037,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC26->DC9,DC26,DC9,12658,0,27912,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC41->DC9,DC41,DC9,5043,0,29520,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC42->DC9,DC42,DC9,7267,0,15464,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC43->DC9,DC43,DC9,4934,0,27588,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC44->DC9,DC44,DC9,29711,0,124459,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC45->DC9,DC45,DC9,3204,0,20473,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC46->DC9,DC46,DC9,18013,0,37361,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC47->DC9,DC47,DC9,10708,0,65326,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC48->DC9,DC48,DC9,8026,0,62978,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC50->DC9,DC50,DC9,4300,0,21217,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC51->DC9,DC51,DC9,25614,0,261337,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC58->DC9,DC58,DC9,81,0,37288,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC7->DC9,DC7,DC9,2621,0,7759,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC9->DC14,DC9,DC14,25762,0,30711,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC9->DC3,DC9,DC3,13711,0,31880,False
new_first_min_changed_plus_2,2023-01-10,close_line,DC9->DC5,DC9,DC5,14139,0,21997,False
new_first_min_changed_plus_2,2023-01-10,open_line,DC14->DC69,DC14,DC69,0,47189,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC14->DC73,DC14,DC73,0,196275,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC15->DC17,DC15,DC17,0,29109,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC18->DC3,DC18,DC3,0,13711,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC18->DC5,DC18,DC5,0,14139,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC25->DC59,DC25,DC59,0,130,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC26->DC42,DC26,DC42,0,12658,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC41->DC17,DC41,DC17,0,5043,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC42->DC16,DC42,DC16,0,7267,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC43->DC28,DC43,DC28,0,4934,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC44->DC73,DC44,DC73,0,29711,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC45->DC27,DC45,DC27,0,3204,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC46->DC48,DC46,DC48,0,18013,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC47->DC25,DC47,DC25,0,10708,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC48->DC22,DC48,DC22,0,8026,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC50->DC17,DC50,DC17,0,4300,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC51->DC19,DC51,DC19,0,25614,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC58->DC52,DC58,DC52,0,81,505833,True
new_first_min_changed_plus_2,2023-01-10,open_line,DC7->DC30,DC7,DC30,0,2621,505833,True
new_first_min_changed_plus_2,2023-01-11,close_line,DC14->DC9,DC14,DC9,133300,0,439995,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC15->DC9,DC15,DC9,20102,0,80194,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC25->DC9,DC25,DC9,115,0,126037,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC26->DC9,DC26,DC9,12748,0,27912,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC41->DC9,DC41,DC9,5051,0,29520,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC42->DC9,DC42,DC9,3697,0,15464,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC43->DC9,DC43,DC9,6139,0,27588,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC44->DC9,DC44,DC9,21669,0,124459,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC45->DC9,DC45,DC9,7118,0,20473,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC46->DC9,DC46,DC9,11486,0,37361,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC47->DC9,DC47,DC9,17824,0,65326,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC48->DC9,DC48,DC9,15945,0,62978,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC50->DC9,DC50,DC9,6667,0,21217,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC51->DC9,DC51,DC9,48150,0,261337,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC58->DC9,DC58,DC9,71,0,37288,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC7->DC9,DC7,DC9,2803,0,7759,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC9->DC14,DC9,DC14,14035,0,30711,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC9->DC3,DC9,DC3,14911,0,31880,False
new_first_min_changed_plus_2,2023-01-11,close_line,DC9->DC5,DC9,DC5,11144,0,21997,False
new_first_min_changed_plus_2,2023-01-11,open_line,DC14->DC16,DC14,DC16,0,31516,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC14->DC44,DC14,DC44,0,27733,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC14->DC46,DC14,DC46,0,74051,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC15->DC25,DC15,DC25,0,20102,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC18->DC5,DC18,DC5,0,11144,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC25->DC18,DC25,DC18,0,115,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC26->DC49,DC26,DC49,0,12748,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC41->DC15,DC41,DC15,0,5051,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC42->DC11,DC42,DC11,0,3697,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC43->DC51,DC43,DC51,0,6139,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC44->DC15,DC44,DC15,0,21669,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC45->DC20,DC45,DC20,0,7118,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC46->DC15,DC46,DC15,0,11486,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC47->DC19,DC47,DC19,0,17824,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC48->DC71,DC48,DC71,0,15945,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC50->DC11,DC50,DC11,0,6667,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC51->DC28,DC51,DC28,0,48150,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC58->DC30,DC58,DC30,0,71,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC64->DC3,DC64,DC3,0,14911,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC7->DC15,DC7,DC15,0,2803,505833,True
new_first_min_changed_plus_2,2023-01-11,open_line,DC81->DC14,DC81,DC14,0,14035,505833,True
new_first_min_changed_plus_2,2023-01-12,close_line,DC14->DC9,DC14,DC9,173311,0,439995,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC15->DC9,DC15,DC9,25341,0,80194,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC25->DC9,DC25,DC9,83,0,126037,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC26->DC9,DC26,DC9,14148,0,27912,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC41->DC9,DC41,DC9,18773,0,29520,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC42->DC9,DC42,DC9,3807,0,15464,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC43->DC9,DC43,DC9,9118,0,27588,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC44->DC9,DC44,DC9,38921,0,124459,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC45->DC9,DC45,DC9,7663,0,20473,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC46->DC9,DC46,DC9,10314,0,37361,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC47->DC9,DC47,DC9,9947,0,65326,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC48->DC9,DC48,DC9,10042,0,62978,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC50->DC9,DC50,DC9,9318,0,21217,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC51->DC9,DC51,DC9,35385,0,261337,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC58->DC9,DC58,DC9,76,0,37288,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC7->DC9,DC7,DC9,6311,0,7759,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC9->DC14,DC9,DC14,15229,0,30711,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC9->DC3,DC9,DC3,37179,0,31880,False
new_first_min_changed_plus_2,2023-01-12,close_line,DC9->DC5,DC9,DC5,12041,0,21997,False
new_first_min_changed_plus_2,2023-01-12,open_line,DC14->DC27,DC14,DC27,0,65709,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC14->DC44,DC14,DC44,0,34358,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC14->DC46,DC14,DC46,0,73244,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC15->DC25,DC15,DC25,0,25341,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC18->DC5,DC18,DC5,0,12041,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC25->DC18,DC25,DC18,0,83,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC26->DC49,DC26,DC49,0,14148,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC41->DC51,DC41,DC51,0,18773,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC42->DC11,DC42,DC11,0,3807,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC43->DC51,DC43,DC51,0,9118,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC44->DC23,DC44,DC23,0,38921,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC45->DC20,DC45,DC20,0,7663,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC46->DC16,DC46,DC16,0,10314,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC47->DC15,DC47,DC15,0,9947,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC48->DC71,DC48,DC71,0,10042,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC50->DC11,DC50,DC11,0,9318,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC51->DC23,DC51,DC23,0,35385,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC58->DC30,DC58,DC30,0,76,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC64->DC3,DC64,DC3,0,37179,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC7->DC15,DC7,DC15,0,6311,505833,True
new_first_min_changed_plus_2,2023-01-12,open_line,DC81->DC14,DC81,DC14,0,15229,505833,True
new_first_min_changed_plus_2,2023-01-13,close_line,DC14->DC9,DC14,DC9,308711,0,439995,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC15->DC9,DC15,DC9,29873,0,80194,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC25->DC9,DC25,DC9,10737,0,126037,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC26->DC9,DC26,DC9,15284,0,27912,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC41->DC9,DC41,DC9,10507,0,29520,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC42->DC9,DC42,DC9,4686,0,15464,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC43->DC9,DC43,DC9,7185,0,27588,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC44->DC9,DC44,DC9,28073,0,124459,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC45->DC9,DC45,DC9,9217,0,20473,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC46->DC9,DC46,DC9,21888,0,37361,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC47->DC9,DC47,DC9,33140,0,65326,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC48->DC9,DC48,DC9,5291,0,62978,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC50->DC9,DC50,DC9,6776,0,21217,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC51->DC9,DC51,DC9,64553,0,261337,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC58->DC9,DC58,DC9,35,0,37288,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC7->DC9,DC7,DC9,2650,0,7759,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC9->DC14,DC9,DC14,30669,0,30711,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC9->DC3,DC9,DC3,30659,0,31880,False
new_first_min_changed_plus_2,2023-01-13,close_line,DC9->DC5,DC9,DC5,25046,0,21997,False
new_first_min_changed_plus_2,2023-01-13,open_line,DC14->DC28,DC14,DC28,0,51160,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC14->DC51,DC14,DC51,0,231530,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC14->DC59,DC14,DC59,0,26021,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC15->DC17,DC15,DC17,0,29873,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC18->DC5,DC18,DC5,0,25046,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC25->DC17,DC25,DC17,0,10737,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC26->DC17,DC26,DC17,0,15284,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC29->DC14,DC29,DC14,0,1158,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC41->DC4,DC41,DC4,0,10507,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC42->DC17,DC42,DC17,0,4686,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC43->DC17,DC43,DC17,0,7185,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC44->DC17,DC44,DC17,0,28073,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC45->DC62,DC45,DC62,0,9217,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC46->DC17,DC46,DC17,0,21888,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC47->DC17,DC47,DC17,0,33140,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC48->DC17,DC48,DC17,0,5291,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC50->DC17,DC50,DC17,0,6776,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC51->DC17,DC51,DC17,0,64553,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC65->DC3,DC65,DC3,0,30659,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC7->DC64,DC7,DC64,0,2650,505833,True
new_first_min_changed_plus_2,2023-01-13,open_line,DC81->DC14,DC81,DC14,0,18035,505833,True
new_first_min_changed_plus_2,2023-01-14,close_line,DC14->DC9,DC14,DC9,268115,0,439995,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC15->DC9,DC15,DC9,21638,0,80194,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC25->DC9,DC25,DC9,27629,0,126037,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC26->DC9,DC26,DC9,5958,0,27912,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC41->DC9,DC41,DC9,7741,0,29520,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC42->DC9,DC42,DC9,7242,0,15464,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC43->DC9,DC43,DC9,9419,0,27588,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC44->DC9,DC44,DC9,21233,0,124459,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC45->DC9,DC45,DC9,7182,0,20473,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC46->DC9,DC46,DC9,30864,0,37361,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC47->DC9,DC47,DC9,45689,0,65326,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC48->DC9,DC48,DC9,6005,0,62978,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC50->DC9,DC50,DC9,3016,0,21217,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC51->DC9,DC51,DC9,38411,0,261337,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC58->DC9,DC58,DC9,14500,0,37288,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC7->DC9,DC7,DC9,4190,0,7759,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC9->DC14,DC9,DC14,27541,0,30711,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC9->DC3,DC9,DC3,15009,0,31880,False
new_first_min_changed_plus_2,2023-01-14,close_line,DC9->DC5,DC9,DC5,26151,0,21997,False
new_first_min_changed_plus_2,2023-01-14,open_line,DC14->DC48,DC14,DC48,0,73280,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC14->DC51,DC14,DC51,0,194835,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC15->DC17,DC15,DC17,0,21638,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC18->DC5,DC18,DC5,0,26151,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC25->DC17,DC25,DC17,0,27629,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC26->DC17,DC26,DC17,0,5958,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC41->DC17,DC41,DC17,0,7741,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC42->DC17,DC42,DC17,0,7242,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC43->DC17,DC43,DC17,0,9419,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC44->DC23,DC44,DC23,0,21233,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC45->DC62,DC45,DC62,0,7182,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC46->DC17,DC46,DC17,0,30864,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC47->DC17,DC47,DC17,0,45689,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC48->DC17,DC48,DC17,0,6005,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC50->DC17,DC50,DC17,0,3016,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC51->DC17,DC51,DC17,0,38411,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC58->DC17,DC58,DC17,0,14500,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC64->DC3,DC64,DC3,0,15009,505833,True
new_first_min_changed_plus_2,2023-01-14,open_line,DC7->DC64,DC7,DC64,0,4190,505833,True
