scheme,date,original_edge,demand_type,alternative_origin,alternative_dest,alternative_edge,is_new_opened_line,allocated_volume,unserved_volume
flow_heuristic_balanced,2023-01-08,DC26->DC9,inbound_to_closed_site,DC26,DC23,DC26->DC23,True,18046.0,0.0
flow_heuristic_balanced,2023-01-08,DC41->DC9,inbound_to_closed_site,DC41,DC20,DC41->DC20,True,17095.0,0.0
flow_heuristic_balanced,2023-01-08,DC42->DC9,inbound_to_closed_site,DC42,DC21,DC42->DC21,True,9702.0,0.0
flow_heuristic_balanced,2023-01-08,DC43->DC9,inbound_to_closed_site,DC43,DC23,DC43->DC23,True,5199.0,0.0
flow_heuristic_balanced,2023-01-08,DC44->DC9,inbound_to_closed_site,DC44,DC46,DC44->DC46,True,19828.0,0.0
flow_heuristic_balanced,2023-01-08,DC45->DC9,inbound_to_closed_site,DC45,DC46,DC45->DC46,True,5270.0,0.0
flow_heuristic_balanced,2023-01-08,DC46->DC9,inbound_to_closed_site,DC46,DC30,DC46->DC30,True,36722.0,0.0
flow_heuristic_balanced,2023-01-08,DC47->DC9,inbound_to_closed_site,DC47,DC53,DC47->DC53,True,11152.0,0.0
flow_heuristic_balanced,2023-01-08,DC48->DC9,inbound_to_closed_site,DC48,DC58,DC48->DC58,True,11226.0,0.0
flow_heuristic_balanced,2023-01-08,DC50->DC9,inbound_to_closed_site,DC50,DC11,DC50->DC11,True,8378.0,0.0
flow_heuristic_balanced,2023-01-08,DC51->DC9,inbound_to_closed_site,DC51,DC38,DC51->DC38,True,63354.0,0.0
flow_heuristic_balanced,2023-01-08,DC58->DC9,inbound_to_closed_site,DC58,DC76,DC58->DC76,True,37.0,0.0
flow_heuristic_balanced,2023-01-08,DC7->DC9,inbound_to_closed_site,DC7,DC38,DC7->DC38,True,4557.0,0.0
flow_heuristic_balanced,2023-01-08,DC9->DC14,outbound_from_closed_site,DC81,DC14,DC81->DC14,True,15214.0,0.0
flow_heuristic_balanced,2023-01-08,DC9->DC3,outbound_from_closed_site,DC64,DC3,DC64->DC3,True,13896.0,0.0
flow_heuristic_balanced,2023-01-08,DC9->DC5,outbound_from_closed_site,DC18,DC5,DC18->DC5,True,22854.82291316986,0.0
flow_heuristic_balanced,2023-01-08,DC9->DC5,outbound_from_closed_site,DC6,DC5,DC6->DC5,True,814.1770868301392,0.0
flow_heuristic_balanced,2023-01-08,DC9->DC5,outbound_from_closed_site,DC75,DC5,DC75->DC5,True,2.0,0.0
flow_heuristic_balanced,2023-01-08,DC9->DC5,outbound_from_closed_site,DC81,DC5,DC81->DC5,True,2821.0,0.0
flow_heuristic_balanced,2023-01-09,DC14->DC9,inbound_to_closed_site,DC14,DC15,DC14->DC15,True,35457.0,0.0
flow_heuristic_balanced,2023-01-09,DC14->DC9,inbound_to_closed_site,DC14,DC48,DC14->DC48,True,64923.0,0.0
flow_heuristic_balanced,2023-01-09,DC14->DC9,inbound_to_closed_site,DC14,DC50,DC14->DC50,True,54506.0,0.0
flow_heuristic_balanced,2023-01-09,DC14->DC9,inbound_to_closed_site,DC14,DC74,DC14->DC74,True,4416.0,0.0
flow_heuristic_balanced,2023-01-09,DC15->DC9,inbound_to_closed_site,DC15,DC27,DC15->DC27,True,33209.0,0.0
flow_heuristic_balanced,2023-01-09,DC25->DC9,inbound_to_closed_site,DC25,DC20,DC25->DC20,True,101.0,0.0
flow_heuristic_balanced,2023-01-09,DC26->DC9,inbound_to_closed_site,DC26,DC42,DC26->DC42,True,13456.0,0.0
flow_heuristic_balanced,2023-01-09,DC41->DC9,inbound_to_closed_site,DC41,DC37,DC41->DC37,True,7609.0,0.0
flow_heuristic_balanced,2023-01-09,DC42->DC9,inbound_to_closed_site,DC42,DC11,DC42->DC11,True,3910.0,0.0
flow_heuristic_balanced,2023-01-09,DC43->DC9,inbound_to_closed_site,DC43,DC25,DC43->DC25,True,9246.0,0.0
flow_heuristic_balanced,2023-01-09,DC44->DC9,inbound_to_closed_site,DC44,DC69,DC44->DC69,True,22598.0,0.0
flow_heuristic_balanced,2023-01-09,DC45->DC9,inbound_to_closed_site,DC45,DC46,DC45->DC46,True,8828.0,0.0
flow_heuristic_balanced,2023-01-09,DC46->DC9,inbound_to_closed_site,DC46,DC20,DC46->DC20,True,10029.0,0.0
flow_heuristic_balanced,2023-01-09,DC47->DC9,inbound_to_closed_site,DC47,DC18,DC47->DC18,True,24684.0,0.0
flow_heuristic_balanced,2023-01-09,DC48->DC9,inbound_to_closed_site,DC48,DC81,DC48->DC81,True,13199.0,0.0
flow_heuristic_balanced,2023-01-09,DC50->DC9,inbound_to_closed_site,DC50,DC11,DC50->DC11,True,2907.0,0.0
flow_heuristic_balanced,2023-01-09,DC51->DC9,inbound_to_closed_site,DC51,DC44,DC51->DC44,True,21146.0,0.0
flow_heuristic_balanced,2023-01-09,DC58->DC9,inbound_to_closed_site,DC58,DC72,DC58->DC72,True,23.0,0.0
flow_heuristic_balanced,2023-01-09,DC7->DC9,inbound_to_closed_site,DC7,DC69,DC7->DC69,True,3645.0,0.0
flow_heuristic_balanced,2023-01-09,DC9->DC14,outbound_from_closed_site,DC11,DC14,DC11->DC14,False,650.0015273094177,0.0
flow_heuristic_balanced,2023-01-09,DC9->DC14,outbound_from_closed_site,DC24,DC14,DC24->DC14,False,1.9893288612365723,0.0
flow_heuristic_balanced,2023-01-09,DC9->DC14,outbound_from_closed_site,DC31,DC14,DC31->DC14,False,577.053195476532,0.0
flow_heuristic_balanced,2023-01-09,DC9->DC14,outbound_from_closed_site,DC33,DC14,DC33->DC14,False,190.57770490646362,0.0
flow_heuristic_balanced,2023-01-09,DC9->DC14,outbound_from_closed_site,DC39,DC14,DC39->DC14,False,1.1935973167419434,0.0
flow_heuristic_balanced,2023-01-09,DC9->DC14,outbound_from_closed_site,DC49,DC14,DC49->DC14,False,2456.025412082672,0.0
flow_heuristic_balanced,2023-01-09,DC9->DC14,outbound_from_closed_site,DC70,DC14,DC70->DC14,False,42.57163763046265,0.0
flow_heuristic_balanced,2023-01-09,DC9->DC14,outbound_from_closed_site,DC71,DC14,DC71->DC14,False,519.755973815918,0.0
flow_heuristic_balanced,2023-01-09,DC9->DC14,outbound_from_closed_site,DC73,DC14,DC73->DC14,False,5770.831622600555,0.0
flow_heuristic_balanced,2023-01-09,DC9->DC3,outbound_from_closed_site,DC64,DC3,DC64->DC3,True,17390.0,0.0
flow_heuristic_balanced,2023-01-09,DC9->DC5,outbound_from_closed_site,DC17,DC5,DC17->DC5,False,15496.0,0.0
flow_heuristic_balanced,2023-01-10,DC14->DC9,inbound_to_closed_site,DC14,DC3,DC14->DC3,False,22662.08683037758,0.0
flow_heuristic_balanced,2023-01-10,DC14->DC9,inbound_to_closed_site,DC14,DC8,DC14->DC8,False,220801.91316962242,0.0
flow_heuristic_balanced,2023-01-10,DC15->DC9,inbound_to_closed_site,DC15,DC62,DC15->DC62,False,29109.0,0.0
flow_heuristic_balanced,2023-01-10,DC25->DC9,inbound_to_closed_site,DC25,DC8,DC25->DC8,False,130.0,0.0
flow_heuristic_balanced,2023-01-10,DC26->DC9,inbound_to_closed_site,DC26,DC4,DC26->DC4,False,12658.0,0.0
flow_heuristic_balanced,2023-01-10,DC41->DC9,inbound_to_closed_site,DC41,DC10,DC41->DC10,False,5043.0,0.0
flow_heuristic_balanced,2023-01-10,DC42->DC9,inbound_to_closed_site,DC42,DC8,DC42->DC8,False,7267.0,0.0
flow_heuristic_balanced,2023-01-10,DC43->DC9,inbound_to_closed_site,DC43,DC8,DC43->DC8,False,4934.0,0.0
flow_heuristic_balanced,2023-01-10,DC44->DC9,inbound_to_closed_site,DC44,DC8,DC44->DC8,False,29711.0,0.0
flow_heuristic_balanced,2023-01-10,DC45->DC9,inbound_to_closed_site,DC45,DC35,DC45->DC35,False,3204.0,0.0
flow_heuristic_balanced,2023-01-10,DC46->DC9,inbound_to_closed_site,DC46,DC8,DC46->DC8,False,18013.0,0.0
flow_heuristic_balanced,2023-01-10,DC47->DC9,inbound_to_closed_site,DC47,DC14,DC47->DC14,False,10708.0,0.0
flow_heuristic_balanced,2023-01-10,DC48->DC9,inbound_to_closed_site,DC48,DC8,DC48->DC8,False,8026.0,0.0
flow_heuristic_balanced,2023-01-10,DC50->DC9,inbound_to_closed_site,DC50,DC8,DC50->DC8,False,4300.0,0.0
flow_heuristic_balanced,2023-01-10,DC51->DC9,inbound_to_closed_site,DC51,DC8,DC51->DC8,False,25614.0,0.0
flow_heuristic_balanced,2023-01-10,DC58->DC9,inbound_to_closed_site,DC58,DC10,DC58->DC10,False,81.0,0.0
flow_heuristic_balanced,2023-01-10,DC7->DC9,inbound_to_closed_site,DC7,DC8,DC7->DC8,False,2621.0,0.0
flow_heuristic_balanced,2023-01-10,DC9->DC14,outbound_from_closed_site,DC47,DC14,DC47->DC14,False,25762.0,0.0
flow_heuristic_balanced,2023-01-10,DC9->DC3,outbound_from_closed_site,DC14,DC3,DC14->DC3,False,13711.0,0.0
flow_heuristic_balanced,2023-01-10,DC9->DC5,outbound_from_closed_site,DC51,DC5,DC51->DC5,False,14139.0,0.0
flow_heuristic_balanced,2023-01-11,DC14->DC9,inbound_to_closed_site,DC14,DC27,DC14->DC27,True,576.0,0.0
flow_heuristic_balanced,2023-01-11,DC14->DC9,inbound_to_closed_site,DC14,DC47,DC14->DC47,True,131220.0,0.0
flow_heuristic_balanced,2023-01-11,DC14->DC9,inbound_to_closed_site,DC14,DC7,DC14->DC7,True,1504.0,0.0
flow_heuristic_balanced,2023-01-11,DC15->DC9,inbound_to_closed_site,DC15,DC38,DC15->DC38,True,20102.0,0.0
flow_heuristic_balanced,2023-01-11,DC25->DC9,inbound_to_closed_site,DC25,DC72,DC25->DC72,True,115.0,0.0
flow_heuristic_balanced,2023-01-11,DC26->DC9,inbound_to_closed_site,DC26,DC48,DC26->DC48,True,12748.0,0.0
flow_heuristic_balanced,2023-01-11,DC41->DC9,inbound_to_closed_site,DC41,DC73,DC41->DC73,True,5051.0,0.0
flow_heuristic_balanced,2023-01-11,DC42->DC9,inbound_to_closed_site,DC42,DC41,DC42->DC41,True,3697.0,0.0
flow_heuristic_balanced,2023-01-11,DC43->DC9,inbound_to_closed_site,DC43,DC7,DC43->DC7,True,6139.0,0.0
flow_heuristic_balanced,2023-01-11,DC44->DC9,inbound_to_closed_site,DC44,DC38,DC44->DC38,True,21669.0,0.0
flow_heuristic_balanced,2023-01-11,DC45->DC9,inbound_to_closed_site,DC45,DC68,DC45->DC68,True,7118.0,0.0
flow_heuristic_balanced,2023-01-11,DC46->DC9,inbound_to_closed_site,DC46,DC8,DC46->DC8,False,11486.0,0.0
flow_heuristic_balanced,2023-01-11,DC47->DC9,inbound_to_closed_site,DC47,DC20,DC47->DC20,True,17824.0,0.0
flow_heuristic_balanced,2023-01-11,DC48->DC9,inbound_to_closed_site,DC48,DC27,DC48->DC27,True,15945.0,0.0
flow_heuristic_balanced,2023-01-11,DC50->DC9,inbound_to_closed_site,DC50,DC20,DC50->DC20,True,6667.0,0.0
flow_heuristic_balanced,2023-01-11,DC51->DC9,inbound_to_closed_site,DC51,DC18,DC51->DC18,True,48150.0,0.0
flow_heuristic_balanced,2023-01-11,DC58->DC9,inbound_to_closed_site,DC58,DC74,DC58->DC74,True,71.0,0.0
flow_heuristic_balanced,2023-01-11,DC7->DC9,inbound_to_closed_site,DC7,DC43,DC7->DC43,True,2428.3279600143433,0.0
flow_heuristic_balanced,2023-01-11,DC7->DC9,inbound_to_closed_site,DC7,DC57,DC7->DC57,True,374.67203998565674,0.0
flow_heuristic_balanced,2023-01-11,DC9->DC14,outbound_from_closed_site,DC13,DC14,DC13->DC14,False,21.361308097839355,0.0
flow_heuristic_balanced,2023-01-11,DC9->DC14,outbound_from_closed_site,DC2,DC14,DC2->DC14,False,9.949102401733398,0.0
flow_heuristic_balanced,2023-01-11,DC9->DC14,outbound_from_closed_site,DC20,DC14,DC20->DC14,False,1947.5153369903564,0.0
flow_heuristic_balanced,2023-01-11,DC9->DC14,outbound_from_closed_site,DC21,DC14,DC21->DC14,False,9384.34453010559,0.0
flow_heuristic_balanced,2023-01-11,DC9->DC14,outbound_from_closed_site,DC37,DC14,DC37->DC14,False,648.447380065918,0.0
flow_heuristic_balanced,2023-01-11,DC9->DC14,outbound_from_closed_site,DC52,DC14,DC52->DC14,False,100.16784858703613,0.0
flow_heuristic_balanced,2023-01-11,DC9->DC14,outbound_from_closed_site,DC57,DC14,DC57->DC14,False,50.32796001434326,0.0
flow_heuristic_balanced,2023-01-11,DC9->DC14,outbound_from_closed_site,DC66,DC14,DC66->DC14,False,17.849860191345215,0.0
flow_heuristic_balanced,2023-01-11,DC9->DC14,outbound_from_closed_site,DC68,DC14,DC68->DC14,False,523.9715118408203,0.0
flow_heuristic_balanced,2023-01-11,DC9->DC14,outbound_from_closed_site,DC71,DC14,DC71->DC14,False,362.7834014892578,0.0
flow_heuristic_balanced,2023-01-11,DC9->DC14,outbound_from_closed_site,DC72,DC14,DC72->DC14,False,967.1112775802612,0.0
flow_heuristic_balanced,2023-01-11,DC9->DC14,outbound_from_closed_site,DC76,DC14,DC76->DC14,False,1.1704826354980469,0.0
flow_heuristic_balanced,2023-01-11,DC9->DC3,outbound_from_closed_site,DC64,DC3,DC64->DC3,True,14911.0,0.0
flow_heuristic_balanced,2023-01-11,DC9->DC5,outbound_from_closed_site,DC8,DC5,DC8->DC5,False,11144.0,0.0
flow_heuristic_balanced,2023-01-12,DC14->DC9,inbound_to_closed_site,DC14,DC44,DC14->DC44,True,173311.0,0.0
flow_heuristic_balanced,2023-01-12,DC15->DC9,inbound_to_closed_site,DC15,DC21,DC15->DC21,True,25341.0,0.0
flow_heuristic_balanced,2023-01-12,DC25->DC9,inbound_to_closed_site,DC25,DC31,DC25->DC31,True,83.0,0.0
flow_heuristic_balanced,2023-01-12,DC26->DC9,inbound_to_closed_site,DC26,DC59,DC26->DC59,True,14148.0,0.0
flow_heuristic_balanced,2023-01-12,DC41->DC9,inbound_to_closed_site,DC41,DC28,DC41->DC28,True,18773.0,0.0
flow_heuristic_balanced,2023-01-12,DC42->DC9,inbound_to_closed_site,DC42,DC69,DC42->DC69,True,3807.0,0.0
flow_heuristic_balanced,2023-01-12,DC43->DC9,inbound_to_closed_site,DC43,DC15,DC43->DC15,True,9118.0,0.0
flow_heuristic_balanced,2023-01-12,DC44->DC9,inbound_to_closed_site,DC44,DC60,DC44->DC60,True,38921.0,0.0
flow_heuristic_balanced,2023-01-12,DC45->DC9,inbound_to_closed_site,DC45,DC58,DC45->DC58,True,7663.0,0.0
flow_heuristic_balanced,2023-01-12,DC46->DC9,inbound_to_closed_site,DC46,DC67,DC46->DC67,True,296.0,0.0
flow_heuristic_balanced,2023-01-12,DC46->DC9,inbound_to_closed_site,DC46,DC72,DC46->DC72,True,10016.0,0.0
flow_heuristic_balanced,2023-01-12,DC46->DC9,inbound_to_closed_site,DC46,DC75,DC46->DC75,True,2.0,0.0
flow_heuristic_balanced,2023-01-12,DC47->DC9,inbound_to_closed_site,DC47,DC58,DC47->DC58,True,9947.0,0.0
flow_heuristic_balanced,2023-01-12,DC48->DC9,inbound_to_closed_site,DC48,DC49,DC48->DC49,True,10042.0,0.0
flow_heuristic_balanced,2023-01-12,DC50->DC9,inbound_to_closed_site,DC50,DC59,DC50->DC59,True,9318.0,0.0
flow_heuristic_balanced,2023-01-12,DC51->DC9,inbound_to_closed_site,DC51,DC41,DC51->DC41,True,16990.0,0.0
flow_heuristic_balanced,2023-01-12,DC51->DC9,inbound_to_closed_site,DC51,DC60,DC51->DC60,True,1135.0,0.0
flow_heuristic_balanced,2023-01-12,DC51->DC9,inbound_to_closed_site,DC51,DC68,DC51->DC68,True,17254.0,0.0
flow_heuristic_balanced,2023-01-12,DC51->DC9,inbound_to_closed_site,DC51,DC78,DC51->DC78,True,6.0,0.0
flow_heuristic_balanced,2023-01-12,DC58->DC9,inbound_to_closed_site,DC58,DC28,DC58->DC28,True,76.0,0.0
flow_heuristic_balanced,2023-01-12,DC7->DC9,inbound_to_closed_site,DC7,DC28,DC7->DC28,True,6311.0,0.0
flow_heuristic_balanced,2023-01-12,DC9->DC14,outbound_from_closed_site,DC81,DC14,DC81->DC14,True,15229.0,0.0
flow_heuristic_balanced,2023-01-12,DC9->DC3,outbound_from_closed_site,DC65,DC3,DC65->DC3,True,37179.0,0.0
flow_heuristic_balanced,2023-01-12,DC9->DC5,outbound_from_closed_site,DC17,DC5,DC17->DC5,False,12041.0,0.0
flow_heuristic_balanced,2023-01-13,DC14->DC9,inbound_to_closed_site,DC14,DC1,DC14->DC1,True,3.0,0.0
flow_heuristic_balanced,2023-01-13,DC14->DC9,inbound_to_closed_site,DC14,DC27,DC14->DC27,True,47505.903614997864,0.0
flow_heuristic_balanced,2023-01-13,DC14->DC9,inbound_to_closed_site,DC14,DC37,DC14->DC37,True,8433.0,0.0
flow_heuristic_balanced,2023-01-13,DC14->DC9,inbound_to_closed_site,DC14,DC39,DC14->DC39,True,15.0,0.0
flow_heuristic_balanced,2023-01-13,DC14->DC9,inbound_to_closed_site,DC14,DC42,DC14->DC42,True,23711.0,0.0
flow_heuristic_balanced,2023-01-13,DC14->DC9,inbound_to_closed_site,DC14,DC43,DC14->DC43,False,2.0642566680908203,0.0
flow_heuristic_balanced,2023-01-13,DC14->DC9,inbound_to_closed_site,DC14,DC44,DC14->DC44,True,193433.0,0.0
flow_heuristic_balanced,2023-01-13,DC14->DC9,inbound_to_closed_site,DC14,DC45,DC14->DC45,True,27464.0,0.0
flow_heuristic_balanced,2023-01-13,DC14->DC9,inbound_to_closed_site,DC14,DC55,DC14->DC55,True,2812.0,0.0
flow_heuristic_balanced,2023-01-13,DC14->DC9,inbound_to_closed_site,DC14,DC67,DC14->DC67,False,1.0321283340454102,0.0
flow_heuristic_balanced,2023-01-13,DC14->DC9,inbound_to_closed_site,DC14,DC74,DC14->DC74,True,5331.0,0.0
flow_heuristic_balanced,2023-01-13,DC15->DC9,inbound_to_closed_site,DC15,DC51,DC15->DC51,True,29873.0,0.0
flow_heuristic_balanced,2023-01-13,DC25->DC9,inbound_to_closed_site,DC25,DC38,DC25->DC38,True,10737.0,0.0
flow_heuristic_balanced,2023-01-13,DC26->DC9,inbound_to_closed_site,DC26,DC23,DC26->DC23,True,15284.0,0.0
flow_heuristic_balanced,2023-01-13,DC41->DC9,inbound_to_closed_site,DC41,DC48,DC41->DC48,True,10507.0,0.0
flow_heuristic_balanced,2023-01-13,DC42->DC9,inbound_to_closed_site,DC42,DC43,DC42->DC43,True,3182.008312225342,0.0
flow_heuristic_balanced,2023-01-13,DC42->DC9,inbound_to_closed_site,DC42,DC70,DC42->DC70,False,1503.9916877746582,0.0
flow_heuristic_balanced,2023-01-13,DC43->DC9,inbound_to_closed_site,DC43,DC60,DC43->DC60,True,7185.0,0.0
flow_heuristic_balanced,2023-01-13,DC44->DC9,inbound_to_closed_site,DC44,DC73,DC44->DC73,True,28073.0,0.0
flow_heuristic_balanced,2023-01-13,DC45->DC9,inbound_to_closed_site,DC45,DC68,DC45->DC68,True,9217.0,0.0
flow_heuristic_balanced,2023-01-13,DC46->DC9,inbound_to_closed_site,DC46,DC73,DC46->DC73,True,21888.0,0.0
flow_heuristic_balanced,2023-01-13,DC47->DC9,inbound_to_closed_site,DC47,DC26,DC47->DC26,True,11507.0,0.0
flow_heuristic_balanced,2023-01-13,DC47->DC9,inbound_to_closed_site,DC47,DC71,DC47->DC71,True,21631.0,0.0
flow_heuristic_balanced,2023-01-13,DC47->DC9,inbound_to_closed_site,DC47,DC75,DC47->DC75,True,2.0,0.0
flow_heuristic_balanced,2023-01-13,DC48->DC9,inbound_to_closed_site,DC48,DC27,DC48->DC27,True,5256.9397649765015,0.0
flow_heuristic_balanced,2023-01-13,DC48->DC9,inbound_to_closed_site,DC48,DC29,DC48->DC29,False,34.060235023498535,0.0
flow_heuristic_balanced,2023-01-13,DC50->DC9,inbound_to_closed_site,DC50,DC46,DC50->DC46,True,6776.0,0.0
flow_heuristic_balanced,2023-01-13,DC51->DC9,inbound_to_closed_site,DC51,DC33,DC51->DC33,True,1944.0,0.0
flow_heuristic_balanced,2023-01-13,DC51->DC9,inbound_to_closed_site,DC51,DC48,DC51->DC48,True,62609.0,0.0
flow_heuristic_balanced,2023-01-13,DC58->DC9,inbound_to_closed_site,DC58,DC26,DC58->DC26,True,35.0,0.0
flow_heuristic_balanced,2023-01-13,DC7->DC9,inbound_to_closed_site,DC7,DC46,DC7->DC46,True,2650.0,0.0
flow_heuristic_balanced,2023-01-13,DC9->DC14,outbound_from_closed_site,DC19,DC14,DC19->DC14,False,20679.199749946594,0.0
flow_heuristic_balanced,2023-01-13,DC9->DC14,outbound_from_closed_site,DC20,DC14,DC20->DC14,False,8922.98922252655,0.0
flow_heuristic_balanced,2023-01-13,DC9->DC14,outbound_from_closed_site,DC68,DC14,DC68->DC14,False,1066.8110275268555,0.0
flow_heuristic_balanced,2023-01-13,DC9->DC3,outbound_from_closed_site,DC65,DC3,DC65->DC3,True,30659.0,0.0
flow_heuristic_balanced,2023-01-13,DC9->DC5,outbound_from_closed_site,DC8,DC5,DC8->DC5,False,25046.0,0.0
flow_heuristic_balanced,2023-01-14,DC14->DC9,inbound_to_closed_site,DC14,DC1,DC14->DC1,True,3.0,0.0
flow_heuristic_balanced,2023-01-14,DC14->DC9,inbound_to_closed_site,DC14,DC37,DC14->DC37,True,8433.0,0.0
flow_heuristic_balanced,2023-01-14,DC14->DC9,inbound_to_closed_site,DC14,DC42,DC14->DC42,True,19677.04916858673,0.0
flow_heuristic_balanced,2023-01-14,DC14->DC9,inbound_to_closed_site,DC14,DC43,DC14->DC43,False,1.9268131256103516,0.0
flow_heuristic_balanced,2023-01-14,DC14->DC9,inbound_to_closed_site,DC14,DC44,DC14->DC44,True,199873.0,0.0
flow_heuristic_balanced,2023-01-14,DC14->DC9,inbound_to_closed_site,DC14,DC45,DC14->DC45,True,29499.0,0.0
flow_heuristic_balanced,2023-01-14,DC14->DC9,inbound_to_closed_site,DC14,DC55,DC14->DC55,True,2840.0,0.0
flow_heuristic_balanced,2023-01-14,DC14->DC9,inbound_to_closed_site,DC14,DC67,DC14->DC67,False,0.9634065628051758,0.0
flow_heuristic_balanced,2023-01-14,DC14->DC9,inbound_to_closed_site,DC14,DC7,DC14->DC7,True,2456.0606117248535,0.0
flow_heuristic_balanced,2023-01-14,DC14->DC9,inbound_to_closed_site,DC14,DC74,DC14->DC74,True,5331.0,0.0
flow_heuristic_balanced,2023-01-14,DC15->DC9,inbound_to_closed_site,DC15,DC51,DC15->DC51,True,21638.0,0.0
flow_heuristic_balanced,2023-01-14,DC25->DC9,inbound_to_closed_site,DC25,DC38,DC25->DC38,True,27629.0,0.0
flow_heuristic_balanced,2023-01-14,DC26->DC9,inbound_to_closed_site,DC26,DC23,DC26->DC23,True,5958.0,0.0
flow_heuristic_balanced,2023-01-14,DC41->DC9,inbound_to_closed_site,DC41,DC48,DC41->DC48,True,7741.0,0.0
flow_heuristic_balanced,2023-01-14,DC42->DC9,inbound_to_closed_site,DC42,DC6,DC42->DC6,True,1832.0,0.0
flow_heuristic_balanced,2023-01-14,DC42->DC9,inbound_to_closed_site,DC42,DC7,DC42->DC7,True,3946.9393882751465,0.0
flow_heuristic_balanced,2023-01-14,DC42->DC9,inbound_to_closed_site,DC42,DC70,DC42->DC70,False,1463.0606117248535,0.0
flow_heuristic_balanced,2023-01-14,DC43->DC9,inbound_to_closed_site,DC43,DC60,DC43->DC60,True,9419.0,0.0
flow_heuristic_balanced,2023-01-14,DC44->DC9,inbound_to_closed_site,DC44,DC73,DC44->DC73,True,21233.0,0.0
flow_heuristic_balanced,2023-01-14,DC45->DC9,inbound_to_closed_site,DC45,DC68,DC45->DC68,True,7182.0,0.0
flow_heuristic_balanced,2023-01-14,DC46->DC9,inbound_to_closed_site,DC46,DC73,DC46->DC73,True,30864.0,0.0
flow_heuristic_balanced,2023-01-14,DC47->DC9,inbound_to_closed_site,DC47,DC26,DC47->DC26,True,14116.0,0.0
flow_heuristic_balanced,2023-01-14,DC47->DC9,inbound_to_closed_site,DC47,DC53,DC47->DC53,True,9741.0,0.0
flow_heuristic_balanced,2023-01-14,DC47->DC9,inbound_to_closed_site,DC47,DC54,DC47->DC54,True,53.0,0.0
flow_heuristic_balanced,2023-01-14,DC47->DC9,inbound_to_closed_site,DC47,DC71,DC47->DC71,True,21777.0,0.0
flow_heuristic_balanced,2023-01-14,DC47->DC9,inbound_to_closed_site,DC47,DC75,DC47->DC75,True,2.0,0.0
flow_heuristic_balanced,2023-01-14,DC48->DC9,inbound_to_closed_site,DC48,DC27,DC48->DC27,True,6005.0,0.0
flow_heuristic_balanced,2023-01-14,DC50->DC9,inbound_to_closed_site,DC50,DC46,DC50->DC46,True,3016.0,0.0
flow_heuristic_balanced,2023-01-14,DC51->DC9,inbound_to_closed_site,DC51,DC48,DC51->DC48,True,38411.0,0.0
flow_heuristic_balanced,2023-01-14,DC58->DC9,inbound_to_closed_site,DC58,DC26,DC58->DC26,True,14500.0,0.0
flow_heuristic_balanced,2023-01-14,DC7->DC9,inbound_to_closed_site,DC7,DC46,DC7->DC46,True,4190.0,0.0
flow_heuristic_balanced,2023-01-14,DC9->DC14,outbound_from_closed_site,DC19,DC14,DC19->DC14,False,17641.29138278961,0.0
flow_heuristic_balanced,2023-01-14,DC9->DC14,outbound_from_closed_site,DC20,DC14,DC20->DC14,False,7749.913489341736,0.0
flow_heuristic_balanced,2023-01-14,DC9->DC14,outbound_from_closed_site,DC29,DC14,DC29->DC14,True,1158.0,0.0
flow_heuristic_balanced,2023-01-14,DC9->DC14,outbound_from_closed_site,DC68,DC14,DC68->DC14,False,991.7951278686523,0.0
flow_heuristic_balanced,2023-01-14,DC9->DC3,outbound_from_closed_site,DC17,DC3,DC17->DC3,False,15009.0,0.0
flow_heuristic_balanced,2023-01-14,DC9->DC5,outbound_from_closed_site,DC62,DC5,DC62->DC5,False,2562.4006519317627,0.0
flow_heuristic_balanced,2023-01-14,DC9->DC5,outbound_from_closed_site,DC64,DC5,DC64->DC5,False,121.38922691345215,0.0
flow_heuristic_balanced,2023-01-14,DC9->DC5,outbound_from_closed_site,DC65,DC5,DC65->DC5,False,2.8902196884155273,0.0
flow_heuristic_balanced,2023-01-14,DC9->DC5,outbound_from_closed_site,DC8,DC5,DC8->DC5,False,23464.31990146637,0.0
flow_heuristic_balanced,2023-01-15,DC14->DC9,inbound_to_closed_site,DC14,DC23,DC14->DC23,False,26.425053119659424,0.0
flow_heuristic_balanced,2023-01-15,DC14->DC9,inbound_to_closed_site,DC14,DC42,DC14->DC42,True,20690.0,0.0
flow_heuristic_balanced,2023-01-15,DC14->DC9,inbound_to_closed_site,DC14,DC61,DC14->DC61,False,4.686188697814941,0.0
flow_heuristic_balanced,2023-01-15,DC14->DC9,inbound_to_closed_site,DC14,DC73,DC14->DC73,True,237042.88875818253,0.0
flow_heuristic_balanced,2023-01-15,DC15->DC9,inbound_to_closed_site,DC15,DC44,DC15->DC44,True,36708.0,0.0
flow_heuristic_balanced,2023-01-15,DC25->DC9,inbound_to_closed_site,DC25,DC49,DC25->DC49,True,28163.0,0.0
flow_heuristic_balanced,2023-01-15,DC26->DC9,inbound_to_closed_site,DC26,DC47,DC26->DC47,True,13911.0,0.0
flow_heuristic_balanced,2023-01-15,DC41->DC9,inbound_to_closed_site,DC41,DC69,DC41->DC69,True,8646.0,0.0
flow_heuristic_balanced,2023-01-15,DC42->DC9,inbound_to_closed_site,DC42,DC72,DC42->DC72,True,7732.0,0.0
flow_heuristic_balanced,2023-01-15,DC43->DC9,inbound_to_closed_site,DC43,DC69,DC43->DC69,True,6532.0,0.0
