year,evidence_grade,domain,pre_date,post_date,distance_m,pre_bed_elevation_m,post_bed_elevation_m,bed_change_m
2016,B,full_common,2016-06-08,2016-10-20,2775.0,45.44570429104478,45.57807692307692,0.1323726320321441
2016,B,full_common,2016-06-08,2016-10-20,2780.0,45.44730328358209,45.57699384615384,0.12969056257175282
2016,B,full_common,2016-06-08,2016-10-20,2785.0,45.4490294402985,45.57613538461538,0.12710594431687383
2016,B,full_common,2016-06-08,2016-10-20,2790.0,45.45088567164179,45.57551076923076,0.124625097588968
2016,B,full_common,2016-06-08,2016-10-20,2795.0,45.452874888059696,45.57512923076923,0.12225434270953173
2016,B,full_common,2016-06-08,2016-10-20,2800.0,45.455,45.574999999999996,0.11999999999999744
2016,B,full_common,2016-06-08,2016-10-20,2805.0,45.4704971641791,45.57695999999999,0.10646283582089211
2016,B,full_common,2016-06-08,2016-10-20,2810.0,45.508768358208954,45.58228,0.0735116417910433
2016,B,full_common,2016-06-08,2016-10-20,2815.0,45.5640652238806,45.59012,0.02605477611940188
2016,B,full_common,2016-06-08,2016-10-20,2820.0,45.630639402985075,45.599639999999994,-0.030999402985081304
2016,B,full_common,2016-06-08,2016-10-20,2825.0,45.70274253731343,45.61,-0.09274253731343407
2016,B,full_common,2016-06-08,2016-10-20,2830.0,45.77462626865672,45.62036,-0.15426626865671977
2016,B,full_common,2016-06-08,2016-10-20,2835.0,45.840542238805966,45.62987999999999,-0.21066223880597335
2016,B,full_common,2016-06-08,2016-10-20,2840.0,45.89474208955224,45.637719999999995,-0.2570220895522439
2016,B,full_common,2016-06-08,2016-10-20,2845.0,45.93147746268656,45.64303999999999,-0.28843746268656645
2016,B,full_common,2016-06-08,2016-10-20,2850.0,45.945,45.644999999999996,-0.30000000000000426
2016,B,full_common,2016-06-08,2016-10-20,2855.0,45.93062095602294,45.642179514563104,-0.2884414414598382
2016,B,full_common,2016-06-08,2016-10-20,2860.0,45.89138562141491,45.6344827184466,-0.25690290296831364
2016,B,full_common,2016-06-08,2016-10-20,2865.0,45.83314669216061,45.62305660194175,-0.2100900902188627
2016,B,full_common,2016-06-08,2016-10-20,2870.0,45.761756864244745,45.6090481553398,-0.15270870890494592
2016,B,full_common,2016-06-08,2016-10-20,2875.0,45.68306883365201,45.593604368932034,-0.08946446471997405
2016,B,full_common,2016-06-08,2016-10-20,2880.0,45.60293529636711,45.5778722330097,-0.0250630633574076
2016,B,full_common,2016-06-08,2016-10-20,2885.0,45.527208948374756,45.56299873786407,0.03578978948931422
2016,B,full_common,2016-06-08,2016-10-20,2890.0,45.461742485659656,45.55013087378641,0.0883883881267522
2016,B,full_common,2016-06-08,2016-10-20,2895.0,45.412388604206505,45.54041563106796,0.12802702686145295
2016,B,full_common,2016-06-08,2016-10-20,2900.0,45.385,45.535,0.14999999999999858
2016,B,full_common,2016-06-08,2016-10-20,2905.0,45.37086680210325,45.53231354988638,0.16144674778313117
2016,B,full_common,2016-06-08,2016-10-20,2910.0,45.35738279158699,45.52999426977897,0.17261147819197475
2016,B,full_common,2016-06-08,2016-10-20,2915.0,45.344556142447416,45.52800177959099,0.18344563714357065
2016,B,full_common,2016-06-08,2016-10-20,2920.0,45.332395028680686,45.52629569923569,0.19390067055500282
2016,B,full_common,2016-06-08,2016-10-20,2925.0,45.32090762428298,45.52483564862631,0.2039280243433268
2016,B,full_common,2016-06-08,2016-10-20,2930.0,45.31010210325047,45.5235812476761,0.21347914442562654
2016,B,full_common,2016-06-08,2016-10-20,2935.0,45.299986639579345,45.52249211629828,0.22250547671893628
2016,B,full_common,2016-06-08,2016-10-20,2940.0,45.29056940726578,45.52152787440612,0.23095846714033996
2016,B,full_common,2016-06-08,2016-10-20,2945.0,45.28185858030592,45.52064814191282,0.23878956160690024
2016,B,full_common,2016-06-08,2016-10-20,2950.0,45.273862332695984,45.519812538731664,0.24595020603567974
2016,B,full_common,2016-06-08,2016-10-20,2955.0,45.26658883843212,45.51898068477587,0.2523918463437482
2016,B,full_common,2016-06-08,2016-10-20,2960.0,45.26004627151052,45.51811219995868,0.25806592844816123
2016,B,full_common,2016-06-08,2016-10-20,2965.0,45.25424280592734,45.51716670419334,0.2629238982660027
2016,B,full_common,2016-06-08,2016-10-20,2970.0,45.24918661567878,45.516103817393095,0.266917201714314
2016,B,full_common,2016-06-08,2016-10-20,2975.0,45.244885874760996,45.514883159471175,0.26999728471017903
2016,B,full_common,2016-06-08,2016-10-20,2980.0,45.24134875717017,45.51346435034083,0.2721155931706605
2016,B,full_common,2016-06-08,2016-10-20,2985.0,45.23858343690249,45.51180700991531,0.27322357301282096
2016,B,full_common,2016-06-08,2016-10-20,2990.0,45.236598087954114,45.50987075810783,0.27327267015371604
2016,B,full_common,2016-06-08,2016-10-20,2995.0,45.23540088432122,45.507615214831645,0.27221433051042254
2016,B,full_common,2016-06-08,2016-10-20,3000.0,45.235,45.504999999999995,0.269999999999996
2016,B,full_common,2016-06-08,2016-10-20,3005.0,45.23562843605324,45.499275319148936,0.2636468830956957
2016,B,full_common,2016-06-08,2016-10-20,3010.0,45.23742332175926,45.48813021276595,0.2507068910066934
2016,B,full_common,2016-06-08,2016-10-20,3015.0,45.2402490234375,45.47218255319149,0.23193352975398795
2016,B,full_common,2016-06-08,2016-10-20,3020.0,45.243969907407404,45.452050212765954,0.20808030535854982
2016,B,full_common,2016-06-08,2016-10-20,3025.0,45.24845033998842,45.42835106382979,0.17990072384136369
2016,B,full_common,2016-06-08,2016-10-20,3030.0,45.2535546875,45.4017029787234,0.1481482912234
2016,B,full_common,2016-06-08,2016-10-20,3035.0,45.25914731626157,45.37272382978723,0.11357651352566478
2016,B,full_common,2016-06-08,2016-10-20,3040.0,45.26509259259259,45.3420314893617,0.07693889676911425
2016,B,full_common,2016-06-08,2016-10-20,3045.0,45.2712548828125,45.31024382978724,0.0389889469747402
2016,B,full_common,2016-06-08,2016-10-20,3050.0,45.27749855324074,45.27797872340425,0.00048017016351309394
2016,B,full_common,2016-06-08,2016-10-20,3055.0,45.28368797019676,45.245854042553184,-0.037833927643575294
2016,B,full_common,2016-06-08,2016-10-20,3060.0,45.2896875,45.214487659574466,-0.07519984042553318
2016,B,full_common,2016-06-08,2016-10-20,3065.0,45.295361508969904,45.1844974468085,-0.11086406216140432
2016,B,full_common,2016-06-08,2016-10-20,3070.0,45.30057436342592,45.15650127659575,-0.1440730868301756
2016,B,full_common,2016-06-08,2016-10-20,3075.0,45.3051904296875,45.131117021276594,-0.17407340841090502
2016,B,full_common,2016-06-08,2016-10-20,3080.0,45.309074074074076,45.10896255319149,-0.20011152088258655
2016,B,full_common,2016-06-08,2016-10-20,3085.0,45.312089662905095,45.090655744680845,-0.22143391822424974
2016,B,full_common,2016-06-08,2016-10-20,3090.0,45.31410156249999,45.076814468085104,-0.2372870944148886
2016,B,full_common,2016-06-08,2016-10-20,3095.0,45.31497413917824,45.06805659574468,-0.2469175434335611
2016,B,full_common,2016-06-08,2016-10-20,3100.0,44.835,45.065,0.22999999999999687
2016,B,full_common,2016-06-08,2016-10-20,3105.0,44.75189223261017,45.0666675,0.31477526738983386
2016,B,full_common,2016-06-08,2016-10-20,3110.0,44.678707666537214,45.07144,0.3927323334627886
2016,B,full_common,2016-06-08,2016-10-20,3115.0,44.61484327272517,45.07897249999999,0.46412922727482453
2016,B,full_common,2016-06-08,2016-10-20,3120.0,44.559696022118025,45.088919999999995,0.5292239778819692
2016,B,full_common,2016-06-08,2016-10-20,3125.0,44.5126628856598,45.10093749999999,0.5882746143401931
2016,B,full_common,2016-06-08,2016-10-20,3130.0,44.47314083429452,45.11468,0.6415391657054812
2016,B,full_common,2016-06-08,2016-10-20,3135.0,44.4405268389662,45.1298025,0.6892756610337969
2016,B,full_common,2016-06-08,2016-10-20,3140.0,44.41421787061885,45.145959999999995,0.7317421293811464
2016,B,full_common,2016-06-08,2016-10-20,3145.0,44.393610900196485,45.1628075,0.7691965998035144
2016,B,full_common,2016-06-08,2016-10-20,3150.0,44.37810289864313,45.18,0.8018971013568716
2016,B,full_common,2016-06-08,2016-10-20,3155.0,44.367090836902776,45.19719249999999,0.8301016630972171
2016,B,full_common,2016-06-08,2016-10-20,3160.0,44.35997168591946,45.21404,0.8540683140805356
2016,B,full_common,2016-06-08,2016-10-20,3165.0,44.356142416637205,45.230197499999996,0.8740550833627907
2016,B,full_common,2016-06-08,2016-10-20,3170.0,44.355,45.24532,0.8903200000000027
2016,B,full_common,2016-06-08,2016-10-20,3175.0,45.39135796315887,45.2590625,-0.13229546315886864
2016,B,full_common,2016-06-08,2016-10-20,3180.0,45.35567840932728,45.27108,-0.08459840932728468
2016,B,full_common,2016-06-08,2016-10-20,3185.0,45.29499867089824,45.28102749999999,-0.013971170898244623
2016,B,full_common,2016-06-08,2016-10-20,3190.0,45.22552291306909,45.28856,0.0630370869309047
2016,B,full_common,2016-06-08,2016-10-20,3195.0,45.163455301037224,45.29333249999999,0.12987719896276673
2016,B,full_common,2016-06-08,2016-10-20,3200.0,45.125,45.294999999999995,0.1699999999999946
2016,B,full_common,2016-06-08,2016-10-20,3205.0,45.10415639918045,45.294129999999996,0.18997360081954895
2016,B,full_common,2016-06-08,2016-10-20,3210.0,45.08413863343194,45.291639999999994,0.20750136656805296
2016,B,full_common,2016-06-08,2016-10-20,3215.0,45.06497298639736,45.28771,0.22273701360263942
2016,B,full_common,2016-06-08,2016-10-20,3220.0,45.0466857417196,45.28251999999999,0.2358342582803914
2016,B,full_common,2016-06-08,2016-10-20,3225.0,45.029303183041556,45.27624999999999,0.24694681695843457
2016,B,full_common,2016-06-08,2016-10-20,3230.0,45.012851594006115,45.269079999999995,0.2562284059938804
2016,B,full_common,2016-06-08,2016-10-20,3235.0,44.997357258256145,45.26118999999999,0.2638327417438475
2016,B,full_common,2016-06-08,2016-10-20,3240.0,44.982846459434555,45.252759999999995,0.26991354056544026
2016,B,full_common,2016-06-08,2016-10-20,3245.0,44.96934548118423,45.24397,0.2746245188157701
2016,B,full_common,2016-06-08,2016-10-20,3250.0,44.95688060714805,45.235,0.27811939285194853
2016,B,full_common,2016-06-08,2016-10-20,3255.0,44.945478120968914,45.226029999999994,0.2805518790310799
2016,B,full_common,2016-06-08,2016-10-20,3260.0,44.9351643062897,45.21724,0.28207569371029706
2016,B,full_common,2016-06-08,2016-10-20,3265.0,44.9259654467533,45.20880999999999,0.2828445532466901
2016,B,full_common,2016-06-08,2016-10-20,3270.0,44.91790782600261,45.200919999999996,0.28301217399738476
2016,B,full_common,2016-06-08,2016-10-20,3275.0,44.911017727680516,45.19375,0.2827322723194854
2016,B,full_common,2016-06-08,2016-10-20,3280.0,44.9053214354299,45.187479999999994,0.28215856457009636
2016,B,full_common,2016-06-08,2016-10-20,3285.0,44.90084523289365,45.182289999999995,0.28144476710634336
2016,B,full_common,2016-06-08,2016-10-20,3290.0,44.89761540371466,45.17836,0.2807445962853379
2016,B,full_common,2016-06-08,2016-10-20,3295.0,44.89565823153581,45.175869999999996,0.2802117684641843
2016,B,full_common,2016-06-08,2016-10-20,3300.0,44.894999999999996,45.175,0.28000000000000114
2016,B,full_common,2016-06-08,2016-10-20,3305.0,44.89614749999999,45.175435,0.27928750000000946
2016,B,full_common,2016-06-08,2016-10-20,3310.0,44.899437894736835,45.17668,0.27724210526316284
2016,B,full_common,2016-06-08,2016-10-20,3315.0,44.90464302631578,45.178644999999996,0.2740019736842143
2016,B,full_common,2016-06-08,2016-10-20,3320.0,44.91153473684211,45.181239999999995,0.26970526315788845
2016,B,full_common,2016-06-08,2016-10-20,3325.0,44.91988486842105,45.184375,0.2644901315789525
2016,B,full_common,2016-06-08,2016-10-20,3330.0,44.929465263157894,45.18796,0.25849473684210267
2016,B,full_common,2016-06-08,2016-10-20,3335.0,44.940047763157885,45.191905,0.25185723684211325
2016,B,full_common,2016-06-08,2016-10-20,3340.0,44.95140421052631,45.19612,0.24471578947368755
2016,B,full_common,2016-06-08,2016-10-20,3345.0,44.96330644736842,45.200514999999996,0.23720855263157858
2016,B,full_common,2016-06-08,2016-10-20,3350.0,44.97552631578947,45.205,0.22947368421052516
2016,B,full_common,2016-06-08,2016-10-20,3355.0,44.987835657894735,45.209485,0.2216493421052661
2016,B,full_common,2016-06-08,2016-10-20,3360.0,45.00000631578947,45.21388,0.2138736842105331
2016,B,full_common,2016-06-08,2016-10-20,3365.0,45.01181013157894,45.218095,0.20628486842105787
2016,B,full_common,2016-06-08,2016-10-20,3370.0,45.02301894736842,45.22203999999999,0.1990210526315721
2016,B,full_common,2016-06-08,2016-10-20,3375.0,45.03340460526315,45.225625,0.19222039473685015
2016,B,full_common,2016-06-08,2016-10-20,3380.0,45.04273894736842,45.228759999999994,0.18602105263157398
2016,B,full_common,2016-06-08,2016-10-20,3385.0,45.05079381578947,45.231355,0.18056118421053213
2016,B,full_common,2016-06-08,2016-10-20,3390.0,45.05734105263157,45.23332,0.1759789473684279
2016,B,full_common,2016-06-08,2016-10-20,3395.0,45.0621525,45.234565,0.17241250000000008
2016,B,full_common,2016-06-08,2016-10-20,3400.0,45.065,45.235,0.1700000000000017
2016,B,full_common,2016-06-08,2016-10-20,3405.0,45.06666791833006,45.235,0.16833208166993785
2016,B,full_common,2016-06-08,2016-10-20,3410.0,45.0681100063034,45.235,0.16688999369659996
2016,B,full_common,2016-06-08,2016-10-20,3415.0,45.06935218444734,45.235,0.16564781555265995
2016,B,full_common,2016-06-08,2016-10-20,3420.0,45.07042037328927,45.235,0.1645796267107329
2016,B,full_common,2016-06-08,2016-10-20,3425.0,45.0713404933565,45.235,0.16365950664349782
2016,B,full_common,2016-06-08,2016-10-20,3430.0,45.07213846517641,45.235,0.16286153482359111
2016,B,full_common,2016-06-08,2016-10-20,3435.0,45.07284020927632,45.235,0.1621597907236776
2016,B,full_common,2016-06-08,2016-10-20,3440.0,45.0734716461836,45.235,0.16152835381640074
2016,B,full_common,2016-06-08,2016-10-20,3445.0,45.07405869642559,45.235,0.16094130357441117
2016,B,full_common,2016-06-08,2016-10-20,3450.0,45.074627280529626,45.235,0.16037271947037368
2016,B,full_common,2016-06-08,2016-10-20,3455.0,45.07520331902308,45.235,0.15979668097691757
2016,B,full_common,2016-06-08,2016-10-20,3460.0,45.075812732433285,45.235,0.15918726756671475
2016,B,full_common,2016-06-08,2016-10-20,3465.0,45.076481441287605,45.235,0.1585185587123945
2016,B,full_common,2016-06-08,2016-10-20,3470.0,45.07723536611337,45.235,0.15776463388662876
2016,B,full_common,2016-06-08,2016-10-20,3475.0,45.07810042743794,45.235,0.156899572562061
2016,B,full_common,2016-06-08,2016-10-20,3480.0,45.07910254578865,45.235,0.15589745421134893
2016,B,full_common,2016-06-08,2016-10-20,3485.0,45.08026764169287,45.235,0.15473235830712895
2016,B,full_common,2016-06-08,2016-10-20,3490.0,45.081621635677934,45.235,0.15337836432206586
2016,B,full_common,2016-06-08,2016-10-20,3495.0,45.083190448271196,45.235,0.15180955172880317
2016,B,full_common,2016-06-08,2016-10-20,3500.0,45.085,45.235,0.14999999999999858
2016,B,full_common,2016-06-08,2016-10-20,3505.0,45.09013418332063,45.236377499999996,0.1462433166793673
2016,B,full_common,2016-06-08,2016-10-20,3510.0,45.10116548424936,45.24032,0.13915451575063997
2016,B,full_common,2016-06-08,2016-10-20,3515.0,45.11735271365348,45.2465425,0.12918978634651523
2016,B,full_common,2016-06-08,2016-10-20,3520.0,45.13795468240034,45.25476,0.11680531759965618
2016,B,full_common,2016-06-08,2016-10-20,3525.0,45.162230201357254,45.264687499999994,0.10245729864274011
2016,B,full_common,2016-06-08,2016-10-20,3530.0,45.189438081391536,45.276039999999995,0.08660191860845856
2016,B,full_common,2016-06-08,2016-10-20,3535.0,45.21883713337052,45.2885325,0.06969536662948173
2016,B,full_common,2016-06-08,2016-10-20,3540.0,45.24968616816151,45.30188,0.052193831838486915
2016,B,full_common,2016-06-08,2016-10-20,3545.0,45.28124399663183,45.3157975,0.034553503368172755
2016,B,full_common,2016-06-08,2016-10-20,3550.0,45.31276942964881,45.33,0.017230570351188135
2016,B,full_common,2016-06-08,2016-10-20,3555.0,45.34352127807976,45.344202499999994,0.0006812219202316783
2016,B,full_common,2016-06-08,2016-10-20,3560.0,45.37275835279202,45.35812,-0.014638352792019305
2016,B,full_common,2016-06-08,2016-10-20,3565.0,45.39973946465288,45.371467499999994,-0.028271964652887505
2016,B,full_common,2016-06-08,2016-10-20,3570.0,45.42372342452969,45.38396,-0.03976342452968851
2016,B,full_common,2016-06-08,2016-10-20,3575.0,45.443969043289755,45.395312499999996,-0.04865654328975921
2016,B,full_common,2016-06-08,2016-10-20,3580.0,45.45973513180039,45.40524,-0.05449513180039389
2016,B,full_common,2016-06-08,2016-10-20,3585.0,45.470280500928936,45.41345749999999,-0.05682300092894366
2016,B,full_common,2016-06-08,2016-10-20,3590.0,45.474863961542695,45.41968,-0.05518396154269567
2016,B,full_common,2016-06-08,2016-10-20,3595.0,44.60092592592593,45.4236225,0.8226965740740724
2016,B,full_common,2016-06-08,2016-10-20,3600.0,45.155,45.425,0.269999999999996
2016,B,full_common,2016-06-08,2016-10-20,3605.0,45.14539873444156,45.423984999999995,0.27858626555843813
2016,B,full_common,2016-06-08,2016-10-20,3610.0,45.136716564870156,45.421079999999996,0.2843634351298405
2016,B,full_common,2016-06-08,2016-10-20,3615.0,45.12890734836795,45.416495,0.2875876516320446
2016,B,full_common,2016-06-08,2016-10-20,3620.0,45.12192494201705,45.410439999999994,0.2885150579829414
2016,B,full_common,2016-06-08,2016-10-20,3625.0,45.11572320289958,45.403125,0.28740179710042213
2016,B,full_common,2016-06-08,2016-10-20,3630.0,45.1102559880977,45.39476,0.2845040119022997
2016,B,full_common,2016-06-08,2016-10-20,3635.0,45.10547715469352,45.385555,0.2800778453064794
2016,B,full_common,2016-06-08,2016-10-20,3640.0,45.10134055976917,45.375719999999994,0.27437944023082395
2016,B,full_common,2016-06-08,2016-10-20,3645.0,45.0978000604068,45.36546499999999,0.26766493959319604
2016,B,full_common,2016-06-08,2016-10-20,3650.0,45.09480951368852,45.355000000000004,0.2601904863114868
2016,B,full_common,2016-06-08,2016-10-20,3655.0,45.09232277669648,45.344535,0.25221222330352333
2016,B,full_common,2016-06-08,2016-10-20,3660.0,45.09029370651278,45.33427999999999,0.24398629348721101
2016,B,full_common,2016-06-08,2016-10-20,3665.0,45.088676160219585,45.324445,0.23576883978041252
2016,B,full_common,2016-06-08,2016-10-20,3670.0,45.08742399489902,45.315239999999996,0.22781600510097633
2016,B,full_common,2016-06-08,2016-10-20,3675.0,45.0864910676332,45.306875,0.22038393236680065
2016,B,full_common,2016-06-08,2016-10-20,3680.0,45.085831235504266,45.29956,0.21372876449573397
2016,B,full_common,2016-06-08,2016-10-20,3685.0,45.08539835559434,45.293505,0.2081066444056603
2016,B,full_common,2016-06-08,2016-10-20,3690.0,45.08514628498557,45.28892,0.2037737150144281
2016,B,full_common,2016-06-08,2016-10-20,3695.0,45.08502888076008,45.286015,0.20098611923992138
2016,B,full_common,2016-06-08,2016-10-20,3700.0,45.085,45.285,0.19999999999999574
2016,B,full_common,2016-06-08,2016-10-20,3705.0,45.085504,45.28514222222222,0.1996382222222195
2016,B,full_common,2016-06-08,2016-10-20,3710.0,45.086952000000004,45.28556,0.198607999999993
2016,B,full_common,2016-06-08,2016-10-20,3715.0,45.089248,45.28624,0.1969920000000016
2016,B,full_common,2016-06-08,2016-10-20,3720.0,45.092296,45.287168888888885,0.19487288888888799
2016,B,full_common,2016-06-08,2016-10-20,3725.0,45.096,45.288333333333334,0.19233333333333746
2016,B,full_common,2016-06-08,2016-10-20,3730.0,45.100264,45.289719999999996,0.18945599999999274
2016,B,full_common,2016-06-08,2016-10-20,3735.0,45.104992,45.291315555555556,0.18632355555555336
2016,B,full_common,2016-06-08,2016-10-20,3740.0,45.110088,45.29310666666666,0.183018666666662
2016,B,full_common,2016-06-08,2016-10-20,3745.0,45.115455999999995,45.29507999999999,0.1796239999999969
2016,B,full_common,2016-06-08,2016-10-20,3750.0,45.121,45.29722222222222,0.17622222222221495
2016,B,full_common,2016-06-08,2016-10-20,3755.0,45.126624,45.299519999999994,0.1728959999999944
2016,B,full_common,2016-06-08,2016-10-20,3760.0,45.132232,45.30196,0.1697279999999992
2016,B,full_common,2016-06-08,2016-10-20,3765.0,45.137727999999996,45.30452888888889,0.16680088888889344
2016,B,full_common,2016-06-08,2016-10-20,3770.0,45.143016,45.30721333333333,0.16419733333332687
2016,B,full_common,2016-06-08,2016-10-20,3775.0,45.147999999999996,45.309999999999995,0.16199999999999903
2016,B,full_common,2016-06-08,2016-10-20,3780.0,45.152584,45.31287555555555,0.16029155555555263
2016,B,full_common,2016-06-08,2016-10-20,3785.0,45.156672,45.31582666666666,0.15915466666665878
2016,B,full_common,2016-06-08,2016-10-20,3790.0,45.160168,45.318839999999994,0.1586719999999957
2016,B,full_common,2016-06-08,2016-10-20,3795.0,45.162976,45.32190222222222,0.1589262222222203
2016,B,full_common,2016-06-08,2016-10-20,3800.0,45.165,45.324999999999996,0.1599999999999966
2016,B,full_common,2016-06-08,2016-10-20,3805.0,45.1665016,45.328515854700846,0.16201425470084985
2016,B,full_common,2016-06-08,2016-10-20,3810.0,45.1678208,45.33279692307692,0.16497612307691867
2016,B,full_common,2016-06-08,2016-10-20,3815.0,45.168979199999995,45.337776794871786,0.16879759487179058
2016,B,full_common,2016-06-08,2016-10-20,3820.0,45.1699984,45.34338905982905,0.1733906598290531
2016,B,full_common,2016-06-08,2016-10-20,3825.0,45.170899999999996,45.34956730769231,0.1786673076923151
2016,B,full_common,2016-06-08,2016-10-20,3830.0,45.171705599999996,45.356245128205124,0.18453952820512853
2016,B,full_common,2016-06-08,2016-10-20,3835.0,45.17243679999999,45.36335611111111,0.19091931111111649
2016,B,full_common,2016-06-08,2016-10-20,3840.0,45.173115200000005,45.37083384615384,0.19771864615383805
2016,B,full_common,2016-06-08,2016-10-20,3845.0,45.173762399999994,45.37861192307692,0.2048495230769234
2016,B,full_common,2016-06-08,2016-10-20,3850.0,45.1744,45.38662393162393,0.2122239316239316
2016,B,full_common,2016-06-08,2016-10-20,3855.0,45.175049599999994,45.39480346153846,0.21975386153846443
2016,B,full_common,2016-06-08,2016-10-20,3860.0,45.1757328,45.403084102564094,0.2273513025640952
2016,B,full_common,2016-06-08,2016-10-20,3865.0,45.176471199999995,45.41139944444444,0.23492824444444693
2016,B,full_common,2016-06-08,2016-10-20,3870.0,45.1772864,45.41968307692308,0.24239667692307876
2016,B,full_common,2016-06-08,2016-10-20,3875.0,45.1782,45.42786858974358,0.2496685897435853
2016,B,full_common,2016-06-08,2016-10-20,3880.0,45.179233599999996,45.43588957264957,0.2566559726495754
2016,B,full_common,2016-06-08,2016-10-20,3885.0,45.180408799999995,45.44367961538461,0.2632708153846153
2016,B,full_common,2016-06-08,2016-10-20,3890.0,45.1817472,45.4511723076923,0.26942510769230665
2016,B,full_common,2016-06-08,2016-10-20,3895.0,45.1832704,45.458301239316235,0.27503083931623706
2016,B,full_common,2016-06-08,2016-10-20,3900.0,45.184999999999995,45.464999999999996,0.28000000000000114
2016,B,full_common,2016-06-08,2016-10-20,3905.0,45.18810206551724,45.47158753846153,0.2834854729442853
2016,B,full_common,2016-06-08,2016-10-20,3910.0,45.19356424827586,45.47839569230769,0.28483144403183047
2016,B,full_common,2016-06-08,2016-10-20,3915.0,45.2011405275862,45.48537738461538,0.28423685702918533
2016,B,full_common,2016-06-08,2016-10-20,3920.0,45.21058488275862,45.49248553846153,0.2819006557029127
2016,B,full_common,2016-06-08,2016-10-20,3925.0,45.22165129310344,45.49967307692307,0.27802178381962506
2016,B,full_common,2016-06-08,2016-10-20,3930.0,45.234093737931026,45.506892923076926,0.2727991851458995
2016,B,full_common,2016-06-08,2016-10-20,3935.0,45.24766619655171,45.514098,0.26643180344828465
2016,B,full_common,2016-06-08,2016-10-20,3940.0,45.26212264827586,45.52124123076923,0.2591185824933646
2016,B,full_common,2016-06-08,2016-10-20,3945.0,45.27721707241379,45.52827553846154,0.25105846604775195
2016,B,full_common,2016-06-08,2016-10-20,3950.0,45.29270344827586,45.53515384615385,0.24245039787798817
2016,B,full_common,2016-06-08,2016-10-20,3955.0,45.30833575517241,45.54182907692307,0.2334933217506645
2016,B,full_common,2016-06-08,2016-10-20,3960.0,45.32386797241379,45.54825415384616,0.2243861814323722
2016,B,full_common,2016-06-08,2016-10-20,3965.0,45.339054079310344,45.554382,0.21532792068965279
2016,B,full_common,2016-06-08,2016-10-20,3970.0,45.353648055172414,45.56016553846153,0.2065174832891188
2016,B,full_common,2016-06-08,2016-10-20,3975.0,45.36740387931034,45.56555769230769,0.19815381299735435
2016,B,full_common,2016-06-08,2016-10-20,3980.0,45.38007553103448,45.570511384615386,0.1904358535809081
2016,B,full_common,2016-06-08,2016-10-20,3985.0,45.39141698965517,45.574979538461534,0.18356254880636413
2016,B,full_common,2016-06-08,2016-10-20,3990.0,45.40118223448276,45.578915076923074,0.17773284244031373
2016,B,full_common,2016-06-08,2016-10-20,3995.0,45.40912524482758,45.58227092307693,0.17314567824935523
2016,B,full_common,2016-06-08,2016-10-20,4000.0,45.415,45.585,0.1700000000000017
2016,B,full_common,2016-06-08,2016-10-20,4005.0,45.41972965517241,45.5873835,0.1676538448275906
2016,B,full_common,2016-06-08,2016-10-20,4010.0,45.42438896551724,45.589728,0.16533903448276277
2016,B,full_common,2016-06-08,2016-10-20,4015.0,45.42895931034482,45.5920245,0.16306518965517824
2016,B,full_common,2016-06-08,2016-10-20,4020.0,45.43342206896552,45.594264,0.16084193103448285
2016,B,full_common,2016-06-08,2016-10-20,4025.0,45.43775862068966,45.5964375,0.15867887931034375
2016,B,full_common,2016-06-08,2016-10-20,4030.0,45.44195034482759,45.598535999999996,0.15658565517240675
2016,B,full_common,2016-06-08,2016-10-20,4035.0,45.44597862068966,45.6005505,0.154571879310339
2016,B,full_common,2016-06-08,2016-10-20,4040.0,45.449824827586205,45.602472,0.15264717241379344
2016,B,full_common,2016-06-08,2016-10-20,4045.0,45.453470344827586,45.6042915,0.1508211551724159
2016,B,full_common,2016-06-08,2016-10-20,4050.0,45.456896551724135,45.605999999999995,0.1491034482758593
2016,B,full_common,2016-06-08,2016-10-20,4055.0,45.460084827586215,45.6075885,0.1475036724137837
2016,B,full_common,2016-06-08,2016-10-20,4060.0,45.46301655172413,45.609047999999994,0.14603144827586334
2016,B,full_common,2016-06-08,2016-10-20,4065.0,45.465673103448275,45.6103695,0.14469639655172273
2016,B,full_common,2016-06-08,2016-10-20,4070.0,45.468035862068966,45.611543999999995,0.143508137931029
2016,B,full_common,2016-06-08,2016-10-20,4075.0,45.47008620689655,45.612562499999996,0.14247629310344223
2016,B,full_common,2016-06-08,2016-10-20,4080.0,45.471805517241386,45.613415999999994,0.1416104827586082
2016,B,full_common,2016-06-08,2016-10-20,4085.0,45.47317517241379,45.6140955,0.14092032758620832
2016,B,full_common,2016-06-08,2016-10-20,4090.0,45.474176551724135,45.614591999999995,0.14041544827585994
2016,B,full_common,2016-06-08,2016-10-20,4095.0,45.47479103448276,45.61489649999999,0.14010546551723024
2016,B,full_common,2016-06-08,2016-10-20,4100.0,45.475,45.614999999999995,0.13999999999999346
2016,B,full_common,2016-06-08,2016-10-20,4105.0,45.47485500420659,45.61435789113544,0.13950288692885238
2016,B,full_common,2016-06-08,2016-10-20,4110.0,45.474403173835476,45.61248779798693,0.13808462415145328
2016,B,full_common,2016-06-08,2016-10-20,4115.0,45.47361924440039,45.60947407072223,0.13585482632183954
2016,B,full_common,2016-06-08,2016-10-20,4120.0,45.472477951415016,45.60540105950909,0.13292310809407581
2016,B,full_common,2016-06-08,2016-10-20,4125.0,45.470954030393095,45.60035311451527,0.12939908412217704
