task_id,original_price,original_probability,cost-neutral_price,cost-neutral_probability,balanced-5_price,balanced-5_probability,enhanced-10_price,enhanced-10_probability,enhanced-15_price,enhanced-15_probability,wide-10_price,wide-10_probability,wide-15_price,wide-15_probability,completion-first-20_price,completion-first-20_probability
A0128,65.5,0.5057327559014118,70.5,0.5725745786699081,70.5,0.5725745786699081,70.5,0.5725745786699081,70.5,0.5725745786699081,73.5,0.6115950413777212,73.5,0.6115950413777212,75.5,0.636867610023731
A0129,66.5,0.7558177535250576,65.0,0.740593599069542,65.0,0.740593599069542,71.5,0.8020754159515362,71.5,0.8020754159515362,65.5,0.7457361213311775,72.5,0.8104908583989304,74.5,0.8264932514499417
A0130,65.0,0.5082343732937712,70.0,0.5750221759709714,70.0,0.5750221759709714,70.0,0.5750221759709714,70.0,0.5750221759709714,73.0,0.6139698402124293,73.0,0.6139698402124293,75.0,0.6391790495898109
A0131,65.5,0.404755326944641,70.5,0.4709680334865385,70.5,0.4709680334865385,70.5,0.4709680334865385,70.5,0.4709680334865385,73.5,0.5113480638986766,73.5,0.5113480638986766,75.5,0.5382184340639338
A0132,65.0,0.3559048164516772,70.0,0.4197616192625296,70.0,0.4197616192625296,70.0,0.4197616192625296,70.0,0.4197616192625296,73.0,0.4595651553659033,73.0,0.4595651553659033,75.0,0.48642311417549533
A0133,75.0,0.8331527771759966,70.0,0.7922772810156511,70.0,0.7922772810156511,78.0,0.8544324439973326,80.0,0.8673317182498591,67.0,0.7644167258118852,72.0,0.8094560778742608,74.0,0.8255270393593659
A0134,65.0,0.3793585232328466,70.0,0.44451922210947625,70.0,0.44451922210947625,70.0,0.44451922210947625,70.0,0.44451922210947625,73.0,0.48470926473585646,73.0,0.48470926473585646,75.0,0.5116455034975494
A0135,65.5,0.3889136647270611,70.5,0.4545136770817698,70.5,0.4545136770817698,70.5,0.4545136770817698,70.5,0.4545136770817698,73.5,0.49480242757504656,73.5,0.49480242757504656,75.5,0.5217316553605927
A0136,68.5,0.5507384146661829,70.5,0.5772335605814748,73.5,0.616113859342508,73.5,0.616113859342508,73.5,0.616113859342508,76.5,0.6535644768555402,76.5,0.6535644768555402,78.5,0.6775459941306823
A0137,65.5,0.4731902293941825,70.5,0.540433791197886,70.5,0.540433791197886,70.5,0.540433791197886,70.5,0.540433791197886,73.5,0.5802373476738695,73.5,0.5802373476738695,75.5,0.606236634138901
A0138,65.5,0.4463585836433216,70.5,0.5135058539482067,70.5,0.5135058539482067,70.5,0.5135058539482067,70.5,0.5135058539482067,73.5,0.5537157156708481,73.5,0.5537157156708481,75.5,0.5801691257549304
A0139,68.0,0.49224657926127313,72.5,0.5526718200187526,73.0,0.5593230085073626,73.0,0.5593230085073626,73.0,0.5593230085073626,76.0,0.5987053589305004,76.0,0.5987053589305004,78.0,0.6243014201449085
A0140,69.0,0.5485330393213662,70.5,0.5684609617007814,74.0,0.6140044813404328,74.0,0.6140044813404328,74.0,0.6140044813404328,77.0,0.6515444974686883,77.0,0.6515444974686883,79.0,0.675596438794203
A0141,66.5,0.6060829322167278,66.5,0.6060829322167278,71.5,0.6682559621974169,71.5,0.6682559621974169,71.5,0.6682559621974169,74.5,0.7030712994841519,74.5,0.7030712994841519,76.5,0.7250674166229283
A0142,65.0,0.38833146432850324,70.0,0.4539062175609971,70.0,0.4539062175609971,70.0,0.4539062175609971,70.0,0.4539062175609971,73.0,0.49418990447792466,73.0,0.49418990447792466,75.0,0.5211201829364535
A0143,66.0,0.5801984601805974,67.5,0.599748544468325,71.0,0.6440576105481691,71.0,0.6440576105481691,71.0,0.6440576105481691,74.0,0.6801971514571017,74.0,0.6801971514571017,76.0,0.7031723662412767
A0144,65.0,0.33596493804452554,70.0,0.39845734299412094,70.0,0.39845734299412094,70.0,0.39845734299412094,70.0,0.39845734299412094,73.0,0.43776484278384836,73.0,0.43776484278384836,75.0,0.46444365500902146
A0145,65.0,0.4959342506398927,70.0,0.5629560479827308,70.0,0.5629560479827308,70.0,0.5629560479827308,70.0,0.5629560479827308,73.0,0.6022446113257179,73.0,0.6022446113257179,75.0,0.627755283741244
A0146,66.0,0.4413963501165255,71.0,0.5084827320470056,71.0,0.5084827320470056,71.0,0.5084827320470056,71.0,0.5084827320470056,74.0,0.5487429222824846,74.0,0.5487429222824846,76.0,0.5752649930932215
A0147,66.0,0.5376140340488659,69.5,0.5840308553969226,71.0,0.6035244249645121,71.0,0.6035244249645121,71.0,0.6035244249645121,74.0,0.6414885558061209,74.0,0.6414885558061209,76.0,0.6658786554489343
A0148,66.0,0.4621593070682689,71.0,0.52941060789483,71.0,0.52941060789483,71.0,0.52941060789483,71.0,0.52941060789483,74.0,0.5694082112959464,74.0,0.5694082112959464,76.0,0.595610772544775
A0149,66.0,0.46210870399836745,71.0,0.5293598887150341,71.0,0.5293598887150341,71.0,0.5293598887150341,71.0,0.5293598887150341,74.0,0.5693582963672348,74.0,0.5693582963672348,76.0,0.5955617376300415
A0150,73.0,0.7008769654085474,68.0,0.6415381092336442,72.5,0.6951979908250329,78.0,0.754157200490473,78.0,0.754157200490473,74.0,0.712050478266547,81.0,0.7828864567985505,83.0,0.8006464650223359
A0151,66.5,0.6060829322167278,66.5,0.6060829322167278,71.5,0.6682559621974169,71.5,0.6682559621974169,71.5,0.6682559621974169,74.5,0.7030712994841519,74.5,0.7030712994841519,76.5,0.7250674166229283
A0152,65.5,0.5890740467341055,67.0,0.6084897092023247,70.5,0.652391955195666,70.5,0.652391955195666,70.5,0.652391955195666,73.5,0.688095093382138,73.5,0.688095093382138,75.5,0.7107441952620657
A0153,70.5,0.7910976022096391,65.5,0.7430960552916883,65.5,0.7430960552916883,75.5,0.8321560564922973,75.5,0.8321560564922973,65.5,0.7430960552916883,72.5,0.8083503597037994,74.5,0.8244943599207593
A0154,67.0,0.5462033824414392,69.5,0.5793383521175771,72.0,0.6117735584078553,72.0,0.6117735584078553,72.0,0.6117735584078553,75.0,0.6494066551740966,75.0,0.6494066551740966,77.0,0.6735322206436709
A0155,66.5,0.6060829322167278,66.5,0.6060829322167278,71.5,0.6682559621974169,71.5,0.6682559621974169,71.5,0.6682559621974169,74.5,0.7030712994841519,74.5,0.7030712994841519,76.5,0.7250674166229283
A0156,65.5,0.588140613559886,67.0,0.6075709986443864,70.5,0.6515172650417101,70.5,0.6515172650417101,70.5,0.6515172650417101,73.5,0.6872671773356213,73.5,0.6872671773356213,75.5,0.7099510568505827
A0157,73.5,0.6735870366655204,68.5,0.6118327678968322,74.5,0.6853222591763961,78.5,0.7298546044484191,78.5,0.7298546044484191,76.0,0.7024871000401278,81.5,0.7605220417490073,83.5,0.7795964402341401
A0158,69.0,0.5638868225343464,70.0,0.5770897943423439,74.0,0.6286390905958236,74.0,0.6286390905958236,74.0,0.6286390905958236,77.0,0.6655311307155957,77.0,0.6655311307155957,79.0,0.6890783576368835
A0159,66.0,0.37603209886959127,71.0,0.44102744439247177,71.0,0.44102744439247177,71.0,0.44102744439247177,71.0,0.44102744439247177,74.0,0.4811752564859976,74.0,0.4811752564859976,76.0,0.508108757995051
A0160,70.0,0.9576578967106328,65.0,0.9452813251292579,65.0,0.9452813251292579,65.0,0.9452813251292579,75.0,0.9673318122211206,65.0,0.9452813251292579,65.0,0.9452813251292579,65.0,0.9452813251292579
A0161,75.0,0.754635507958852,70.0,0.7014178929965192,70.0,0.7014178929965192,80.0,0.8010581835733195,80.0,0.8010581835733195,71.5,0.7180659485010177,79.5,0.7967295724131307,81.5,0.8136267781319664
A0162,70.0,0.5564890287157306,71.0,0.5697450758780488,75.0,0.62160261114203,75.0,0.62160261114203,75.0,0.62160261114203,78.0,0.658814288923702,78.0,0.658814288923702,80.0,0.6826088788500911
A0163,66.0,0.5366622423923179,69.5,0.5831005174142022,71.0,0.6026080197471565,71.0,0.6026080197471565,71.0,0.6026080197471565,74.0,0.6406076461920274,74.0,0.6406076461920274,76.0,0.6650263813256592
A0164,66.5,0.9675319539143257,65.0,0.9648945590658814,65.0,0.9648945590658814,65.0,0.9648945590658814,71.5,0.9750088111203187,65.0,0.9648945590658814,65.0,0.9648945590658814,65.0,0.9648945590658814
A0165,65.5,0.6036912976785431,66.0,0.6101190406203832,70.5,0.6660338064100394,70.5,0.6660338064100394,70.5,0.6660338064100394,73.5,0.7009779985497696,73.5,0.7009779985497696,75.5,0.7230681048637055
A0166,69.0,0.7730226265689021,65.0,0.7330031357488984,65.0,0.7330031357488984,74.0,0.8168109704957353,74.0,0.8168109704957353,66.0,0.7434159258464027,73.0,0.8086099083077486,75.0,0.8247367852942129
A0167,70.0,0.7077694755991975,65.0,0.6491133998017051,70.0,0.7077694755991975,75.0,0.7602419831738579,75.0,0.7602419831738579,71.5,0.7242026355580619,78.0,0.788459624401757,80.0,0.8058767856996827
A0168,74.5,0.6283678658452875,70.5,0.5768062654644411,77.5,0.6652725033714227,79.5,0.6888294250179808,79.5,0.6888294250179808,79.0,0.6830251659776989,82.5,0.722382623343752,84.5,0.7434701497531684
A0169,74.0,0.7285944773510937,69.0,0.6721823307983706,71.5,0.7011515854790327,79.0,0.7784979227627544,79.0,0.7784979227627544,73.0,0.7178085157095668,80.5,0.792121942095416,82.5,0.8093104935846116
A0170,65.5,0.48733495499357715,70.5,0.5544729668540158,70.5,0.5544729668540158,70.5,0.5544729668540158,70.5,0.5544729668540158,73.5,0.5939741122432076,73.5,0.5939741122432076,75.5,0.619680250371213
A0171,67.5,0.3598976843665047,72.5,0.4239992920923697,72.5,0.4239992920923697,72.5,0.4239992920923697,72.5,0.4239992920923697,75.5,0.4638834077481384,75.5,0.4638834077481384,77.5,0.4907645611759248
A0172,65.5,0.6036912976785431,66.0,0.6101190406203832,70.5,0.6660338064100394,70.5,0.6660338064100394,70.5,0.6660338064100394,73.5,0.7009779985497696,73.5,0.7009779985497696,75.5,0.7230681048637055
A0173,66.5,0.5875112226769804,67.5,0.6005056861818638,71.5,0.6509272419260532,71.5,0.6509272419260532,71.5,0.6509272419260532,74.5,0.6867085769271476,74.5,0.6867085769271476,76.5,0.7094158428286658
A0174,65.5,0.5655556441152435,68.0,0.598316734878732,70.5,0.6302226178010523,70.5,0.6302226178010523,70.5,0.6302226178010523,73.5,0.6670406663539887,73.5,0.6670406663539887,75.5,0.6905310361505627
A0175,65.0,0.5487046329151206,68.5,0.5948471429227548,70.0,0.6141686939140293,70.0,0.6141686939140293,70.0,0.6141686939140293,73.0,0.6517017989152087,73.0,0.6517017989152087,75.0,0.67574828608073
A0176,67.5,0.684773415294618,65.0,0.654997720861478,69.5,0.7075612106237361,72.5,0.7398573865636435,72.5,0.7398573865636435,71.0,0.7240015151078641,75.5,0.7697475238907282,77.5,0.78829166402083
A0177,66.0,0.34031133459456475,71.0,0.4031214038601199,71.0,0.4031214038601199,71.0,0.4031214038601199,71.0,0.4031214038601199,74.0,0.4425505130178502,74.0,0.4425505130178502,76.0,0.469277546145567
A0178,70.0,0.9754960870364047,65.0,0.968160252237406,65.0,0.968160252237406,65.0,0.968160252237406,75.0,0.9811746198446106,65.0,0.968160252237406,65.0,0.968160252237406,65.0,0.968160252237406
A0179,67.0,0.5795971200632288,68.0,0.5926680439638772,72.0,0.6434915374926904,72.0,0.6434915374926904,72.0,0.6434915374926904,75.0,0.6796599663678462,75.0,0.6796599663678462,77.0,0.7026569031437339
A0180,65.0,0.3546043370879838,70.0,0.4183793708956393,70.0,0.4183793708956393,70.0,0.4183793708956393,70.0,0.4183793708956393,73.0,0.458155329559706,73.0,0.458155329559706,75.0,0.48500483766398905
A0181,65.5,0.4341988130192278,70.5,0.5011727262753314,70.5,0.5011727262753314,70.5,0.5011727262753314,70.5,0.5011727262753314,73.5,0.5414917638696318,73.5,0.5414917638696318,75.5,0.5681045835682712
A0182,65.5,0.42174765618907595,70.5,0.4884590393354843,70.5,0.4884590393354843,70.5,0.4884590393354843,70.5,0.4884590393354843,73.5,0.528839615007663,73.5,0.528839615007663,75.5,0.5555840866855086
A0183,65.5,0.3889136647270611,70.5,0.4545136770817698,70.5,0.4545136770817698,70.5,0.4545136770817698,70.5,0.4545136770817698,73.5,0.49480242757504656,73.5,0.49480242757504656,75.5,0.5217316553605927
A0184,65.0,0.43912431226825327,70.0,0.5061782857024014,70.0,0.5061782857024014,70.0,0.5061782857024014,70.0,0.5061782857024014,73.0,0.5464588711751724,73.0,0.5464588711751724,75.0,0.5730107273063912
A0185,65.5,0.4364681912443851,70.5,0.50348066043081,70.5,0.50348066043081,70.5,0.50348066043081,70.5,0.50348066043081,73.5,0.5437829647623906,73.5,0.5437829647623906,75.5,0.5703683124674555
A0186,65.0,0.49432574084783687,70.0,0.5613722515844576,70.0,0.5613722515844576,70.0,0.5613722515844576,70.0,0.5613722515844576,73.0,0.6007022057262733,73.0,0.6007022057262733,75.0,0.6262504107069699
A0187,65.5,0.49825169770452216,70.5,0.5652354891287242,70.5,0.5652354891287242,70.5,0.5652354891287242,70.5,0.5652354891287242,73.5,0.6044631128030615,73.5,0.6044631128030615,75.5,0.6299189339519944
A0188,65.5,0.5025509405628664,70.5,0.5694567364458893,70.5,0.5694567364458893,70.5,0.5694567364458893,70.5,0.5694567364458893,73.5,0.6085672469064487,73.5,0.6085672469064487,75.5,0.6339189022092933
A0189,69.5,0.9795457038516386,65.0,0.974078216392834,65.0,0.974078216392834,65.0,0.974078216392834,74.5,0.98430088215627,65.0,0.974078216392834,65.0,0.974078216392834,65.0,0.974078216392834
A0190,65.5,0.5285373582664735,69.5,0.5817152245181922,70.5,0.5947663369247417,70.5,0.5947663369247417,70.5,0.5947663369247417,73.5,0.6330592105139387,73.5,0.6330592105139387,75.5,0.6577167861601914
A0191,65.0,0.34982397089020745,70.0,0.41328981297081313,70.0,0.41328981297081313,70.0,0.41328981297081313,70.0,0.41328981297081313,73.0,0.4529587329905204,73.0,0.4529587329905204,75.0,0.4797733544872537
A0192,65.0,0.5186106349709045,69.5,0.5785844166469659,70.0,0.5851395320797186,70.0,0.5851395320797186,70.0,0.5851395320797186,73.0,0.6237666509112081,73.0,0.6237666509112081,75.0,0.6487021510644745
A0193,65.5,0.42380162520834563,70.5,0.4905622774007773,70.5,0.4905622774007773,70.5,0.4905622774007773,70.5,0.4905622774007773,73.5,0.5309362605921594,73.5,0.5309362605921594,75.5,0.5576612658168782
A0194,66.0,0.749037735401631,65.0,0.7387729238820192,65.0,0.7387729238820192,71.0,0.7962335273117359,71.0,0.7962335273117359,65.5,0.7439390602256594,72.5,0.8090342664800763,74.5,0.8251331189887665
A0195,65.5,0.5590156013835254,68.0,0.5919140097808999,70.5,0.6240088702545024,70.5,0.6240088702545024,70.5,0.6240088702545024,73.5,0.6611129237323168,73.5,0.6611129237323168,75.5,0.6848238964287805
A0196,66.5,0.5248258912731641,70.5,0.5780882104887682,71.5,0.5911729569777341,71.5,0.5911729569777341,71.5,0.5911729569777341,74.5,0.6295939205393997,74.5,0.6295939205393997,76.5,0.6543572171754872
A0197,65.0,0.3816172894883315,70.0,0.4468866067568993,70.0,0.4468866067568993,70.0,0.4468866067568993,70.0,0.4468866067568993,73.0,0.4871029970835749,73.0,0.4871029970835749,75.0,0.5140395588414868
A0198,75.0,0.9834592686343051,70.0,0.9784547500426821,70.0,0.9784547500426821,70.0,0.9784547500426821,80.0,0.9873164091080404,67.0,0.9747698204131585,67.0,0.9747698204131585,65.0,0.9719792193011703
A0199,74.5,0.9819708070143846,69.5,0.9765266924110544,69.5,0.9765266924110544,69.5,0.9765266924110544,79.5,0.9861701615090733,66.5,0.9725212639207788,66.5,0.9725212639207788,65.0,0.9702767024753961
A0200,75.0,0.9837468194471634,70.0,0.9788274284384827,70.0,0.9788274284384827,70.0,0.9788274284384827,80.0,0.9875377555187327,67.0,0.975204623524761,67.0,0.975204623524761,65.0,0.9724607554167476
A0201,67.0,0.6084635627422167,67.0,0.6084635627422167,72.0,0.670465146538507,72.0,0.670465146538507,72.0,0.670465146538507,75.0,0.7051509333745353,75.0,0.7051509333745353,77.0,0.727052801862701
A0202,70.0,0.6172489962898585,68.0,0.5914868595931019,75.0,0.678594240531673,75.0,0.678594240531673,75.0,0.678594240531673,76.5,0.6959632629100465,78.0,0.712790918911407,80.0,0.7343390826639454
A0203,67.0,0.6083000876390459,67.0,0.6083000876390459,72.0,0.6703135319826581,72.0,0.6703135319826581,72.0,0.6703135319826581,75.0,0.7050082558661758,75.0,0.7050082558661758,77.0,0.7269166182677428
A0204,66.5,0.9803244647321775,65.0,0.978703338742931,65.0,0.978703338742931,65.0,0.978703338742931,71.5,0.9849013887026994,65.0,0.978703338742931,65.0,0.978703338742931,65.0,0.978703338742931
A0205,66.5,0.9804099959152424,65.0,0.9787957646661224,65.0,0.9787957646661224,65.0,0.9787957646661224,71.5,0.9849673287148045,65.0,0.9787957646661224,65.0,0.9787957646661224,65.0,0.9787957646661224
A0206,70.0,0.9835788062693257,65.0,0.9786096680234402,65.0,0.9786096680234402,65.0,0.9786096680234402,75.0,0.9874084286027679,65.0,0.9786096680234402,65.0,0.9786096680234402,65.0,0.9786096680234402
A0207,70.0,0.9778088302244182,65.0,0.9711448902254749,65.0,0.9711448902254749,65.0,0.9711448902254749,75.0,0.9829607699551434,65.0,0.9711448902254749,65.0,0.9711448902254749,65.0,0.9711448902254749
A0208,75.0,0.9822665312996938,70.0,0.9769096141567958,70.0,0.9769096141567958,70.0,0.9769096141567958,80.0,0.9863979598886722,67.0,0.9729677177381081,67.0,0.9729677177381081,65.0,0.9699839315812251
A0209,70.0,0.9778796120640827,65.0,0.971236302369696,65.0,0.971236302369696,65.0,0.971236302369696,75.0,0.9830154044017266,65.0,0.971236302369696,65.0,0.971236302369696,65.0,0.971236302369696
A0210,67.0,0.6124967840616828,66.5,0.6060829322167278,72.0,0.6742016658640017,72.0,0.6742016658640017,72.0,0.6742016658640017,75.0,0.7086650553518454,75.0,0.7086650553518454,77.0,0.7304056882997655
A0211,66.0,0.654229179103142,65.0,0.6419402362863447,70.5,0.7068573569927598,71.0,0.7124089636382024,71.0,0.7124089636382024,71.5,0.7178973924345899,74.0,0.7443631929014788,76.0,0.7643258048200496
A0212,70.0,0.7276974450354555,65.0,0.6711829940443865,68.5,0.7113895341261441,75.0,0.7777155078481771,75.0,0.7777155078481771,70.0,0.7276974450354555,77.5,0.8001317979369368,79.5,0.8168112144802115
A0213,68.0,0.4584974796047211,73.0,0.5257367887885452,73.0,0.5257367887885452,73.0,0.5257367887885452,73.0,0.5257367887885452,76.0,0.5657905434057585,76.0,0.5657905434057585,78.0,0.5920555295726284
A0214,70.0,0.731859457249962,65.0,0.6758239967740627,68.5,0.7157034246152918,75.0,0.7813427344499027,75.0,0.7813427344499027,69.5,0.7265391943827815,77.0,0.7991966310092766,79.0,0.8159361363293334
A0215,66.0,0.6559773337778253,65.0,0.6437166862081393,70.0,0.7028619403854467,71.0,0.7139915634420458,71.0,0.7139915634420458,71.5,0.7194616830915874,74.0,0.7458326857549737,76.0,0.7657166628819282
A0216,70.5,0.6660807590212887,66.0,0.610169253219362,72.5,0.6896073377282055,75.5,0.723110372496345,75.5,0.723110372496345,74.0,0.7066384943273027,78.5,0.7542856736202935,80.5,0.7737089989321965
A0217,70.0,0.7296003253161628,65.0,0.6733035018437556,68.5,0.713361486696216,75.0,0.7793748283164863,75.0,0.7793748283164863,70.0,0.7296003253161628,77.5,0.8016664578498083,79.5,0.8182468955700454
A0218,66.0,0.36386535054066904,71.0,0.42820090094213187,71.0,0.42820090094213187,71.0,0.42820090094213187,71.0,0.42820090094213187,74.0,0.4681590136025107,74.0,0.4681590136025107,76.0,0.49505914149165725
A0219,70.5,0.6214789789487072,68.5,0.5958151197403913,75.0,0.6766280513426379,75.5,0.6824949978570066,75.5,0.6824949978570066,76.5,0.6940554232813643,78.5,0.7164500662732501,80.5,0.7378246754538648
A0220,65.0,0.5555901493817009,68.0,0.5950645813417208,70.0,0.6207457619626842,70.0,0.6207457619626842,70.0,0.6207457619626842,73.0,0.6579953412674284,73.0,0.6579953412674284,75.0,0.6818194615170513
A0221,70.0,0.7106917099674073,65.0,0.6523340611123889,69.5,0.7051206749804516,75.0,0.7628153445331712,75.0,0.7628153445331712,71.0,0.7216442058842025,78.0,0.7908134568161881,80.0,0.8080839882665631
A0222,75.0,0.9796140814056744,70.0,0.9734775483502496,70.0,0.9734775483502496,70.0,0.9734775483502496,80.0,0.984353617331519,67.0,0.9689683551090051,67.0,0.9689683551090051,65.0,0.9655587511051764
A0223,70.0,0.731144500859188,65.0,0.675025974160134,68.5,0.7149621680709166,75.0,0.7807201859777078,75.0,0.7807201859777078,69.5,0.7258153668507801,77.0,0.7986118132189141,79.0,0.815388809003632
A0224,70.0,0.6052672537107124,69.0,0.5923225239487863,75.0,0.66749839633777,75.0,0.66749839633777,75.0,0.66749839633777,77.5,0.6966947998002354,78.0,0.702357826315615,80.0,0.7243860774654082
A0225,75.0,0.7562747181697101,70.0,0.7032728377391173,70.0,0.7032728377391173,80.0,0.8024684377453956,80.0,0.8024684377453956,71.5,0.7198587746979099,79.5,0.7981627797632826,81.5,0.8149685160666746
A0226,75.0,0.6667868128986423,70.0,0.6045014004722288,76.0,0.6786498817457445,80.0,0.7237458529119497,80.0,0.7237458529119497,77.5,0.696017244196175,83.0,0.7548738590479243,85.0,0.774264603854806
A0227,70.0,0.7356227717028505,65.0,0.6800299239317464,68.0,0.7141381975712624,75.0,0.7846159446942166,75.0,0.7846159446942166,69.5,0.7303496664623067,77.0,0.8022702110076069,79.0,0.8188115833578307
A0228,65.5,0.5685868701825403,68.0,0.6012805302872793,70.5,0.6330953610700781,70.5,0.6330953610700781,70.5,0.6330953610700781,73.5,0.6697772512610329,73.5,0.6697772512610329,75.5,0.6931633643888518
A0229,70.0,0.6267007901438842,68.0,0.601163764800901,74.5,0.6814789894583648,75.0,0.6872985991198427,75.0,0.6872985991198427,76.0,0.6987613215725043,78.0,0.7209499947700553,80.0,0.7421074927768949
A0230,66.0,0.4483559853084443,71.0,0.5155239429895944,71.0,0.5155239429895944,71.0,0.5155239429895944,71.0,0.5155239429895944,74.0,0.5557113212205901,74.0,0.5557113212205901,76.0,0.582135709653135
A0231,70.0,0.6149130257100552,68.5,0.5956042060202003,75.0,0.676436406855708,75.0,0.676436406855708,75.0,0.676436406855708,77.0,0.6995624646060803,78.0,0.7107648163442827,80.0,0.7324079236312638
A0232,70.0,0.7658656825189857,65.0,0.7141612020057714,66.0,0.7250331694937544,75.0,0.8106966208373124,75.0,0.8106966208373124,67.0,0.7356446872001298,74.5,0.8065270738189689,76.5,0.8227909921848215
A0233,70.0,0.6772878798222239,65.5,0.6221885034450608,71.5,0.6946957369931998,75.0,0.7331702061639854,75.0,0.7331702061639854,73.0,0.7115644725056317,78.0,0.7635831724535818,80.0,0.7824834866313849
A0234,70.0,0.6347951043442944,67.5,0.6030352457336797,74.0,0.6831722211417771,75.0,0.6947190182099606,75.0,0.6947190182099606,75.5,0.7004030710159537,78.0,0.7278880224340958,80.0,0.748702839378061
A0235,70.0,0.6718617997868761,65.5,0.6163607507443045,72.0,0.6951674751919078,75.0,0.7283068098516544,75.0,0.7283068098516544,73.5,0.7120209509316903,78.0,0.7590919584879952,80.0,0.7782470502766691
A0236,70.0,0.6543265763344065,66.5,0.6105227992692273,73.0,0.6899254508800179,75.0,0.7124971745279071,75.0,0.7124971745279071,74.5,0.7069465702305074,78.0,0.7444451185298752,80.0,0.7644033577712155
A0237,66.0,0.40366916814094117,71.0,0.469844442520856,71.0,0.469844442520856,71.0,0.469844442520856,71.0,0.469844442520856,74.0,0.5102210475309895,74.0,0.5102210475309895,76.0,0.5370972890704095
A0238,70.0,0.6934506112756973,65.0,0.6334091012094225,70.5,0.6991480533686005,75.0,0.7475772318986272,75.0,0.7475772318986272,72.0,0.7158714019965563,78.0,0.7768478997640262,80.0,0.7949725044855566
A0239,65.0,0.49505600067305866,70.0,0.5620914609318132,70.0,0.5620914609318132,70.0,0.5620914609318132,70.0,0.5620914609318132,73.0,0.6014027160325155,73.0,0.6014027160325155,75.0,0.6269339362303211
A0240,70.0,0.6052672537107124,69.0,0.5923225239487863,75.0,0.66749839633777,75.0,0.66749839633777,75.0,0.66749839633777,77.5,0.6966947998002354,78.0,0.702357826315615,80.0,0.7243860774654082
A0241,65.5,0.5049864740846183,70.5,0.571843777838543,70.5,0.571843777838543,70.5,0.571843777838543,70.5,0.571843777838543,73.5,0.6108856172575615,73.5,0.6108856172575615,75.5,0.6361768866402046
A0242,71.5,0.6773285587986994,66.5,0.6158784842968993,73.0,0.6947352106655373,76.5,0.7332066157757925,76.5,0.7332066157757925,74.0,0.7060419217389072,79.5,0.7636167701263435,81.5,0.7825151633617671
A0243,65.5,0.3957283847903399,70.5,0.4616095677169499,70.5,0.4616095677169499,70.5,0.4616095677169499,70.5,0.4616095677169499,73.5,0.5019485208310844,73.5,0.5019485208310844,75.5,0.5288595327337988
A0244,66.0,0.3639424186607445,71.0,0.42828242142676776,71.0,0.42828242142676776,71.0,0.42828242142676776,71.0,0.42828242142676776,74.0,0.4682419118070177,74.0,0.4682419118070177,76.0,0.49514236837670017
A0245,70.0,0.736163148299151,65.0,0.6806345986339271,68.0,0.7147054568896586,75.0,0.7850854374380225,75.0,0.7850854374380225,69.5,0.7308968782975629,77.0,0.8027108974348892,79.0,0.8192237106317571
A0246,66.5,0.5562879424340529,69.0,0.5892403180262215,71.5,0.621410962621597,71.5,0.621410962621597,71.5,0.621410962621597,74.5,0.6586311369841713,74.5,0.6586311369841713,76.5,0.6824323430443054
A0247,66.0,0.6055964621844436,66.5,0.612013164299753,71.0,0.6678041892416591,71.0,0.6678041892416591,71.0,0.6678041892416591,74.0,0.7026458415549818,74.0,0.7026458415549818,76.0,0.7246611331598574
A0248,65.0,0.41564736553806386,70.0,0.48219846278807676,70.0,0.48219846278807676,70.0,0.48219846278807676,70.0,0.48219846278807676,73.0,0.5225902176762146,73.0,0.5225902176762146,75.0,0.5493871622279801
A0249,66.5,0.5555690218526292,69.0,0.5885352971319916,71.5,0.6207256174335194,71.5,0.6207256174335194,71.5,0.6207256174335194,74.5,0.6579760851316135,74.5,0.6579760851316135,76.5,0.6818008980884979
A0250,65.5,0.4684731919639984,70.5,0.5357281016292966,70.5,0.5357281016292966,70.5,0.5357281016292966,70.5,0.5357281016292966,73.5,0.5756191788142826,73.5,0.5756191788142826,75.5,0.6017081592186038
A0251,66.5,0.6442949448608289,65.0,0.6255622728776503,71.0,0.6977365803011601,71.5,0.703388436827444,71.5,0.703388436827444,72.5,0.7145063496106019,74.5,0.7359734841689355,76.5,0.7563768216802633
A0252,67.0,0.6437588074057241,65.0,0.6186786806019171,71.5,0.6972431420982352,72.0,0.7029002964510844,72.0,0.7029002964510844,73.0,0.7140290673720503,75.0,0.7355188058417577,77.0,0.7559456282928838
A0253,65.0,0.5158051630776811,70.0,0.5824095844751812,70.0,0.5824095844751812,70.0,0.5824095844751812,70.0,0.5824095844751812,73.0,0.6211263042199745,73.0,0.6211263042199745,75.0,0.6461375241284922
A0254,65.5,0.42012592302520196,70.5,0.48679673480753494,70.5,0.48679673480753494,70.5,0.48679673480753494,70.5,0.48679673480753494,73.5,0.5271815121947182,73.5,0.5271815121947182,75.5,0.5539407164893344
A0255,65.0,0.5121125160142763,70.0,0.5788101117413301,70.0,0.5788101117413301,70.0,0.5788101117413301,70.0,0.5788101117413301,73.0,0.6176414617347223,73.0,0.6176414617347223,75.0,0.6427504154304272
A0256,65.5,0.5426129305159215,69.0,0.588911651021789,70.5,0.6083298847684542,70.5,0.6083298847684542,70.5,0.6083298847684542,73.5,0.6461036928952163,73.5,0.6461036928952163,75.5,0.6703411682136757
