task_id,latitude,longitude,region,original_price,original_probability,greedy_price,greedy_probability,exact_milp_price,exact_milp_probability,practical_milp_price,practical_milp_probability,practical_price_change,practical_probability_change
A0162,23.0913807065672,113.531677147482,0,70.0,0.5564890287157306,78.0,0.658814288923702,78.0,0.658814288923702,78.0,0.658814288923702,8.0,0.10232526020797139
A0163,23.2156529919026,113.300569151175,0,66.0,0.5366622423923179,74.0,0.6406076461920274,74.0,0.6406076461920274,74.0,0.6406076461920274,8.0,0.10394540379970951
A0164,22.9609932512206,113.442775215343,1,66.5,0.9675319539143257,65.0,0.9648945590658814,65.0,0.9648945590658814,65.0,0.9648945590658814,-1.5,-0.0026373948484442744
A0165,23.2128091257282,113.256333074606,0,65.5,0.6036912976785431,73.5,0.7009779985497696,73.5,0.7009779985497696,73.5,0.7009779985497696,8.0,0.09728670087122648
A0166,23.2945140830139,113.331306286413,0,69.0,0.7730226265689021,73.0,0.8086099083077486,73.0,0.8086099083077486,72.5,0.8044054888774285,3.5,0.03138286230852638
A0167,23.2374577140508,113.204265310992,0,70.0,0.7077694755991975,78.0,0.788459624401757,78.0,0.788459624401757,75.5,0.765118527417591,5.5,0.05734905181839356
A0168,23.3718457592623,113.360399252647,4,74.5,0.6283678658452875,82.5,0.722382623343752,82.5,0.722382623343752,81.5,0.7114475644199582,7.0,0.08307969857467068
A0169,23.3862789522872,113.410598974178,4,74.0,0.7285944773510937,80.5,0.792121942095416,80.5,0.792121942095416,78.5,0.7738170412104254,4.5,0.045222563859331655
A0170,23.2577840626908,113.319993212109,0,65.5,0.48733495499357715,73.5,0.5939741122432076,73.5,0.5939741122432076,73.5,0.5939741122432076,8.0,0.10663915724963047
A0171,23.0802913180246,113.204206100083,3,67.5,0.3598976843665047,75.5,0.4638834077481384,75.5,0.4638834077481384,75.5,0.4638834077481384,8.0,0.1039857233816337
A0172,23.2128091257282,113.256333074606,0,65.5,0.6036912976785431,73.5,0.7009779985497696,73.5,0.7009779985497696,73.5,0.7009779985497696,8.0,0.09728670087122648
A0173,23.2523133871887,113.264093640781,0,66.5,0.5875112226769804,74.5,0.6867085769271476,74.5,0.6867085769271476,74.5,0.6867085769271476,8.0,0.09919735425016718
A0174,23.2617120579038,113.273631743806,0,65.5,0.5655556441152435,73.5,0.6670406663539887,73.5,0.6670406663539887,73.5,0.6670406663539887,8.0,0.10148502223874523
A0175,23.1965714623088,113.248217962292,0,65.0,0.5487046329151206,73.0,0.6517017989152087,73.0,0.6517017989152087,73.0,0.6517017989152087,8.0,0.10299716600008813
A0176,23.233763172406,113.223460705564,0,67.5,0.684773415294618,75.5,0.7697475238907282,75.5,0.7697475238907282,73.5,0.7500939995132226,6.0,0.06532058421860465
A0177,22.604959707051,113.857589590804,2,66.0,0.34031133459456475,74.0,0.4425505130178502,74.0,0.4425505130178502,74.0,0.4425505130178502,8.0,0.10223917842328545
A0178,22.7503426275261,113.583522613719,1,70.0,0.9754960870364047,65.0,0.968160252237406,65.0,0.968160252237406,65.0,0.968160252237406,-5.0,-0.007335834798998686
A0179,23.112957963072,113.218596106348,0,67.0,0.5795971200632288,75.0,0.6796599663678462,75.0,0.6796599663678462,75.0,0.6796599663678462,8.0,0.10006284630461737
A0180,23.1317590111482,113.27575799971,0,65.0,0.3546043370879838,73.0,0.458155329559706,73.0,0.458155329559706,73.0,0.458155329559706,8.0,0.10355099247172223
A0181,23.1404538960516,113.288511874539,0,65.5,0.4341988130192278,73.5,0.5414917638696318,73.5,0.5414917638696318,73.5,0.5414917638696318,8.0,0.10729295085040402
A0182,23.1288238498394,113.422445466624,0,65.5,0.42174765618907595,73.5,0.528839615007663,73.5,0.528839615007663,73.5,0.528839615007663,8.0,0.10709195881858702
A0183,23.1381658955335,113.372836112767,0,65.5,0.3889136647270611,73.5,0.49480242757504656,73.5,0.49480242757504656,73.5,0.49480242757504656,8.0,0.10588876284798543
A0184,23.135343036366,113.303714558036,0,65.0,0.43912431226825327,73.0,0.5464588711751724,73.0,0.5464588711751724,73.0,0.5464588711751724,8.0,0.10733455890691918
A0185,23.1441611874437,113.293760883836,0,65.5,0.4364681912443851,73.5,0.5437829647623906,73.5,0.5437829647623906,73.5,0.5437829647623906,8.0,0.10731477351800556
A0186,23.1350887199493,113.308793343828,0,65.0,0.49432574084783687,73.0,0.6007022057262733,73.0,0.6007022057262733,73.0,0.6007022057262733,8.0,0.10637646487843644
A0187,23.1291226806063,113.350269600398,0,65.5,0.49825169770452216,73.5,0.6044631128030615,73.5,0.6044631128030615,73.5,0.6044631128030615,8.0,0.10621141509853937
A0188,23.1355991942272,113.350753117381,0,65.5,0.5025509405628664,73.5,0.6085672469064487,73.5,0.6085672469064487,73.5,0.6085672469064487,8.0,0.10601630634358228
A0189,22.8914003692739,113.463408611086,1,69.5,0.9795457038516386,65.0,0.974078216392834,65.0,0.974078216392834,65.0,0.974078216392834,-4.5,-0.005467487458804654
A0190,23.1324472006173,113.339825712796,0,65.5,0.5285373582664735,73.5,0.6330592105139387,73.5,0.6330592105139387,73.5,0.6330592105139387,8.0,0.10452185224746513
A0191,23.1378221906984,113.391320724901,0,65.0,0.34982397089020745,73.0,0.4529587329905204,73.0,0.4529587329905204,73.0,0.4529587329905204,8.0,0.10313476210031297
A0192,23.1370846778693,113.334185837298,0,65.0,0.5186106349709045,73.0,0.6237666509112081,73.0,0.6237666509112081,73.0,0.6237666509112081,8.0,0.10515601594030355
A0193,23.1996540489449,113.347128721895,0,65.5,0.42380162520834563,73.5,0.5309362605921594,73.5,0.5309362605921594,73.5,0.5309362605921594,8.0,0.10713463538381374
A0194,23.1628186802684,113.418328010558,0,66.0,0.749037735401631,72.5,0.8090342664800763,72.5,0.8090342664800763,70.5,0.791827220704426,4.5,0.04278948530279503
A0195,23.1621334712159,113.33624247722,0,65.5,0.5590156013835254,73.5,0.6611129237323168,73.5,0.6611129237323168,73.5,0.6611129237323168,8.0,0.10209732234879143
A0196,23.1745217883214,113.359043890192,0,66.5,0.5248258912731641,74.5,0.6295939205393997,74.5,0.6295939205393997,74.5,0.6295939205393997,8.0,0.10476802926623552
A0197,23.1396300112367,113.373441000257,0,65.0,0.3816172894883315,73.0,0.4871029970835749,73.0,0.4871029970835749,73.0,0.4871029970835749,8.0,0.1054857075952434
A0198,22.8292607570027,113.512806615216,1,75.0,0.9834592686343051,67.0,0.9747698204131585,67.0,0.9747698204131585,67.0,0.9747698204131585,-8.0,-0.00868944822114659
A0199,22.7740343384781,113.563484892444,1,74.5,0.9819708070143846,66.5,0.9725212639207788,66.5,0.9725212639207788,66.5,0.9725212639207788,-8.0,-0.009449543093605794
A0200,22.7609687421639,113.567051785148,1,75.0,0.9837468194471634,67.0,0.975204623524761,67.0,0.975204623524761,67.0,0.975204623524761,-8.0,-0.008542195922402351
A0201,23.06873265818,113.259724537227,0,67.0,0.6084635627422167,75.0,0.7051509333745353,75.0,0.7051509333745353,75.0,0.7051509333745353,8.0,0.09668737063231858
A0202,23.3804385369808,113.214808316726,4,70.0,0.6172489962898585,78.0,0.712790918911407,78.0,0.712790918911407,77.5,0.7072436555318237,7.5,0.08999465924196515
A0203,23.0683224425615,113.259826043953,0,67.0,0.6083000876390459,75.0,0.7050082558661758,75.0,0.7050082558661758,75.0,0.7050082558661758,8.0,0.09670816822712991
A0204,22.8066172363972,113.553841124661,1,66.5,0.9803244647321775,65.0,0.978703338742931,65.0,0.978703338742931,65.0,0.978703338742931,-1.5,-0.0016211259892464636
A0205,22.8080831187483,113.554093517069,1,66.5,0.9804099959152424,65.0,0.9787957646661224,65.0,0.9787957646661224,65.0,0.9787957646661224,-1.5,-0.0016142312491199684
A0206,22.807546702812,113.552166166666,1,70.0,0.9835788062693257,65.0,0.9786096680234402,65.0,0.9786096680234402,65.0,0.9786096680234402,-5.0,-0.004969138245885518
A0207,22.7515565254918,113.582300593937,1,70.0,0.9778088302244182,65.0,0.9711448902254749,65.0,0.9711448902254749,65.0,0.9711448902254749,-5.0,-0.0066639399989433246
A0208,22.7372249570996,113.493320018744,1,75.0,0.9822665312996938,67.0,0.9729677177381081,67.0,0.9729677177381081,67.0,0.9729677177381081,-8.0,-0.009298813561585684
A0209,22.7514939634161,113.583011167968,1,70.0,0.9778796120640827,65.0,0.971236302369696,65.0,0.971236302369696,65.0,0.971236302369696,-5.0,-0.006643309694386645
A0210,23.1087118142391,113.492884574249,0,67.0,0.6124967840616828,75.0,0.7086650553518454,75.0,0.7086650553518454,75.0,0.7086650553518454,8.0,0.09616827129016259
A0211,23.1438110113331,113.225977000331,0,66.0,0.654229179103142,74.0,0.7443631929014788,74.0,0.7443631929014788,73.0,0.7339750888895692,7.0,0.07974590978642715
A0212,23.452313317277,113.18650320598,4,70.0,0.7276974450354555,77.5,0.8001317979369368,77.5,0.8001317979369368,75.0,0.7777155078481771,5.0,0.050018062812721586
A0213,23.3387320144502,113.28750899998,4,68.0,0.4584974796047211,76.0,0.5657905434057585,76.0,0.5657905434057585,76.0,0.5657905434057585,8.0,0.10729306380103742
A0214,23.4663327934283,113.159491967779,4,70.0,0.731859457249962,77.0,0.7991966310092766,77.0,0.7991966310092766,75.0,0.7813427344499027,5.0,0.04948327719994061
A0215,23.1421736666503,113.225830285482,0,66.0,0.6559773337778253,74.0,0.7458326857549737,74.0,0.7458326857549737,73.0,0.7354830761484382,7.0,0.07950574237061292
A0216,23.374775772357,113.178884764987,4,70.5,0.6660807590212887,78.5,0.7542856736202935,78.5,0.7542856736202935,77.0,0.7389989834951048,6.5,0.07291822447381613
A0217,23.4707976950687,113.162317292602,4,70.0,0.7296003253161628,77.5,0.8016664578498083,77.5,0.8016664578498083,75.0,0.7793748283164863,5.0,0.04977450300032349
A0218,23.1369726166487,113.251180512779,0,66.0,0.36386535054066904,74.0,0.4681590136025107,74.0,0.4681590136025107,74.0,0.4681590136025107,8.0,0.10429366306184168
A0219,23.4567319436188,113.281831122566,4,70.5,0.6214789789487072,78.5,0.7164500662732501,78.5,0.7164500662732501,78.0,0.7109448168376787,7.5,0.08946583788897156
A0220,23.3928644657187,113.216877071196,4,65.0,0.5555901493817009,73.0,0.6579953412674284,73.0,0.6579953412674284,73.0,0.6579953412674284,8.0,0.1024051918857275
A0221,23.4594832741594,113.190665542288,4,70.0,0.7106917099674073,78.0,0.7908134568161881,78.0,0.7908134568161881,75.5,0.7676555443700582,5.5,0.05696383440265096
A0222,22.7102301705629,113.552891213297,1,75.0,0.9796140814056744,67.0,0.9689683551090051,67.0,0.9689683551090051,67.5,0.9697683424450683,-7.5,-0.009845738960606143
A0223,23.466897437603,113.156847690528,4,70.0,0.731144500859188,77.0,0.7986118132189141,77.5,0.8029102575895511,75.0,0.7807201859777078,5.0,0.04957568511851973
A0224,23.3948402819022,113.221447149273,4,70.0,0.6052672537107124,78.0,0.702357826315615,78.0,0.702357826315615,78.0,0.702357826315615,8.0,0.09709057260490261
A0225,23.3388714432594,113.111064901651,4,75.0,0.7562747181697101,79.5,0.7981627797632826,79.5,0.7981627797632826,79.0,0.7937873873545802,4.0,0.03751266918487006
A0226,23.4739306979279,113.228661761516,4,75.0,0.6667868128986423,83.0,0.7548738590479243,83.0,0.7548738590479243,81.0,0.734388850746393,6.0,0.06760203784775076
A0227,23.415362495971,113.255981176897,4,70.0,0.7356227717028505,77.0,0.8022702110076069,77.0,0.8022702110076069,74.5,0.7800278201249161,4.5,0.04440504842206561
A0228,23.3962014611059,113.214823185478,4,65.5,0.5685868701825403,73.5,0.6697772512610329,73.5,0.6697772512610329,73.5,0.6697772512610329,8.0,0.10119038107849265
A0229,23.4049935441326,113.218564358435,4,70.0,0.6267007901438842,78.0,0.7209499947700553,78.0,0.7209499947700553,77.5,0.7154974195513224,7.5,0.08879662940743815
A0230,23.0756222678072,113.288290696452,0,66.0,0.4483559853084443,74.0,0.5557113212205901,74.0,0.5557113212205901,74.0,0.5557113212205901,8.0,0.1073553359121458
A0231,23.3724341706871,113.207607097319,4,70.0,0.6149130257100552,78.0,0.7107648163442827,78.0,0.7107648163442827,78.0,0.7107648163442827,8.0,0.09585179063422744
A0232,23.425831172849,113.208056767498,4,70.0,0.7658656825189857,74.5,0.8065270738189689,74.5,0.8065270738189689,74.0,0.8022880866487592,4.0,0.03642240412977349
A0233,23.3984107824574,113.25153069652,4,70.0,0.6772878798222239,78.0,0.7635831724535818,78.0,0.7635831724535818,76.5,0.7486821857490403,6.5,0.07139430592681639
A0234,23.3895943664696,113.209449233563,4,70.0,0.6347951043442944,78.0,0.7278880224340958,78.0,0.7278880224340958,77.5,0.7225188371467576,7.5,0.08772373280246315
A0235,23.4038021496939,113.209090840207,4,70.0,0.6718617997868761,78.0,0.7590919584879952,78.0,0.7590919584879952,76.5,0.7440028003685463,6.5,0.07214100058167017
A0236,23.3950883145195,113.209232887461,4,70.0,0.6543265763344065,78.0,0.7444451185298752,78.0,0.7444451185298752,77.0,0.7340591542493333,7.0,0.07973257791492683
A0237,23.0969280105105,113.239735000161,0,66.0,0.40366916814094117,74.0,0.5102210475309895,74.0,0.5102210475309895,74.0,0.5102210475309895,8.0,0.10655187939004834
A0238,23.4084128090178,113.212755376026,4,70.0,0.6934506112756973,78.0,0.7768478997640262,78.0,0.7768478997640262,76.0,0.7576095912920583,6.0,0.064158980016361
A0239,23.0918714635254,113.337875769111,0,65.0,0.49505600067305866,73.0,0.6014027160325155,73.0,0.6014027160325155,73.0,0.6014027160325155,8.0,0.10634671535945683
A0240,23.3948402819022,113.221447149273,4,70.0,0.6052672537107124,78.0,0.702357826315615,78.0,0.702357826315615,78.0,0.702357826315615,8.0,0.09709057260490261
A0241,23.0953786446699,113.340585953241,0,65.5,0.5049864740846183,73.5,0.6108856172575615,73.5,0.6108856172575615,73.5,0.6108856172575615,8.0,0.10589914317294324
A0242,23.4064905563046,113.169637572138,4,71.5,0.6773285587986994,79.5,0.7636167701263435,79.5,0.7636167701263435,77.5,0.743614245907969,6.0,0.06628568710926963
A0243,23.1002261378906,113.272654115225,0,65.5,0.3957283847903399,73.5,0.5019485208310844,73.5,0.5019485208310844,73.5,0.5019485208310844,8.0,0.10622013604074454
A0244,23.1140539351209,113.268162269676,0,66.0,0.3639424186607445,74.0,0.4682419118070177,74.0,0.4682419118070177,74.0,0.4682419118070177,8.0,0.10429949314627318
A0245,23.4260402551923,113.205743562539,4,70.0,0.736163148299151,77.0,0.8027108974348892,77.0,0.8027108974348892,74.5,0.7805045162174066,4.5,0.0443413679182556
A0246,23.0914437936008,113.361995204673,0,66.5,0.5562879424340529,74.5,0.6586311369841713,74.5,0.6586311369841713,74.5,0.6586311369841713,8.0,0.10234319455011842
A0247,23.0725067756973,113.323263141182,0,66.0,0.6055964621844436,74.0,0.7026458415549818,74.0,0.7026458415549818,74.0,0.7026458415549818,8.0,0.09704937937053815
A0248,23.0987470300923,113.314500058647,0,65.0,0.41564736553806386,73.0,0.5225902176762146,73.0,0.5225902176762146,73.0,0.5225902176762146,8.0,0.10694285213815075
A0249,23.0922354401604,113.361821053777,0,66.5,0.5555690218526292,74.5,0.6579760851316135,74.5,0.6579760851316135,74.5,0.6579760851316135,8.0,0.1024070632789843
A0250,23.0922576316007,113.309217218266,0,65.5,0.4684731919639984,73.5,0.5756191788142826,73.5,0.5756191788142826,73.5,0.5756191788142826,8.0,0.1071459868502842
A0251,23.0781382751711,113.356352889423,0,66.5,0.6442949448608289,74.5,0.7359734841689355,74.5,0.7359734841689355,74.0,0.7307048132740015,7.5,0.08640986841317255
A0252,23.0720749507871,113.357390647834,0,67.0,0.6437588074057241,75.0,0.7355188058417577,75.0,0.7355188058417577,74.5,0.7302443873733755,7.5,0.08648557996765138
A0253,23.0868626906769,113.332467287231,0,65.0,0.5158051630776811,73.0,0.6211263042199745,73.0,0.6211263042199745,73.0,0.6211263042199745,8.0,0.1053211411422934
A0254,23.0934910827144,113.279266420157,0,65.5,0.42012592302520196,73.5,0.5271815121947182,73.5,0.5271815121947182,73.5,0.5271815121947182,8.0,0.10705558916951624
A0255,23.0888786540514,113.328379781568,0,65.0,0.5121125160142763,73.0,0.6176414617347223,73.0,0.6176414617347223,73.0,0.6176414617347223,8.0,0.10552894572044602
A0256,23.0869086308023,113.343204462598,0,65.5,0.5426129305159215,73.5,0.6461036928952163,73.5,0.6461036928952163,73.5,0.6461036928952163,8.0,0.10349076237929478
A0257,23.0876292287885,113.333841266126,0,65.0,0.524855970974639,73.0,0.6296220485258953,73.0,0.6296220485258953,73.0,0.6296220485258953,8.0,0.10476607755125633
A0258,23.0688473269984,113.322619933776,0,66.5,0.5884810421954295,74.5,0.6875691965098463,74.5,0.6875691965098463,74.5,0.6875691965098463,8.0,0.09908815431441675
A0259,23.0140365266132,113.399594747459,0,68.0,0.7244770202941252,76.0,0.8018454881636594,76.0,0.8018454881636594,73.0,0.7749036478477574,5.0,0.05042662755363225
A0260,23.0830827872767,113.339986287601,0,65.5,0.5449437347094614,73.5,0.6482489933561765,73.5,0.6482489933561765,73.5,0.6482489933561765,8.0,0.10330525864671503
A0261,23.0479763966089,113.289293329367,0,69.0,0.5638868225343464,77.0,0.6655311307155957,77.0,0.6655311307155957,77.0,0.6655311307155957,8.0,0.10164430818124925
A0262,23.0923158175952,113.333797010249,0,65.0,0.49466032604862736,73.0,0.6010232145419814,73.0,0.6010232145419814,73.0,0.6010232145419814,8.0,0.10636288849335401
A0263,22.941040742845,113.364357668065,3,65.0,0.4100795414037215,73.0,0.5168569257792048,73.0,0.5168569257792048,73.0,0.5168569257792048,8.0,0.10677738437548334
A0264,23.0960712672027,113.321480990538,0,65.5,0.4963800997466278,73.5,0.6026717641350527,73.5,0.6026717641350527,73.5,0.6026717641350527,8.0,0.10629166438842497
A0265,23.0191955713843,113.325271269013,0,65.5,0.48539479172247485,73.5,0.592099730490423,73.5,0.592099730490423,73.5,0.592099730490423,8.0,0.10670493876794812
A0266,22.814592396584,113.419107833613,1,75.0,0.9834087819580556,67.0,0.9746934937285527,67.0,0.9746934937285527,67.0,0.9746934937285527,-8.0,-0.008715288229502849
A0267,22.9663956802127,113.418650592067,1,67.0,0.9486544081787986,65.0,0.9431437749349406,65.0,0.9431437749349406,65.0,0.9431437749349406,-2.0,-0.005510633243858032
A0268,22.9345907957979,113.416799529649,1,70.0,0.9576578967106328,65.0,0.9452813251292579,65.0,0.9452813251292579,65.0,0.9452813251292579,-5.0,-0.012376571581374951
A0269,22.9910604358432,113.405244729793,0,70.5,0.7925523198885513,72.5,0.8097138338834998,72.5,0.8097138338834998,73.5,0.817878246892038,3.0,0.02532592700348668
A0270,22.9617871362599,113.442038240113,1,66.0,0.9572857924571223,65.0,0.9550272943969522,65.0,0.9550272943969522,65.0,0.9550272943969522,-1.0,-0.002258498060170089
A0271,22.889927928137,113.461447492481,1,72.0,0.9819161390310488,65.0,0.9738467992878401,65.0,0.9738467992878401,65.0,0.9738467992878401,-7.0,-0.00806933974320867
A0272,23.0217001615757,113.357449441031,0,68.0,0.5235213095243354,76.0,0.628373301903268,76.0,0.628373301903268,76.0,0.628373301903268,8.0,0.10485199237893261
A0273,22.8100654032477,113.414159872993,1,75.0,0.9828932757822821,67.0,0.9739143775781056,67.0,0.9739143775781056,67.0,0.9739143775781056,-8.0,-0.008978898204176522
A0274,23.0074313211394,113.320175523213,0,67.0,0.6071503926041456,75.0,0.7040042920290411,75.0,0.7040042920290411,75.0,0.7040042920290411,8.0,0.09685389942489553
A0275,22.9419492749117,113.371203549402,3,65.5,0.3905782070031856,73.5,0.4965519123359681,73.5,0.4965519123359681,73.5,0.4965519123359681,8.0,0.10597370533278255
A0276,22.9442835155064,113.404493207404,1,65.0,0.942036504942803,65.0,0.942036504942803,65.0,0.942036504942803,65.0,0.942036504942803,0.0,0.0
A0277,22.9648193856445,113.35658051101,3,66.5,0.3958489968194788,74.5,0.502074608139269,74.5,0.502074608139269,74.5,0.502074608139269,8.0,0.10622561131979014
A0278,22.9345907957979,113.416799529649,1,70.0,0.9576578967106328,65.0,0.9452813251292579,65.0,0.9452813251292579,65.0,0.9452813251292579,-5.0,-0.012376571581374951
A0279,22.9803507142826,113.322274897324,3,66.0,0.4281876770469476,74.0,0.5354008184867762,74.0,0.5354008184867762,74.0,0.5354008184867762,8.0,0.10721314143982863
A0280,22.9570529358364,113.423847297525,1,67.0,0.9590263357110732,65.0,0.954575561554339,65.0,0.954575561554339,65.0,0.954575561554339,-2.0,-0.004450774156734227
A0281,22.9685945194393,113.408129594819,1,65.5,0.9460036285325168,65.0,0.9446106994836342,65.0,0.9446106994836342,65.0,0.9446106994836342,-0.5,-0.0013929290488826629
A0282,22.954544920309,113.345148218755,3,66.5,0.4275141503816201,74.5,0.5347163512024795,74.5,0.5347163512024795,74.5,0.5347163512024795,8.0,0.1072022008208594
A0283,22.9226513421145,113.37549023365,1,68.0,0.9365066877234575,65.0,0.9261885110419636,65.0,0.9261885110419636,65.0,0.9261885110419636,-3.0,-0.010318176681493818
A0284,22.9422816695258,113.36044210182,3,65.0,0.39746099283075015,73.0,0.503758486041897,73.0,0.503758486041897,73.0,0.503758486041897,8.0,0.10629749321114684
A0285,22.9532139767131,113.365905849252,3,65.5,0.3865217257577025,73.5,0.49228387813694896,73.5,0.49228387813694896,73.5,0.49228387813694896,8.0,0.10576215237924647
A0286,22.9543575536001,113.368049181045,3,65.5,0.38811354096305795,73.5,0.4939605492630258,73.5,0.4939605492630258,73.5,0.4939605492630258,8.0,0.10584700829996785
A0287,22.9677616002698,113.404437697513,1,65.5,0.9451411010945514,65.0,0.9437272452276758,65.0,0.9437272452276758,65.0,0.9437272452276758,-0.5,-0.0014138558668755907
A0288,22.9541090079089,113.35841800032,3,65.5,0.4731619609554232,73.5,0.5802097274636089,73.5,0.5802097274636089,73.5,0.5802097274636089,8.0,0.1070477665081857
A0289,22.9400120209537,113.360734032246,3,65.0,0.3962982305801081,73.0,0.502544116379754,73.0,0.502544116379754,73.0,0.502544116379754,8.0,0.10624588579964594
A0290,23.0539947236249,113.269913812089,0,69.0,0.6673903006616915,77.0,0.7553763397680378,77.0,0.7553763397680378,75.5,0.7401341265738777,6.5,0.0727438259121862
A0291,22.9428917947507,113.360686171427,3,65.0,0.39820797292781857,73.0,0.5045379586365213,73.0,0.5045379586365213,73.0,0.5045379586365213,8.0,0.10632998570870272
A0292,23.5552806571256,113.598866296147,4,70.0,0.7804617333834923,73.0,0.8069040963261562,73.0,0.8069040963261562,73.5,0.8110674214818678,3.5,0.030605688098375494
A0293,22.9454816134881,113.403309240742,1,65.0,0.9443466182955337,65.0,0.9443466182955337,65.0,0.9443466182955337,65.0,0.9443466182955337,0.0,0.0
A0294,22.9695087864523,113.382774251672,0,67.5,0.608986505127991,75.5,0.7056072189744298,75.5,0.7056072189744298,75.5,0.7056072189744298,8.0,0.09662071384643878
A0295,23.5634113272119,113.580384782268,4,70.0,0.7997189748378779,71.5,0.8123523576219767,71.5,0.8123523576219767,72.5,0.8204286685894413,2.5,0.020709693751563396
A0296,23.625476281953,113.431395570977,4,70.0,0.5448840416506392,78.0,0.6481941031235023,78.0,0.6481941031235023,78.0,0.6481941031235023,8.0,0.10331006147286315
A0297,23.8783980646874,113.539711364689,4,70.0,0.7536090152542927,75.5,0.8044477333868515,75.5,0.8044477333868515,74.0,0.7914188148910224,4.0,0.0378097996367297
A0298,23.7231177315918,113.739427045502,4,75.0,0.8001744754631022,75.5,0.8044477333868515,75.5,0.8044477333868515,77.5,0.8208476203541203,2.5,0.020673144891018125
A0299,23.5603869306323,113.601878162707,4,70.0,0.7714501706235704,74.0,0.8072225112901151,74.0,0.8072225112901151,73.5,0.8029950392939109,3.5,0.031544868670340565
A0300,23.5443598586509,113.592683288069,4,70.0,0.7759861426782223,73.5,0.8070615255531812,73.5,0.8070615255531812,73.5,0.8070615255531812,3.5,0.031075382874958923
A0301,23.5445699394393,113.592693395803,4,70.0,0.7813505089085488,73.0,0.807712197352563,73.0,0.807712197352563,73.5,0.8118621615492826,3.5,0.030511652640733744
A0302,23.5507963621779,113.596300622424,4,70.0,0.7921951636856385,72.0,0.8093791177552805,72.0,0.8093791177552805,73.0,0.817554656180917,3.0,0.02535949249527858
A0303,23.8161076699866,113.957929440388,4,75.0,0.8001744754631022,75.5,0.8044477333868515,75.5,0.8044477333868515,77.5,0.8208476203541203,2.5,0.020673144891018125
A0304,23.5496608593721,113.592775572791,4,70.0,0.7970182775351786,71.5,0.8097814955053454,71.5,0.8097814955053454,72.5,0.8179436581574497,2.5,0.020925380622271117
A0305,23.2315862158006,113.264376444648,0,66.5,0.6554613966643626,74.5,0.7453992036063208,74.5,0.7453992036063208,73.5,0.7350382134676515,7.0,0.07957681680328887
A0306,23.5565433531905,113.59466398704,4,70.0,0.8131711386666713,70.0,0.8131711386666713,70.0,0.8131711386666713,72.0,0.8289949579040365,2.0,0.0158238192373652
A0307,23.5509090172857,113.602250999917,4,70.0,0.7659625390083366,74.5,0.8066113569483953,74.5,0.8066113569483953,73.5,0.7980665616069812,3.5,0.032104022598644644
A0308,23.451655228992,113.284509235392,4,70.0,0.5581034677043979,78.0,0.6602836343867177,78.0,0.6602836343867177,78.0,0.6602836343867177,8.0,0.10218016668231977
A0309,23.2141768895224,113.283053118991,0,65.5,0.5634231247193792,73.5,0.6651113222277423,73.5,0.6651113222277423,73.5,0.6651113222277423,8.0,0.10168819750836311
A0310,23.3433234671707,113.30125296199,4,66.5,0.456133701482531,74.5,0.5634491839319878,74.5,0.5634491839319878,74.5,0.5634491839319878,8.0,0.10731548244945682
A0311,23.5584065115483,113.589514390519,4,70.0,0.810300896135883,70.5,0.8144078283185708,70.5,0.8144078283185708,72.5,0.8301487821777509,2.5,0.019847886041867935
A0312,23.2410397884986,113.311197191406,0,65.5,0.4483730410792541,73.5,0.5557283467547166,73.5,0.5557283467547166,73.5,0.5557283467547166,8.0,0.10735530567546253
A0313,23.1726853608924,113.282908079482,0,67.5,0.5376733656000579,75.5,0.6415434456039166,75.5,0.6415434456039166,75.5,0.6415434456039166,8.0,0.10387008000385878
A0314,23.1791674407324,113.25790735052,0,65.5,0.41728283437164887,73.5,0.524268952886994,73.5,0.524268952886994,73.5,0.524268952886994,8.0,0.10698611851534517
A0315,23.2290590127881,113.274368000391,0,66.0,0.6457230794604234,74.0,0.737183681112962,74.0,0.737183681112962,73.5,0.7319303635990375,7.5,0.08620728413861412
A0316,23.1991462436325,113.259458632508,0,65.5,0.5118816612725433,73.5,0.6174232373313925,73.5,0.6174232373313925,73.5,0.6174232373313925,8.0,0.10554157605884917
A0317,23.21375407025,113.284813628909,0,65.5,0.5208723090872345,73.5,0.6258906681212625,73.5,0.6258906681212625,73.5,0.6258906681212625,8.0,0.10501835903402801
A0318,23.2539606231786,113.3157819451,0,65.5,0.5124396166551177,73.5,0.617950593452062,73.5,0.617950593452062,73.5,0.617950593452062,8.0,0.10551097679694432
A0319,23.2138522396319,113.250263998616,0,65.5,0.6955984418806753,73.5,0.7785979689438737,73.5,0.7785979689438737,71.5,0.7594638208179886,6.0,0.06386537893731326
A0320,23.2169617302372,113.286259611525,0,65.0,0.5395820069050258,73.0,0.6433077489347511,73.0,0.6433077489347511,73.0,0.6433077489347511,8.0,0.10372574202972529
A0321,23.2945140830139,113.331306286413,0,69.0,0.7730226265689021,73.0,0.8086099083077486,73.0,0.8086099083077486,72.5,0.8044054888774285,3.5,0.03138286230852638
A0322,23.2418876586757,113.277071510111,0,66.0,0.5878367138935413,74.0,0.6869974945868146,74.0,0.6869974945868146,74.0,0.6869974945868146,8.0,0.09916078069327328
A0323,23.2422595225982,113.311166428036,0,65.5,0.4753667597564615,73.5,0.5823619560532651,73.5,0.5823619560532651,73.5,0.5823619560532651,8.0,0.10699519629680365
