option_type,task_id,task_ids,task_count,price,expected_completions,expected_payout,single_probability,region,route_length_km,compactness,price_multiplier,bundle_probability
single,A0188,A0188,1,67.5,0.5294599156949598,35.73854430940978,0.5294599156949598,,,,,
single,A0188,A0188,1,68.0,0.5361665817222663,36.45932755711411,0.5361665817222663,,,,,
single,A0188,A0188,1,68.5,0.542860190770585,37.185923067785076,0.542860190770585,,,,,
single,A0188,A0188,1,69.0,0.5495383591977006,37.91814678464134,0.5495383591977006,,,,,
single,A0188,A0188,1,69.5,0.5561987255234011,38.65581142387638,0.5561987255234011,,,,,
single,A0188,A0188,1,70.0,0.5628389537233234,39.398726760632634,0.5628389537233234,,,,,
single,A0188,A0188,1,70.5,0.5694567364458893,40.1466999194352,0.5694567364458893,,,,,
single,A0188,A0188,1,71.0,0.576049798143123,40.89953566816173,0.576049798143123,,,,,
single,A0188,A0188,1,71.5,0.5826158981065724,41.65703671461993,0.5826158981065724,,,,,
single,A0188,A0188,1,72.0,0.5891528334000523,42.41900400480377,0.5891528334000523,,,,,
single,A0188,A0188,1,72.5,0.5956584416814291,43.18523702190361,0.5956584416814291,,,,,
single,A0188,A0188,1,73.0,0.6021306039062323,43.95553408515496,0.6021306039062323,,,,,
single,A0188,A0188,1,73.5,0.6085672469064487,44.72969264762398,0.6085672469064487,,,,,
single,A0189,A0189,1,65.0,0.974078216392834,63.31508406553421,0.974078216392834,,,,,
single,A0189,A0189,1,65.5,0.9747499056390158,63.84611881935553,0.9747499056390158,,,,,
single,A0189,A0189,1,66.0,0.975404629442319,64.37670554319305,0.975404629442319,,,,,
single,A0189,A0189,1,66.5,0.9760427937962323,64.90684578744944,0.9760427937962323,,,,,
single,A0189,A0189,1,67.0,0.9766647961346013,65.43654134101828,0.9766647961346013,,,,,
single,A0189,A0189,1,67.5,0.9772710254515513,65.96579421797972,0.9772710254515513,,,,,
single,A0189,A0189,1,68.0,0.9778618624231648,66.4946066447752,0.9778618624231648,,,,,
single,A0189,A0189,1,68.5,0.9784376795306656,67.02298104785059,0.9784376795306656,,,,,
single,A0189,A0189,1,69.0,0.9789988411848648,67.55092004175567,0.9789988411848648,,,,,
single,A0189,A0189,1,69.5,0.9795457038516386,68.07842641768889,0.9795457038516386,,,,,
single,A0189,A0189,1,70.0,0.9800786161782254,68.60550313247577,0.9800786161782254,,,,,
single,A0189,A0189,1,70.5,0.98059791912014,69.13215329796988,0.98059791912014,,,,,
single,A0189,A0189,1,71.0,0.981103946068514,69.65838017086449,0.981103946068514,,,,,
single,A0189,A0189,1,71.5,0.9815970229776854,70.1841871429045,0.9815970229776854,,,,,
single,A0189,A0189,1,72.0,0.9820774684928673,70.70957773148645,0.9820774684928673,,,,,
single,A0189,A0189,1,72.5,0.9825455940777443,71.23455557063646,0.9825455940777443,,,,,
single,A0189,A0189,1,73.0,0.9830017041418452,71.7591244023547,0.9830017041418452,,,,,
single,A0189,A0189,1,73.5,0.9834460961675591,72.28328806831558,0.9834460961675591,,,,,
single,A0189,A0189,1,74.0,0.9838790608366669,72.80705050191335,0.9838790608366669,,,,,
single,A0189,A0189,1,74.5,0.98430088215627,73.33041572064211,0.98430088215627,,,,,
single,A0189,A0189,1,75.0,0.9847118375840066,73.8533878188005,0.9847118375840066,,,,,
single,A0189,A0189,1,75.5,0.9851121981524538,74.37597096051026,0.9851121981524538,,,,,
single,A0189,A0189,1,76.0,0.9855022285926237,74.89816937303941,0.9855022285926237,,,,,
single,A0189,A0189,1,76.5,0.9858821874564643,75.41998734041951,0.9858821874564643,,,,,
single,A0189,A0189,1,77.0,0.9862523272382873,75.94142919734811,0.9862523272382873,,,,,
single,A0189,A0189,1,77.5,0.9866128944950509,76.46249932336644,0.9866128944950509,,,,,
single,A0190,A0190,1,65.0,0.5218187621558841,33.91821954013246,0.5218187621558841,,,,,
single,A0190,A0190,1,65.5,0.5285373582664735,34.61919696645401,0.5285373582664735,,,,,
single,A0190,A0190,1,66.0,0.5352456312790321,35.32621166441612,0.5352456312790321,,,,,
single,A0190,A0190,1,66.5,0.5419411764327675,36.03908823277904,0.5419411764327675,,,,,
single,A0190,A0190,1,67.0,0.5486216073011273,36.75764768917553,0.5486216073011273,,,,,
single,A0190,A0190,1,67.5,0.5552845591614224,37.48170774339601,0.5552845591614224,,,,,
single,A0190,A0190,1,68.0,0.5619276922984988,38.21108307629792,0.5619276922984988,,,,,
single,A0190,A0190,1,68.5,0.5685486952327985,38.945585623446696,0.5685486952327985,,,,,
single,A0190,A0190,1,69.0,0.5751452878635415,39.68502486258436,0.5751452878635415,,,,,
single,A0190,A0190,1,69.5,0.5817152245181922,40.429208104014364,0.5817152245181922,,,,,
single,A0190,A0190,1,70.0,0.5882562968998537,41.17794078298976,0.5882562968998537,,,,,
single,A0190,A0190,1,70.5,0.5947663369247417,41.93102675319429,0.5947663369247417,,,,,
single,A0190,A0190,1,71.0,0.6012432194424434,42.688268580413485,0.6012432194424434,,,,,
single,A0190,A0190,1,71.5,0.6076848648322365,43.44946783550491,0.6076848648322365,,,,,
single,A0190,A0190,1,72.0,0.6140892414693508,44.21442538579326,0.6140892414693508,,,,,
single,A0190,A0190,1,72.5,0.6204543680556741,44.982941684036376,0.6204543680556741,,,,,
single,A0190,A0190,1,73.0,0.626778315810047,45.754817054133426,0.626778315810047,,,,,
single,A0190,A0190,1,73.5,0.6330592105139387,46.52985197277449,0.6330592105139387,,,,,
single,A0191,A0191,1,65.0,0.34982397089020745,22.738558107863483,0.34982397089020745,,,,,
single,A0191,A0191,1,65.5,0.3559766285603423,23.31646917070242,0.3559766285603423,,,,,
single,A0191,A0191,1,66.0,0.36217721934819436,23.903696476980826,0.36217721934819436,,,,,
single,A0191,A0191,1,66.5,0.3684240292062602,24.500197942216303,0.3684240292062602,,,,,
single,A0191,A0191,1,67.0,0.37471528465054754,25.105924071586685,0.37471528465054754,,,,,
single,A0191,A0191,1,67.5,0.3810491543902223,25.720817921340004,0.3810491543902223,,,,,
single,A0191,A0191,1,68.0,0.3874237511100622,26.34481507548423,0.3874237511100622,,,,,
single,A0191,A0191,1,68.5,0.39383713340333704,26.977843638128586,0.39383713340333704,,,,,
single,A0191,A0191,1,69.0,0.4002873078520727,27.61982424179302,0.4002873078520727,,,,,
single,A0191,A0191,1,69.5,0.4067722312509985,28.270670071944394,0.4067722312509985,,,,,
single,A0191,A0191,1,70.0,0.41328981297081313,28.93028690795692,0.41328981297081313,,,,,
single,A0191,A0191,1,70.5,0.4198379174557628,29.59857318063128,0.4198379174557628,,,,,
single,A0191,A0191,1,71.0,0.4264143668498829,30.275420046341683,0.4264143668498829,,,,,
single,A0191,A0191,1,71.5,0.43301694374564076,30.960711477813316,0.43301694374564076,,,,,
single,A0191,A0191,1,72.0,0.43964339404811814,31.654324371464504,0.43964339404811814,,,,,
single,A0191,A0191,1,72.5,0.44629142994730325,32.35612867117948,0.44629142994730325,,,,,
single,A0191,A0191,1,73.0,0.4529587329905204,33.06598750830799,0.4529587329905204,,,,,
single,A0192,A0192,1,65.0,0.5186106349709045,33.709691273108795,0.5186106349709045,,,,,
single,A0192,A0192,1,65.5,0.5253333041209614,34.40933141992297,0.5253333041209614,,,,,
single,A0192,A0192,1,66.0,0.5320468028603017,35.11508898877991,0.5320468028603017,,,,,
single,A0192,A0192,1,66.5,0.5387487188854162,35.826789805880175,0.5387487188854162,,,,,
single,A0192,A0192,1,67.0,0.5454366565991754,36.54425599214475,0.5454366565991754,,,,,
single,A0192,A0192,1,67.5,0.5521082405084101,37.26730623431769,0.5521082405084101,,,,,
single,A0192,A0192,1,68.0,0.558761118560273,37.995756062098565,0.558761118560273,,,,,
single,A0192,A0192,1,68.5,0.5653929654075528,38.729418130417365,0.5653929654075528,,,,,
single,A0192,A0192,1,69.0,0.5720014855934784,39.46810250595001,0.5720014855934784,,,,,
single,A0192,A0192,1,69.5,0.5785844166469659,40.21161695696413,0.5785844166469659,,,,,
single,A0192,A0192,1,70.0,0.5851395320797186,40.9597672455803,0.5851395320797186,,,,,
single,A0192,A0192,1,70.5,0.5916646442770852,41.712357421534506,0.5916646442770852,,,,,
single,A0192,A0192,1,71.0,0.5981576072751119,42.46919011653294,0.5981576072751119,,,,,
single,A0192,A0192,1,71.5,0.604616319416789,43.23006683830041,0.604616319416789,,,,,
single,A0192,A0192,1,72.0,0.6110387258810824,43.99478826343793,0.6110387258810824,,,,,
single,A0192,A0192,1,72.5,0.6174228210789546,44.76315452822421,0.6174228210789546,,,,,
single,A0192,A0192,1,73.0,0.6237666509112081,45.53496551651819,0.6237666509112081,,,,,
single,A0193,A0193,1,65.0,0.4172361596562815,27.120350377658298,0.4172361596562815,,,,,
single,A0193,A0193,1,65.5,0.42380162520834563,27.75900645114664,0.42380162520834563,,,,,
single,A0193,A0193,1,66.0,0.43039410266691647,28.406010776016487,0.43039410266691647,,,,,
single,A0193,A0193,1,66.5,0.43701135214452613,29.061254917610988,0.43701135214452613,,,,,
single,A0193,A0193,1,67.0,0.44365109884678794,29.724623622734793,0.44365109884678794,,,,,
single,A0193,A0193,1,67.5,0.45031103610607937,30.395994937160356,0.45031103610607937,,,,,
single,A0193,A0193,1,68.0,0.4569888285103108,31.075240338701136,0.4569888285103108,,,,,
single,A0193,A0193,1,68.5,0.46368211511801727,31.762224885584182,0.46368211511801727,,,,,
single,A0193,A0193,1,69.0,0.47038851275057125,32.45680737978942,0.47038851275057125,,,,,
single,A0193,A0193,1,69.5,0.47710561935191786,33.158840544958295,0.47710561935191786,,,,,
single,A0193,A0193,1,70.0,0.4838310174058787,33.86817121841151,0.4838310174058787,,,,,
single,A0193,A0193,1,70.5,0.4905622774007773,34.5846405567548,0.4905622774007773,,,,,
single,A0193,A0193,1,71.0,0.4972969613308856,35.308084254492876,0.4972969613308856,,,,,
single,A0193,A0193,1,71.5,0.5040326262239988,36.03833277501592,0.5040326262239988,,,,,
single,A0193,A0193,1,72.0,0.510766827684311,36.77521159327039,0.510766827684311,,,,,
single,A0193,A0193,1,72.5,0.5174971234396772,37.5185414493766,0.5174971234396772,,,,,
single,A0193,A0193,1,73.0,0.5242210768823319,38.268138612410226,0.5242210768823319,,,,,
single,A0193,A0193,1,73.5,0.5309362605921594,39.023815153523714,0.5309362605921594,,,,,
single,A0194,A0194,1,65.0,0.7387729238820192,48.020240052331246,0.7387729238820192,,,,,
single,A0194,A0194,1,65.5,0.7439390602256594,48.72800844478069,0.7439390602256594,,,,,
single,A0194,A0194,1,66.0,0.749037735401631,49.43649053650765,0.749037735401631,,,,,
single,A0194,A0194,1,66.5,0.7540684479934666,50.14555179156553,0.7540684479934666,,,,,
single,A0194,A0194,1,67.0,0.7590307585293447,50.85506082146609,0.7590307585293447,,,,,
single,A0194,A0194,1,67.5,0.7639242883754341,51.56488946534181,0.7639242883754341,,,,,
single,A0194,A0194,1,68.0,0.7687487185479948,52.274912861263644,0.7687487185479948,,,,,
single,A0194,A0194,1,68.5,0.7735037884504729,52.98500950885739,0.7735037884504729,,,,,
single,A0194,A0194,1,69.0,0.7781892945418365,53.69506132338672,0.7781892945418365,,,,,
single,A0194,A0194,1,69.5,0.7828050889423583,54.40495368149391,0.7828050889423583,,,,,
single,A0194,A0194,1,70.0,0.7873510779829939,55.11457545880957,0.7873510779829939,,,,,
single,A0194,A0194,1,70.5,0.791827220704426,55.823819059662036,0.791827220704426,,,,,
single,A0194,A0194,1,71.0,0.7962335273117359,56.53258043913325,0.7962335273117359,,,,,
single,A0194,A0194,1,71.5,0.8005700575905349,57.24075911772324,0.8005700575905349,,,,,
single,A0194,A0194,1,72.0,0.8048369192902478,57.94825818889784,0.8048369192902478,,,,,
single,A0194,A0194,1,72.5,0.8090342664800763,58.65498431980553,0.8090342664800763,,,,,
single,A0194,A0194,1,73.0,0.8131622978829863,59.360847745458,0.8131622978829863,,,,,
single,A0194,A0194,1,73.5,0.8172212551928854,60.065762256677075,0.8172212551928854,,,,,
single,A0194,A0194,1,74.0,0.821211421379938,60.76964518211541,0.821211421379938,,,,,
single,A0195,A0195,1,65.0,0.5523634864261463,35.90362661769951,0.5523634864261463,,,,,
single,A0195,A0195,1,65.5,0.5590156013835254,36.61552189062091,0.5590156013835254,,,,,
single,A0195,A0195,1,66.0,0.5656465966216463,37.33267537702866,0.5656465966216463,,,,,
single,A0195,A0195,1,66.5,0.5722541778910707,38.0549028297562,0.5722541778910707,,,,,
single,A0195,A0195,1,67.0,0.5788360840447337,38.78201763099716,0.5788360840447337,,,,,
single,A0195,A0195,1,67.5,0.5853900900311207,39.51383107710065,0.5853900900311207,,,,,
single,A0195,A0195,1,68.0,0.5919140097808999,40.2501526651012,0.5919140097808999,,,,,
single,A0195,A0195,1,68.5,0.5984056989794719,40.99079038009383,0.5984056989794719,,,,,
single,A0195,A0195,1,69.0,0.6048630577184569,41.73555098257353,0.6048630577184569,,,,,
single,A0195,A0195,1,69.5,0.6112840330197327,42.48424029487142,0.6112840330197327,,,,,
single,A0195,A0195,1,70.0,0.6176666212262527,43.23666348583769,0.6176666212262527,,,,,
single,A0195,A0195,1,70.5,0.6240088702545024,43.99262535294242,0.6240088702545024,,,,,
single,A0195,A0195,1,71.0,0.630308881704102,44.751930600991244,0.630308881704102,,,,,
single,A0195,A0195,1,71.5,0.6365648128207207,45.51438411668153,0.6365648128207207,,,,,
single,A0195,A0195,1,72.0,0.642774878309123,46.27979123825686,0.642774878309123,,,,,
single,A0195,A0195,1,72.5,0.6489373519938376,47.04795801955323,0.6489373519938376,,,,,
single,A0195,A0195,1,73.0,0.6550505683255934,47.81869148776832,0.6550505683255934,,,,,
single,A0195,A0195,1,73.5,0.6611129237323168,48.591799894325284,0.6611129237323168,,,,,
single,A0196,A0196,1,65.0,0.5046388534799667,32.80152547619784,0.5046388534799667,,,,,
single,A0196,A0196,1,65.5,0.5113728033559309,33.494918619813475,0.5113728033559309,,,,,
single,A0196,A0196,1,66.0,0.5181026279285803,34.1947734432863,0.5181026279285803,,,,,
single,A0196,A0196,1,66.5,0.5248258912731641,34.900921769665416,0.5248258912731641,,,,,
single,A0196,A0196,1,67.0,0.5315401669684785,35.61319118688806,0.5315401669684785,,,,,
single,A0196,A0196,1,67.5,0.5382430415888172,36.33140530724516,0.5382430415888172,,,,,
single,A0196,A0196,1,68.0,0.5449321181560616,37.05538403461219,0.5449321181560616,,,,,
single,A0196,A0196,1,68.5,0.5516050195414766,37.78494383859115,0.5516050195414766,,,,,
single,A0196,A0196,1,69.0,0.5582593918070434,38.519898034685994,0.5582593918070434,,,,,
single,A0196,A0196,1,69.5,0.5648929074764737,39.26005706961492,0.5648929074764737,,,,,
single,A0196,A0196,1,70.0,0.5715032687264151,40.005228810849054,0.5715032687264151,,,,,
single,A0196,A0196,1,70.5,0.5780882104887682,40.75521883945816,0.5780882104887682,,,,,
single,A0196,A0196,1,71.0,0.5846455034554877,41.50983074533963,0.5846455034554877,,,,,
single,A0196,A0196,1,71.5,0.5911729569777341,42.26886642390799,0.5911729569777341,,,,,
single,A0196,A0196,1,72.0,0.5976684218517729,43.03212637332765,0.5976684218517729,,,,,
single,A0196,A0196,1,72.5,0.6041297929845757,43.79940999138174,0.6041297929845757,,,,,
single,A0196,A0196,1,73.0,0.6105550119326698,44.57051587108489,0.6105550119326698,,,,,
single,A0196,A0196,1,73.5,0.6169420693083907,45.345242094166714,0.6169420693083907,,,,,
single,A0196,A0196,1,74.0,0.6232890070483289,46.123386521576336,0.6232890070483289,,,,,
single,A0196,A0196,1,74.5,0.6295939205393997,46.904747080185274,0.6295939205393997,,,,,
single,A0197,A0197,1,65.0,0.3816172894883315,24.80512381674155,0.3816172894883315,,,,,
single,A0197,A0197,1,65.5,0.3879954326702246,25.413700839899715,0.3879954326702246,,,,,
single,A0197,A0197,1,66.0,0.39441218533777117,26.031204232292897,0.39441218533777117,,,,,
single,A0197,A0197,1,66.5,0.40086554953039033,26.657559043770956,0.40086554953039033,,,,,
single,A0197,A0197,1,67.0,0.40735347770583386,27.29268300629087,0.40735347770583386,,,,,
single,A0197,A0197,1,67.5,0.41387387511567103,27.936486570307796,0.41387387511567103,,,,,
single,A0197,A0197,1,68.0,0.4204246023146051,28.588872957393146,0.4204246023146051,,,,,
single,A0197,A0197,1,68.5,0.42700347779791953,29.249738229157487,0.42700347779791953,,,,,
single,A0197,A0197,1,69.0,0.43360828076073565,29.91897137249076,0.43360828076073565,,,,,
single,A0197,A0197,1,69.5,0.440236753972168,30.596454401065674,0.440236753972168,,,,,
single,A0197,A0197,1,70.0,0.4468866067568993,31.28206247298295,0.4468866067568993,,,,,
single,A0197,A0197,1,70.5,0.4535555180761562,31.97566402436901,0.4535555180761562,,,,,
single,A0197,A0197,1,71.0,0.46024113969956787,32.67712091866932,0.46024113969956787,,,,,
single,A0197,A0197,1,71.5,0.4669410994589282,33.38628861131337,0.4669410994589282,,,,,
single,A0197,A0197,1,72.0,0.4736530045744574,34.10301632936093,0.4736530045744574,,,,,
single,A0197,A0197,1,72.5,0.48037444504378873,34.82714726567468,0.48037444504378873,,,,,
single,A0197,A0197,1,73.0,0.4871029970835749,35.558518787100965,0.4871029970835749,,,,,
single,A0198,A0198,1,67.0,0.9747698204131585,65.30957796768162,0.9747698204131585,,,,,
single,A0198,A0198,1,67.5,0.9754240408544614,65.84112275767615,0.9754240408544614,,,,,
single,A0198,A0198,1,68.0,0.9760617139104604,66.37219654591131,0.9760617139104604,,,,,
single,A0198,A0198,1,68.5,0.9766832367596927,66.90280171803894,0.9766832367596927,,,,,
single,A0198,A0198,1,69.0,0.9772889981446061,67.43294087197782,0.9772889981446061,,,,,
single,A0198,A0198,1,69.5,0.9778793784932864,67.9626168052834,0.9778793784932864,,,,,
single,A0198,A0198,1,70.0,0.9784547500426821,68.49183250298775,0.9784547500426821,,,,,
single,A0198,A0198,1,70.5,0.9790154769630848,69.02059112589748,0.9790154769630848,,,,,
single,A0198,A0198,1,71.0,0.9795619154836335,69.54889599933797,0.9795619154836335,,,,,
single,A0198,A0198,1,71.5,0.9800944140186357,70.07675060233245,0.9800944140186357,,,,,
single,A0198,A0198,1,72.0,0.9806133132944946,70.60415855720362,0.9806133132944946,,,,,
single,A0198,A0198,1,72.5,0.9811189464770618,71.13112361958697,0.9811189464770618,,,,,
single,A0198,A0198,1,73.0,0.9816116392992288,71.6576496688437,0.9816116392992288,,,,,
single,A0198,A0198,1,73.5,0.9820917101885986,72.183740698862,0.9820917101885986,,,,,
single,A0198,A0198,1,74.0,0.9825594703950761,72.70940080923563,0.9825594703950761,,,,,
single,A0198,A0198,1,74.5,0.9830152241182316,73.23463419680826,0.9830152241182316,,,,,
single,A0198,A0198,1,75.0,0.9834592686343051,73.75944514757288,0.9834592686343051,,,,,
single,A0198,A0198,1,75.5,0.9838918944227212,74.28383802891545,0.9838918944227212,,,,,
single,A0198,A0198,1,76.0,0.9843133852919974,74.8078172821918,0.9843133852919974,,,,,
single,A0198,A0198,1,76.5,0.9847240185049374,75.33138741562772,0.9847240185049374,,,,,
single,A0198,A0198,1,77.0,0.9851240649030087,75.85455299753167,0.9851240649030087,,,,,
single,A0198,A0198,1,77.5,0.9855137890298076,76.37731864981009,0.9855137890298076,,,,,
single,A0198,A0198,1,78.0,0.9858934492535312,76.89968904177543,0.9858934492535312,,,,,
single,A0198,A0198,1,78.5,0.9862632978883711,77.42166888423714,0.9862632978883711,,,,,
single,A0198,A0198,1,79.0,0.9866235813147598,77.94326292386603,0.9866235813147598,,,,,
single,A0198,A0198,1,79.5,0.9869745400984037,78.4644759378231,0.9869745400984037,,,,,
single,A0198,A0198,1,80.0,0.9873164091080404,78.98531272864324,0.9873164091080404,,,,,
single,A0198,A0198,1,80.5,0.9876494176318659,79.5057781193652,0.9876494176318659,,,,,
single,A0198,A0198,1,81.0,0.9879737894925836,80.02587694889928,0.9879737894925836,,,,,
single,A0198,A0198,1,81.5,0.9882897431610307,80.545614067624,0.9882897431610307,,,,,
single,A0198,A0198,1,82.0,0.9885974918683404,81.06499433320391,0.9885974918683404,,,,,
single,A0198,A0198,1,82.5,0.9888972437166066,81.58402260662004,0.9888972437166066,,,,,
single,A0198,A0198,1,83.0,0.9891892017880196,82.10270374840563,0.9891892017880196,,,,,
single,A0199,A0199,1,66.5,0.9725212639207788,64.67266405073178,0.9725212639207788,,,,,
single,A0199,A0199,1,67.0,0.9732321885002427,65.20655662951626,0.9732321885002427,,,,,
single,A0199,A0199,1,67.5,0.9739252133175688,65.73995189893589,0.9739252133175688,,,,,
single,A0199,A0199,1,68.0,0.9746007638244191,66.27285194006049,0.9746007638244191,,,,,
single,A0199,A0199,1,68.5,0.975259256653779,66.80525908078386,0.975259256653779,,,,,
single,A0199,A0199,1,69.0,0.975901099734972,67.33717588171307,0.975901099734972,,,,,
single,A0199,A0199,1,69.5,0.9765266924110544,67.86860512256828,0.9765266924110544,,,,,
single,A0199,A0199,1,70.0,0.9771364255583054,68.39954978908138,0.9771364255583054,,,,,
single,A0199,A0199,1,70.5,0.9777306817075347,68.9300130603812,0.9777306817075347,,,,,
single,A0199,A0199,1,71.0,0.9783098351669511,69.45999829685353,0.9783098351669511,,,,,
single,A0199,A0199,1,71.5,0.9788742521463435,69.98950902846356,0.9788742521463435,,,,,
single,A0199,A0199,1,72.0,0.9794242908823483,70.51854894352908,0.9794242908823483,,,,,
single,A0199,A0199,1,72.5,0.9799603017645802,71.04712187793206,0.9799603017645802,,,,,
single,A0199,A0199,1,73.0,0.9804826274624252,71.57523180475704,0.9804826274624252,,,,,
single,A0199,A0199,1,73.5,0.9809916030523013,72.10288282434415,0.9809916030523013,,,,,
single,A0199,A0199,1,74.0,0.9814875561452064,72.63007915474527,0.9814875561452064,,,,,
single,A0199,A0199,1,74.5,0.9819708070143846,73.15682512257165,0.9819708070143846,,,,,
single,A0199,A0199,1,75.0,0.9824416687229506,73.68312515422129,0.9824416687229506,,,,,
single,A0199,A0199,1,75.5,0.9829004472513254,74.20898376747508,0.9829004472513254,,,,,
single,A0199,A0199,1,76.0,0.9833474416243437,74.73440556345012,0.9833474416243437,,,,,
single,A0199,A0199,1,76.5,0.9837829440379048,75.25939521889971,0.9837829440379048,,,,,
single,A0199,A0199,1,77.0,0.9842072399850459,75.78395747884854,0.9842072399850459,,,,,
single,A0199,A0199,1,77.5,0.984620608381327,76.30809714955285,0.984620608381327,,,,,
single,A0199,A0199,1,78.0,0.9850233216894251,76.83181909177516,0.9850233216894251,,,,,
single,A0199,A0199,1,78.5,0.9854156460428407,77.35512821436299,0.9854156460428407,,,,,
single,A0199,A0199,1,79.0,0.9857978413686286,77.87802946812165,0.9857978413686286,,,,,
single,A0199,A0199,1,79.5,0.9861701615090733,78.40052783997133,0.9861701615090733,,,,,
single,A0199,A0199,1,80.0,0.9865328543422345,78.92262834737876,0.9865328543422345,,,,,
single,A0199,A0199,1,80.5,0.9868861619012946,79.44433603305421,0.9868861619012946,,,,,
single,A0199,A0199,1,81.0,0.9872303204926443,79.96565595990418,0.9872303204926443,,,,,
single,A0199,A0199,1,81.5,0.9875655608126545,80.48659320623133,0.9875655608126545,,,,,
single,A0199,A0199,1,82.0,0.9878921080630797,81.00715286117253,0.9878921080630797,,,,,
single,A0199,A0199,1,82.5,0.9882101820650505,81.52734002036667,0.9882101820650505,,,,,
single,A0200,A0200,1,67.0,0.975204623524761,65.33870977615899,0.975204623524761,,,,,
single,A0200,A0200,1,67.5,0.9758478488398532,65.8697297966901,0.9758478488398532,,,,,
single,A0200,A0200,1,68.0,0.9764747905531462,66.40028575761394,0.9764747905531462,,,,,
single,A0200,A0200,1,68.5,0.9770858402470441,66.93038005692253,0.9770858402470441,,,,,
single,A0200,A0200,1,69.0,0.9776813811482354,67.46001529922825,0.9776813811482354,,,,,
single,A0200,A0200,1,69.5,0.9782617882504384,67.98919428340547,0.9782617882504384,,,,,
single,A0200,A0200,1,70.0,0.9788274284384827,68.51791999069378,0.9788274284384827,,,,,
single,A0200,A0200,1,70.5,0.9793786606134925,69.04619557325123,0.9793786606134925,,,,,
single,A0200,A0200,1,71.0,0.9799158358189546,69.57402434314578,0.9799158358189546,,,,,
single,A0200,A0200,1,71.5,0.9804392973674619,70.10140976177352,0.9804392973674619,,,,,
single,A0200,A0200,1,72.0,0.9809493809679428,70.62835542969188,0.9809493809679428,,,,,
single,A0200,A0200,1,72.5,0.9814464148531917,71.1548650768564,0.9814464148531917,,,,,
single,A0200,A0200,1,73.0,0.9819307199075309,71.68094255324975,0.9819307199075309,,,,,
single,A0200,A0200,1,73.5,0.9824026097944447,72.20659181989168,0.9824026097944447,,,,,
single,A0200,A0200,1,74.0,0.9828623910840374,72.73181694021876,0.9828623910840374,,,,,
single,A0200,A0200,1,74.5,0.9833103633801716,73.25662207182279,0.9833103633801716,,,,,
single,A0200,A0200,1,75.0,0.9837468194471634,73.78101145853725,0.9837468194471634,,,,,
single,A0200,A0200,1,75.5,0.984172045335908,74.30498942286106,0.984172045335908,,,,,
single,A0200,A0200,1,76.0,0.9845863205093272,74.82856035870887,0.9845863205093272,,,,,
single,A0200,A0200,1,76.5,0.9849899179670326,75.351728724478,0.9849899179670326,,,,,
single,A0200,A0200,1,77.0,0.9853831043691111,75.87449903642155,0.9853831043691111,,,,,
single,A0200,A0200,1,77.5,0.9857661401589404,76.39687586231788,0.9857661401589404,,,,,
single,A0200,A0200,1,78.0,0.9861392796849558,76.91886381542656,0.9861392796849558,,,,,
single,A0200,A0200,1,78.5,0.9865027713212943,77.4404675487216,0.9865027713212943,,,,,
single,A0200,A0200,1,79.0,0.9868568575872431,77.9616917493922,0.9868568575872431,,,,,
single,A0200,A0200,1,79.5,0.9872017752654351,78.48254113360208,0.9872017752654351,,,,,
single,A0200,A0200,1,80.0,0.9875377555187327,79.00302044149862,0.9875377555187327,,,,,
single,A0200,A0200,1,80.5,0.9878650240057479,79.52313443246271,0.9878650240057479,,,,,
single,A0200,A0200,1,81.0,0.9881838009949538,80.04288788059127,0.9881838009949538,,,,,
single,A0200,A0200,1,81.5,0.9884943014773472,80.5622855704038,0.9884943014773472,,,,,
single,A0200,A0200,1,82.0,0.9887967352776225,81.08133229276504,0.9887967352776225,,,,,
single,A0200,A0200,1,82.5,0.9890913071638289,81.60003284101589,0.9890913071638289,,,,,
single,A0200,A0200,1,83.0,0.9893782169554795,82.11839200730479,0.9893782169554795,,,,,
single,A0201,A0201,1,65.0,0.5825100556228603,37.86315361548592,0.5825100556228603,,,,,
single,A0201,A0201,1,65.5,0.5890474793365518,38.58260989654414,0.5890474793365518,,,,,
single,A0201,A0201,1,66.0,0.5955536106315276,39.30653830168082,0.5955536106315276,,,,,
single,A0201,A0201,1,66.5,0.6020263297430528,40.03475092791301,0.6020263297430528,,,,,
single,A0201,A0201,1,67.0,0.6084635627422167,40.767058703728516,0.6084635627422167,,,,,
single,A0201,A0201,1,67.5,0.6148632839860357,41.50327166905741,0.6148632839860357,,,,,
single,A0201,A0201,1,68.0,0.6212235184313777,42.243199253333685,0.6212235184313777,,,,,
single,A0201,A0201,1,68.5,0.6275423438079288,42.98665055084312,0.6275423438079288,,,,,
single,A0201,A0201,1,69.0,0.6338178926460776,43.73343459257935,0.6338178926460776,,,,,
single,A0201,A0201,1,69.5,0.6400483541562482,44.48336061385925,0.6400483541562482,,,,,
single,A0201,A0201,1,70.0,0.6462319759568798,45.236238316981584,0.6462319759568798,,,,,
single,A0201,A0201,1,70.5,0.6523670656489078,45.991878128248,0.6523670656489078,,,,,
single,A0201,A0201,1,71.0,0.6584519922352572,46.75009144870326,0.6584519922352572,,,,,
single,A0201,A0201,1,71.5,0.6644851873845063,47.510690897992205,0.6644851873845063,,,,,
single,A0201,A0201,1,72.0,0.670465146538507,48.2734905507725,0.670465146538507,,,,,
