candidate_id,task_ids,region,task_count,core_tasks,ride_along_tasks,core_share,route_length_km,compactness,price_multiplier,average_reward,total_reward,bundle_probability,expected_completions,expected_payout,baseline_completions,baseline_expected_payout,completion_gain,payout_change
enhanced-00346,A0011;A0012;A0022;A0032;A0036,2,5,5,0,1.0,2.4476212730119498,0.38809468174701256,0.95,69.73,348.65000000000003,0.48116753642103993,2.4058376821052,167.7590615731956,2.076589040511105,152.41505029470747,0.32924864159409495,15.344011278488125
enhanced-00347,A0011;A0012;A0022;A0032;A0036,2,5,5,0,1.0,2.4476212730119498,0.38809468174701256,1.0,73.4,367.0,0.5305610952249292,2.6528054761246462,194.71592194754902,2.076589040511105,152.41505029470747,0.5762164356135413,42.30087165284155
enhanced-00348,A0011;A0012;A0022;A0032;A0036,2,5,5,0,1.0,2.4476212730119498,0.38809468174701256,1.05,77.07000000000001,385.35,0.5793631026988939,2.8968155134944693,223.25757162501878,2.076589040511105,152.41505029470747,0.8202264729833644,70.84252133031131
enhanced-00349,A0011;A0012;A0022;A0032;A0036,2,5,5,0,1.0,2.4476212730119498,0.38809468174701256,1.1,80.74000000000001,403.70000000000005,0.6266617036933981,3.1333085184669907,252.98332978102485,2.076589040511105,152.41505029470747,1.0567194779558857,100.56827948631738
enhanced-00350,A0011;A0012;A0022;A0032;A0036,2,5,5,0,1.0,2.4476212730119498,0.38809468174701256,1.15,84.41,422.04999999999995,0.6716559723374694,3.3582798616873473,283.47240312502896,2.076589040511105,152.41505029470747,1.2816908211762423,131.0573528303215
enhanced-00351,A0011;A0012;A0022;A0036;A0462,2,5,5,0,1.0,2.4476212730119498,0.38809468174701256,0.85,62.39,311.95,0.384405512383577,1.922027561917885,119.91529958805684,2.076589040511105,152.41505029470747,-0.1545614785932199,-32.49975070665063
enhanced-00352,A0011;A0012;A0022;A0036;A0462,2,5,5,0,1.0,2.4476212730119498,0.38809468174701256,0.9,66.06,330.3,0.43213934507347945,2.1606967253673974,142.73562567777026,2.076589040511105,152.41505029470747,0.0841076848562925,-9.679424616937212
enhanced-00353,A0011;A0012;A0022;A0036;A0462,2,5,5,0,1.0,2.4476212730119498,0.38809468174701256,0.95,69.73,348.65000000000003,0.48116753642103993,2.4058376821052,167.7590615731956,2.076589040511105,152.41505029470747,0.32924864159409495,15.344011278488125
enhanced-00354,A0011;A0012;A0022;A0036;A0462,2,5,5,0,1.0,2.4476212730119498,0.38809468174701256,1.0,73.4,367.0,0.5305610952249292,2.6528054761246462,194.71592194754902,2.076589040511105,152.41505029470747,0.5762164356135413,42.30087165284155
enhanced-00355,A0011;A0012;A0022;A0036;A0462,2,5,5,0,1.0,2.4476212730119498,0.38809468174701256,1.05,77.07000000000001,385.35,0.5793631026988939,2.8968155134944693,223.25757162501878,2.076589040511105,152.41505029470747,0.8202264729833644,70.84252133031131
enhanced-00356,A0011;A0012;A0022;A0036;A0462,2,5,5,0,1.0,2.4476212730119498,0.38809468174701256,1.1,80.74000000000001,403.70000000000005,0.6266617036933981,3.1333085184669907,252.98332978102485,2.076589040511105,152.41505029470747,1.0567194779558857,100.56827948631738
enhanced-00357,A0011;A0012;A0022;A0036;A0462,2,5,5,0,1.0,2.4476212730119498,0.38809468174701256,1.15,84.41,422.04999999999995,0.6716559723374693,3.358279861687347,283.4724031250289,2.076589040511105,152.41505029470747,1.281690821176242,131.05735283032143
enhanced-00358,A0012;A0022;A0032;A0036;A0462,2,5,5,0,1.0,1.9679782117253675,0.5080054470686581,0.85,62.39,311.95,0.41543872928186737,2.077193646409337,129.59611159947852,2.095237972947473,153.7857468287805,-0.018044326538135813,-24.189635229301985
enhanced-00359,A0012;A0022;A0032;A0036;A0462,2,5,5,0,1.0,1.9679782117253675,0.5080054470686581,0.9,66.06,330.3,0.46412077527389356,2.320603876369468,153.29909207296706,2.095237972947473,153.7857468287805,0.22536590342199503,-0.4866547558134471
enhanced-00360,A0012;A0022;A0032;A0036;A0462,2,5,5,0,1.0,1.9679782117253675,0.5080054470686581,0.95,69.73,348.65000000000003,0.5134963364651586,2.567481682325793,179.03049770857754,2.095237972947473,153.7857468287805,0.4722437093783203,25.24475087979704
enhanced-00361,A0012;A0022;A0032;A0036;A0462,2,5,5,0,1.0,1.9679782117253675,0.5080054470686581,1.0,73.4,367.0,0.5626098768887555,2.8130493844437776,206.47782481817327,2.095237972947473,153.7857468287805,0.7178114114963048,52.69207798939277
enhanced-00362,A0012;A0022;A0032;A0036;A0462,2,5,5,0,1.0,1.9679782117253675,0.5080054470686581,1.05,77.07000000000001,385.35,0.6105259088005651,3.0526295440028255,235.26615895629777,2.095237972947473,153.7857468287805,0.9573915710553527,81.48041212751727
enhanced-00363,A0012;A0022;A0032;A0036;A0462,2,5,5,0,1.0,1.9679782117253675,0.5080054470686581,1.1,80.74000000000001,403.70000000000005,0.6563985743445088,3.2819928717225437,264.9881044628782,2.095237972947473,153.7857468287805,1.186754898775071,111.2023576340977
enhanced-00364,A0012;A0022;A0032;A0036;A0462,2,5,5,0,1.0,1.9679782117253675,0.5080054470686581,1.15,84.41,422.04999999999995,0.6995273819208063,3.4976369096040316,295.2355315396763,2.095237972947473,153.7857468287805,1.4023989366565588,141.44978471089578
enhanced-00365,A0011;A0012;A0022;A0032;A0462,2,5,5,0,1.0,2.1164186376522727,0.47089534058693183,0.85,62.39,311.95,0.40584629115821624,2.029231455791081,126.60375052680556,2.08997506198345,153.3989228729248,-0.06074360619236874,-26.795172346119244
enhanced-00366,A0011;A0012;A0022;A0032;A0462,2,5,5,0,1.0,2.1164186376522727,0.47089534058693183,0.9,66.06,330.3,0.45427781271815265,2.2713890635907634,150.04796154080583,2.08997506198345,153.3989228729248,0.18141400160731358,-3.3509613321189704
enhanced-00367,A0011;A0012;A0022;A0032;A0462,2,5,5,0,1.0,2.1164186376522727,0.47089534058693183,0.95,69.73,348.65000000000003,0.5035902790739294,2.517951395369647,175.5767507991255,2.08997506198345,153.3989228729248,0.427976333386197,22.177827926200706
enhanced-00368,A0011;A0012;A0022;A0032;A0462,2,5,5,0,1.0,2.1164186376522727,0.47089534058693183,1.0,73.4,367.0,0.5528329962152673,2.7641649810763362,202.8897096110031,2.08997506198345,153.3989228729248,0.6741899190928864,49.4907867380783
enhanced-00369,A0011;A0012;A0022;A0032;A0462,2,5,5,0,1.0,2.1164186376522727,0.47089534058693183,1.05,77.07000000000001,385.35,0.6010606121758499,3.0053030608792497,231.61870690196378,2.08997506198345,153.3989228729248,0.9153279988957999,78.21978402903898
enhanced-00370,A0011;A0012;A0022;A0032;A0462,2,5,5,0,1.0,2.1164186376522727,0.47089534058693183,1.1,80.74000000000001,403.70000000000005,0.647404263376891,3.237021316884455,261.35710112525095,2.08997506198345,153.3989228729248,1.1470462549010052,107.95817825232615
enhanced-00371,A0011;A0012;A0022;A0032;A0462,2,5,5,0,1.0,2.1164186376522727,0.47089534058693183,1.15,84.41,422.04999999999995,0.6911307998909603,3.4556539994548015,291.69175409397974,2.08997506198345,153.3989228729248,1.3656789374713516,138.29283122105494
enhanced-00372,A0011;A0012;A0032;A0036;A0462,2,5,5,0,1.0,2.095684490766006,0.4760788773084985,0.85,62.475,312.375,0.40189173294816205,2.0094586647408104,125.54093007968213,2.065028503187636,151.77959498429124,-0.055569838446825504,-26.23866490460911
enhanced-00373,A0011;A0012;A0032;A0036;A0462,2,5,5,0,1.0,2.095684490766006,0.4760788773084985,0.9,66.15,330.75,0.450275614853863,2.251378074269315,148.9286596129152,2.065028503187636,151.77959498429124,0.18634957108167916,-2.850935371376039
enhanced-00374,A0011;A0012;A0032;A0036;A0462,2,5,5,0,1.0,2.095684490766006,0.4760788773084985,0.95,69.825,349.125,0.49961868279027666,2.4980934139513833,174.42937262915532,2.065028503187636,151.77959498429124,0.4330649107637474,22.649777644864088
enhanced-00375,A0011;A0012;A0032;A0036;A0462,2,5,5,0,1.0,2.095684490766006,0.4760788773084985,1.0,73.5,367.5,0.548969179110235,2.744845895551175,201.74617332301136,2.065028503187636,151.77959498429124,0.6798173923635393,49.966578338720126
enhanced-00376,A0011;A0012;A0032;A0036;A0462,2,5,5,0,1.0,2.095684490766006,0.4760788773084985,1.05,77.175,385.875,0.5973747756705909,2.986873878352955,230.5119915618893,2.065028503187636,151.77959498429124,0.9218453751653191,78.73239657759805
enhanced-00377,A0011;A0012;A0032;A0036;A0462,2,5,5,0,1.0,2.095684490766006,0.4760788773084985,1.1,80.85000000000001,404.25000000000006,0.6439546993882279,3.21977349694114,260.31868722769116,2.065028503187636,151.77959498429124,1.154744993753504,108.53909224339992
enhanced-00378,A0011;A0012;A0032;A0036;A0462,2,5,5,0,1.0,2.095684490766006,0.4760788773084985,1.15,84.52499999999999,422.62499999999994,0.6879606419209434,3.439803209604717,290.74936629183867,2.065028503187636,151.77959498429124,1.3747747064170812,138.96977130754743
enhanced-00379,A0013;A0019,2,2,2,0,1.0,0.36923659707384454,0.6307634029261555,0.85,62.475,124.95,0.3969386438426717,0.7938772876853434,49.59748354814183,0.806383868705101,59.26921434982492,-0.012506581019757657,-9.67173080168309
enhanced-00380,A0013;A0019,2,2,2,0,1.0,0.36923659707384454,0.6307634029261555,0.9,66.15,132.3,0.44517004886775124,0.8903400977355025,58.89599746520349,0.806383868705101,59.26921434982492,0.08395622903040145,-0.3732168846214279
enhanced-00381,A0013;A0019,2,2,2,0,1.0,0.36923659707384454,0.6307634029261555,0.95,69.825,139.65,0.494456867575695,0.98891373515139,69.05090155694582,0.806383868705101,59.26921434982492,0.182529866446289,9.781687207120896
enhanced-00382,A0013;A0019,2,2,2,0,1.0,0.36923659707384454,0.6307634029261555,1.0,73.5,147.0,0.5438516581370659,1.0877033162741319,79.9461937461487,0.806383868705101,59.26921434982492,0.2813194475690308,20.676979396323773
enhanced-00383,A0013;A0019,2,2,2,0,1.0,0.36923659707384454,0.6307634029261555,1.05,77.175,154.35,0.592398688015806,1.184797376031612,91.43673749523965,0.806383868705101,59.26921434982492,0.3784135073265109,32.167523145414734
enhanced-00384,A0013;A0019,2,2,2,0,1.0,0.36923659707384454,0.6307634029261555,1.1,80.85000000000001,161.70000000000002,0.6392066036735279,1.2784132073470558,103.35970781400947,0.806383868705101,59.26921434982492,0.47202933864195473,44.09049346418455
enhanced-00385,A0013;A0019,2,2,2,0,1.0,0.36923659707384454,0.6307634029261555,1.15,84.52499999999999,169.04999999999998,0.6835109717516933,1.3670219435033866,115.54752977462374,0.806383868705101,59.26921434982492,0.5606380747982855,56.27831542479882
enhanced-00386,A0014;A0015,2,2,2,0,1.0,0.8930904649784058,0.10690953502159417,0.85,62.9,125.8,0.38199370046412334,0.7639874009282467,48.05480751838672,0.9187411370828046,67.98684414412753,-0.1547537361545579,-19.932036625740814
enhanced-00387,A0014;A0015,2,2,2,0,1.0,0.8930904649784058,0.10690953502159417,0.9,66.60000000000001,133.20000000000002,0.43003325240252466,0.8600665048050493,57.280429220016295,0.9187411370828046,67.98684414412753,-0.05867463227775527,-10.706414924111236
enhanced-00388,A0014;A0015,2,2,2,0,1.0,0.8930904649784058,0.10690953502159417,0.95,70.3,140.6,0.4794275118899182,0.9588550237798364,67.4075081717225,0.9187411370828046,67.98684414412753,0.040113886697031864,-0.5793359724050333
enhanced-00389,A0014;A0015,2,2,2,0,1.0,0.8930904649784058,0.10690953502159417,1.0,74.0,148.0,0.52922729539858,1.05845459079716,78.32563971898985,0.9187411370828046,67.98684414412753,0.1397134537143555,10.338795574862317
enhanced-00390,A0014;A0015,2,2,2,0,1.0,0.8930904649784058,0.10690953502159417,1.05,77.7,155.4,0.5784519368439757,1.1569038736879513,89.89143098555382,0.9187411370828046,67.98684414412753,0.23816273660514675,21.904586841426294
enhanced-00391,A0014;A0015,2,2,2,0,1.0,0.8930904649784058,0.10690953502159417,1.1,81.4,162.8,0.626165308650128,1.252330617300256,101.93971224824084,0.9187411370828046,67.98684414412753,0.3335894802174514,33.95286810411331
enhanced-00392,A0014;A0015,2,2,2,0,1.0,0.8930904649784058,0.10690953502159417,1.15,85.1,170.2,0.6715446851447535,1.343089370289507,114.29690541163704,0.9187411370828046,67.98684414412753,0.42434823320670245,46.31006126750951
enhanced-00393,A0015;A0020,2,2,2,0,1.0,0.22672231718962238,0.7732776828103776,0.85,62.9,125.8,0.4583651773517028,0.9167303547034056,57.66233931084421,0.8929031625022921,66.07483402516962,0.023827192201113512,-8.412494714325412
enhanced-00394,A0015;A0020,2,2,2,0,1.0,0.22672231718962238,0.7732776828103776,0.9,66.60000000000001,133.20000000000002,0.5081125955000794,1.0162251910001587,67.68059772061058,0.8929031625022921,66.07483402516962,0.12332202849786666,1.605763695440956
enhanced-00395,A0015;A0020,2,2,2,0,1.0,0.22672231718962238,0.7732776828103776,0.95,70.3,140.6,0.5576998717564003,1.1153997435128007,78.41260196894989,0.8929031625022921,66.07483402516962,0.22249658101050862,12.337767943780264
enhanced-00396,A0015;A0020,2,2,2,0,1.0,0.22672231718962238,0.7732776828103776,1.0,74.0,148.0,0.6061628850557795,1.212325770111559,89.71210698825537,0.8929031625022921,66.07483402516962,0.319422607609267,23.63727296308575
enhanced-00397,A0015;A0020,2,2,2,0,1.0,0.22672231718962238,0.7732776828103776,1.05,77.7,155.4,0.6526233160541618,1.3052466321083236,101.41766331481675,0.8929031625022921,66.07483402516962,0.4123434696060315,35.34282928964713
enhanced-00398,A0015;A0020,2,2,2,0,1.0,0.22672231718962238,0.7732776828103776,1.1,81.4,162.8,0.6963484647263167,1.3926969294526335,113.36553005744437,0.8929031625022921,66.07483402516962,0.4997937669503414,47.29069603227475
enhanced-00399,A0015;A0020,2,2,2,0,1.0,0.22672231718962238,0.7732776828103776,1.15,85.1,170.2,0.7367895642266685,1.473579128453337,125.40158383137897,0.8929031625022921,66.07483402516962,0.580675965951045,59.32674980620935
enhanced-00400,A0015;A0026,2,2,2,0,1.0,0.7294931466095855,0.27050685339041447,0.85,62.9,125.8,0.39380012174398926,0.7876002434879785,49.54005531539385,0.89884119910668,66.51424873389432,-0.11124095561870151,-16.97419341850047
enhanced-00401,A0015;A0026,2,2,2,0,1.0,0.7294931466095855,0.27050685339041447,0.9,66.60000000000001,133.20000000000002,0.44226190418555444,0.8845238083711089,58.90928563751586,0.89884119910668,66.51424873389432,-0.014317390735571145,-7.604963096378462
enhanced-00402,A0015;A0026,2,2,2,0,1.0,0.7294931466095855,0.27050685339041447,0.95,70.3,140.6,0.49184867443885233,0.9836973488777047,69.15392362610264,0.89884119910668,66.51424873389432,0.08485614977102462,2.639674892208319
enhanced-00403,A0015;A0026,2,2,2,0,1.0,0.7294931466095855,0.27050685339041447,1.0,74.0,148.0,0.5415963507105375,1.083192701421075,80.15625990515954,0.89884119910668,66.51424873389432,0.1843515023143949,13.642011171265224
enhanced-00404,A0015;A0026,2,2,2,0,1.0,0.7294931466095855,0.27050685339041447,1.05,77.7,155.4,0.590528333402304,1.181056666804608,91.76810301071805,0.89884119910668,66.51424873389432,0.28221546769792805,25.25385427682373
enhanced-00405,A0015;A0026,2,2,2,0,1.0,0.7294931466095855,0.27050685339041447,1.1,81.4,162.8,0.6377308659809785,1.275461731961957,103.8225849817033,0.89884119910668,66.51424873389432,0.37662053285527697,37.30833624780898
enhanced-00406,A0015;A0026,2,2,2,0,1.0,0.7294931466095855,0.27050685339041447,1.15,85.1,170.2,0.6824183646195293,1.3648367292390586,116.14760565824388,0.89884119910668,66.51424873389432,0.4659955301323786,49.633356924349556
enhanced-00407,A0015;A0020;A0026,2,3,3,0,1.0,0.7646626871562638,0.6176686564218681,0.85,62.9,188.7,0.4590248539525593,1.377074561857678,86.61798994084793,1.3303885411076992,98.44875204196975,0.04668602074997885,-11.83076210112182
enhanced-00408,A0015;A0020;A0026,2,3,3,0,1.0,0.7646626871562638,0.6176686564218681,0.9,66.60000000000001,199.8,0.5087766154756125,1.5263298464268376,101.65356777202737,1.3303885411076992,98.44875204196975,0.19594130531913834,3.204815730057618
enhanced-00409,A0015;A0020;A0026,2,3,3,0,1.0,0.7646626871562638,0.6176686564218681,0.95,70.3,210.89999999999998,0.5583551351102594,1.675065405330778,117.75709799475369,1.3303885411076992,98.44875204196975,0.34467686422307886,19.308345952783938
enhanced-00410,A0015;A0020;A0026,2,3,3,0,1.0,0.7646626871562638,0.6176686564218681,1.0,74.0,222.0,0.606796971321117,1.820390913963351,134.70892763328797,1.3303885411076992,98.44875204196975,0.49000237285565174,36.260175591318216
enhanced-00411,A0015;A0020;A0026,2,3,3,0,1.0,0.7646626871562638,0.6176686564218681,1.05,77.7,233.10000000000002,0.653225393036655,1.959676179109965,152.2668391168443,1.3303885411076992,98.44875204196975,0.6292876380022658,53.81808707487454
enhanced-00412,A0015;A0020;A0026,2,3,3,0,1.0,0.7646626871562638,0.6176686564218681,1.1,81.4,244.20000000000002,0.6969099526868234,2.0907298580604703,170.1854104461223,1.3303885411076992,98.44875204196975,0.7603413169527711,71.73665840415254
enhanced-00413,A0015;A0020;A0026,2,3,3,0,1.0,0.7646626871562638,0.6176686564218681,1.15,85.1,255.29999999999998,0.737304482469867,2.211913447409601,188.23383437455703,1.3303885411076992,98.44875204196975,0.8815249063019017,89.78508233258728
enhanced-00414,A0014;A0015;A0020,2,3,3,0,1.0,1.1198127821680282,0.4400936089159859,0.85,62.9,188.7,0.4385415983786253,1.315624795135876,82.75279961404658,1.3502884790838239,99.92134745220295,-0.03466368394794794,-17.16854783815637
enhanced-00415,A0014;A0015;A0020,2,3,3,0,1.0,1.1198127821680282,0.4400936089159859,0.9,66.60000000000001,199.8,0.488076269621229,1.464228808863687,97.51763867032156,1.3502884790838239,99.92134745220295,0.11394032977986313,-2.4037087818813916
enhanced-00416,A0014;A0015;A0020,2,3,3,0,1.0,1.1198127821680282,0.4400936089159859,0.95,70.3,210.89999999999998,0.5378462430064098,1.6135387290192296,113.43177265005181,1.3502884790838239,99.92134745220295,0.2632502499354057,13.51042519784886
enhanced-00417,A0014;A0015;A0020,2,3,3,0,1.0,1.1198127821680282,0.4400936089159859,1.0,74.0,222.0,0.5868731796174242,1.7606195388522727,130.2858458750682,1.3502884790838239,99.92134745220295,0.41033105976844886,30.36449842286524
enhanced-00418,A0014;A0015;A0020,2,3,3,0,1.0,1.1198127821680282,0.4400936089159859,1.05,77.7,233.10000000000002,0.6342360861814843,1.902708258544453,147.840431688904,1.3502884790838239,99.92134745220295,0.5524197794606291,47.91908423670105
enhanced-00419,A0014;A0015;A0020,2,3,3,0,1.0,1.1198127821680282,0.4400936089159859,1.1,81.4,244.20000000000002,0.679137783290373,2.037413349871119,165.8454466795091,1.3502884790838239,99.92134745220295,0.6871248707872952,65.92409922730616
enhanced-00420,A0014;A0015;A0020,2,3,3,0,1.0,1.1198127821680282,0.4400936089159859,1.15,85.1,255.29999999999998,0.7209525081947579,2.1628575245842736,184.05917534212168,1.3502884790838239,99.92134745220295,0.8125690455004497,84.13782788991873
enhanced-00421,A0016;A0124,2,2,2,0,1.0,0.4783721992792034,0.5216278007207966,0.85,62.9,125.8,0.36486396969023427,0.7297279393804685,45.89988738703147,0.7720534791185077,57.13195745476958,-0.04232553973803921,-11.232070067738107
enhanced-00422,A0016;A0124,2,2,2,0,1.0,0.4783721992792034,0.5216278007207966,0.9,66.60000000000001,133.20000000000002,0.4121860769380068,0.8243721538760136,54.903185448142516,0.7720534791185077,57.13195745476958,0.052318674757505845,-2.228772006627061
enhanced-00423,A0016;A0124,2,2,2,0,1.0,0.4783721992792034,0.5216278007207966,0.95,70.3,140.6,0.4611891047061241,0.9223782094122482,64.84318812168105,0.7720534791185077,57.13195745476958,0.1503247302937405,7.711230666911476
enhanced-00424,A0016;A0124,2,2,2,0,1.0,0.4783721992792034,0.5216278007207966,1.0,74.0,148.0,0.5109538838456806,1.0219077676913613,75.62117480916073,0.7720534791185077,57.13195745476958,0.24985428857285352,18.489217354391158
enhanced-00425,A0016;A0124,2,2,2,0,1.0,0.4783721992792034,0.5216278007207966,1.05,77.7,155.4,0.5605024807266964,1.1210049614533928,87.10208550492862,0.7720534791185077,57.13195745476958,0.34895148233488504,29.970128050159047
enhanced-00426,A0016;A0124,2,2,2,0,1.0,0.4783721992792034,0.5216278007207966,1.1,81.4,162.8,0.6088737745417662,1.2177475490835323,99.12465049539954,0.7720534791185077,57.13195745476958,0.4456940699650246,41.99269304062996
enhanced-00427,A0016;A0124,2,2,2,0,1.0,0.4783721992792034,0.5216278007207966,1.15,85.1,170.2,0.6551963174167452,1.3103926348334904,111.51441322433003,0.7720534791185077,57.13195745476958,0.5383391557149827,54.38245576956045
enhanced-00428,A0017;A0027,2,2,2,0,1.0,0.5723449810186053,0.4276550189813947,0.85,62.475,124.95,0.3794146895843927,0.7588293791687853,47.40786546356986,0.8247097900761028,60.616169570593556,-0.06588041090731744,-13.208304107023693
enhanced-00429,A0017;A0027,2,2,2,0,1.0,0.5723449810186053,0.4276550189813947,0.9,66.15,132.3,0.4270245380517492,0.8540490761034985,56.495346384246425,0.8247097900761028,60.616169570593556,0.02933928602739566,-4.120823186347131
enhanced-00430,A0017;A0027,2,2,2,0,1.0,0.5723449810186053,0.4276550189813947,0.95,69.825,139.65,0.4760260171588892,0.9520520343177784,66.47703329623889,0.8247097900761028,60.616169570593556,0.12734224424167562,5.860863725645331
enhanced-00431,A0017;A0027,2,2,2,0,1.0,0.5723449810186053,0.4276550189813947,1.0,73.5,147.0,0.5254934668303015,1.050986933660603,77.24753962405433,0.8247097900761028,60.616169570593556,0.22627714358450024,16.63137005346077
enhanced-00432,A0017;A0027,2,2,2,0,1.0,0.5723449810186053,0.4276550189813947,1.05,77.175,154.35,0.5744655603420614,1.1489311206841228,88.66875923879718,0.8247097900761028,60.616169570593556,0.32422133060802005,28.052589668203623
enhanced-00433,A0017;A0027,2,2,2,0,1.0,0.5723449810186053,0.4276550189813947,1.1,80.85000000000001,161.70000000000002,0.6220188702317373,1.2440377404634746,100.58045131647194,0.8247097900761028,60.616169570593556,0.4193279503873718,39.96428174587838
enhanced-00434,A0017;A0027,2,2,2,0,1.0,0.5723449810186053,0.4276550189813947,1.15,84.52499999999999,169.04999999999998,0.6673354126728313,1.3346708253456625,112.81305151234211,0.8247097900761028,60.616169570593556,0.5099610352695597,52.19688194174856
enhanced-00435,A0017;A0356,2,2,2,0,1.0,0.7938987384079806,0.20610126159201936,0.85,62.475,124.95,0.3645587114785125,0.729117422957025,45.55161099924014,0.8531204283610757,62.70435148453906,-0.12400300540405074,-17.15274048529892
enhanced-00436,A0017;A0356,2,2,2,0,1.0,0.7938987384079806,0.20610126159201936,0.9,66.15,132.3,0.4115406150005096,0.8230812300010192,54.44682336456742,0.8531204283610757,62.70435148453906,-0.03003919836005653,-8.257528119971639
enhanced-00437,A0017;A0356,2,2,2,0,1.0,0.7938987384079806,0.20610126159201936,0.95,69.825,139.65,0.46019235403422165,0.9203847080684433,64.26586224087906,0.8531204283610757,62.70435148453906,0.06726427970736759,1.5615107563399988
enhanced-00438,A0017;A0356,2,2,2,0,1.0,0.7938987384079806,0.20610126159201936,1.0,73.5,147.0,0.509614712392424,1.019229424784848,74.91336272168633,0.8531204283610757,62.70435148453906,0.1661089964237722,12.209011237147266
enhanced-00439,A0017;A0356,2,2,2,0,1.0,0.7938987384079806,0.20610126159201936,1.05,77.175,154.35,0.5588498364530754,1.1176996729061508,86.25847225653219,0.8531204283610757,62.70435148453906,0.2645792445450751,23.554120771993126
enhanced-00440,A0017;A0356,2,2,2,0,1.0,0.7938987384079806,0.20610126159201936,1.1,80.85000000000001,161.70000000000002,0.6069542443686755,1.213908488737351,98.14450131441484,0.8531204283610757,62.70435148453906,0.3607880603762753,35.44014982987578
enhanced-00441,A0017;A0356,2,2,2,0,1.0,0.7938987384079806,0.20610126159201936,1.15,84.52499999999999,169.04999999999998,0.6530695420765447,1.3061390841530893,110.40140608803986,0.8531204283610757,62.70435148453906,0.4530186557920136,47.6970546035008
enhanced-00442,A0011;A0017;A0027,2,3,3,0,1.0,1.1994669153183644,0.4002665423408178,0.85,62.475,187.425,0.3902632969800615,1.1707898909401846,73.14509843648803,1.2229886860337633,89.8896684234816,-0.05219879509357872,-16.744569986993568
enhanced-00443,A0011;A0017;A0027,2,3,3,0,1.0,1.1994669153183644,0.4002665423408178,0.9,66.15,198.45000000000002,0.4382730634943842,1.3148191904831528,86.97528945046055,1.2229886860337633,89.8896684234816,0.09183050444938945,-2.9143789730210443
enhanced-00444,A0011;A0017;A0027,2,3,3,0,1.0,1.1994669153183644,0.4002665423408178,0.95,69.825,209.47500000000002,0.48746717270017326,1.4624015181005197,102.1121860013688,1.2229886860337633,89.8896684234816,0.23941283206675634,12.222517577887203
enhanced-00445,A0011;A0017;A0027,2,3,3,0,1.0,1.1994669153183644,0.4002665423408178,1.0,73.5,220.5,0.5369052802779527,1.610715840833858,118.38761430128856,1.2229886860337633,89.8896684234816,0.3877271548000947,28.49794587780697
enhanced-00446,A0011;A0017;A0027,2,3,3,0,1.0,1.1994669153183644,0.4002665423408178,1.05,77.175,231.52499999999998,0.5856283200698625,1.7568849602095877,135.58759680417492,1.2229886860337633,89.8896684234816,0.5338962741758244,45.69792838069333
enhanced-00447,A0011;A0017;A0027,2,3,3,0,1.0,1.1994669153183644,0.4002665423408178,1.1,80.85000000000001,242.55,0.6327317075340737,1.8981951226022211,153.46907566238957,1.2229886860337633,89.8896684234816,0.6752064365684578,63.579407238907976
enhanced-00448,A0011;A0017;A0027,2,3,3,0,1.0,1.1994669153183644,0.4002665423408178,1.15,84.52499999999999,253.575,0.677429934407893,2.032289803223679,171.77929561748147,1.2229886860337633,89.8896684234816,0.8093011171899158,81.88962719399987
enhanced-00449,A0017;A0027;A0356,2,3,3,0,1.0,1.2002819209062725,0.39985903954686375,0.85,62.475,187.425,0.4026409526985444,1.2079228580956332,75.46498055952469,1.2609273686106877,92.67816159288554,-0.053004510515054504,-17.213181033360854
enhanced-00450,A0017;A0027;A0356,2,3,3,0,1.0,1.2002819209062725,0.39985903954686375,0.9,66.15,198.45000000000002,0.45104701244780104,1.3531410373434032,89.51027962026612,1.2609273686106877,92.67816159288554,0.09221366873271553,-3.1678819726194263
enhanced-00451,A0017;A0027;A0356,2,3,3,0,1.0,1.2002819209062725,0.39985903954686375,0.95,69.825,209.47500000000002,0.500397665517785,1.501192996553355,104.82080098433802,1.2609273686106877,92.67816159288554,0.24026562794266737,12.142639391452477
enhanced-00452,A0017;A0027;A0356,2,3,3,0,1.0,1.2002819209062725,0.39985903954686375,1.0,73.5,220.5,0.5497405717256701,1.6492217151770103,121.21779606551027,1.2609273686106877,92.67816159288554,0.38829434656632267,28.539634472624726
enhanced-00453,A0017;A0027;A0356,2,3,3,0,1.0,1.2002819209062725,0.39985903954686375,1.05,77.175,231.52499999999998,0.5981239858435522,1.7943719575306565,138.48065582242842,1.2609273686106877,92.67816159288554,0.5334445889199688,45.80249422954287
enhanced-00454,A0017;A0027;A0356,2,3,3,0,1.0,1.2002819209062725,0.39985903954686375,1.1,80.85000000000001,242.55,0.6446687900776442,1.9340063702329326,156.36441503333262,1.2609273686106877,92.67816159288554,0.673079001622245,63.686253440447075
enhanced-00455,A0017;A0027;A0356,2,3,3,0,1.0,1.2002819209062725,0.39985903954686375,1.15,84.52499999999999,253.575,0.6886291493612529,2.0658874480837586,174.6191365492797,1.2609273686106877,92.67816159288554,0.8049600794730709,81.94097495639414
enhanced-00456,A0020;A0026,2,2,2,0,1.0,0.5379403699666415,0.4620596300333585,0.85,62.9,125.8,0.4045987140261752,0.8091974280523504,50.89851822449284,0.8690327206064266,64.30842132487555,-0.05983529255407616,-13.409903100382714
