candidate_id,task_ids,region,task_count,route_length_km,compactness,price_multiplier,average_reward,total_reward,bundle_probability,expected_completions,expected_payout,baseline_completions,baseline_expected_payout,completion_gain,payout_change
candidate-00123,A0012;A0022;A0462,2,3,1.2989120108999181,0.3505439945500409,1.0,73.33333333333333,220.0,0.545297254328965,1.635891762986895,119.9653959523723,1.2747683376317613,93.48122863307572,0.36112342535513364,26.48416731929659
candidate-00124,A0012;A0022;A0462,2,3,1.2989120108999181,0.3505439945500409,1.05,77.0,231.0,0.5936970257928382,1.7810910773785147,137.14401295814562,1.2747683376317613,93.48122863307572,0.5063227397467533,43.66278432506991
candidate-00125,A0012;A0022;A0462,2,3,1.2989120108999181,0.3505439945500409,1.1,80.66666666666667,242.0,0.6403429259789551,1.9210287779368653,154.96298808690713,1.2747683376317613,93.48122863307572,0.646260440305104,61.481759453831415
candidate-00126,A0012;A0023;A0032,2,3,1.651401939544428,0.17429903022778603,0.9,66.15,198.45000000000002,0.4154302072180666,1.2462906216541998,82.44212462242533,1.2784446127369296,93.96567903616432,-0.03215399108272976,-11.523554413738992
candidate-00127,A0012;A0023;A0032,2,3,1.651401939544428,0.17429903022778603,0.95,69.825,209.47500000000002,0.4641790588624856,1.3925371765874568,97.23390835521919,1.2784446127369296,93.96567903616432,0.11409256385052724,3.2682293190548677
candidate-00128,A0012;A0023;A0032,2,3,1.651401939544428,0.17429903022778603,1.0,73.5,220.5,0.5136221863991207,1.540866559197362,113.25369210100612,1.2784446127369296,93.96567903616432,0.2624219464604325,19.288013064841806
candidate-00129,A0012;A0023;A0032,2,3,1.651401939544428,0.17429903022778603,1.05,77.175,231.52499999999998,0.5628001370632507,1.6884004111897521,130.3023017335691,1.2784446127369296,93.96567903616432,0.4099557984528226,36.33662269740478
candidate-00130,A0012;A0023;A0032,2,3,1.651401939544428,0.17429903022778603,1.1,80.85000000000001,242.55,0.6107738015651325,1.8323214046953975,148.1431855696229,1.2784446127369296,93.96567903616432,0.553876791958468,54.17750653345857
candidate-00131,A0012;A0023;A0462,2,3,1.651401939544428,0.17429903022778603,0.9,66.15,198.45000000000002,0.4154302072180666,1.2462906216541998,82.44212462242533,1.2784446127369296,93.96567903616432,-0.03215399108272976,-11.523554413738992
candidate-00132,A0012;A0023;A0462,2,3,1.651401939544428,0.17429903022778603,0.95,69.825,209.47500000000002,0.4641790588624856,1.3925371765874568,97.23390835521919,1.2784446127369296,93.96567903616432,0.11409256385052724,3.2682293190548677
candidate-00133,A0012;A0023;A0462,2,3,1.651401939544428,0.17429903022778603,1.0,73.5,220.5,0.5136221863991207,1.540866559197362,113.25369210100612,1.2784446127369296,93.96567903616432,0.2624219464604325,19.288013064841806
candidate-00134,A0012;A0023;A0462,2,3,1.651401939544428,0.17429903022778603,1.05,77.175,231.52499999999998,0.5628001370632507,1.6884004111897521,130.3023017335691,1.2784446127369296,93.96567903616432,0.4099557984528226,36.33662269740478
candidate-00135,A0012;A0023;A0462,2,3,1.651401939544428,0.17429903022778603,1.1,80.85000000000001,242.55,0.6107738015651325,1.8323214046953975,148.1431855696229,1.2784446127369296,93.96567903616432,0.553876791958468,54.17750653345857
candidate-00136,A0012;A0032;A0036,2,3,1.617747672099576,0.19112616395021198,0.9,66.15,198.45000000000002,0.4089818555484524,1.2269455666453573,81.16244923359038,1.2498217788359474,91.86190074444212,-0.022876212190590106,-10.699451510851745
candidate-00137,A0012;A0032;A0036,2,3,1.617747672099576,0.19112616395021198,0.95,69.825,209.47500000000002,0.4575663100397801,1.3726989301193404,95.84870279558295,1.2498217788359474,91.86190074444212,0.12287715128339305,3.9868020511408275
candidate-00138,A0012;A0032;A0036,2,3,1.617747672099576,0.19112616395021198,1.0,73.5,220.5,0.5069715130695336,1.5209145392086008,111.78721863183216,1.2498217788359474,91.86190074444212,0.2710927603726534,19.925317887390037
candidate-00139,A0012;A0032;A0036,2,3,1.617747672099576,0.19112616395021198,1.05,77.175,231.52499999999998,0.5562409311630349,1.6687227934891045,128.78368158752164,1.2498217788359474,91.86190074444212,0.4189010146531571,36.92178084307952
candidate-00140,A0012;A0032;A0036,2,3,1.617747672099576,0.19112616395021198,1.1,80.85000000000001,242.55,0.6044284561178548,1.8132853683535644,146.60412203138569,1.2498217788359474,91.86190074444212,0.563463589517617,54.74222128694356
candidate-00141,A0012;A0036;A0462,2,3,1.617747672099576,0.19112616395021198,0.9,66.15,198.45000000000002,0.4089818555484524,1.2269455666453573,81.16244923359038,1.2498217788359474,91.86190074444212,-0.022876212190590106,-10.699451510851745
candidate-00142,A0012;A0036;A0462,2,3,1.617747672099576,0.19112616395021198,0.95,69.825,209.47500000000002,0.4575663100397801,1.3726989301193404,95.84870279558295,1.2498217788359474,91.86190074444212,0.12287715128339305,3.9868020511408275
candidate-00143,A0012;A0036;A0462,2,3,1.617747672099576,0.19112616395021198,1.0,73.5,220.5,0.5069715130695336,1.5209145392086008,111.78721863183216,1.2498217788359474,91.86190074444212,0.2710927603726534,19.925317887390037
candidate-00144,A0012;A0036;A0462,2,3,1.617747672099576,0.19112616395021198,1.05,77.175,231.52499999999998,0.5562409311630349,1.6687227934891045,128.78368158752164,1.2498217788359474,91.86190074444212,0.4189010146531571,36.92178084307952
candidate-00145,A0012;A0036;A0462,2,3,1.617747672099576,0.19112616395021198,1.1,80.85000000000001,242.55,0.6044284561178548,1.8132853683535644,146.60412203138569,1.2498217788359474,91.86190074444212,0.563463589517617,54.74222128694356
candidate-00146,A0012;A0032;A0462,2,3,0.9469734584725891,0.5265132707637055,0.9,66.15,198.45000000000002,0.47414944238439355,1.4224483271531807,94.0949568411829,1.263207800308292,92.84577332265947,0.15924052684488865,1.249183518523438
candidate-00147,A0012;A0032;A0462,2,3,0.9469734584725891,0.5265132707637055,0.95,69.825,209.47500000000002,0.5236167591067407,1.570850277320222,109.6846206138845,1.263207800308292,92.84577332265947,0.3076424770119299,16.838847291225036
candidate-00148,A0012;A0032;A0462,2,3,0.9469734584725891,0.5265132707637055,1.0,73.5,220.5,0.5726250174648924,1.717875052394677,126.26381635100877,1.263207800308292,92.84577332265947,0.45466725208638503,33.4180430283493
candidate-00149,A0012;A0032;A0462,2,3,0.9469734584725891,0.5265132707637055,1.05,77.175,231.52499999999998,0.6202480420396296,1.8607441261188886,143.60292793322523,1.263207800308292,92.84577332265947,0.5975363258105966,50.75715461056576
candidate-00150,A0012;A0032;A0462,2,3,0.9469734584725891,0.5265132707637055,1.1,80.85000000000001,242.55,0.6656627754777228,1.9969883264331685,161.45650619212168,1.263207800308292,92.84577332265947,0.7337805261248764,68.61073286946221
candidate-00151,A0012;A0022;A0023;A0032,2,4,1.9225922216526956,0.35913592611576817,0.9,66.03750000000001,264.15000000000003,0.4469218033964163,1.7876872135856652,118.05439436716338,1.7069329784544267,125.24532973354161,0.08075423513123847,-7.190935366378227
candidate-00152,A0012;A0022;A0023;A0032,2,4,1.9225922216526956,0.35913592611576817,0.95,69.70625,278.825,0.4961449141125365,1.984579656450146,138.33760567742797,1.7069329784544267,125.24532973354161,0.2776466779957192,13.092275943886364
candidate-00153,A0012;A0022;A0023;A0032,2,4,1.9225922216526956,0.35913592611576817,1.0,73.375,293.5,0.5454428672460938,2.1817714689843752,160.08748153672855,1.7069329784544267,125.24532973354161,0.47483849052994853,34.84215180318694
candidate-00154,A0012;A0022;A0023;A0032,2,4,1.9225922216526956,0.35913592611576817,1.05,77.04375,308.175,0.5938657608414117,2.375463043365647,183.01458084730206,1.7069329784544267,125.24532973354161,0.6685300649112202,57.76925111376045
candidate-00155,A0012;A0022;A0023;A0032,2,4,1.9225922216526956,0.35913592611576817,1.1,80.7125,322.85,0.6405298683898049,2.5621194735592194,206.7950680096485,1.7069329784544267,125.24532973354161,0.8551864951047927,81.5497382761069
candidate-00156,A0012;A0022;A0023;A0462,2,4,1.9225922216526956,0.35913592611576817,0.9,66.03750000000001,264.15000000000003,0.4469218033964163,1.7876872135856652,118.05439436716338,1.7069329784544267,125.24532973354161,0.08075423513123847,-7.190935366378227
candidate-00157,A0012;A0022;A0023;A0462,2,4,1.9225922216526956,0.35913592611576817,0.95,69.70625,278.825,0.4961449141125365,1.984579656450146,138.33760567742797,1.7069329784544267,125.24532973354161,0.2776466779957192,13.092275943886364
candidate-00158,A0012;A0022;A0023;A0462,2,4,1.9225922216526956,0.35913592611576817,1.0,73.375,293.5,0.5454428672460938,2.1817714689843752,160.08748153672855,1.7069329784544267,125.24532973354161,0.47483849052994853,34.84215180318694
candidate-00159,A0012;A0022;A0023;A0462,2,4,1.9225922216526956,0.35913592611576817,1.05,77.04375,308.175,0.5938657608414117,2.375463043365647,183.01458084730206,1.7069329784544267,125.24532973354161,0.6685300649112202,57.76925111376045
candidate-00160,A0012;A0022;A0023;A0462,2,4,1.9225922216526956,0.35913592611576817,1.1,80.7125,322.85,0.6405298683898049,2.5621194735592194,206.7950680096485,1.7069329784544267,125.24532973354161,0.8551864951047927,81.5497382761069
candidate-00161,A0011;A0012;A0022;A0036,2,4,1.5969510752751663,0.4676829749082779,0.9,66.03750000000001,264.15000000000003,0.45770438672879954,1.8308175469151982,120.90261375441241,1.659661212117077,121.77085490774641,0.1711563347981211,-0.8682411533339973
candidate-00162,A0011;A0012;A0022;A0036,2,4,1.5969510752751663,0.4676829749082779,0.95,69.70625,278.825,0.5070263802011222,2.028105520804489,141.3716304595779,1.659661212117077,121.77085490774641,0.36844430868741185,19.600775551831475
candidate-00163,A0011;A0012;A0022;A0036,2,4,1.5969510752751663,0.4676829749082779,1.0,73.375,293.5,0.5562119825766165,2.224847930306466,163.24821688623695,1.659661212117077,121.77085490774641,0.565186718189389,41.477361978490535
candidate-00164,A0011;A0012;A0022;A0036,2,4,1.5969510752751663,0.4676829749082779,1.05,77.04375,308.175,0.6043198861200237,2.417279544480095,186.2362809050383,1.659661212117077,121.77085490774641,0.7576183323630179,64.4654259972919
candidate-00165,A0011;A0012;A0022;A0036,2,4,1.5969510752751663,0.4676829749082779,1.1,80.7125,322.85,0.6504897570449905,2.601959028179962,210.01061806197518,1.659661212117077,121.77085490774641,0.9422978160628848,88.23976315422877
candidate-00166,A0012;A0022;A0032;A0036,2,4,1.9696862245269051,0.34343792515769833,0.9,66.03750000000001,264.15000000000003,0.43637551024734517,1.7455020409893807,115.26859103183624,1.6783101445534447,123.14155144181944,0.06719189643593593,-7.872960409983207
candidate-00167,A0012;A0022;A0032;A0036,2,4,1.9696862245269051,0.34343792515769833,0.95,69.70625,278.825,0.4854566053151121,1.9418264212604484,135.35743797698612,1.6783101445534447,123.14155144181944,0.2635162767070036,12.215886535166675
candidate-00168,A0012;A0022;A0032;A0036,2,4,1.9696862245269051,0.34343792515769833,1.0,73.375,293.5,0.5348198250677227,2.139279300270891,156.96961865737663,1.6783101445534447,123.14155144181944,0.46096915571744623,33.82806721555718
candidate-00169,A0012;A0022;A0032;A0036,2,4,1.9696862245269051,0.34343792515769833,1.05,77.04375,308.175,0.5835102617813508,2.334041047125403,179.8232749244678,1.6783101445534447,123.14155144181944,0.6557309025719584,56.68172348264835
candidate-00170,A0012;A0022;A0032;A0036,2,4,1.9696862245269051,0.34343792515769833,1.1,80.7125,322.85,0.6306241418507105,2.522496567402842,203.5970041965019,1.6783101445534447,123.14155144181944,0.8441864228493972,80.45545275468245
candidate-00171,A0012;A0022;A0036;A0462,2,4,1.9696862245269051,0.34343792515769833,0.9,66.03750000000001,264.15000000000003,0.43637551024734517,1.7455020409893807,115.26859103183624,1.6783101445534447,123.14155144181944,0.06719189643593593,-7.872960409983207
candidate-00172,A0012;A0022;A0036;A0462,2,4,1.9696862245269051,0.34343792515769833,0.95,69.70625,278.825,0.4854566053151121,1.9418264212604484,135.35743797698612,1.6783101445534447,123.14155144181944,0.2635162767070036,12.215886535166675
candidate-00173,A0012;A0022;A0036;A0462,2,4,1.9696862245269051,0.34343792515769833,1.0,73.375,293.5,0.5348198250677227,2.139279300270891,156.96961865737663,1.6783101445534447,123.14155144181944,0.46096915571744623,33.82806721555718
candidate-00174,A0012;A0022;A0036;A0462,2,4,1.9696862245269051,0.34343792515769833,1.05,77.04375,308.175,0.5835102617813508,2.334041047125403,179.8232749244678,1.6783101445534447,123.14155144181944,0.6557309025719584,56.68172348264835
candidate-00175,A0012;A0022;A0036;A0462,2,4,1.9696862245269051,0.34343792515769833,1.1,80.7125,322.85,0.6306241418507105,2.522496567402842,203.5970041965019,1.6783101445534447,123.14155144181944,0.8441864228493972,80.45545275468245
candidate-00176,A0012;A0022;A0032;A0462,2,4,1.2989120108999181,0.5670293297000273,0.9,66.03750000000001,264.15000000000003,0.48700302901947407,1.9480121160778963,128.6418501154941,1.6916961660257894,124.12542402003677,0.25631595005210683,4.516426095457319
candidate-00177,A0012;A0022;A0032;A0462,2,4,1.2989120108999181,0.5670293297000273,0.95,69.70625,278.825,0.5363595816500871,2.1454383266003485,149.55046035358555,1.6916961660257894,124.12542402003677,0.4537421605745591,25.425036333548775
candidate-00178,A0012;A0022;A0032;A0462,2,4,1.2989120108999181,0.5670293297000273,1.0,73.375,293.5,0.5850139068138452,2.340055627255381,171.70158164986358,1.6916961660257894,124.12542402003677,0.6483594612295915,47.57615762982681
candidate-00179,A0012;A0022;A0032;A0462,2,4,1.2989120108999181,0.5670293297000273,1.05,77.04375,308.175,0.6320649463000724,2.5282597852002895,194.78661482602482,1.6916961660257894,124.12542402003677,0.8365636191745001,70.66119080598804
candidate-00180,A0012;A0022;A0032;A0462,2,4,1.2989120108999181,0.5670293297000273,1.1,80.7125,322.85,0.6767291971561697,2.706916788624679,218.48202130186942,1.6916961660257894,124.12542402003677,1.0152206225988896,94.35659728183265
candidate-00181,A0012;A0023;A0032;A0462,2,4,1.651401939544428,0.449532686818524,0.9,66.15,264.6,0.4628694240073273,1.8514776960293091,122.47524959233881,1.6953724411309576,124.60987442312538,0.15610525489835148,-2.1346248307865636
candidate-00182,A0012;A0023;A0032;A0462,2,4,1.651401939544428,0.449532686818524,0.95,69.825,279.3,0.5123064296346206,2.0492257185384823,143.08718579694954,1.6953724411309576,124.60987442312538,0.3538532774075247,18.477311373824165
candidate-00183,A0012;A0023;A0032;A0462,2,4,1.651401939544428,0.449532686818524,1.0,73.5,294.0,0.5615038392271975,2.24601535690879,165.08212873279606,1.6953724411309576,124.60987442312538,0.5506429157778323,40.47225430967069
candidate-00184,A0012;A0023;A0032;A0462,2,4,1.651401939544428,0.449532686818524,1.05,77.175,308.7,0.6095210561369923,2.438084224547969,188.1591500294895,1.6953724411309576,124.60987442312538,0.7427117834170114,63.54927560636412
candidate-00185,A0012;A0023;A0032;A0462,2,4,1.651401939544428,0.449532686818524,1.1,80.85000000000001,323.40000000000003,0.6555061260423422,2.6220245041693686,211.99068116209347,1.6953724411309576,124.60987442312538,0.926652063038411,87.38080673896809
candidate-00186,A0012;A0032;A0036;A0462,2,4,1.617747672099576,0.460750775966808,0.9,66.15,264.6,0.45792799250970995,1.8317119700388398,121.16774681806926,1.6667496072299754,122.50609613140318,0.16496236280886434,-1.3383493133339215
candidate-00187,A0012;A0032;A0036;A0462,2,4,1.617747672099576,0.460750775966808,0.95,69.825,279.3,0.5073357224008603,2.0293428896034413,141.69886726656028,1.6667496072299754,122.50609613140318,0.3625932823734659,19.192771135157102
candidate-00188,A0012;A0032;A0036;A0462,2,4,1.617747672099576,0.460750775966808,1.0,73.5,294.0,0.5566005765596991,2.2264023062387963,163.64056950855152,1.6667496072299754,122.50609613140318,0.5596526990088209,41.13447337714834
candidate-00189,A0012;A0032;A0036;A0462,2,4,1.617747672099576,0.460750775966808,1.05,77.175,308.7,0.6047767964606912,2.4191071858427646,186.69459706741534,1.6667496072299754,122.50609613140318,0.7523575786127892,64.18850093601216
candidate-00190,A0012;A0032;A0036;A0462,2,4,1.617747672099576,0.460750775966808,1.1,80.85000000000001,323.40000000000003,0.6510006710928612,2.6040026843714448,210.53361703143133,1.6667496072299754,122.50609613140318,0.9372530771414693,88.02752090002815
candidate-00191,A0012;A0022;A0023;A0032;A0462,2,5,1.9225922216526956,0.5193519445868261,0.9,66.06,330.3,0.47266628017592205,2.36333140087961,156.12167234210705,2.123860806848455,155.88952512050267,0.23947059403115523,0.23214722160437873
candidate-00192,A0012;A0022;A0023;A0032;A0462,2,5,1.9225922216526956,0.5193519445868261,0.95,69.73,348.65000000000003,0.5220652766210901,2.6103263831054506,182.0180586939431,2.123860806848455,155.88952512050267,0.4864655762569958,26.12853357344042
candidate-00193,A0012;A0022;A0023;A0032;A0462,2,5,1.9225922216526956,0.5193519445868261,1.0,73.4,367.0,0.5710364105260651,2.8551820526303255,209.5703626630659,2.123860806848455,155.88952512050267,0.7313212457818707,53.68083754256324
candidate-00194,A0012;A0022;A0023;A0032;A0462,2,5,1.9225922216526956,0.5193519445868261,1.05,77.07000000000001,385.35,0.6186550244718209,3.0932751223591044,238.3987136802162,2.123860806848455,155.88952512050267,0.9694143155106496,82.50918855971352
candidate-00195,A0012;A0022;A0023;A0032;A0462,2,5,1.9225922216526956,0.5193519445868261,1.1,80.74000000000001,403.70000000000005,0.6640970133001327,3.3204850665006633,268.0959642692636,2.123860806848455,155.88952512050267,1.1966242596522085,112.20643914876095
candidate-00196,A0012;A0022;A0032;A0036;A0462,2,5,1.9696862245269051,0.5075784438682738,0.9,66.06,330.3,0.46401988568835656,2.320099428441783,153.26576824286417,2.095237972947473,153.7857468287805,0.22486145549431003,-0.5199785859163342
candidate-00197,A0012;A0022;A0032;A0036;A0462,2,5,1.9696862245269051,0.5075784438682738,0.95,69.73,348.65000000000003,0.5133949965417848,2.566974982708924,178.9951655442933,2.095237972947473,153.7857468287805,0.4717370097614513,25.209418715512783
candidate-00198,A0012;A0022;A0032;A0036;A0462,2,5,1.9696862245269051,0.5075784438682738,1.0,73.4,367.0,0.562510051253246,2.8125502562662303,206.4411888099413,2.095237972947473,153.7857468287805,0.7173122833187575,52.655441981160806
candidate-00199,A0012;A0022;A0032;A0036;A0462,2,5,1.9696862245269051,0.5075784438682738,1.05,77.07000000000001,385.35,0.610429446664915,3.0521472333245754,235.22898727232504,2.095237972947473,153.7857468287805,0.9569092603771026,81.44324044354454
candidate-00200,A0012;A0022;A0032;A0036;A0462,2,5,1.9696862245269051,0.5075784438682738,1.1,80.74000000000001,403.70000000000005,0.6563070777626997,3.2815353888134986,264.95116729280187,2.095237972947473,153.7857468287805,1.1862974158660258,111.16542046402137
candidate-00201,A0013;A0019,2,2,0.36976110587087585,0.6302388941291241,0.9,66.15,132.3,0.4450987972993928,0.8901975945987856,58.88657088270967,0.806383868705101,59.26921434982492,0.08381372589368452,-0.3826434671152512
candidate-00202,A0013;A0019,2,2,0.36976110587087585,0.6302388941291241,0.95,69.825,139.65,0.49438475659583775,0.9887695131916755,69.04083125860875,0.806383868705101,59.26921434982492,0.18238564448657446,9.771616908783827
candidate-00203,A0013;A0019,2,2,0.36976110587087585,0.6302388941291241,1.0,73.5,147.0,0.5437800920101112,1.0875601840202225,79.93567352548635,0.806383868705101,59.26921434982492,0.28117631531512144,20.66645917566143
candidate-00204,A0013;A0019,2,2,0.36976110587087585,0.6302388941291241,1.05,77.175,154.35,0.5923290291016098,1.1846580582032196,91.42598564183346,0.806383868705101,59.26921434982492,0.37827418949811853,32.15677129200854
candidate-00205,A0013;A0019,2,2,0.36976110587087585,0.6302388941291241,1.1,80.85000000000001,161.70000000000002,0.6391400713429196,1.2782801426858392,103.34894953615012,0.806383868705101,59.26921434982492,0.4718962739807382,44.079735186325195
candidate-00206,A0015;A0020,2,2,0.22678929773463202,0.773210702265368,0.9,66.60000000000001,133.20000000000002,0.5081033880969391,1.0162067761938782,67.6793712945123,0.8929031625022921,66.07483402516962,0.12330361369158616,1.6045372693426714
candidate-00207,A0015;A0020,2,2,0.22678929773463202,0.773210702265368,0.95,70.3,140.6,0.5576907845603137,1.1153815691206275,78.4113243091801,0.8929031625022921,66.07483402516962,0.2224784066183354,12.33649028401048
candidate-00208,A0015;A0020,2,2,0.22678929773463202,0.773210702265368,1.0,74.0,148.0,0.6061540903959166,1.2123081807918332,89.71080537859567,0.8929031625022921,66.07483402516962,0.31940501828954115,23.635971353426044
candidate-00209,A0015;A0020,2,2,0.22678929773463202,0.773210702265368,1.05,77.7,155.4,0.6526149643123687,1.3052299286247373,101.4163654541421,0.8929031625022921,66.07483402516962,0.41232676612244523,35.34153142897247
candidate-00210,A0015;A0020,2,2,0.22678929773463202,0.773210702265368,1.1,81.4,162.8,0.6963406751002276,1.3926813502004551,113.36426190631705,0.8929031625022921,66.07483402516962,0.49977818769816307,47.28942788114743
candidate-00211,A0015;A0026,2,2,0.7295071593514735,0.2704928406485265,0.9,66.60000000000001,133.20000000000002,0.4422600031271488,0.8845200062542976,58.90903241653623,0.89884119910668,66.51424873389432,-0.014321192852382425,-7.605216317358092
candidate-00212,A0015;A0026,2,2,0.7295071593514735,0.2704928406485265,0.95,70.3,140.6,0.491846748199049,0.983693496398098,69.15365279678629,0.89884119910668,66.51424873389432,0.08485229729141797,2.6394040628919697
candidate-00213,A0015;A0026,2,2,0.7295071593514735,0.2704928406485265,1.0,74.0,148.0,0.5415944372930144,1.0831888745860287,80.15597671936612,0.89884119910668,66.51424873389432,0.18434767547934872,13.641727985471803
candidate-00214,A0015;A0026,2,2,0.7295071593514735,0.2704928406485265,1.05,77.7,155.4,0.5905264698108472,1.1810529396216944,91.76781340860566,0.89884119910668,66.51424873389432,0.2822117405150144,25.253564674711342
candidate-00215,A0015;A0026,2,2,0.7295071593514735,0.2704928406485265,1.1,81.4,162.8,0.637729085427414,1.275458170854828,103.82229510758302,0.89884119910668,66.51424873389432,0.376616971748148,37.3080463736887
candidate-00216,A0015;A0020;A0026,2,3,0.7648232221388522,0.6175883889305739,0.9,66.60000000000001,199.8,0.5087655820918939,1.5262967462756818,101.65136330196042,1.3303885411076992,98.44875204196975,0.19590820516798257,3.202611259990661
candidate-00217,A0015;A0020;A0026,2,3,0.7648232221388522,0.6175883889305739,0.95,70.3,210.89999999999998,0.5583442486373129,1.6750327459119387,117.75480203760928,1.3303885411076992,98.44875204196975,0.3446442048042395,19.306049995639526
candidate-00218,A0015;A0020;A0026,2,3,0.7648232221388522,0.6175883889305739,1.0,74.0,222.0,0.6067864380154925,1.8203593140464776,134.70658923943932,1.3303885411076992,98.44875204196975,0.48997077293877833,36.25783719746957
candidate-00219,A0015;A0020;A0026,2,3,0.7648232221388522,0.6175883889305739,1.05,77.7,233.10000000000002,0.6532153926759752,1.9596461780279255,152.26450803276984,1.3303885411076992,98.44875204196975,0.6292576369202263,53.815755990800085
candidate-00220,A0015;A0020;A0026,2,3,0.7648232221388522,0.6175883889305739,1.1,81.4,244.20000000000002,0.6969006275653751,2.0907018826961252,170.1831332514646,1.3303885411076992,98.44875204196975,0.760313341588426,71.73438120949484
candidate-00221,A0014;A0015;A0020,2,3,1.120528692234515,0.4397356538827425,0.9,66.60000000000001,199.8,0.48800919143690963,1.464027574310729,97.50423644909455,1.3502884790838239,99.92134745220295,0.11373909522690506,-2.4171110031084027
candidate-00222,A0014;A0015;A0020,2,3,1.120528692234515,0.4397356538827425,0.95,70.3,210.89999999999998,0.5377795102945205,1.6133385308835617,113.41769872111436,1.3502884790838239,99.92134745220295,0.26305005179973784,13.496351268911411
candidate-00223,A0014;A0015;A0020,2,3,1.120528692234515,0.4397356538827425,1.0,74.0,222.0,0.5868080876323485,1.7604242628970455,130.27139545438138,1.3502884790838239,99.92134745220295,0.4101357838132216,30.350048002178426
candidate-00224,A0014;A0015;A0020,2,3,1.120528692234515,0.4397356538827425,1.05,77.7,233.10000000000002,0.6341738049501945,1.9025214148505833,147.82591393389035,1.3502884790838239,99.92134745220295,0.5522329357667595,47.9045664816874
candidate-00225,A0014;A0015;A0020,2,3,1.120528692234515,0.4397356538827425,1.1,81.4,244.20000000000002,0.6790792790838719,2.037237837251616,165.83115995228152,1.3502884790838239,99.92134745220295,0.6869493581677919,65.90981250007857
candidate-00226,A0016;A0124,2,2,0.479334865310452,0.520665134689548,0.9,66.60000000000001,133.20000000000002,0.41205779919163227,0.8241155983832645,54.886098852325425,0.7720534791185077,57.13195745476958,0.05206211926475679,-2.2458586024441516
candidate-00227,A0016;A0124,2,2,0.479334865310452,0.520665134689548,0.95,70.3,140.6,0.4610575383609517,0.9221150767219034,64.8246898935498,0.7720534791185077,57.13195745476958,0.15006159760339566,7.692732438780226
candidate-00228,A0016;A0124,2,2,0.479334865310452,0.520665134689548,1.0,74.0,148.0,0.5108215800315281,1.0216431600630562,75.60159384466616,0.7720534791185077,57.13195745476958,0.24958968094454848,18.46963638989658
candidate-00229,A0016;A0124,2,2,0.479334865310452,0.520665134689548,1.05,77.7,155.4,0.5603720481101845,1.120744096220369,87.08181627632267,0.7720534791185077,57.13195745476958,0.3486906171018612,29.949858821553093
candidate-00230,A0016;A0124,2,2,0.479334865310452,0.520665134689548,1.1,81.4,162.8,0.6087476767248534,1.2174953534497068,99.10412177080615,0.7720534791185077,57.13195745476958,0.4454418743311991,41.97216431603657
candidate-00231,A0017;A0027,2,2,0.5735668723787288,0.42643312762127117,0.9,66.15,132.3,0.4268601149548968,0.8537202299097936,56.47359320853285,0.8247097900761028,60.616169570593556,0.029010439833690782,-4.142576362060709
candidate-00232,A0017;A0027,2,2,0.5735668723787288,0.42643312762127117,0.95,69.825,139.65,0.47585839606018315,0.9517167921203663,66.45362500980458,0.8247097900761028,60.616169570593556,0.12700700204426352,5.837455439211027
candidate-00233,A0017;A0027,2,2,0.5735668723787288,0.42643312762127117,1.0,73.5,147.0,0.525325890673852,1.050651781347704,77.22290592905625,0.8247097900761028,60.616169570593556,0.2259419912716013,16.606736358462697
candidate-00234,A0017;A0027,2,2,0.5735668723787288,0.42643312762127117,1.05,77.175,154.35,0.5743012686080398,1.1486025372160795,88.64340080965093,0.8247097900761028,60.616169570593556,0.32389274713997673,28.02723123905737
candidate-00235,A0017;A0027,2,2,0.5735668723787288,0.42643312762127117,1.1,80.85000000000001,161.70000000000002,0.6218608529595907,1.2437217059191814,100.55489992356583,0.8247097900761028,60.616169570593556,0.4190119158430786,39.93873035297227
candidate-00236,A0017;A0356,2,2,0.7946628535983058,0.2053371464016942,0.9,66.15,132.3,0.4114388415340331,0.8228776830680662,54.433358734952584,0.8531204283610757,62.70435148453906,-0.03024274529300952,-8.270992749586476
candidate-00237,A0017;A0356,2,2,0.7946628535983058,0.2053371464016942,0.95,69.825,139.65,0.4600879559134064,0.9201759118268128,64.25128304330721,0.8531204283610757,62.70435148453906,0.06705548346573709,1.5469315587681507
candidate-00238,A0017;A0356,2,2,0.7946628535983058,0.2053371464016942,1.0,73.5,147.0,0.5095096849811915,1.019019369962383,74.89792369223515,0.8531204283610757,62.70435148453906,0.16589894160130736,12.193572207696093
candidate-00239,A0017;A0356,2,2,0.7946628535983058,0.2053371464016942,1.05,77.175,154.35,0.5587462235527744,1.1174924471055487,86.24247960537072,0.8531204283610757,62.70435148453906,0.264372018744473,23.538128120831658
candidate-00240,A0017;A0356,2,2,0.7946628535983058,0.2053371464016942,1.1,80.85000000000001,161.70000000000002,0.6068539815057038,1.2137079630114076,98.12828880947231,0.8531204283610757,62.70435148453906,0.3605875346503319,35.42393732493325
candidate-00241,A0011;A0017;A0027,2,3,1.2020292893119318,0.3989853553440341,0.9,66.15,198.45000000000002,0.43803651617911127,1.3141095485373337,86.92834663574465,1.2229886860337633,89.8896684234816,0.09112086250357043,-2.9613217877369493
candidate-00242,A0011;A0017;A0027,2,3,1.2020292893119318,0.3989853553440341,0.95,69.825,209.47500000000002,0.48722710397653907,1.4616813119296173,102.06189760548553,1.2229886860337633,89.8896684234816,0.23869262589585394,12.172229182003932
