distance_m,2016-06-08,2016-10-20,2017-05-11,2017-09-05,2018-09-13,2019-04-13,2019-10-15,2020-03-19,2021-03-14
1095.0,44.958999999999996,45.39548192771084,45.01499999999999,45.01499999999999,45.75730841121496,45.676,45.08154929577465,44.44294117647059,44.44294117647059
1100.0,44.925,45.37680722891566,45.004999999999995,45.004999999999995,45.73628037383178,45.676,45.14985915492958,44.431176470588234,44.431176470588234
1105.0,44.945499999999996,45.35813253012048,45.0295,45.0295,45.7152523364486,45.67814285714286,45.21816901408451,44.41941176470588,44.41941176470588
1110.0,44.965999999999994,45.3394578313253,45.053999999999995,45.053999999999995,45.694224299065425,45.681714285714285,45.28647887323944,44.769999999999996,44.769999999999996
1115.0,44.9865,45.32078313253012,45.0785,45.0785,45.67319626168225,45.68528571428572,45.35478873239437,45.84760869565218,45.84760869565218
1120.0,45.007,45.30210843373494,45.102999999999994,45.102999999999994,45.65216822429907,45.688857142857145,45.4230985915493,45.84163043478261,45.84163043478261
1125.0,45.027499999999996,45.283433734939756,45.1275,45.1275,45.63114018691589,45.69242857142857,45.49140845070423,45.83565217391305,45.83565217391305
1130.0,45.048,45.264759036144575,45.151999999999994,45.151999999999994,45.61011214953271,45.696000000000005,45.55971830985916,45.82967391304348,45.82967391304348
1135.0,45.0685,45.246084337349394,45.1765,45.1765,45.589084112149536,45.69957142857143,45.62802816901409,45.82369565217392,45.82369565217392
1140.0,45.089,45.227409638554214,45.20099999999999,45.20099999999999,45.56805607476636,45.70314285714286,45.696338028169016,45.81771739130435,45.81771739130435
1145.0,45.1095,45.20873493975903,45.2255,45.2255,45.54702803738318,45.7094375,45.726470588235294,45.81173913043479,45.81173913043479
1150.0,45.129999999999995,45.22322784810127,45.25,45.25,45.526,45.726625000000006,45.747058823529414,45.80576086956522,45.80576086956522
1155.0,45.1505,45.24601265822785,45.274499999999996,45.274499999999996,45.56690909090909,45.743812500000004,45.76764705882353,45.79978260869565,45.79978260869565
1160.0,45.171,45.26879746835443,45.299,45.299,45.60781818181819,45.761,45.8095,45.79380434782609,45.79380434782609
1165.0,45.1915,45.29158227848101,45.323499999999996,45.323499999999996,45.64872727272728,45.7781875,45.883250000000004,45.78782608695652,45.78782608695652
1170.0,45.212,45.31436708860759,45.348,45.348,45.68963636363637,45.795375,45.957,45.78184782608696,45.78184782608696
1175.0,45.2325,45.33715189873418,45.372499999999995,45.372499999999995,45.730545454545464,45.812562500000006,46.03075,45.77586956521739,45.77586956521739
1180.0,45.253,45.35993670886076,45.397,45.397,45.77145454545455,45.829750000000004,46.1045,45.76989130434783,45.76989130434783
1185.0,45.2735,45.38272151898734,45.421499999999995,45.421499999999995,45.79503846153847,45.8469375,46.17825,45.76391304347826,45.76391304347826
1190.0,45.294,45.40550632911392,45.446,45.446,45.79263461538462,45.864125,46.252,45.7579347826087,45.7579347826087
1195.0,45.3145,45.42829113924051,45.470499999999994,45.470499999999994,45.790230769230774,45.8813125,46.32575,45.75195652173913,45.75195652173913
1200.0,45.335,45.45107594936709,45.495,45.495,45.78782692307693,45.8985,46.3995,45.74597826086957,45.74597826086957
1205.0,45.335,45.47386075949367,45.522499999999994,45.522499999999994,45.78542307692308,45.915687500000004,46.47325,45.74,45.74
1210.0,45.335,45.49664556962025,45.55,45.55,45.783019230769234,45.32600000000001,46.547000000000004,44.92166666666667,44.92166666666667
1215.0,45.335,45.51943037974684,45.5775,45.5775,45.78061538461539,44.73907692307693,46.62075,44.63,44.63
1220.0,45.335,45.54221518987342,45.605,45.605,45.77821153846154,44.7608717948718,46.6945,44.64805555555556,44.64805555555556
1225.0,45.335,45.565,45.63249999999999,45.63249999999999,45.775807692307694,44.78266666666667,46.76825,44.666111111111114,44.666111111111114
1230.0,45.335,45.559285714285714,45.66,45.66,45.77340384615385,44.804461538461545,46.842,44.68416666666667,44.68416666666667
1235.0,45.335,45.55357142857142,45.6875,45.6875,45.771,44.82625641025641,46.91575,44.702222222222225,44.702222222222225
1240.0,45.335,45.54785714285714,45.714999999999996,45.714999999999996,45.76859615384616,44.84805128205129,46.95483870967742,44.720277777777774,44.720277777777774
1245.0,45.335,45.542142857142856,45.7425,45.7425,45.766192307692315,44.869846153846154,46.94193548387097,44.73833333333333,44.73833333333333
1250.0,45.335,45.53642857142857,45.769999999999996,45.769999999999996,45.76378846153847,44.89164102564103,46.92903225806452,44.756388888888885,44.756388888888885
1255.0,45.335,45.53071428571428,45.7975,45.7975,45.76138461538462,44.901,46.91612903225806,44.768849557522124,44.768849557522124
1260.0,45.335,45.525,45.824999999999996,45.824999999999996,45.758980769230774,44.907250000000005,46.903225806451616,44.779911504424774,44.779911504424774
1265.0,45.335,45.519285714285715,45.85249999999999,45.85249999999999,45.75657692307693,44.9135,46.89032258064516,44.79097345132743,44.79097345132743
1270.0,45.335,45.513571428571424,45.879999999999995,45.879999999999995,45.75417307692308,44.91975,46.87741935483871,44.80203539823009,44.80203539823009
1275.0,45.335,45.50785714285714,45.9075,45.9075,45.751769230769234,44.926,46.86451612903226,44.81309734513274,44.81309734513274
1280.0,45.335,45.50214285714286,45.934999999999995,45.934999999999995,45.74936538461539,44.93225,46.851612903225806,44.8241592920354,44.8241592920354
1285.0,45.335,45.496428571428574,45.9625,45.9625,45.74696153846154,44.938500000000005,46.83870967741936,44.835221238938054,44.835221238938054
1290.0,45.335,45.49071428571428,45.989999999999995,45.989999999999995,45.76429268292683,44.94475,46.825806451612905,44.846283185840704,44.846283185840704
1295.0,45.335,45.485,46.0175,46.0175,45.79478048780488,44.951,46.81290322580645,44.85734513274336,44.85734513274336
1300.0,45.335,45.509193548387096,46.044999999999995,46.044999999999995,45.82526829268293,44.95725,46.800000000000004,44.86840707964602,44.86840707964602
1305.0,45.3490350877193,45.53338709677419,45.565555555555555,45.565555555555555,45.85575609756098,44.9635,46.78709677419355,44.87946902654867,44.87946902654867
1310.0,45.363070175438594,45.55758064516129,45.64194444444444,45.64194444444444,45.88624390243903,44.969750000000005,46.774193548387096,44.89053097345133,44.89053097345133
1315.0,45.377105263157894,45.581774193548384,45.718333333333334,45.718333333333334,45.916731707317076,44.976000000000006,46.76129032258065,44.90159292035398,44.90159292035398
1320.0,45.391140350877194,45.60596774193548,45.79472222222222,45.79472222222222,45.947219512195126,44.98225000000001,46.748387096774195,44.912654867256634,44.912654867256634
1325.0,45.405175438596494,45.630161290322576,45.87111111111111,45.87111111111111,45.977707317073175,44.98722448979592,46.73548387096774,44.92371681415929,44.92371681415929
1330.0,45.41921052631579,45.65435483870967,45.9475,45.9475,46.008195121951225,44.99028571428572,46.722580645161294,44.93477876106194,44.93477876106194
1335.0,45.43324561403509,45.678548387096775,46.02388888888889,46.02388888888889,46.03868292682927,44.99334693877552,46.70967741935484,44.9458407079646,44.9458407079646
1340.0,45.44728070175439,45.70274193548387,46.117777777777775,46.117777777777775,46.06917073170732,44.99640816326531,46.696774193548386,44.95690265486726,44.95690265486726
1345.0,45.46131578947368,45.72693548387097,46.281666666666666,46.281666666666666,46.099658536585366,44.999469387755106,46.68387096774194,44.96796460176991,44.96796460176991
1350.0,45.47535087719298,45.75112903225806,46.44555555555556,46.44555555555556,46.130146341463416,45.002530612244904,46.670967741935485,44.979026548672564,44.979026548672564
1355.0,45.48938596491228,45.77532258064516,46.60944444444444,46.60944444444444,46.160634146341465,45.0055918367347,46.65806451612903,44.99008849557522,44.99008849557522
1360.0,45.49319277108434,45.613571428571426,46.67909090909091,46.66919354838709,46.191121951219515,45.00865306122449,46.645161290322584,45.00115044247787,45.00115044247787
1365.0,45.490180722891566,45.38333333333333,46.685909090909085,46.659516129032255,46.221609756097564,45.01171428571429,46.63225806451613,45.01152173913043,45.01152173913043
1370.0,45.48716867469879,45.375,46.69272727272727,46.64983870967742,46.259454545454545,45.01477551020409,46.61935483870968,45.0191304347826,45.0191304347826
1375.0,45.48415662650602,45.36666666666667,46.69954545454545,46.64016129032258,46.326727272727275,45.01783673469388,46.60645161290323,45.026739130434784,45.026739130434784
1380.0,45.48114457831325,45.358333333333334,46.70636363636363,46.63048387096774,46.394000000000005,45.02089795918368,46.593548387096774,45.03434782608696,45.03434782608696
1385.0,45.47813253012048,45.35,46.713181818181816,46.6208064516129,46.46127272727273,45.023959183673476,46.58064516129033,45.04195652173913,45.04195652173913
1390.0,45.47512048192771,45.34166666666667,46.72,46.61112903225806,46.52854545454546,45.027020408163274,46.56774193548387,45.049565217391304,45.049565217391304
1395.0,45.47210843373494,45.344375,46.72681818181818,46.601451612903226,46.59581818181819,45.030081632653065,47.093333333333334,45.05717391304348,45.05717391304348
1400.0,45.469096385542166,45.39125,46.733636363636364,46.59177419354839,46.66309090909091,45.03314285714286,48.089999999999996,45.06478260869565,45.06478260869565
1405.0,45.46608433734939,45.438125,46.74045454545455,46.582096774193545,46.73036363636364,45.03620408163266,48.129999999999995,45.072391304347825,45.072391304347825
1410.0,45.46307228915663,45.485,46.74727272727273,46.57241935483871,46.797636363636364,45.03926530612245,48.20772151898734,45.08,45.08
1415.0,45.460060240963855,45.531875,46.75409090909091,46.56274193548387,46.864909090909094,45.04232653061225,48.17987341772152,45.08384615384615,45.08384615384615
1420.0,45.45704819277108,45.57875,46.76090909090909,46.555,46.932181818181824,45.04538775510205,48.15202531645569,45.08769230769231,45.08769230769231
1425.0,45.45403614457831,45.625625,46.55447368421053,46.405,46.99028571428572,45.276,48.124177215189874,46.36,46.36
1430.0,45.451024096385545,45.435,46.02815789473684,46.155,47.01171428571429,45.28475,48.09632911392405,45.2135,45.2135
1435.0,45.44801204819277,45.360925925925926,45.50184210526316,45.574999999999996,47.03314285714286,45.2935,48.068481012658225,45.236000000000004,45.236000000000004
1440.0,45.445,45.28685185185185,44.97552631578947,45.240762711864406,47.054571428571435,45.30225,48.0406329113924,45.258500000000005,45.258500000000005
1445.0,44.32973684210526,45.212777777777774,44.997038461538466,45.21703389830508,47.07600000000001,45.31100000000001,48.01278481012658,45.281000000000006,45.281000000000006
1450.0,44.266578947368416,45.138703703703705,45.38376923076923,45.19330508474576,47.09742857142858,45.319750000000006,47.98493670886076,45.3035,45.3035
1455.0,44.203421052631576,45.06462962962963,45.7705,45.169576271186436,47.118857142857145,45.328500000000005,47.95708860759493,45.326,45.326
1460.0,44.14026315789473,44.95166666666666,46.15723076923077,45.14584745762711,47.14028571428572,45.337250000000004,47.929240506329116,45.3485,45.3485
1465.0,44.14448743718592,44.812777777777775,46.543961538461545,45.1221186440678,47.16171428571429,45.346000000000004,47.90139240506329,45.371,45.371
1470.0,44.19363316582914,44.67388888888888,46.72077272727273,45.098389830508474,47.18314285714286,45.97266666666667,47.873544303797466,46.442,46.442
1475.0,44.24277889447236,44.535,46.58270454545455,45.07466101694915,47.204571428571434,46.59933333333334,47.84569620253164,47.15333333333333,47.15333333333333
1480.0,44.29192462311557,44.517758620689655,46.44463636363636,45.05093220338983,47.226000000000006,47.226000000000006,47.817848101265824,47.15888888888889,47.15888888888889
1485.0,44.34107035175879,44.500517241379306,46.306568181818186,45.02720338983051,47.246,47.246,47.79,47.563,47.556000000000004
1490.0,44.390216080402006,44.483275862068965,46.1685,45.00347457627119,48.31712244897959,48.31712244897959,47.90428571428571,47.778000000000006,47.736000000000004
1495.0,44.439361809045224,44.46603448275862,46.03043181818182,44.979745762711865,48.30232653061225,48.30232653061225,47.572,47.953809523809525,47.87838235294118
1500.0,44.488507537688434,44.448793103448274,45.89236363636364,44.871,48.2875306122449,48.2875306122449,46.99230769230769,47.972857142857144,47.87029411764706
1505.0,44.53765326633165,44.4773076923077,45.754295454545456,44.785,48.27273469387755,48.27273469387755,46.44615384615385,47.99190476190476,47.862205882352946
1510.0,44.58679899497487,44.68884615384616,45.61622727272727,44.71,48.257938775510205,48.257938775510205,45.9,48.01095238095238,47.85411764705883
1515.0,44.63594472361809,44.90038461538462,45.511,44.635,48.24314285714286,48.24314285714286,45.35384615384615,48.03,47.84602941176471
1520.0,44.6850904522613,45.11192307692308,45.42766666666667,44.559999999999995,48.22834693877551,48.22834693877551,44.80769230769231,48.04904761904762,47.83794117647059
1525.0,44.73423618090452,45.32346153846154,45.34433333333333,44.485,48.21355102040816,48.21355102040816,44.836666666666666,48.06809523809524,47.829852941176476
1530.0,44.783381909547735,45.535,45.261,44.41,48.19875510204082,48.19875510204082,45.5496,48.08714285714286,47.82176470588236
1535.0,44.83252763819095,45.58045454545454,45.17766666666667,44.335,48.18395918367347,48.18395918367347,45.547599999999996,48.10619047619048,47.81367647058824
1540.0,44.881673366834164,45.62590909090909,45.09433333333333,44.26,48.169163265306125,48.169163265306125,45.5456,48.125238095238096,47.805588235294124
1545.0,44.93081909547738,45.67136363636364,45.07635714285714,44.245,48.15436734693878,48.15436734693878,45.5436,48.144285714285715,47.7975
1550.0,44.9799648241206,45.716818181818184,45.10195238095238,44.245,48.13957142857143,48.13957142857143,45.541599999999995,48.163333333333334,47.78941176470588
1555.0,45.02911055276382,45.71564516129032,45.12754761904762,44.245,48.12477551020408,48.12477551020408,45.48,48.18238095238095,47.781323529411765
1560.0,45.07825628140703,45.68338709677419,45.15314285714286,44.245,48.10997959183673,48.10997959183673,45.18,48.16827586206896,47.77323529411765
1565.0,45.12740201005025,45.65112903225806,45.178738095238096,44.245,48.095183673469386,48.095183673469386,44.955416666666665,48.13206896551724,47.78888888888889
1570.0,45.176547738693465,45.618870967741934,45.20433333333334,44.245,48.080387755102045,48.080387755102045,45.0325,48.095862068965516,47.82037037037037
1575.0,45.22569346733668,45.586612903225806,45.22992857142857,44.245,48.0655918367347,48.0655918367347,45.10958333333333,48.05965517241379,47.851851851851855
1580.0,45.274839195979894,45.55435483870968,45.255523809523815,44.245,48.05079591836735,48.05079591836735,45.18666666666667,48.023448275862066,47.88333333333333
1585.0,45.32398492462311,45.489430379746835,45.3031875,44.245,48.036,48.036,45.26375,47.98724137931034,47.91481481481481
1590.0,45.37313065326633,45.37550632911392,45.439125000000004,44.245,46.719750000000005,46.719750000000005,45.01909090909091,46.65,47.21
1595.0,45.42227638190955,45.26158227848101,45.5750625,44.245,46.188500000000005,46.188500000000005,44.291818181818186,46.137142857142855,45.74423076923077
1600.0,45.47142211055276,45.1476582278481,45.711000000000006,44.245,45.92600000000001,45.88753846153847,43.63461538461539,45.95857142857143,45.73461538461539
1605.0,45.52056783919598,45.03373417721519,45.8469375,44.245,45.84266666666667,45.74010256410257,43.25769230769231,45.78,45.725
1610.0,45.569713567839194,44.91981012658228,45.982875,44.245,45.75933333333334,45.59266666666667,42.880769230769225,45.77,45.715384615384615
1615.0,45.61885929648241,44.80588607594937,46.118812500000004,44.22833333333333,45.676,45.445230769230776,42.592,45.76,45.705769230769235
1620.0,45.66800502512562,44.69196202531646,46.25475,44.20055555555555,45.592666666666666,45.29779487179488,42.456,45.75,45.696000000000005
1625.0,45.71715075376884,44.57803797468354,46.390687500000006,44.17277777777778,45.50933333333334,45.15035897435898,42.382666666666665,45.74,45.686
1630.0,45.76629648241206,44.46411392405063,46.526625,44.145,45.426,45.002923076923075,42.309333333333335,45.73,45.676
1635.0,45.81544221105528,44.35018987341772,45.25725,44.145,45.342666666666666,44.85548717948718,42.292,45.72,45.666000000000004
1640.0,45.86458793969849,44.23626582278481,44.798500000000004,44.145,45.254,44.67311111111111,42.3,45.560625,45.656
1645.0,45.913733668341706,44.1223417721519,44.7733076923077,44.145,45.164,44.482,42.3,45.40125,45.646
1650.0,45.962879396984924,44.00841772151899,44.734846153846156,44.145,45.074,44.29088888888889,42.174,45.241875,45.635999999999996
1655.0,46.01202512562814,43.89449367088608,44.69638461538462,44.145,44.984,44.09977777777778,41.982,45.199473684210524,45.626
1660.0,46.06117085427135,43.78056962025316,44.65792307692308,44.145,44.894,43.90866666666667,41.81,45.18631578947368,45.58
1665.0,45.969,43.60051724137931,44.61946153846154,44.145,44.804,43.717555555555556,41.644999999999996,45.17315789473684,45.48
1670.0,45.841499999999996,43.37637931034483,44.581,44.145,44.714,43.526444444444444,41.526,45.16,44.19
1675.0,45.714,43.15224137931035,44.54253846153846,44.145,44.623999999999995,43.33533333333334,41.46,43.86,43.54
1680.0,45.5865,42.92810344827586,44.50407692307692,44.16375,44.534,43.144222222222226,41.5,43.223636363636366,43.13652173913044
1685.0,45.761,42.70396551724138,44.489000000000004,44.195,44.28690909090909,43.098727272727274,41.53454545454545,42.587272727272726,42.89739130434783
1690.0,46.011,42.4798275862069,44.466,44.22625,44.00054545454546,43.089636363636366,41.52545454545455,41.92666666666666,42.65826086956522
1695.0,46.701,42.31648148148148,44.4585,44.23209677419354,43.599636363636364,42.52690909090909,41.516,41.57818181818182,42.41913043478261
1700.0,46.665705882352945,42.16833333333334,44.451,44.199838709677415,43.12236363636364,41.595090909090914,41.494,41.44181818181818,42.18
1705.0,46.63041176470588,42.020185185185184,44.37894117647059,44.16758064516129,42.68305882352941,41.000705882352946,41.47,41.305454545454545,41.94086956521739
1710.0,46.59511764705883,41.87203703703704,44.30688235294118,44.13532258064516,42.30070588235294,40.912470588235294,41.474,41.16909090909091,41.70173913043478
1715.0,46.331,41.72388888888889,44.23482352941177,44.10306451612903,41.91835294117647,40.82423529411765,41.472,41.04,41.46260869565217
1720.0,45.481,41.62833333333333,44.15305882352941,44.0708064516129,41.536,40.736000000000004,41.448,40.940000000000005,41.22347826086956
1725.0,44.181,41.611666666666665,44.06482352941177,44.01166666666667,41.447764705882356,40.64776470588236,41.446,40.84,41.04666666666667
1730.0,43.681,41.595,43.976588235294116,43.845,41.359529411764704,40.55952941176471,41.47666666666667,40.74,40.96333333333333
1735.0,43.525444444444446,41.57833333333333,43.872875,43.678333333333335,41.27129411764706,40.47129411764706,41.492000000000004,40.64,40.88
1740.0,43.382428571428576,41.56166666666666,43.70725,43.53666666666667,41.292249999999996,40.49225,41.49818181818182,40.55677419354839,40.79666666666667
1745.0,43.28957142857143,41.544999999999995,43.541625,43.495000000000005,41.385999999999996,40.586,41.489090909090905,40.54064516129032,40.78
1750.0,42.870999999999995,41.535,43.376000000000005,43.45333333333333,41.47975,40.679750000000006,41.48,40.52451612903226,40.78
1755.0,42.437666666666665,41.535,43.276,43.41166666666667,41.548500000000004,40.74850000000001,41.44,40.50838709677419,40.78
1760.0,42.270999999999994,41.535,43.176,43.37,41.579750000000004,40.77975000000001,41.435,40.49225806451613,40.79875
1765.0,42.10433333333333,41.535,43.07600000000001,43.32833333333333,41.611000000000004,40.81100000000001,41.43,40.476129032258065,40.83
1770.0,41.94381818181818,41.535,42.810500000000005,43.28666666666666,41.645375,40.845375000000004,41.39,40.46,40.861250000000005
1775.0,41.807909090909085,41.535,42.50362500000001,43.245,41.69225,40.892250000000004,41.39,40.50411764705883,40.88
1780.0,41.672,41.535,42.19675000000001,43.144999999999996,41.739125,40.939125000000004,41.38,40.548235294117646,40.88
1785.0,41.654586206896546,41.535,41.951800000000006,43.044999999999995,41.786,40.986000000000004,41.36181818181819,40.59235294117647,40.88
1790.0,41.6371724137931,41.535,41.748133333333335,42.94499999999999,41.81933333333333,41.019333333333336,41.343636363636364,40.63647058823529,40.973333333333336
1795.0,41.61975862068965,41.535,41.544466666666665,42.845,41.85266666666667,41.052666666666674,41.34,40.68058823529412,41.20666666666667
1800.0,41.60234482758621,41.535,41.478500000000004,42.745,41.886,41.086000000000006,41.328,40.72470588235294,41.44
1805.0,41.58493103448276,41.535,41.504333333333335,42.644999999999996,41.89988888888889,41.09988888888889,41.313,40.766666666666666,41.58
1810.0,41.571,41.515,41.53016666666667,42.544999999999995,41.91377777777778,41.113777777777784,41.294,40.8,41.58
1815.0,41.571,41.495,41.556000000000004,42.51166666666666,41.92766666666667,41.12766666666667,41.242,40.833333333333336,41.58
1820.0,41.571,41.475,41.497176470588236,42.47833333333333,41.93011764705882,41.130117647058825,41.342,40.86555555555555,41.57333333333333
1825.0,41.571,41.455,41.438352941176475,42.445,41.91541176470589,41.11541176470589,41.274,40.89333333333333,41.556666666666665
1830.0,41.571,41.435,41.37952941176471,42.445,41.900705882352945,41.10070588235295,41.17,40.92111111111111,41.54
1835.0,41.571,41.435,41.39323529411765,42.445,41.886,41.086000000000006,41.15,40.94888888888889,41.52333333333333
1840.0,41.571,41.435,41.45529411764706,42.445,41.886,41.086000000000006,41.138,40.96,41.50666666666667
1845.0,41.60736363636364,41.435,41.51735294117647,42.445,41.886,41.086000000000006,41.076,40.96,41.489999999999995
1850.0,41.65281818181818,41.435,41.54870588235294,42.445,41.886,41.086000000000006,41.064,40.96,41.48
1855.0,41.63782352941176,41.435,41.457235294117645,42.47064102564102,41.868352941176475,41.06835294117648,41.065,40.96,41.48
1860.0,41.5825294117647,41.435,41.365764705882356,42.49628205128205,41.83894117647059,41.038941176470594,41.046,40.96,41.48
1865.0,41.527235294117645,41.435,41.27429411764706,42.52192307692307,41.80952941176471,41.00952941176471,41.07,40.99846153846154,41.48
1870.0,41.48,41.435,41.3085,42.5475641025641,41.789125,40.989125,41.144999999999996,41.03692307692308,41.48
1875.0,41.464,41.435,41.374125,42.573205128205124,41.80475,41.00475,41.098,41.04571428571429,41.48
1880.0,41.468374999999995,41.435,41.439750000000004,42.598846153846154,41.820375,41.020375,40.95272727272727,41.010000000000005,41.46285714285714
1885.0,41.455615384615385,41.435,41.389125,42.624487179487176,41.836,41.036,40.93454545454546,40.97428571428571,41.441428571428574
1890.0,41.417153846153845,41.435,41.260999999999996,42.65055555555555,41.820375,41.020375,40.925000000000004,40.950625,41.42
1895.0,41.37869230769231,41.435,41.132875,42.67833333333333,41.80475,41.00475,40.95,40.935,41.409285714285716
1900.0,41.371,41.435,41.043875,42.706111111111106,41.789125,40.989125,40.958,40.919374999999995,41.39857142857143
1905.0,41.371,41.435,41.0135625,42.733888888888885,41.7735,40.9735,40.898,40.90473684210526,41.38928571428571
1910.0,41.385285714285715,41.435,40.98325,42.745,41.757875,40.957875,40.834,40.891578947368416,41.385714285714286
1915.0,41.456714285714284,41.43094594594595,40.96212903225806,42.745,41.74225,40.94225,40.748000000000005,40.87842105263158,41.38214285714286
1920.0,41.52814285714285,41.41067567567568,40.977774193548385,42.745,41.736,40.936,40.65,40.86526315789474,41.371428571428574
1925.0,41.5835,41.39040540540541,40.99341935483871,42.74142857142857,41.736,40.936,40.599999999999994,40.851176470588236,41.35
1930.0,41.61475,41.370135135135136,41.00906451612903,42.723571428571425,41.736,40.936,40.55,40.836470588235294,41.32857142857143
1935.0,41.646,41.34986486486486,41.02470967741935,42.70571428571428,41.736,40.936,40.55,40.82176470588235,41.316
1940.0,41.6701,41.329594594594596,41.040354838709675,42.68785714285714,41.736,40.936,40.52,40.81217391304348,41.309333333333335
1945.0,41.6656,41.30932432432432,41.056,42.669999999999995,41.736,40.936,40.51,40.82304347826087,41.30266666666667
1950.0,41.64683333333333,41.289054054054056,41.08933333333333,42.652142857142856,41.72933333333333,40.92933333333333,40.48,40.83391304347826,41.303999999999995
1955.0,41.571,41.26878378378378,41.12266666666667,42.607499999999995,41.712666666666664,40.91266666666667,40.48,40.84478260869565,41.31066666666666
1960.0,41.494076923076925,41.248513513513515,41.156,42.545,41.696,40.896,40.43,40.85565217391304,41.31733333333333
1965.0,41.417153846153845,41.22824324324324,41.21482352941177,42.4825,41.686,40.886,40.364000000000004,40.8678947368421,41.32
1970.0,41.39322222222222,41.207972972972975,41.27364705882353,42.45369565217391,41.686,40.886,40.286,40.881052631578946,41.32
1975.0,41.44877777777778,41.1877027027027,41.332470588235296,42.475434782608694,41.686,40.886,40.24333333333333,40.89421052631579,41.32
1980.0,41.43942105263157,41.16743243243243,41.35723529411765,42.497173913043476,41.686,40.886,40.224,40.90736842105263,41.325625
1985.0,41.38678947368421,41.14716216216216,41.35929411764706,42.51891304347826,41.715411764705884,40.91541176470589,40.196,40.91,41.335
1990.0,41.33415789473684,41.12854838709677,41.36135294117647,42.54065217391304,41.74482352941177,40.94482352941177,40.156,40.91,41.344375
1995.0,41.28152631578948,41.11241935483871,41.3565,42.508636363636356,41.774235294117645,40.97423529411765,40.128,40.91,41.32875
2000.0,41.251,41.09629032258064,41.324,42.463181818181816,41.814125000000004,41.01412500000001,40.084999999999994,40.91,41.275625
2005.0,41.226,41.08016129032258,41.2915,42.41772727272727,41.861000000000004,41.06100000000001,40.022,40.89611111111111,41.2225
2010.0,41.201,41.064032258064515,41.259,42.37227272727272,41.907875,41.107875,39.98,40.88222222222222,41.18
2015.0,41.153666666666666,41.04790322580645,41.40605882352941,42.336999999999996,41.959529411764706,41.15952941176471,39.996,40.86833333333333,41.18
2020.0,41.016999999999996,41.03384615384615,41.553117647058826,42.317,42.018352941176474,41.21835294117648,40.1,40.96666666666667,41.18
2025.0,40.88033333333333,41.028076923076924,41.70017647058823,42.297,42.077176470588235,41.27717647058824,40.324,41.233333333333334,41.18
2030.0,40.786625,41.02230769230769,41.760666666666665,42.277,42.136,41.336000000000006,40.564,41.5,41.29388888888889
2035.0,40.86475,41.01653846153846,41.763444444444445,42.257,42.22627777777778,41.35683333333334,40.726,41.709999999999994,41.40777777777778
2040.0,40.942875,41.010769230769235,41.76622222222222,42.205,42.31655555555556,41.37766666666667,40.88,41.835,41.52166666666667
2045.0,41.021,41.005,41.769,42.105,42.40683333333334,41.398500000000006,41.745000000000005,41.96,41.69562500000001
2050.0,41.099125,41.06552631578948,41.77177777777778,42.004999999999995,42.49711111111111,41.41933333333334,42.925000000000004,42.085,41.9596875
2055.0,41.17725,41.12605263157895,41.77455555555555,41.905,42.58738888888889,41.44016666666667,43.7,42.21,42.22375
2060.0,41.255375,41.186578947368425,41.77733333333333,41.867222222222225,42.67766666666667,41.461000000000006,43.86,42.335,42.487812500000004
2065.0,41.692052631578946,41.38763157894737,41.83633333333333,41.922777777777775,42.767944444444446,41.481833333333334,44.02,42.46,42.751875
2070.0,42.21836842105263,42.150789473684206,41.951263157894736,41.97833333333333,43.519333333333336,42.552666666666674,45.51,42.748888888888885,43.0159375
2075.0,42.744684210526316,42.91394736842105,41.95257894736842,42.03388888888889,44.721000000000004,44.071000000000005,45.34888888888889,43.242999999999995,43.28
2080.0,43.271,43.67710526315789,41.9538947368421,42.089444444444446,45.696000000000005,45.196000000000005,45.566,44.558,44.79666666666667
2085.0,43.73054545454546,44.165,41.95521052631579,42.144999999999996,46.046,45.546,46.915000000000006,45.56111111111111,46.026250000000005
2090.0,44.190090909090905,44.239999999999995,42.006,42.20055555555555,46.396,45.896,45.07,45.31666666666667,45.5075
2095.0,44.4965,44.315,42.13100000000001,42.25611111111111,46.716,46.716,45.0162962962963,45.86,46.26
2100.0,44.727666666666664,44.38999999999999,42.21501639344263,42.31166666666667,46.83418181818182,47.24327272727273,44.96259259259259,47.49,47.095
2105.0,44.78856756756757,44.76833333333333,42.288786885245905,42.39833333333333,46.17509090909091,46.129636363636365,44.90888888888889,45.629999999999995,45.04
2110.0,44.834513513513514,44.964743589743584,42.362557377049185,42.531666666666666,45.516000000000005,45.016000000000005,44.855185185185185,44.94756756756757,44.996818181818185
2115.0,44.88045945945946,45.00192307692307,42.436327868852466,42.665,45.58645454545455,45.01069696969697,44.80148148148148,44.90702702702703,44.95363636363636
2120.0,44.926405405405404,45.03910256410256,42.510098360655746,42.79833333333333,45.656909090909096,45.00539393939395,44.79333333333334,44.86648648648649,44.91045454545455
2125.0,44.97235135135135,45.07628205128205,42.58386885245902,42.931666666666665,45.72736363636364,45.000090909090915,44.815555555555555,44.825945945945946,44.86727272727273
2130.0,45.018297297297295,45.113461538461536,42.6576393442623,43.065,45.79781818181819,44.99478787878788,44.83777777777778,44.785405405405406,44.8464
2135.0,45.06424324324324,45.15064102564102,42.73140983606558,43.19833333333333,45.86827272727273,44.98948484848486,44.86,44.744864864864866,44.8404
