mirror_id,x_m,y_m,annual_avg_power_kw,annual_unit_area_power_kw_m2,zone_id
533,-227.00000000000003,-197.61143666134728,19.59370858762646,0.4936686467026067,R5-S08
534,-215.65000000000003,-197.61143666134728,19.97791285090953,0.5033487742733568,R5-S08
535,-204.3,-197.61143666134728,20.207651893526315,0.5091371099401943,R5-S08
536,-192.95000000000002,-197.61143666134728,20.283974542048433,0.5110600791647376,R4-S08
537,-181.60000000000002,-197.61143666134728,20.23506313334445,0.5098277433445314,R4-S08
538,-170.25000000000003,-197.61143666134728,20.121323358294543,0.5069620397655465,R4-S08
539,-158.90000000000003,-197.61143666134728,19.93162563416791,0.5021825556605672,R4-S08
540,-147.55,-197.61143666134728,19.778078654252433,0.49831389907413537,R4-S08
541,-136.20000000000002,-197.61143666134728,19.65602947615184,0.49523883789750167,R4-S08
542,-124.85000000000002,-197.61143666134728,19.609343029829695,0.4940625605903174,R4-S08
543,-113.50000000000001,-197.61143666134728,19.570142447424946,0.49307489159548873,R4-S09
544,-102.15,-197.61143666134728,19.632008483487215,0.49463362266281724,R4-S09
545,-90.80000000000001,-197.61143666134728,19.721488294934538,0.496888090071417,R4-S09
546,-79.45000000000002,-197.61143666134728,19.87878772841764,0.5008512907134705,R4-S09
547,-68.10000000000001,-197.61143666134728,19.903394690712357,0.5014712696072653,R3-S09
548,-56.75000000000001,-197.61143666134728,19.868808262218167,0.500599855435076,R3-S09
549,-45.400000000000006,-197.61143666134728,19.796349497470256,0.49877423777954794,R3-S09
550,-34.050000000000004,-197.61143666134728,19.84556695886499,0.5000142846778783,R3-S09
551,-22.700000000000003,-197.61143666134728,19.818350474136466,0.4993285581793013,R3-S09
552,-11.350000000000001,-197.61143666134728,19.835421656392192,0.49975867111091443,R3-S09
553,0.0,-197.61143666134728,19.938277711670732,0.5023501565046796,R3-S10
554,11.350000000000001,-197.61143666134728,19.84512039019912,0.5000030332627645,R3-S10
555,22.700000000000003,-197.61143666134728,19.874204721898877,0.5007358206575682,R3-S10
556,34.050000000000004,-197.61143666134728,19.783960519159344,0.4984620942091042,R3-S10
557,45.400000000000006,-197.61143666134728,19.759734703902453,0.49785171841527975,R3-S10
558,56.75000000000001,-197.61143666134728,19.774154060550202,0.49821501790249945,R3-S10
559,68.10000000000001,-197.61143666134728,19.82655490722593,0.4995352710311396,R3-S10
560,79.45000000000002,-197.61143666134728,19.835540269901134,0.49976165960950203,R4-S10
561,90.80000000000001,-197.61143666134728,19.75869878861528,0.4978256182568728,R4-S10
562,102.15,-197.61143666134728,19.697591629932855,0.49628600730493466,R4-S10
563,113.50000000000001,-197.61143666134728,19.679012017563682,0.4958178890794579,R4-S10
564,124.85000000000002,-197.61143666134728,19.755152475618743,0.49773626796721454,R4-S11
565,136.20000000000002,-197.61143666134728,19.8436478848424,0.49996593310260523,R4-S11
566,147.55,-197.61143666134728,19.922421674352545,0.5019506594697039,R4-S11
567,158.90000000000003,-197.61143666134728,20.078527772548306,0.5058837937149989,R4-S11
568,170.25000000000003,-197.61143666134728,20.174932492900986,0.5083127360267319,R4-S11
569,181.60000000000002,-197.61143666134728,20.283139152018816,0.5110390312929911,R4-S11
570,192.95000000000002,-197.61143666134728,20.378279533793894,0.513436118261373,R4-S11
571,204.3,-197.61143666134728,20.24682898789342,0.5101241871477304,R5-S11
572,215.65000000000003,-197.61143666134728,19.924014675190886,0.5019907955452478,R5-S11
573,227.00000000000003,-197.61143666134728,19.507674304715547,0.4915009902926568,R5-S11
574,238.35000000000002,-197.61143666134728,19.081442267834873,0.4807619619006015,R5-S11
575,249.70000000000005,-197.61143666134728,18.600616686591714,0.46864743478437176,R5-S11
576,261.05,-197.61143666134728,18.117317156334266,0.4564705758713597,R5-S11
577,272.40000000000003,-197.61143666134728,17.679501080671383,0.4454396845722193,R5-S11
578,283.75000000000006,-197.61143666134728,17.28750848387559,0.435563327888022,R5-S11
579,-289.425,-187.78204832839393,17.038044452669094,0.42927801594026443,R5-S08
580,-278.07500000000005,-187.78204832839393,17.388176610491186,0.4380996878430634,R5-S08
581,-266.725,-187.78204832839393,17.807894889649518,0.44867460039429374,R5-S08
582,-255.375,-187.78204832839393,18.31120186509633,0.4613555521566221,R5-S08
583,-244.02500000000003,-187.78204832839393,18.814703998659706,0.47404142097908053,R5-S08
584,-232.675,-187.78204832839393,19.294565068460123,0.4861316469755637,R5-S08
585,-221.32500000000002,-187.78204832839393,19.800184022778943,0.4988708496542944,R5-S08
586,-209.97500000000002,-187.78204832839393,20.16744361555302,0.5081240517901996,R5-S08
587,-198.625,-187.78204832839393,20.458097714674476,0.5154471583440282,R4-S08
588,-187.275,-187.78204832839393,20.511043106086728,0.5167811314206785,R4-S08
589,-175.925,-187.78204832839393,20.473251540172893,0.5158289629673191,R4-S08
590,-164.57500000000002,-187.78204832839393,20.39375837362223,0.5138261117062795,R4-S08
591,-153.22500000000002,-187.78204832839393,20.2898504773937,0.5112081249028395,R4-S08
592,-141.875,-187.78204832839393,20.151463007853263,0.507721416171662,R4-S08
593,-130.525,-187.78204832839393,20.032506600979797,0.504724278180393,R4-S08
594,-119.17500000000003,-187.78204832839393,19.988492145411826,0.5036153223837699,R4-S08
595,-107.82500000000002,-187.78204832839393,19.980864508120906,0.5034231420539407,R4-S09
596,-96.47500000000001,-187.78204832839393,20.027699441678298,0.5046031605361123,R4-S09
597,-85.12500000000001,-187.78204832839393,20.07869034978733,0.5058878898913411,R3-S09
598,-73.77500000000002,-187.78204832839393,20.1087047122338,0.5066441096556765,R3-S09
599,-62.42500000000001,-187.78204832839393,20.018357582489816,0.5043677899342358,R3-S09
600,-51.075,-187.78204832839393,19.85537328210168,0.5002613575737386,R3-S09
601,-39.72500000000001,-187.78204832839393,19.78688601549677,0.498535802859581,R3-S09
602,-28.375000000000004,-187.78204832839393,19.729540730123553,0.4970909732961339,R3-S09
603,-17.025000000000002,-187.78204832839393,19.697937579163973,0.4962947235868978,R3-S09
604,-5.675000000000001,-187.78204832839393,19.682039611003294,0.4958941700933055,R3-S09
605,5.675000000000001,-187.78204832839393,19.73126567414681,0.4971344337149613,R3-S10
606,17.025000000000002,-187.78204832839393,19.748179784180167,0.49756058917057616,R3-S10
607,28.375000000000004,-187.78204832839393,19.74452053217179,0.4974683933527788,R3-S10
608,39.72500000000001,-187.78204832839393,19.7822397257227,0.4984187383653994,R3-S10
609,51.075,-187.78204832839393,19.796822665313226,0.49878615936793214,R3-S10
610,62.42500000000001,-187.78204832839393,19.89825323698829,0.5013417293269914,R3-S10
611,73.775,-187.78204832839393,19.9735966620334,0.5032400267582112,R3-S10
612,85.12500000000001,-187.78204832839393,20.031146365455292,0.5046900066882161,R3-S10
613,96.47500000000001,-187.78204832839393,20.015086955807227,0.504285385633843,R4-S10
614,107.825,-187.78204832839393,19.937762713758417,0.5023371809966848,R4-S10
615,119.17500000000001,-187.78204832839393,20.032379295404954,0.5047210706829165,R4-S11
616,130.52500000000003,-187.78204832839393,20.166193805390193,0.508092562494084,R4-S11
617,141.87500000000003,-187.78204832839393,20.29806941214984,0.5114152031279879,R4-S11
618,153.22500000000002,-187.78204832839393,20.43805333001468,0.5149421347950285,R4-S11
619,164.57500000000005,-187.78204832839393,20.537918374984283,0.5174582608965554,R4-S11
620,175.92500000000004,-187.78204832839393,20.604949525750904,0.5191471283887857,R4-S11
621,187.27500000000003,-187.78204832839393,20.558736044010868,0.5179827675487747,R4-S11
622,198.62500000000003,-187.78204832839393,20.449152587086033,0.5152217834992702,R4-S11
623,209.97500000000002,-187.78204832839393,20.153070260557556,0.507761911326721,R5-S11
624,221.32500000000005,-187.78204832839393,19.697500757474653,0.4962837177494244,R5-S11
625,232.67500000000004,-187.78204832839393,19.255013752566178,0.48513514115813,R5-S11
626,244.02500000000003,-187.78204832839393,18.770815966499043,0.4729356504534907,R5-S11
627,255.37500000000006,-187.78204832839393,18.26304154939048,0.46014214032225953,R5-S11
628,266.725,-187.78204832839393,17.83052207486712,0.44924469828337416,R5-S11
629,278.07500000000005,-187.78204832839393,17.425554800896062,0.4390414411916368,R5-S11
630,289.42500000000007,-187.78204832839393,17.070043506269347,0.43008424052076966,R5-S11
631,-295.1,-177.95265999544054,16.82151583555898,0.42382252042224694,R5-S08
632,-283.75000000000006,-177.95265999544054,17.11990464125016,0.43134050494457443,R5-S08
633,-272.40000000000003,-177.95265999544054,17.534336542786093,0.44178222581975546,R5-S08
634,-261.05,-177.95265999544054,18.020048099654883,0.45401985637830394,R5-S08
635,-249.70000000000005,-177.95265999544054,18.47389993550937,0.4654547728775352,R5-S08
636,-238.35000000000002,-177.95265999544054,18.960769343853975,0.47772157580886815,R5-S08
637,-227.00000000000003,-177.95265999544054,19.466080711377586,0.49045302875730884,R5-S08
638,-215.65000000000003,-177.95265999544054,19.92345396657286,0.5019766683439875,R4-S08
639,-204.3,-177.95265999544054,20.285015907934866,0.511086316652428,R4-S08
640,-192.95000000000002,-177.95265999544054,20.554437499241597,0.517874464581547,R4-S08
641,-181.60000000000002,-177.95265999544054,20.645471539467014,0.5201680911934244,R4-S08
642,-170.25000000000003,-177.95265999544054,20.675894533478417,0.520934606537627,R4-S08
643,-158.90000000000003,-177.95265999544054,20.639989842395565,0.5200299783924305,R4-S08
644,-147.55,-177.95265999544054,20.550829441637998,0.5177835586202569,R4-S08
645,-136.20000000000002,-177.95265999544054,20.461686202875725,0.5155375712490735,R4-S08
646,-124.85000000000002,-177.95265999544054,20.344950754603794,0.5125963908945275,R4-S08
647,-113.50000000000001,-177.95265999544054,20.307466694146918,0.5116519701221194,R4-S08
648,-102.15,-177.95265999544054,20.254757846057867,0.5103239568167767,R3-S09
649,-90.80000000000001,-177.95265999544054,20.241495218929565,0.5099898014343553,R3-S09
650,-79.45000000000002,-177.95265999544054,20.266003529738555,0.5106072947779934,R3-S09
651,-68.10000000000001,-177.95265999544054,20.10789451293891,0.5066236964711239,R3-S09
652,-56.75000000000001,-177.95265999544054,19.82163315587793,0.49941126621007637,R3-S09
653,-45.400000000000006,-177.95265999544054,19.643274584224518,0.4949174750371509,R3-S09
654,-34.050000000000004,-177.95265999544054,19.573847662719192,0.49316824547037524,R3-S09
655,-22.700000000000003,-177.95265999544054,19.503512402342977,0.49139613006659055,R3-S09
656,-11.350000000000001,-177.95265999544054,19.422226820230442,0.48934811842354353,R3-S09
657,0.0,-177.95265999544054,19.53603917475818,0.4922156506615818,R3-S10
658,11.350000000000001,-177.95265999544054,19.451756187721784,0.4900921186122899,R3-S10
659,22.700000000000003,-177.95265999544054,19.51726695007483,0.4917426795181363,R3-S10
660,34.050000000000004,-177.95265999544054,19.60001729087964,0.49382759614209226,R3-S10
661,45.400000000000006,-177.95265999544054,19.697684861650018,0.4962883563025956,R3-S10
662,56.75000000000001,-177.95265999544054,19.810019664161196,0.4991186612285512,R3-S10
663,68.10000000000001,-177.95265999544054,19.95909132030676,0.5028745608542898,R3-S10
664,79.45000000000002,-177.95265999544054,20.095934263852698,0.5063223548463769,R3-S10
665,90.80000000000001,-177.95265999544054,20.142704292146828,0.5075007380233517,R3-S10
666,102.15,-177.95265999544054,20.174471794089197,0.5083011285988712,R3-S10
667,113.50000000000001,-177.95265999544054,20.278379757923652,0.5109191171056602,R4-S11
668,124.85000000000002,-177.95265999544054,20.436484597242153,0.5149026101597922,R4-S11
669,136.20000000000002,-177.95265999544054,20.593191710409286,0.5188508871355325,R4-S11
670,147.55,-177.95265999544054,20.687304675965684,0.521222088081776,R4-S11
671,158.90000000000003,-177.95265999544054,20.770486588593812,0.523317878271449,R4-S11
672,170.25000000000003,-177.95265999544054,20.822290560404006,0.5246230929807006,R4-S11
673,181.60000000000002,-177.95265999544054,20.731946943775792,0.5223468617731366,R4-S11
674,192.95000000000002,-177.95265999544054,20.588025323331014,0.5187207186528349,R4-S11
675,204.3,-177.95265999544054,20.317678865026956,0.5119092684562095,R4-S11
676,215.65000000000003,-177.95265999544054,19.89776528333383,0.5013294352061938,R4-S11
677,227.00000000000003,-177.95265999544054,19.428425153559928,0.4895042870637422,R5-S11
678,238.35000000000002,-177.95265999544054,18.93639035748953,0.47710734082866035,R5-S11
679,249.70000000000005,-177.95265999544054,18.431370168221363,0.4643832241930301,R5-S11
680,261.05,-177.95265999544054,17.95423068998781,0.45236156941264327,R5-S11
681,272.40000000000003,-177.95265999544054,17.54598012084446,0.44207558883457954,R5-S11
682,283.75000000000006,-177.95265999544054,17.13687649711286,0.4317681153215636,R5-S11
683,295.1,-177.95265999544054,16.8142458538336,0.4236393513185589,R5-S11
684,-300.77500000000003,-168.12327166248716,16.558204862032344,0.4171883311169651,R5-S07
685,-289.425,-168.12327166248716,16.859027170969238,0.4247676283942867,R5-S08
686,-278.07500000000005,-168.12327166248716,17.260424896580183,0.43488094977526287,R5-S08
687,-266.725,-168.12327166248716,17.689556958809273,0.4456930450695206,R5-S08
688,-255.375,-168.12327166248716,18.14668484191095,0.4572105024416969,R5-S08
689,-244.02500000000003,-168.12327166248716,18.600618747528294,0.4686474867102115,R5-S08
690,-232.675,-168.12327166248716,19.074196199034233,0.4805793952893483,R5-S08
691,-221.32500000000002,-168.12327166248716,19.520580470735077,0.49182616454358974,R4-S08
692,-209.97500000000002,-168.12327166248716,19.968436666528618,0.5031100193128903,R4-S08
693,-198.625,-168.12327166248716,20.36320978185313,0.5130564318935029,R4-S08
694,-187.275,-168.12327166248716,20.609641467761705,0.5192653431030916,R4-S08
695,-175.925,-168.12327166248716,20.75825891473,0.5230097988090199,R4-S08
696,-164.57500000000002,-168.12327166248716,20.841468848661147,0.5251062950028004,R4-S08
697,-153.22500000000002,-168.12327166248716,20.8927095281193,0.5263973174129328,R4-S08
698,-141.875,-168.12327166248716,20.811580298773915,0.5243532451190203,R4-S08
699,-130.525,-168.12327166248716,20.669155094194274,0.5207648045904327,R4-S08
700,-119.17500000000003,-168.12327166248716,20.5328762530977,0.5173312233080801,R3-S08
701,-107.82500000000002,-168.12327166248716,20.472832838781084,0.5158184136755124,R3-S08
702,-96.47500000000001,-168.12327166248716,20.432892386066435,0.514812103453425,R3-S09
703,-85.12500000000001,-168.12327166248716,20.336806024211924,0.5123911822678742,R3-S09
704,-73.77500000000002,-168.12327166248716,20.18794316839411,0.5086405434213683,R3-S09
705,-62.42500000000001,-168.12327166248716,19.86815476387293,0.5005833903722079,R3-S09
706,-51.075,-168.12327166248716,19.535791989778655,0.4922094227709412,R3-S09
707,-39.72500000000001,-168.12327166248716,19.349974850632055,0.48752771102625486,R3-S09
708,-28.375000000000004,-168.12327166248716,19.19499104201875,0.48362285316247794,R3-S09
709,-17.025000000000002,-168.12327166248716,19.050821946670144,0.47999047484681645,R3-S09
710,-5.675000000000001,-168.12327166248716,18.99738151078506,0.4786440289943326,R3-S09
711,5.675000000000001,-168.12327166248716,19.03062031107075,0.4794814893189909,R3-S10
712,17.025000000000002,-168.12327166248716,19.10913592429228,0.48145971086652256,R3-S10
713,28.375000000000004,-168.12327166248716,19.26843587970355,0.48547331518527465,R3-S10
714,39.72500000000001,-168.12327166248716,19.333259303680144,0.48710655841975675,R3-S10
715,51.075,-168.12327166248716,19.559935955585384,0.4928177363463186,R3-S10
716,62.42500000000001,-168.12327166248716,19.82961479869612,0.4996123658023714,R3-S10
717,73.775,-168.12327166248716,20.031710474653234,0.5047042195679827,R3-S10
718,85.12500000000001,-168.12327166248716,20.14608348051687,0.5075858775640432,R3-S10
719,96.47500000000001,-168.12327166248716,20.286706056209724,0.511128900383213,R3-S10
720,107.825,-168.12327166248716,20.357542678290464,0.512913647727147,R3-S11
721,119.17500000000001,-168.12327166248716,20.545332645793067,0.5176450654016898,R3-S11
722,130.52500000000003,-168.12327166248716,20.733714178140065,0.5223913877082406,R4-S11
723,141.87500000000003,-168.12327166248716,20.910729846773975,0.5268513440860161,R4-S11
724,153.22500000000002,-168.12327166248716,20.9933607308238,0.5289332509655782,R4-S11
725,164.57500000000005,-168.12327166248716,20.965174179110868,0.5282230833739195,R4-S11
726,175.92500000000004,-168.12327166248716,20.876438791212603,0.525987371912638,R4-S11
727,187.27500000000003,-168.12327166248716,20.65795102234392,0.5204825150502373,R4-S11
728,198.62500000000003,-168.12327166248716,20.36871468809835,0.5131951294557408,R4-S11
729,209.97500000000002,-168.12327166248716,20.015529191148485,0.5042965278697024,R4-S11
730,221.32500000000005,-168.12327166248716,19.56232065322301,0.4928778194311669,R4-S11
731,232.67500000000004,-168.12327166248716,19.036472812067657,0.479628944622516,R5-S11
732,244.02500000000003,-168.12327166248716,18.541347666864997,0.4671541362273872,R5-S11
733,255.37500000000006,-168.12327166248716,18.08127723140672,0.45556254047384026,R5-S11
734,266.725,-168.12327166248716,17.642465410261945,0.4445065611051133,R5-S11
735,278.07500000000005,-168.12327166248716,17.189621777471988,0.43309704654754316,R5-S11
736,289.42500000000007,-168.12327166248716,16.806126176161158,0.42343477390176765,R5-S11
737,300.77500000000003,-168.12327166248716,16.5367409094886,0.41664754118137065,R5-S12
738,-306.45000000000005,-158.2938833295338,16.281802296936778,0.41022429571521235,R5-S07
739,-295.1,-158.2938833295338,16.595600178651484,0.418130515965016,R5-S07
740,-283.75000000000006,-158.2938833295338,16.98235020225217,0.42787478463724293,R5-S07
741,-272.40000000000003,-158.2938833295338,17.38964406888347,0.43813666084362485,R5-S08
742,-261.05,-158.2938833295338,17.791433097663024,0.4482598412109606,R5-S08
743,-249.70000000000005,-158.2938833295338,18.26431096276342,0.4601741235264153,R5-S08
744,-238.35000000000002,-158.2938833295338,18.73614068042826,0.4720619974912638,R5-S08
745,-227.00000000000003,-158.2938833295338,19.15597055941313,0.482639721829507,R4-S08
746,-215.65000000000003,-158.2938833295338,19.633323859329654,0.49466676390349346,R4-S08
747,-204.3,-158.2938833295338,20.061886887967166,0.5054645222465902,R4-S08
748,-192.95000000000002,-158.2938833295338,20.417664659135152,0.5144284368640755,R4-S08
749,-181.60000000000002,-158.2938833295338,20.632598688856547,0.5198437563329944,R4-S08
750,-170.25000000000003,-158.2938833295338,20.827019665569026,0.5247422440304618,R4-S08
751,-158.90000000000003,-158.2938833295338,21.038809202279378,0.5300783371700524,R4-S08
752,-147.55,-158.2938833295338,20.978237219912998,0.5285522101263038,R4-S08
753,-136.20000000000002,-158.2938833295338,20.933583877380727,0.5274271574044023,R3-S08
754,-124.85000000000002,-158.2938833295338,20.844661239157286,0.5251867281218767,R3-S08
755,-113.50000000000001,-158.2938833295338,20.723726408239177,0.5221397432159027,R3-S08
756,-102.15,-158.2938833295338,20.594864518627308,0.5188930339790201,R3-S08
757,-90.80000000000001,-158.2938833295338,20.439321871859324,0.5149740960407994,R3-S09
758,-79.45000000000002,-158.2938833295338,20.192915350058907,0.5087658188475411,R3-S09
759,-68.10000000000001,-158.2938833295338,19.892034096309946,0.5011850364401599,R3-S09
760,-56.75000000000001,-158.2938833295338,19.456866101731375,0.49022086424115335,R3-S09
761,-45.400000000000006,-158.2938833295338,19.12329125045774,0.48181635803622425,R3-S09
762,-34.050000000000004,-158.2938833295338,18.849513451413717,0.47491845430621615,R3-S09
763,-22.700000000000003,-158.2938833295338,18.60654806143598,0.4687968773352477,R3-S09
764,22.700000000000003,-158.2938833295338,18.64692648030635,0.46981422222994085,R3-S10
765,34.050000000000004,-158.2938833295338,18.873590529687007,0.4755250826325777,R3-S10
766,45.400000000000006,-158.2938833295338,19.132917661399283,0.482058897994439,R3-S10
767,56.75000000000001,-158.2938833295338,19.398719075437928,0.48875583460413025,R3-S10
768,68.10000000000001,-158.2938833295338,19.786808318514943,0.498533845263667,R3-S10
769,79.45000000000002,-158.2938833295338,19.988996530496898,0.5036280304987881,R3-S10
770,90.80000000000001,-158.2938833295338,20.231442239123723,0.5097365139612932,R3-S10
771,102.15,-158.2938833295338,20.3988131939983,0.5139534692365407,R3-S11
772,113.50000000000001,-158.2938833295338,20.54289401701427,0.5175836235075402,R3-S11
773,124.85000000000002,-158.2938833295338,20.785104092574713,0.5236861701328978,R3-S11
774,136.20000000000002,-158.2938833295338,20.95164868274204,0.5278823049317722,R3-S11
775,147.55,-158.2938833295338,21.110447000725706,0.5318832703634595,R4-S11
776,158.90000000000003,-158.2938833295338,21.086086563669515,0.531269502737957,R4-S11
777,170.25000000000003,-158.2938833295338,20.922838838636444,0.5271564333241735,R4-S11
778,181.60000000000002,-158.2938833295338,20.71676661729747,0.5219643894506796,R4-S11
779,192.95000000000002,-158.2938833295338,20.441536045995722,0.5150298827411369,R4-S11
780,204.3,-158.2938833295338,20.06454142079604,0.505531403900127,R4-S11
781,215.65000000000003,-158.2938833295338,19.634375373961046,0.4946932570914852,R4-S11
782,227.00000000000003,-158.2938833295338,19.12825394910409,0.4819413945352504,R4-S11
783,238.35000000000002,-158.2938833295338,18.6637973168128,0.47023928739765186,R5-S11
784,249.70000000000005,-158.2938833295338,18.153762828292408,0.4573888341721443,R5-S11
785,261.05,-158.2938833295338,17.6996142250069,0.4459464405393525,R5-S11
786,272.40000000000003,-158.2938833295338,17.26537174212213,0.4350055868511497,R5-S11
787,283.75000000000006,-158.2938833295338,16.888525279965965,0.4255108410170311,R5-S12
788,295.1,-158.2938833295338,16.492797012789662,0.4155403631340303,R5-S12
789,306.45000000000005,-158.2938833295338,16.133703017196154,0.40649289536901373,R5-S12
790,-312.12500000000006,-148.4644949965804,15.81615813066861,0.3984922683463999,R5-S07
791,-300.77500000000003,-148.4644949965804,16.128742769748218,0.40636792062857696,R5-S07
792,-289.425,-148.4644949965804,16.556105952492757,0.41713544853849227,R5-S07
793,-278.07500000000005,-148.4644949965804,16.98150966544034,0.42785360709096343,R5-S07
794,-266.725,-148.4644949965804,17.43246648378889,0.439215582861902,R5-S07
795,-255.375,-148.4644949965804,17.88407343020091,0.45059393878057225,R5-S08
796,-244.02500000000003,-148.4644949965804,18.34465939335783,0.46219852339022,R5-S08
797,-232.675,-148.4644949965804,18.75943333877301,0.4726488621509955,R4-S08
798,-221.32500000000002,-148.4644949965804,19.2714495137994,0.4855492444897808,R4-S08
799,-209.97500000000002,-148.4644949965804,19.713817930554878,0.49669483322133734,R4-S08
800,-198.625,-148.4644949965804,20.14047472898413,0.5074445635924447,R4-S08
801,-187.275,-148.4644949965804,20.472365600451624,0.5158066414827822,R4-S08
802,-175.925,-148.4644949965804,20.731990402596644,0.5223479567295702,R4-S08
803,-164.57500000000002,-148.4644949965804,20.954184983594168,0.5279462076995255,R4-S08
804,-153.22500000000002,-148.4644949965804,21.002472631557435,0.5291628277036391,R4-S08
805,-141.875,-148.4644949965804,21.076274820490507,0.5310222932852232,R3-S08
806,-130.525,-148.4644949965804,21.037425154683003,0.5300434657264551,R3-S08
807,-119.17500000000003,-148.4644949965804,20.91658444009788,0.5269988521062706,R3-S08
808,-107.82500000000002,-148.4644949965804,20.777732479625385,0.5235004404037639,R3-S08
809,-96.47500000000001,-148.4644949965804,20.485121459131044,0.5161280287007066,R3-S08
810,-85.12500000000001,-148.4644949965804,20.169114914375786,0.5081661606040763,R3-S09
811,-73.77500000000002,-148.4644949965804,19.773680445017977,0.4982030850344666,R3-S09
812,-62.42500000000001,-148.4644949965804,19.32293819598253,0.48684651539386575,R3-S09
813,-51.075,-148.4644949965804,18.82364185115055,0.47426661252583907,R3-S09
814,51.075,-148.4644949965804,18.89226811470978,0.47599566930485715,R3-S10
815,62.42500000000001,-148.4644949965804,19.405344775255326,0.4889227708555134,R3-S10
816,73.775,-148.4644949965804,19.710229889299466,0.49660443157721007,R3-S10
817,85.12500000000001,-148.4644949965804,20.111880933311664,0.5067241353820021,R3-S10
818,96.47500000000001,-148.4644949965804,20.328522496297758,0.5121824766011025,R3-S11
819,107.825,-148.4644949965804,20.57269149440846,0.5183343787958796,R3-S11
820,119.17500000000001,-148.4644949965804,20.71623028315853,0.5219508763708373,R3-S11
821,130.52500000000003,-148.4644949965804,20.928405430195998,0.5272966850641471,R3-S11
822,141.87500000000003,-148.4644949965804,21.111163337737135,0.5319013186630672,R3-S11
823,153.22500000000002,-148.4644949965804,21.161814976245456,0.5331775000313796,R4-S11
824,164.57500000000005,-148.4644949965804,21.042490365101667,0.5301710850365752,R4-S11
825,175.92500000000004,-148.4644949965804,20.835219982685622,0.52494885317928,R4-S11
826,187.27500000000003,-148.4644949965804,20.49155306546912,0.5162900747157753,R4-S11
827,198.62500000000003,-148.4644949965804,20.144020272574302,0.507533894496707,R4-S11
828,209.97500000000002,-148.4644949965804,19.695958572989944,0.4962448620052896,R4-S11
829,221.32500000000005,-148.4644949965804,19.21498042738778,0.484126490989866,R4-S11
830,232.67500000000004,-148.4644949965804,18.73304573565049,0.4719840195427183,R4-S11
831,244.02500000000003,-148.4644949965804,18.251237786951933,0.4598447414198018,R5-S11
832,255.37500000000006,-148.4644949965804,17.74484836240875,0.44708612654091084,R5-S11
833,266.725,-148.4644949965804,17.269488669354992,0.43510931391672947,R5-S12
834,278.07500000000005,-148.4644949965804,16.855376340270517,0.42467564475360337,R5-S12
835,289.42500000000007,-148.4644949965804,16.43096708577804,0.41398254184374,R5-S12
836,300.77500000000003,-148.4644949965804,16.058035556215554,0.40458643376708375,R5-S12
837,312.12500000000006,-148.4644949965804,15.703848932827327,0.39566260853684376,R5-S12
838,-317.80000000000007,-138.63510666362703,15.208013329948855,0.38316989997351614,R5-S07
839,-306.45000000000005,-138.63510666362703,15.667392811764456,0.3947440869681143,R5-S07
840,-295.1,-138.63510666362703,16.066447046431957,0.4047983634777515,R5-S07
841,-283.75000000000006,-138.63510666362703,16.45729789439714,0.41464595349955,R5-S07
842,-272.40000000000003,-138.63510666362703,16.944711455178382,0.4269264664947942,R5-S07
843,-261.05,-138.63510666362703,17.367648332637884,0.4375824724776489,R5-S07
844,-249.70000000000005,-138.63510666362703,17.889537079559332,0.4507315968646846,R5-S07
845,-238.35000000000002,-138.63510666362703,18.34981261217393,0.4623283600950852,R4-S08
846,-227.00000000000003,-138.63510666362703,18.89109107672402,0.475966013522903,R4-S08
847,-215.65000000000003,-138.63510666362703,19.340214211020076,0.48728178914134734,R4-S08
848,-204.3,-138.63510666362703,19.80324920614666,0.4989480777562777,R4-S08
849,-192.95000000000002,-138.63510666362703,20.196176328232596,0.5088479800512118,R4-S08
850,-181.60000000000002,-138.63510666362703,20.603364779093432,0.519107200279502,R4-S08
851,-170.25000000000003,-138.63510666362703,20.893332025539088,0.526413001399322,R4-S08
852,-158.90000000000003,-138.63510666362703,21.066094100497857,0.5307657873645215,R4-S08
853,-147.55,-138.63510666362703,21.17943459179434,0.5336214308842112,R3-S08
854,-136.20000000000002,-138.63510666362703,21.170773574367207,0.5334032142697709,R3-S08
855,-124.85000000000002,-138.63510666362703,21.110605067896174,0.531887252907437,R3-S08
856,-113.50000000000001,-138.63510666362703,20.88141331338775,0.5261127063085853,R3-S08
857,-102.15,-138.63510666362703,20.60193301433546,0.5190711265894549,R3-S08
858,-90.80000000000001,-138.63510666362703,20.231988827404283,0.5097502853969333,R3-S08
859,-79.45000000000002,-138.63510666362703,19.7189781294179,0.4968248457903225,R3-S09
860,-68.10000000000001,-138.63510666362703,19.26337303410287,0.48534575545736636,R3-S09
861,68.10000000000001,-138.63510666362703,19.24541448769016,0.48489328515218344,R3-S10
862,79.45000000000002,-138.63510666362703,19.76619591473119,0.4980145103232852,R3-S10
863,90.80000000000001,-138.63510666362703,20.190506959603677,0.5087051388159153,R3-S11
864,102.15,-138.63510666362703,20.4878828222628,0.5161976019718519,R3-S11
865,113.50000000000001,-138.63510666362703,20.699580322454178,0.5215313762271147,R3-S11
866,124.85000000000002,-138.63510666362703,20.908721951705072,0.5268007546410953,R3-S11
867,136.20000000000002,-138.63510666362703,21.037172733504462,0.5300371059084017,R3-S11
868,147.55,-138.63510666362703,21.173813852211893,0.5334798148705441,R3-S11
