scheme,date,original_edge,demand_type,alternative_origin,alternative_dest,alternative_edge,is_new_opened_line,allocated_volume,unserved_volume
min_changed_plus_2,2023-01-12,DC9->DC14,outbound_from_closed_site,DC47,DC14,DC47->DC14,False,15229,0
min_changed_plus_2,2023-01-12,DC9->DC3,outbound_from_closed_site,DC64,DC3,DC64->DC3,True,37179,0
min_changed_plus_2,2023-01-12,DC9->DC5,outbound_from_closed_site,DC58,DC5,DC58->DC5,False,8942,0
min_changed_plus_2,2023-01-12,DC9->DC5,outbound_from_closed_site,DC8,DC5,DC8->DC5,False,3099,0
min_changed_plus_2,2023-01-13,DC14->DC9,inbound_to_closed_site,DC14,DC8,DC14->DC8,False,308711,0
min_changed_plus_2,2023-01-13,DC15->DC9,inbound_to_closed_site,DC15,DC18,DC15->DC18,True,29873,0
min_changed_plus_2,2023-01-13,DC25->DC9,inbound_to_closed_site,DC25,DC73,DC25->DC73,True,10737,0
min_changed_plus_2,2023-01-13,DC26->DC9,inbound_to_closed_site,DC26,DC20,DC26->DC20,True,15284,0
min_changed_plus_2,2023-01-13,DC41->DC9,inbound_to_closed_site,DC41,DC51,DC41->DC51,True,10507,0
min_changed_plus_2,2023-01-13,DC42->DC9,inbound_to_closed_site,DC42,DC26,DC42->DC26,True,4686,0
min_changed_plus_2,2023-01-13,DC43->DC9,inbound_to_closed_site,DC43,DC30,DC43->DC30,True,7185,0
min_changed_plus_2,2023-01-13,DC44->DC9,inbound_to_closed_site,DC44,DC18,DC44->DC18,True,28073,0
min_changed_plus_2,2023-01-13,DC45->DC9,inbound_to_closed_site,DC45,DC46,DC45->DC46,True,9217,0
min_changed_plus_2,2023-01-13,DC46->DC9,inbound_to_closed_site,DC46,DC27,DC46->DC27,True,21888,0
min_changed_plus_2,2023-01-13,DC47->DC9,inbound_to_closed_site,DC47,DC73,DC47->DC73,True,33140,0
min_changed_plus_2,2023-01-13,DC48->DC9,inbound_to_closed_site,DC48,DC20,DC48->DC20,True,5291,0
min_changed_plus_2,2023-01-13,DC50->DC9,inbound_to_closed_site,DC50,DC35,DC50->DC35,False,6776,0
min_changed_plus_2,2023-01-13,DC51->DC9,inbound_to_closed_site,DC51,DC21,DC51->DC21,True,64553,0
min_changed_plus_2,2023-01-13,DC58->DC9,inbound_to_closed_site,DC58,DC53,DC58->DC53,True,35,0
min_changed_plus_2,2023-01-13,DC7->DC9,inbound_to_closed_site,DC7,DC27,DC7->DC27,True,2650,0
min_changed_plus_2,2023-01-13,DC9->DC14,outbound_from_closed_site,DC47,DC14,DC47->DC14,False,30669,0
min_changed_plus_2,2023-01-13,DC9->DC3,outbound_from_closed_site,DC36,DC3,DC36->DC3,False,30659,0
min_changed_plus_2,2023-01-13,DC9->DC5,outbound_from_closed_site,DC51,DC5,DC51->DC5,False,25046,0
min_changed_plus_2,2023-01-14,DC14->DC9,inbound_to_closed_site,DC14,DC8,DC14->DC8,False,268115,0
min_changed_plus_2,2023-01-14,DC15->DC9,inbound_to_closed_site,DC15,DC17,DC15->DC17,True,21638,0
min_changed_plus_2,2023-01-14,DC25->DC9,inbound_to_closed_site,DC25,DC8,DC25->DC8,False,27629,0
min_changed_plus_2,2023-01-14,DC26->DC9,inbound_to_closed_site,DC26,DC64,DC26->DC64,False,5958,0
min_changed_plus_2,2023-01-14,DC41->DC9,inbound_to_closed_site,DC41,DC17,DC41->DC17,True,7741,0
min_changed_plus_2,2023-01-14,DC42->DC9,inbound_to_closed_site,DC42,DC17,DC42->DC17,True,7242,0
min_changed_plus_2,2023-01-14,DC43->DC9,inbound_to_closed_site,DC43,DC62,DC43->DC62,False,9419,0
min_changed_plus_2,2023-01-14,DC44->DC9,inbound_to_closed_site,DC44,DC8,DC44->DC8,False,21233,0
min_changed_plus_2,2023-01-14,DC45->DC9,inbound_to_closed_site,DC45,DC62,DC45->DC62,True,7182,0
min_changed_plus_2,2023-01-14,DC46->DC9,inbound_to_closed_site,DC46,DC8,DC46->DC8,False,30864,0
min_changed_plus_2,2023-01-14,DC47->DC9,inbound_to_closed_site,DC47,DC17,DC47->DC17,True,45689,0
min_changed_plus_2,2023-01-14,DC48->DC9,inbound_to_closed_site,DC48,DC17,DC48->DC17,True,6005,0
min_changed_plus_2,2023-01-14,DC50->DC9,inbound_to_closed_site,DC50,DC17,DC50->DC17,True,3016,0
min_changed_plus_2,2023-01-14,DC51->DC9,inbound_to_closed_site,DC51,DC8,DC51->DC8,False,38411,0
min_changed_plus_2,2023-01-14,DC58->DC9,inbound_to_closed_site,DC58,DC17,DC58->DC17,True,14500,0
min_changed_plus_2,2023-01-14,DC7->DC9,inbound_to_closed_site,DC7,DC64,DC7->DC64,True,4190,0
min_changed_plus_2,2023-01-14,DC9->DC14,outbound_from_closed_site,DC17,DC14,DC17->DC14,False,27541,0
min_changed_plus_2,2023-01-14,DC9->DC3,outbound_from_closed_site,DC64,DC3,DC64->DC3,True,15009,0
min_changed_plus_2,2023-01-14,DC9->DC5,outbound_from_closed_site,DC8,DC5,DC8->DC5,False,26151,0
min_changed_plus_2,2023-01-15,DC14->DC9,inbound_to_closed_site,DC14,DC8,DC14->DC8,False,257764,0
min_changed_plus_2,2023-01-15,DC15->DC9,inbound_to_closed_site,DC15,DC17,DC15->DC17,True,36708,0
min_changed_plus_2,2023-01-15,DC25->DC9,inbound_to_closed_site,DC25,DC8,DC25->DC8,False,28163,0
min_changed_plus_2,2023-01-15,DC26->DC9,inbound_to_closed_site,DC26,DC8,DC26->DC8,False,13911,0
min_changed_plus_2,2023-01-15,DC41->DC9,inbound_to_closed_site,DC41,DC17,DC41->DC17,True,8646,0
min_changed_plus_2,2023-01-15,DC42->DC9,inbound_to_closed_site,DC42,DC17,DC42->DC17,True,7732,0
min_changed_plus_2,2023-01-15,DC43->DC9,inbound_to_closed_site,DC43,DC62,DC43->DC62,False,6532,0
min_changed_plus_2,2023-01-15,DC44->DC9,inbound_to_closed_site,DC44,DC8,DC44->DC8,False,20329,0
min_changed_plus_2,2023-01-15,DC45->DC9,inbound_to_closed_site,DC45,DC62,DC45->DC62,True,5680,0
min_changed_plus_2,2023-01-15,DC46->DC9,inbound_to_closed_site,DC46,DC8,DC46->DC8,False,23116,0
min_changed_plus_2,2023-01-15,DC47->DC9,inbound_to_closed_site,DC47,DC35,DC47->DC35,False,32961,0
min_changed_plus_2,2023-01-15,DC48->DC9,inbound_to_closed_site,DC48,DC17,DC48->DC17,True,8367,0
min_changed_plus_2,2023-01-15,DC50->DC9,inbound_to_closed_site,DC50,DC17,DC50->DC17,True,6972,0
min_changed_plus_2,2023-01-15,DC51->DC9,inbound_to_closed_site,DC51,DC8,DC51->DC8,False,56850,0
min_changed_plus_2,2023-01-15,DC58->DC9,inbound_to_closed_site,DC58,DC17,DC58->DC17,True,13177,0
min_changed_plus_2,2023-01-15,DC7->DC9,inbound_to_closed_site,DC7,DC64,DC7->DC64,True,4673,0
min_changed_plus_2,2023-01-15,DC9->DC14,outbound_from_closed_site,DC62,DC14,DC62->DC14,False,15255,0
min_changed_plus_2,2023-01-15,DC9->DC3,outbound_from_closed_site,DC64,DC3,DC64->DC3,True,22196,0
min_changed_plus_2,2023-01-15,DC9->DC5,outbound_from_closed_site,DC8,DC5,DC8->DC5,False,19399,0
min_changed_plus_2,2023-01-16,DC14->DC9,inbound_to_closed_site,DC14,DC8,DC14->DC8,False,202931,0
min_changed_plus_2,2023-01-16,DC15->DC9,inbound_to_closed_site,DC15,DC22,DC15->DC22,True,64726,0
min_changed_plus_2,2023-01-16,DC25->DC9,inbound_to_closed_site,DC25,DC64,DC25->DC64,False,34223,0
min_changed_plus_2,2023-01-16,DC26->DC9,inbound_to_closed_site,DC26,DC22,DC26->DC22,True,9972,0
min_changed_plus_2,2023-01-16,DC41->DC9,inbound_to_closed_site,DC41,DC4,DC41->DC4,True,6760,0
min_changed_plus_2,2023-01-16,DC42->DC9,inbound_to_closed_site,DC42,DC17,DC42->DC17,True,2872,0
min_changed_plus_2,2023-01-16,DC43->DC9,inbound_to_closed_site,DC43,DC35,DC43->DC35,False,3301,0
min_changed_plus_2,2023-01-16,DC44->DC9,inbound_to_closed_site,DC44,DC8,DC44->DC8,False,25231,0
min_changed_plus_2,2023-01-16,DC45->DC9,inbound_to_closed_site,DC45,DC62,DC45->DC62,True,5961,0
min_changed_plus_2,2023-01-16,DC46->DC9,inbound_to_closed_site,DC46,DC17,DC46->DC17,True,23396,0
min_changed_plus_2,2023-01-16,DC47->DC9,inbound_to_closed_site,DC47,DC17,DC47->DC17,True,12028,0
min_changed_plus_2,2023-01-16,DC48->DC9,inbound_to_closed_site,DC48,DC10,DC48->DC10,False,7000,0
min_changed_plus_2,2023-01-16,DC50->DC9,inbound_to_closed_site,DC50,DC35,DC50->DC35,False,4371,0
min_changed_plus_2,2023-01-16,DC51->DC9,inbound_to_closed_site,DC51,DC10,DC51->DC10,False,40566,0
min_changed_plus_2,2023-01-16,DC58->DC9,inbound_to_closed_site,DC58,DC22,DC58->DC22,True,18560,0
min_changed_plus_2,2023-01-16,DC7->DC9,inbound_to_closed_site,DC7,DC22,DC7->DC22,True,4280,0
min_changed_plus_2,2023-01-16,DC9->DC14,outbound_from_closed_site,DC17,DC14,DC17->DC14,False,13526,0
min_changed_plus_2,2023-01-16,DC9->DC3,outbound_from_closed_site,DC65,DC3,DC65->DC3,True,11450,0
min_changed_plus_2,2023-01-16,DC9->DC5,outbound_from_closed_site,DC17,DC5,DC17->DC5,False,23996,0
min_changed_plus_2,2023-01-16,DC15->DC9,inbound_to_closed_site,,,,False,0,12473
min_changed_plus_2,2023-01-17,DC14->DC9,inbound_to_closed_site,DC14,DC8,DC14->DC8,False,159896,0
min_changed_plus_2,2023-01-17,DC15->DC9,inbound_to_closed_site,DC15,DC17,DC15->DC17,True,23436,0
min_changed_plus_2,2023-01-17,DC25->DC9,inbound_to_closed_site,DC25,DC17,DC25->DC17,True,78464,0
min_changed_plus_2,2023-01-17,DC26->DC9,inbound_to_closed_site,DC26,DC22,DC26->DC22,True,11515,0
min_changed_plus_2,2023-01-17,DC41->DC9,inbound_to_closed_site,DC41,DC17,DC41->DC17,True,6781,0
min_changed_plus_2,2023-01-17,DC42->DC9,inbound_to_closed_site,DC42,DC14,DC42->DC14,False,3223,0
min_changed_plus_2,2023-01-17,DC43->DC9,inbound_to_closed_site,DC43,DC3,DC43->DC3,False,2751,0
min_changed_plus_2,2023-01-17,DC44->DC9,inbound_to_closed_site,DC44,DC8,DC44->DC8,False,22147,0
min_changed_plus_2,2023-01-17,DC45->DC9,inbound_to_closed_site,DC45,DC22,DC45->DC22,True,5504,0
min_changed_plus_2,2023-01-17,DC46->DC9,inbound_to_closed_site,DC46,DC8,DC46->DC8,False,23548,0
min_changed_plus_2,2023-01-17,DC47->DC9,inbound_to_closed_site,DC47,DC22,DC47->DC22,True,31908,0
min_changed_plus_2,2023-01-17,DC48->DC9,inbound_to_closed_site,DC48,DC14,DC48->DC14,False,7753,0
min_changed_plus_2,2023-01-17,DC50->DC9,inbound_to_closed_site,DC50,DC3,DC50->DC3,False,3590,0
min_changed_plus_2,2023-01-17,DC51->DC9,inbound_to_closed_site,DC51,DC5,DC51->DC5,False,26465,0
min_changed_plus_2,2023-01-17,DC58->DC9,inbound_to_closed_site,DC58,DC5,DC58->DC5,False,5700,0
min_changed_plus_2,2023-01-17,DC7->DC9,inbound_to_closed_site,DC7,DC3,DC7->DC3,False,1344,0
min_changed_plus_2,2023-01-17,DC9->DC14,outbound_from_closed_site,DC17,DC14,DC17->DC14,False,21826,0
min_changed_plus_2,2023-01-17,DC9->DC3,outbound_from_closed_site,DC19,DC3,DC19->DC3,False,16810,0
min_changed_plus_2,2023-01-17,DC9->DC3,outbound_from_closed_site,DC50,DC3,DC50->DC3,False,2602,0
min_changed_plus_2,2023-01-17,DC9->DC5,outbound_from_closed_site,DC51,DC5,DC51->DC5,False,18884,0
min_changed_plus_2,2023-01-18,DC14->DC9,inbound_to_closed_site,DC14,DC51,DC14->DC51,True,304290,0
min_changed_plus_2,2023-01-18,DC15->DC9,inbound_to_closed_site,DC15,DC10,DC15->DC10,False,20357,0
min_changed_plus_2,2023-01-18,DC25->DC9,inbound_to_closed_site,DC25,DC22,DC25->DC22,True,22507,0
min_changed_plus_2,2023-01-18,DC26->DC9,inbound_to_closed_site,DC26,DC21,DC26->DC21,True,11836,0
min_changed_plus_2,2023-01-18,DC41->DC9,inbound_to_closed_site,DC41,DC73,DC41->DC73,True,10333,0
min_changed_plus_2,2023-01-18,DC42->DC9,inbound_to_closed_site,DC42,DC17,DC42->DC17,True,3766,0
min_changed_plus_2,2023-01-18,DC43->DC9,inbound_to_closed_site,DC43,DC14,DC43->DC14,False,5283,0
min_changed_plus_2,2023-01-18,DC44->DC9,inbound_to_closed_site,DC44,DC16,DC44->DC16,True,31516,0
min_changed_plus_2,2023-01-18,DC44->DC9,inbound_to_closed_site,DC44,DC27,DC44->DC27,True,890,0
min_changed_plus_2,2023-01-18,DC45->DC9,inbound_to_closed_site,DC45,DC22,DC45->DC22,True,5543,0
min_changed_plus_2,2023-01-18,DC46->DC9,inbound_to_closed_site,DC46,DC36,DC46->DC36,True,19245,0
min_changed_plus_2,2023-01-18,DC47->DC9,inbound_to_closed_site,DC47,DC22,DC47->DC22,True,15028,0
min_changed_plus_2,2023-01-18,DC48->DC9,inbound_to_closed_site,DC48,DC22,DC48->DC22,True,6637,0
min_changed_plus_2,2023-01-18,DC50->DC9,inbound_to_closed_site,DC50,DC14,DC50->DC14,False,3430,0
min_changed_plus_2,2023-01-18,DC51->DC9,inbound_to_closed_site,DC51,DC73,DC51->DC73,True,41016,0
min_changed_plus_2,2023-01-18,DC58->DC9,inbound_to_closed_site,DC58,DC17,DC58->DC17,True,18070,0
min_changed_plus_2,2023-01-18,DC7->DC9,inbound_to_closed_site,DC7,DC14,DC7->DC14,False,654,0
min_changed_plus_2,2023-01-18,DC9->DC14,outbound_from_closed_site,DC43,DC14,DC43->DC14,False,5906,0
min_changed_plus_2,2023-01-18,DC9->DC14,outbound_from_closed_site,DC7,DC14,DC7->DC14,False,4015,0
min_changed_plus_2,2023-01-18,DC9->DC3,outbound_from_closed_site,DC65,DC3,DC65->DC3,True,11370,0
min_changed_plus_2,2023-01-18,DC9->DC5,outbound_from_closed_site,DC10,DC5,DC10->DC5,False,16215,0
min_changed_plus_2,2023-01-19,DC14->DC9,inbound_to_closed_site,DC14,DC8,DC14->DC8,False,199996,0
min_changed_plus_2,2023-01-19,DC15->DC9,inbound_to_closed_site,DC15,DC17,DC15->DC17,True,31005,0
min_changed_plus_2,2023-01-19,DC25->DC9,inbound_to_closed_site,DC25,DC8,DC25->DC8,False,53965,0
min_changed_plus_2,2023-01-19,DC26->DC9,inbound_to_closed_site,DC26,DC22,DC26->DC22,True,10310,0
min_changed_plus_2,2023-01-19,DC41->DC9,inbound_to_closed_site,DC41,DC17,DC41->DC17,True,6933,0
min_changed_plus_2,2023-01-19,DC42->DC9,inbound_to_closed_site,DC42,DC17,DC42->DC17,True,3309,0
min_changed_plus_2,2023-01-19,DC43->DC9,inbound_to_closed_site,DC43,DC14,DC43->DC14,False,4284,0
min_changed_plus_2,2023-01-19,DC44->DC9,inbound_to_closed_site,DC44,DC8,DC44->DC8,False,17503,0
min_changed_plus_2,2023-01-19,DC45->DC9,inbound_to_closed_site,DC45,DC22,DC45->DC22,True,4239,0
min_changed_plus_2,2023-01-19,DC46->DC9,inbound_to_closed_site,DC46,DC8,DC46->DC8,False,24485,0
min_changed_plus_2,2023-01-19,DC47->DC9,inbound_to_closed_site,DC47,DC22,DC47->DC22,True,31911,0
min_changed_plus_2,2023-01-19,DC48->DC9,inbound_to_closed_site,DC48,DC22,DC48->DC22,True,5504,0
min_changed_plus_2,2023-01-19,DC50->DC9,inbound_to_closed_site,DC50,DC14,DC50->DC14,False,1768,0
min_changed_plus_2,2023-01-19,DC51->DC9,inbound_to_closed_site,DC51,DC8,DC51->DC8,False,24333,0
min_changed_plus_2,2023-01-19,DC58->DC9,inbound_to_closed_site,DC58,DC17,DC58->DC17,True,12982,0
min_changed_plus_2,2023-01-19,DC7->DC9,inbound_to_closed_site,DC7,DC4,DC7->DC4,False,2147,0
min_changed_plus_2,2023-01-19,DC9->DC14,outbound_from_closed_site,DC43,DC14,DC43->DC14,False,6118,0
min_changed_plus_2,2023-01-19,DC9->DC14,outbound_from_closed_site,DC50,DC14,DC50->DC14,False,7540,0
min_changed_plus_2,2023-01-19,DC9->DC3,outbound_from_closed_site,DC64,DC3,DC64->DC3,True,19395,0
min_changed_plus_2,2023-01-19,DC9->DC5,outbound_from_closed_site,DC8,DC5,DC8->DC5,False,9713,0
min_changed_plus_2,2023-01-20,DC14->DC9,inbound_to_closed_site,DC14,DC3,DC14->DC3,False,8703,0
min_changed_plus_2,2023-01-20,DC14->DC9,inbound_to_closed_site,DC14,DC73,DC14->DC73,True,239628,0
min_changed_plus_2,2023-01-20,DC15->DC9,inbound_to_closed_site,DC15,DC44,DC15->DC44,True,35448,0
min_changed_plus_2,2023-01-20,DC25->DC9,inbound_to_closed_site,DC25,DC44,DC25->DC44,True,28458,0
min_changed_plus_2,2023-01-20,DC26->DC9,inbound_to_closed_site,DC26,DC18,DC26->DC18,True,14586,0
min_changed_plus_2,2023-01-20,DC41->DC9,inbound_to_closed_site,DC41,DC5,DC41->DC5,False,2716,0
min_changed_plus_2,2023-01-20,DC42->DC9,inbound_to_closed_site,DC42,DC14,DC42->DC14,False,1812,0
min_changed_plus_2,2023-01-20,DC43->DC9,inbound_to_closed_site,DC43,DC14,DC43->DC14,False,1505,0
min_changed_plus_2,2023-01-20,DC44->DC9,inbound_to_closed_site,DC44,DC16,DC44->DC16,True,6592,0
min_changed_plus_2,2023-01-20,DC44->DC9,inbound_to_closed_site,DC44,DC5,DC44->DC5,False,3616,0
min_changed_plus_2,2023-01-20,DC45->DC9,inbound_to_closed_site,DC45,DC53,DC45->DC53,True,2721,0
min_changed_plus_2,2023-01-20,DC46->DC9,inbound_to_closed_site,DC46,DC18,DC46->DC18,True,26943,0
min_changed_plus_2,2023-01-20,DC47->DC9,inbound_to_closed_site,DC47,DC44,DC47->DC44,True,18504,0
min_changed_plus_2,2023-01-20,DC48->DC9,inbound_to_closed_site,DC48,DC14,DC48->DC14,False,2476,0
min_changed_plus_2,2023-01-20,DC50->DC9,inbound_to_closed_site,DC50,DC14,DC50->DC14,False,2587,0
min_changed_plus_2,2023-01-20,DC51->DC9,inbound_to_closed_site,DC51,DC19,DC51->DC19,True,22595,0
min_changed_plus_2,2023-01-20,DC58->DC9,inbound_to_closed_site,DC58,DC30,DC58->DC30,True,5900,0
min_changed_plus_2,2023-01-20,DC7->DC9,inbound_to_closed_site,DC7,DC14,DC7->DC14,False,830,0
min_changed_plus_2,2023-01-20,DC9->DC14,outbound_from_closed_site,DC42,DC14,DC42->DC14,False,688,0
min_changed_plus_2,2023-01-20,DC9->DC14,outbound_from_closed_site,DC48,DC14,DC48->DC14,False,1882,0
min_changed_plus_2,2023-01-20,DC9->DC14,outbound_from_closed_site,DC50,DC14,DC50->DC14,False,2684,0
min_changed_plus_2,2023-01-20,DC9->DC14,outbound_from_closed_site,DC7,DC14,DC7->DC14,False,894,0
min_changed_plus_2,2023-01-20,DC9->DC3,outbound_from_closed_site,DC14,DC3,DC14->DC3,False,7737,0
min_changed_plus_2,2023-01-20,DC9->DC5,outbound_from_closed_site,DC41,DC5,DC41->DC5,False,701,0
min_changed_plus_2,2023-01-20,DC9->DC5,outbound_from_closed_site,DC44,DC5,DC44->DC5,False,8661,0
min_changed_plus_2,2023-01-21,DC14->DC9,inbound_to_closed_site,DC14,DC48,DC14->DC48,True,54001,0
min_changed_plus_2,2023-01-21,DC15->DC9,inbound_to_closed_site,DC15,DC17,DC15->DC17,True,6603,0
min_changed_plus_2,2023-01-21,DC25->DC9,inbound_to_closed_site,DC25,DC47,DC25->DC47,True,8532,0
min_changed_plus_2,2023-01-21,DC26->DC9,inbound_to_closed_site,DC26,DC42,DC26->DC42,True,3348,0
min_changed_plus_2,2023-01-21,DC41->DC9,inbound_to_closed_site,DC41,DC5,DC41->DC5,False,735,0
min_changed_plus_2,2023-01-21,DC42->DC9,inbound_to_closed_site,DC42,DC16,DC42->DC16,True,984,0
min_changed_plus_2,2023-01-21,DC43->DC9,inbound_to_closed_site,DC43,DC21,DC43->DC21,True,636,0
min_changed_plus_2,2023-01-21,DC44->DC9,inbound_to_closed_site,DC44,DC23,DC44->DC23,True,4527,0
min_changed_plus_2,2023-01-21,DC45->DC9,inbound_to_closed_site,DC45,DC27,DC45->DC27,True,1204,0
min_changed_plus_2,2023-01-21,DC46->DC9,inbound_to_closed_site,DC46,DC53,DC46->DC53,True,7195,0
min_changed_plus_2,2023-01-21,DC47->DC9,inbound_to_closed_site,DC47,DC25,DC47->DC25,True,3948,0
min_changed_plus_2,2023-01-21,DC48->DC9,inbound_to_closed_site,DC48,DC22,DC48->DC22,True,1737,0
min_changed_plus_2,2023-01-21,DC50->DC9,inbound_to_closed_site,DC50,DC17,DC50->DC17,True,590,0
min_changed_plus_2,2023-01-21,DC51->DC9,inbound_to_closed_site,DC51,DC14,DC51->DC14,False,2882,0
min_changed_plus_2,2023-01-21,DC58->DC9,inbound_to_closed_site,DC58,DC30,DC58->DC30,True,1904,0
min_changed_plus_2,2023-01-21,DC7->DC9,inbound_to_closed_site,DC7,DC15,DC7->DC15,True,996,0
min_changed_plus_2,2023-01-21,DC9->DC14,outbound_from_closed_site,DC51,DC14,DC51->DC14,False,1250,0
min_changed_plus_2,2023-01-21,DC9->DC3,outbound_from_closed_site,DC64,DC3,DC64->DC3,True,3520,0
min_changed_plus_2,2023-01-21,DC9->DC5,outbound_from_closed_site,DC8,DC5,DC8->DC5,False,4407,0
min_changed_plus_2,2023-01-22,DC14->DC9,inbound_to_closed_site,DC14,DC73,DC14->DC73,True,124935,0
min_changed_plus_2,2023-01-22,DC15->DC9,inbound_to_closed_site,DC15,DC17,DC15->DC17,True,12738,0
min_changed_plus_2,2023-01-22,DC25->DC9,inbound_to_closed_site,DC25,DC8,DC25->DC8,False,14368,0
min_changed_plus_2,2023-01-22,DC26->DC9,inbound_to_closed_site,DC26,DC19,DC26->DC19,True,3401,0
min_changed_plus_2,2023-01-22,DC41->DC9,inbound_to_closed_site,DC41,DC17,DC41->DC17,True,6164,0
min_changed_plus_2,2023-01-22,DC42->DC9,inbound_to_closed_site,DC42,DC14,DC42->DC14,False,1422,0
min_changed_plus_2,2023-01-22,DC43->DC9,inbound_to_closed_site,DC43,DC21,DC43->DC21,True,3613,0
min_changed_plus_2,2023-01-22,DC44->DC9,inbound_to_closed_site,DC44,DC23,DC44->DC23,True,6114,0
min_changed_plus_2,2023-01-22,DC45->DC9,inbound_to_closed_site,DC45,DC73,DC45->DC73,True,1518,0
min_changed_plus_2,2023-01-22,DC46->DC9,inbound_to_closed_site,DC46,DC23,DC46->DC23,True,19155,0
min_changed_plus_2,2023-01-22,DC47->DC9,inbound_to_closed_site,DC47,DC22,DC47->DC22,True,2951,0
min_changed_plus_2,2023-01-22,DC48->DC9,inbound_to_closed_site,DC48,DC22,DC48->DC22,True,3504,0
min_changed_plus_2,2023-01-22,DC50->DC9,inbound_to_closed_site,DC50,DC17,DC50->DC17,True,2057,0
min_changed_plus_2,2023-01-22,DC51->DC9,inbound_to_closed_site,DC51,DC19,DC51->DC19,True,27059,0
min_changed_plus_2,2023-01-22,DC58->DC9,inbound_to_closed_site,DC58,DC4,DC58->DC4,False,2775,0
min_changed_plus_2,2023-01-22,DC7->DC9,inbound_to_closed_site,DC7,DC3,DC7->DC3,False,389,0
min_changed_plus_2,2023-01-22,DC9->DC14,outbound_from_closed_site,DC42,DC14,DC42->DC14,False,1753,0
min_changed_plus_2,2023-01-22,DC9->DC3,outbound_from_closed_site,DC14,DC3,DC14->DC3,False,1473,0
min_changed_plus_2,2023-01-22,DC9->DC3,outbound_from_closed_site,DC7,DC3,DC7->DC3,False,437,0
min_changed_plus_2,2023-01-22,DC9->DC5,outbound_from_closed_site,DC8,DC5,DC8->DC5,False,2127,0
min_changed_plus_2,2023-01-23,DC14->DC9,inbound_to_closed_site,DC14,DC8,DC14->DC8,False,170284,0
min_changed_plus_2,2023-01-23,DC15->DC9,inbound_to_closed_site,DC15,DC14,DC15->DC14,False,11403,0
min_changed_plus_2,2023-01-23,DC25->DC9,inbound_to_closed_site,DC25,DC8,DC25->DC8,False,21582,0
min_changed_plus_2,2023-01-23,DC26->DC9,inbound_to_closed_site,DC26,DC19,DC26->DC19,True,2940,0
min_changed_plus_2,2023-01-23,DC41->DC9,inbound_to_closed_site,DC41,DC17,DC41->DC17,True,5971,0
min_changed_plus_2,2023-01-23,DC42->DC9,inbound_to_closed_site,DC42,DC14,DC42->DC14,False,1766,0
min_changed_plus_2,2023-01-23,DC43->DC9,inbound_to_closed_site,DC43,DC21,DC43->DC21,True,3316,0
min_changed_plus_2,2023-01-23,DC44->DC9,inbound_to_closed_site,DC44,DC23,DC44->DC23,True,6630,0
min_changed_plus_2,2023-01-23,DC45->DC9,inbound_to_closed_site,DC45,DC8,DC45->DC8,False,3483,0
min_changed_plus_2,2023-01-23,DC46->DC9,inbound_to_closed_site,DC46,DC23,DC46->DC23,True,10470,0
min_changed_plus_2,2023-01-23,DC47->DC9,inbound_to_closed_site,DC47,DC14,DC47->DC14,False,5352,0
min_changed_plus_2,2023-01-23,DC48->DC9,inbound_to_closed_site,DC48,DC22,DC48->DC22,True,6102,0
min_changed_plus_2,2023-01-23,DC50->DC9,inbound_to_closed_site,DC50,DC17,DC50->DC17,True,3917,0
min_changed_plus_2,2023-01-23,DC51->DC9,inbound_to_closed_site,DC51,DC19,DC51->DC19,True,19111,0
min_changed_plus_2,2023-01-23,DC58->DC9,inbound_to_closed_site,DC58,DC4,DC58->DC4,False,2936,0
min_changed_plus_2,2023-01-23,DC7->DC9,inbound_to_closed_site,DC7,DC14,DC7->DC14,False,884,0
min_changed_plus_2,2023-01-23,DC9->DC14,outbound_from_closed_site,DC47,DC14,DC47->DC14,False,15472,0
min_changed_plus_2,2023-01-23,DC9->DC3,outbound_from_closed_site,DC14,DC3,DC14->DC3,False,4981,0
min_changed_plus_2,2023-01-23,DC9->DC5,outbound_from_closed_site,DC8,DC5,DC8->DC5,False,3867,0
min_changed_plus_2,2023-01-24,DC14->DC9,inbound_to_closed_site,DC14,DC51,DC14->DC51,True,245198,0
min_changed_plus_2,2023-01-24,DC15->DC9,inbound_to_closed_site,DC15,DC17,DC15->DC17,True,23924,0
min_changed_plus_2,2023-01-24,DC25->DC9,inbound_to_closed_site,DC25,DC47,DC25->DC47,True,30370,0
min_changed_plus_2,2023-01-24,DC26->DC9,inbound_to_closed_site,DC26,DC42,DC26->DC42,True,9257,0
min_changed_plus_2,2023-01-24,DC41->DC9,inbound_to_closed_site,DC41,DC17,DC41->DC17,True,10525,0
min_changed_plus_2,2023-01-24,DC42->DC9,inbound_to_closed_site,DC42,DC59,DC42->DC59,True,4155,0
min_changed_plus_2,2023-01-24,DC43->DC9,inbound_to_closed_site,DC43,DC14,DC43->DC14,False,4684,0
min_changed_plus_2,2023-01-24,DC44->DC9,inbound_to_closed_site,DC44,DC3,DC44->DC3,False,5712,0
min_changed_plus_2,2023-01-24,DC45->DC9,inbound_to_closed_site,DC45,DC27,DC45->DC27,True,4517,0
min_changed_plus_2,2023-01-24,DC46->DC9,inbound_to_closed_site,DC46,DC59,DC46->DC59,True,15572,0
min_changed_plus_2,2023-01-24,DC47->DC9,inbound_to_closed_site,DC47,DC25,DC47->DC25,True,6453,0
