window,year,pre_date,post_date,distance_m,pre_bed_elevation_m,post_bed_elevation_m,elevation_change_m,is_top_quartile_change
july_first_to_last,2020,2020-07-10,2020-07-29,1815.0,41.260000000000005,41.48,0.21999999999999176,False
july_first_to_last,2020,2020-07-10,2020-07-29,1820.0,41.260000000000005,41.48,0.21999999999999176,False
july_first_to_last,2020,2020-07-10,2020-07-29,1825.0,41.260000000000005,41.48,0.21999999999999176,False
july_first_to_last,2020,2020-07-10,2020-07-29,1830.0,41.260000000000005,41.48,0.21999999999999176,False
july_first_to_last,2020,2020-07-10,2020-07-29,1835.0,41.23407407407408,41.461481481481485,0.22740740740740506,True
july_first_to_last,2020,2020-07-10,2020-07-29,1840.0,41.18592592592593,41.42074074074074,0.23481481481481126,True
july_first_to_last,2020,2020-07-10,2020-07-29,1845.0,41.160000000000004,41.38,0.21999999999999886,True
july_first_to_last,2020,2020-07-10,2020-07-29,1850.0,41.160000000000004,41.34666666666667,0.18666666666666742,False
july_first_to_last,2020,2020-07-10,2020-07-29,1855.0,41.160000000000004,41.31333333333334,0.15333333333333599,False
july_first_to_last,2020,2020-07-10,2020-07-29,1860.0,41.160000000000004,41.28,0.11999999999999744,False
july_first_to_last,2020,2020-07-10,2020-07-29,1865.0,41.13407407407408,41.23925925925926,0.10518518518518505,False
july_first_to_last,2020,2020-07-10,2020-07-29,1870.0,41.08592592592593,41.19851851851852,0.11259259259259125,False
july_first_to_last,2020,2020-07-10,2020-07-29,1875.0,41.06,41.18,0.11999999999999744,False
july_first_to_last,2020,2020-07-10,2020-07-29,1880.0,41.06,41.18,0.11999999999999744,False
july_first_to_last,2020,2020-07-10,2020-07-29,1885.0,41.06,41.18,0.11999999999999744,False
july_first_to_last,2020,2020-07-10,2020-07-29,1890.0,41.06,41.18,0.11999999999999744,False
july_first_to_last,2020,2020-07-10,2020-07-29,1895.0,41.06,41.16148148148148,0.1014814814814784,False
july_first_to_last,2020,2020-07-10,2020-07-29,1900.0,41.06,41.12074074074074,0.06074074074074076,False
july_first_to_last,2020,2020-07-10,2020-07-29,1905.0,41.06,41.08,0.01999999999999602,False
july_first_to_last,2020,2020-07-10,2020-07-29,1910.0,41.06,41.03925925925926,-0.020740740740741614,False
july_first_to_last,2020,2020-07-10,2020-07-29,1915.0,41.06,40.998518518518516,-0.061481481481486355,False
july_first_to_last,2020,2020-07-10,2020-07-29,1920.0,41.06,40.98,-0.0800000000000054,False
july_first_to_last,2020,2020-07-10,2020-07-29,1925.0,41.036806640625,40.98,-0.0568066406250054,False
july_first_to_last,2020,2020-07-10,2020-07-29,1930.0,40.991640625,40.98,-0.0116406250000054,False
july_first_to_last,2020,2020-07-10,2020-07-29,1935.0,40.961123046874995,40.98,0.018876953125001705,False
july_first_to_last,2020,2020-07-10,2020-07-29,1940.0,40.96,40.9690625,0.009062499999998863,False
july_first_to_last,2020,2020-07-10,2020-07-29,1945.0,40.96,40.9345166015625,-0.025483398437501137,False
july_first_to_last,2020,2020-07-10,2020-07-29,1950.0,40.96,40.8938671875,-0.06613281250000114,False
july_first_to_last,2020,2020-07-10,2020-07-29,1955.0,40.96,40.86116428914862,-0.09883571085138243,False
july_first_to_last,2020,2020-07-10,2020-07-29,1960.0,40.96,40.82962492345377,-0.1303750765462297,False
july_first_to_last,2020,2020-07-10,2020-07-29,1965.0,40.96,40.79837858631067,-0.16162141368933192,False
july_first_to_last,2020,2020-07-10,2020-07-29,1970.0,40.95397516792184,40.766733598165956,-0.18724156975588357,False
july_first_to_last,2020,2020-07-10,2020-07-29,1975.0,40.89949385982767,40.72841374016895,-0.1710801196587184,False
july_first_to_last,2020,2020-07-10,2020-07-29,1980.0,40.82126602890292,40.6945698036216,-0.12669622528132152,False
july_first_to_last,2020,2020-07-10,2020-07-29,1985.0,40.760000000000005,40.68,-0.0800000000000054,False
july_first_to_last,2020,2020-07-10,2020-07-29,1990.0,40.72570323631183,40.69272135151638,-0.03298188479544706,False
july_first_to_last,2020,2020-07-10,2020-07-29,1995.0,40.69785195739196,40.7241006852568,0.02624872786483934,False
july_first_to_last,2020,2020-07-10,2020-07-29,2000.0,40.671357622633835,40.763960920008145,0.0926032973743105,False
july_first_to_last,2020,2020-07-10,2020-07-29,2005.0,40.63978831671077,40.804051218474186,0.16426290176341496,False
july_first_to_last,2020,2020-07-10,2020-07-29,2010.0,40.60121717891309,40.85040319745388,0.24918601854079014,True
july_first_to_last,2020,2020-07-10,2020-07-29,2015.0,40.569769997964585,40.912606751413996,0.34283675344941145,True
july_first_to_last,2020,2020-07-10,2020-07-29,2020.0,40.56692215363512,41.00466898105535,0.4377468274202343,True
july_first_to_last,2020,2020-07-10,2020-07-29,2025.0,40.77185185185186,41.25188946105101,0.48003760919915095,True
july_first_to_last,2020,2020-07-10,2020-07-29,2030.0,41.14653463648834,41.58746055171923,0.440925915230892,True
july_first_to_last,2020,2020-07-10,2020-07-29,2035.0,41.53536351165982,41.850324961434396,0.31496144977457874,True
july_first_to_last,2020,2020-07-10,2020-07-29,2040.0,41.815926089517085,41.95816051778237,0.14223442826528299,False
july_first_to_last,2020,2020-07-10,2020-07-29,2045.0,42.05105701696986,42.02074754102245,-0.030309475947404962,False
july_first_to_last,2020,2020-07-10,2020-07-29,2050.0,42.28690774549579,42.08143755914848,-0.20547018634730563,False
july_first_to_last,2020,2020-07-10,2020-07-29,2055.0,42.56,42.18,-0.38000000000000256,True
july_first_to_last,2020,2020-07-10,2020-07-29,2060.0,42.884534144136744,42.395420609303855,-0.4891135348328888,True
july_first_to_last,2020,2020-07-10,2020-07-29,2065.0,43.248938121456156,42.759536013569395,-0.489402107886761,True
july_first_to_last,2020,2020-07-10,2020-07-29,2070.0,43.65107502670721,43.24139196180993,-0.4096830648972798,True
july_first_to_last,2020,2020-07-10,2020-07-29,2075.0,44.088807954638845,43.81003420303877,-0.27877375160007745,True
july_first_to_last,2021,2021-07-07,2021-07-22,1680.0,44.00194903846155,44.077475232599696,0.0755261941381491,False
july_first_to_last,2021,2021-07-07,2021-07-22,1685.0,43.20664615384616,43.25217854457805,0.04553239073189275,False
july_first_to_last,2021,2021-07-07,2021-07-22,1690.0,42.5721125,42.62369466919389,0.05158216919388536,False
july_first_to_last,2021,2021-07-07,2021-07-22,1695.0,42.1856076923077,42.26846122783006,0.08285353552236074,False
july_first_to_last,2021,2021-07-07,2021-07-22,1700.0,42.07165961538462,42.196359086549,0.12469947116438362,False
july_first_to_last,2021,2021-07-07,2021-07-22,1705.0,42.01563076923077,42.17204805963604,0.15641729040527252,False
july_first_to_last,2021,2021-07-07,2021-07-22,1710.0,41.976525,42.155342546864716,0.17881754686471396,False
july_first_to_last,2021,2021-07-07,2021-07-22,1715.0,41.93847692307693,42.13325300372725,0.19477608065032115,False
july_first_to_last,2021,2021-07-07,2021-07-22,1720.0,41.888805952380956,42.08551875,0.1967127976190426,False
july_first_to_last,2021,2021-07-07,2021-07-22,1725.0,41.834006349206355,41.992799999999995,0.1587936507936405,False
july_first_to_last,2021,2021-07-07,2021-07-22,1730.0,41.780767592592596,41.89258125,0.1118136574074029,False
july_first_to_last,2021,2021-07-07,2021-07-22,1735.0,41.73494285714287,41.82705000000001,0.09210714285713806,False
july_first_to_last,2021,2021-07-07,2021-07-22,1740.0,41.69867498848692,41.82,0.12132501151307906,False
july_first_to_last,2021,2021-07-07,2021-07-22,1745.0,41.663299924171774,41.82,0.1567000758282262,False
july_first_to_last,2021,2021-07-07,2021-07-22,1750.0,41.634701573879305,41.82,0.18529842612069558,False
july_first_to_last,2021,2021-07-07,2021-07-22,1755.0,41.62045890349142,41.82,0.19954109650858243,False
july_first_to_last,2021,2021-07-07,2021-07-22,1760.0,41.620000000000005,41.80737997256516,0.1873799725651537,False
july_first_to_last,2021,2021-07-07,2021-07-22,1765.0,41.620000000000005,41.769999999999996,0.14999999999999147,False
july_first_to_last,2021,2021-07-07,2021-07-22,1770.0,41.620000000000005,41.73262002743484,0.11262002743483635,False
july_first_to_last,2021,2021-07-07,2021-07-22,1775.0,41.618799725651584,41.72,0.10120027434841461,False
july_first_to_last,2021,2021-07-07,2021-07-22,1780.0,41.58296296296297,41.72,0.1370370370370324,False
july_first_to_last,2021,2021-07-07,2021-07-22,1785.0,41.51626200274349,41.72,0.20373799725651054,False
july_first_to_last,2021,2021-07-07,2021-07-22,1790.0,41.44441700960219,41.72,0.2755829903978082,False
july_first_to_last,2021,2021-07-07,2021-07-22,1795.0,41.385123456790126,41.71259259259259,0.32746913580246684,False
july_first_to_last,2021,2021-07-07,2021-07-22,1800.0,41.32379515317787,41.678299039780526,0.3545038866026573,False
july_first_to_last,2021,2021-07-07,2021-07-22,1805.0,41.265896204846825,41.63886145404663,0.3729652491998081,False
july_first_to_last,2021,2021-07-07,2021-07-22,1810.0,41.220000000000006,41.62,0.3999999999999915,False
july_first_to_last,2021,2021-07-07,2021-07-22,1815.0,41.18772716640743,41.62,0.4322728335925703,False
july_first_to_last,2021,2021-07-07,2021-07-22,1820.0,41.16161014434444,41.62,0.4583898556555539,True
july_first_to_last,2021,2021-07-07,2021-07-22,1825.0,41.136590040772106,41.62,0.48340995922789176,True
july_first_to_last,2021,2021-07-07,2021-07-22,1830.0,41.10809715097231,41.62,0.5119028490276847,True
july_first_to_last,2021,2021-07-07,2021-07-22,1835.0,41.07740040238846,41.62,0.5425995976115345,True
july_first_to_last,2021,2021-07-07,2021-07-22,1840.0,41.04572930673464,41.62,0.5742706932653547,True
july_first_to_last,2021,2021-07-07,2021-07-22,1845.0,41.01353319310591,41.61745185185185,0.6039186587459398,True
july_first_to_last,2021,2021-07-07,2021-07-22,1850.0,40.98079465302149,41.5496,0.5688053469785075,True
july_first_to_last,2021,2021-07-07,2021-07-22,1855.0,40.94733352606198,41.45508148148148,0.5077479554194966,True
july_first_to_last,2021,2021-07-07,2021-07-22,1860.0,40.91259339965736,41.42,0.507406600342641,True
july_first_to_last,2021,2021-07-07,2021-07-22,1865.0,40.86712443037711,41.42,0.5528755696228913,True
july_first_to_last,2021,2021-07-07,2021-07-22,1870.0,40.82832273659435,41.42,0.59167726340565,True
july_first_to_last,2021,2021-07-07,2021-07-22,1875.0,40.82,41.4131195335277,0.5931195335276982,True
july_first_to_last,2021,2021-07-07,2021-07-22,1880.0,40.82,41.35,0.5300000000000011,True
july_first_to_last,2021,2021-07-07,2021-07-22,1885.0,40.82,41.256268221574345,0.43626822157434475,False
july_first_to_last,2021,2021-07-07,2021-07-22,1890.0,40.80819241982507,41.15282798833819,0.3446355685131195,False
july_first_to_last,2021,2021-07-07,2021-07-22,1895.0,40.75935860058309,41.01288629737609,0.25352769679300025,False
july_first_to_last,2021,2021-07-07,2021-07-22,1900.0,40.72145772594753,40.9232361516035,0.2017784256559665,False
july_first_to_last,2021,2021-07-07,2021-07-22,1905.0,40.720000000000006,40.92,0.19999999999999574,False
july_first_to_last,2021,2021-07-07,2021-07-22,1910.0,40.720000000000006,40.92,0.19999999999999574,False
july_first_to_last,2021,2021-07-07,2021-07-22,1915.0,40.720000000000006,40.92,0.19999999999999574,False
july_first_to_last,2021,2021-07-07,2021-07-22,1920.0,40.69407407407408,40.92,0.22592592592592098,False
july_first_to_last,2021,2021-07-07,2021-07-22,1925.0,40.64592592592593,40.92,0.2740740740740719,False
july_first_to_last,2021,2021-07-07,2021-07-22,1930.0,40.620000000000005,40.92,0.29999999999999716,False
july_first_to_last,2021,2021-07-07,2021-07-22,1935.0,40.620000000000005,40.92,0.29999999999999716,False
july_first_to_last,2021,2021-07-07,2021-07-22,1940.0,40.620000000000005,40.92,0.29999999999999716,False
july_first_to_last,2021,2021-07-07,2021-07-22,1945.0,40.620000000000005,40.92,0.29999999999999716,False
july_first_to_last,2021,2021-07-07,2021-07-22,1950.0,40.620000000000005,40.892314453125,0.2723144531249986,False
july_first_to_last,2021,2021-07-07,2021-07-22,1955.0,40.620000000000005,40.77,0.14999999999999858,False
july_first_to_last,2021,2021-07-07,2021-07-22,1960.0,40.620000000000005,40.647685546874996,0.027685546874991473,False
july_first_to_last,2021,2021-07-07,2021-07-22,1965.0,40.620000000000005,40.62,-7.105427357601002e-15,False
july_first_to_last,2021,2021-07-07,2021-07-22,1970.0,40.620000000000005,40.62,-7.105427357601002e-15,False
july_first_to_last,2021,2021-07-07,2021-07-22,1975.0,40.620000000000005,40.62,-7.105427357601002e-15,False
july_first_to_last,2021,2021-07-07,2021-07-22,1980.0,40.61900264604112,40.62050885406065,0.001506208019534938,False
july_first_to_last,2021,2021-07-07,2021-07-22,1985.0,40.591422755953595,40.63648687156523,0.04506411561163759,False
july_first_to_last,2021,2021-07-07,2021-07-22,1990.0,40.54857724404641,40.66925707307144,0.12067982902502905,False
july_first_to_last,2021,2021-07-07,2021-07-22,1995.0,40.52099735395889,40.71118664766944,0.19018929371055293,False
july_first_to_last,2021,2021-07-07,2021-07-22,2000.0,40.52835877603637,40.76488069258942,0.23652191655305188,False
july_first_to_last,2021,2021-07-07,2021-07-22,2005.0,40.55682067982903,40.84544744913836,0.2886267693093316,False
july_first_to_last,2021,2021-07-07,2021-07-22,2010.0,40.59579890087523,40.9488838477027,0.3530849468274724,False
july_first_to_last,2021,2021-07-07,2021-07-22,2015.0,40.635693546172305,41.078124398370974,0.44243085219866884,False
july_first_to_last,2021,2021-07-07,2021-07-22,2020.0,40.67872912765046,41.277992032833794,0.5992629051833305,True
july_first_to_last,2021,2021-07-07,2021-07-22,2025.0,40.73635023572847,41.50199333677815,0.765643101049676,True
july_first_to_last,2021,2021-07-07,2021-07-22,2030.0,40.82,41.689207098313595,0.8692070983135949,True
july_first_to_last,2021,2021-07-07,2021-07-22,2035.0,41.06176005071448,41.853334151132174,0.7915741004176908,True
july_first_to_last,2021,2021-07-07,2021-07-22,2040.0,41.48010845637416,42.00572558556856,0.5256171291944014,True
july_first_to_last,2021,2021-07-07,2021-07-22,2045.0,41.91608300395193,42.14635458669355,0.23027158274161508,False
july_first_to_last,2021,2021-07-07,2021-07-22,2050.0,42.224821963980844,42.25042674731182,0.02560478333097649,False
july_first_to_last,2021,2021-07-07,2021-07-22,2055.0,42.4446814851143,42.35414888552867,-0.09053259958562876,False
july_first_to_last,2021,2021-07-07,2021-07-22,2060.0,42.64090163240946,42.519999999999996,-0.12090163240946339,False
july_first_to_last,2021,2021-07-07,2021-07-22,2065.0,42.85928209717319,42.9906539030998,0.13137180592660513,False
july_first_to_last,2021,2021-07-07,2021-07-22,2070.0,43.144231280542115,43.86297820060484,0.7187469200627277,True
july_first_to_last,2021,2021-07-07,2021-07-22,2075.0,43.50885903211667,44.980742581275194,1.4718835491585267,True
july_first_to_last,2022,2022-07-07,2022-07-23,1675.0,44.440938159743396,43.81980834503745,-0.6211298147059452,True
july_first_to_last,2022,2022-07-07,2022-07-23,1680.0,43.48551664529043,43.072224402037136,-0.41329224325329506,False
july_first_to_last,2022,2022-07-07,2022-07-23,1685.0,42.70872336334957,42.43707432147068,-0.27164904187888794,False
july_first_to_last,2022,2022-07-07,2022-07-23,1690.0,42.1855462206293,41.9680286918138,-0.2175175288154989,False
july_first_to_last,2022,2022-07-07,2022-07-23,1695.0,41.983679125149024,41.71875810154222,-0.2649210236068029,False
july_first_to_last,2022,2022-07-07,2022-07-23,1700.0,41.917499750397184,41.654811150784546,-0.2626885996126376,False
july_first_to_last,2022,2022-07-07,2022-07-23,1705.0,41.87118899493425,41.61492351033511,-0.25626548459914034,False
july_first_to_last,2022,2022-07-07,2022-07-23,1710.0,41.83678361346544,41.58621722846441,-0.25056638500102935,False
july_first_to_last,2022,2022-07-07,2022-07-23,1715.0,41.80632036069593,41.56091230713794,-0.24540805355798767,False
july_first_to_last,2022,2022-07-07,2022-07-23,1720.0,41.773159633027525,41.53310518166863,-0.24005445135889403,False
july_first_to_last,2022,2022-07-07,2022-07-23,1725.0,41.73999105504587,41.50636584105151,-0.2336252139943582,False
july_first_to_last,2022,2022-07-07,2022-07-23,1730.0,41.713508256880736,41.4820423375137,-0.23146591936703942,False
july_first_to_last,2022,2022-07-07,2022-07-23,1735.0,41.70041995412844,41.46087598797099,-0.23954396615745566,False
july_first_to_last,2022,2022-07-07,2022-07-23,1740.0,41.7,41.443727945961975,-0.25627205403802833,False
july_first_to_last,2022,2022-07-07,2022-07-23,1745.0,41.7,41.43105657403317,-0.26894342596683174,False
july_first_to_last,2022,2022-07-07,2022-07-23,1750.0,41.7,41.41986887290333,-0.28013112709667354,False
july_first_to_last,2022,2022-07-07,2022-07-23,1755.0,41.7,41.40664663970279,-0.2933533602972105,False
july_first_to_last,2022,2022-07-07,2022-07-23,1760.0,41.7,41.387442914185975,-0.31255708581402786,False
july_first_to_last,2022,2022-07-07,2022-07-23,1765.0,41.7,41.36042616989942,-0.3395738301005835,False
july_first_to_last,2022,2022-07-07,2022-07-23,1770.0,41.7,41.329756464854974,-0.37024353514502906,False
july_first_to_last,2022,2022-07-07,2022-07-23,1775.0,41.73,41.3,-0.4299999999999997,False
july_first_to_last,2022,2022-07-07,2022-07-23,1780.0,41.709780794520306,41.2711239287014,-0.4386568658189063,False
july_first_to_last,2022,2022-07-07,2022-07-23,1785.0,41.66407906264657,41.24174095270089,-0.42233810994568444,False
july_first_to_last,2022,2022-07-07,2022-07-23,1790.0,41.615328631226824,41.21438559550804,-0.4009430357187824,False
july_first_to_last,2022,2022-07-07,2022-07-23,1795.0,41.57822724094904,41.19155023035099,-0.38667701059804926,False
july_first_to_last,2022,2022-07-07,2022-07-23,1800.0,41.53949680970628,41.17326594028959,-0.3662308694166896,False
july_first_to_last,2022,2022-07-07,2022-07-23,1805.0,41.509217780688324,41.15589056174434,-0.35332721894398134,False
july_first_to_last,2022,2022-07-07,2022-07-23,1810.0,41.5,41.13543716115352,-0.36456283884648144,False
july_first_to_last,2022,2022-07-07,2022-07-23,1815.0,41.5,41.10864194166197,-0.39135805833802806,False
july_first_to_last,2022,2022-07-07,2022-07-23,1820.0,41.5,41.0795614759186,-0.4204385240813977,False
july_first_to_last,2022,2022-07-07,2022-07-23,1825.0,41.5,41.054127303714495,-0.4458726962855053,False
july_first_to_last,2022,2022-07-07,2022-07-23,1830.0,41.5,41.036492658380986,-0.46350734161901386,False
july_first_to_last,2022,2022-07-07,2022-07-23,1835.0,41.5,41.022812738447946,-0.4771872615520536,False
july_first_to_last,2022,2022-07-07,2022-07-23,1840.0,41.5,41.007671161231485,-0.49232883876851474,False
july_first_to_last,2022,2022-07-07,2022-07-23,1845.0,41.4958848222531,40.98251953125,-0.5133652910031046,False
july_first_to_last,2022,2022-07-07,2022-07-23,1850.0,41.47622247003067,40.94166666666666,-0.5345558033640074,False
july_first_to_last,2022,2022-07-07,2022-07-23,1855.0,41.45169881309677,40.90732421875,-0.5443745943467704,False
july_first_to_last,2022,2022-07-07,2022-07-23,1860.0,41.43423586325104,40.9,-0.5342358632510411,False
july_first_to_last,2022,2022-07-07,2022-07-23,1865.0,41.42223504294155,40.9,-0.5222350429415528,False
july_first_to_last,2022,2022-07-07,2022-07-23,1870.0,41.40975583796187,40.9,-0.509755837961869,False
july_first_to_last,2022,2022-07-07,2022-07-23,1875.0,41.390357333333334,40.89386666666667,-0.4964906666666664,False
july_first_to_last,2022,2022-07-07,2022-07-23,1880.0,41.354232205128206,40.8412,-0.513032205128205,False
july_first_to_last,2022,2022-07-07,2022-07-23,1885.0,41.3198916923077,40.7752,-0.5446916923077012,False
july_first_to_last,2022,2022-07-07,2022-07-23,1890.0,41.30799154208754,40.74082962962963,-0.5671619124579124,False
july_first_to_last,2022,2022-07-07,2022-07-23,1895.0,41.30522171043771,40.72334814814814,-0.581873562289573,True
july_first_to_last,2022,2022-07-07,2022-07-23,1900.0,41.30279127272727,40.709199999999996,-0.5935912727272736,True
july_first_to_last,2022,2022-07-07,2022-07-23,1905.0,41.293319865319866,40.69333333333333,-0.5999865319865378,True
july_first_to_last,2022,2022-07-07,2022-07-23,1910.0,41.25257912457912,40.67666666666666,-0.5759124579124588,False
july_first_to_last,2022,2022-07-07,2022-07-23,1915.0,41.20981818181818,40.66,-0.549818181818182,False
july_first_to_last,2022,2022-07-07,2022-07-23,1920.0,41.20485925925926,40.64256296296296,-0.5622962962962958,False
july_first_to_last,2022,2022-07-07,2022-07-23,1925.0,41.24500740740741,40.620859259259255,-0.6241481481481514,True
july_first_to_last,2022,2022-07-07,2022-07-23,1930.0,41.28959999999999,40.60359999999999,-0.6859999999999999,True
july_first_to_last,2022,2022-07-07,2022-07-23,1935.0,41.29954061518329,40.599999999999994,-0.6995406151832952,True
july_first_to_last,2022,2022-07-07,2022-07-23,1940.0,41.29486173155273,40.599999999999994,-0.6948617315527343,True
july_first_to_last,2022,2022-07-07,2022-07-23,1945.0,41.28633741844587,40.599999999999994,-0.6863374184458735,True
july_first_to_last,2022,2022-07-07,2022-07-23,1950.0,41.27370420729415,40.599999999999994,-0.6737042072941577,True
july_first_to_last,2022,2022-07-07,2022-07-23,1955.0,41.2447286859969,40.599999999999994,-0.6447286859969026,True
july_first_to_last,2022,2022-07-07,2022-07-23,1960.0,41.20430792806244,40.599999999999994,-0.6043079280624468,True
july_first_to_last,2022,2022-07-07,2022-07-23,1965.0,41.16075352260045,40.599999999999994,-0.5607535226004572,False
july_first_to_last,2022,2022-07-07,2022-07-23,1970.0,41.09664481026786,40.599999999999994,-0.4966448102678669,False
july_first_to_last,2022,2022-07-07,2022-07-23,1975.0,41.03046090262278,40.599999999999994,-0.4304609026227837,False
july_first_to_last,2022,2022-07-07,2022-07-23,1980.0,41.0,40.61754074074073,-0.3824592592592708,False
july_first_to_last,2022,2022-07-07,2022-07-23,1985.0,41.0302734375,40.6648,-0.3654734375000004,False
july_first_to_last,2022,2022-07-07,2022-07-23,1990.0,41.1015625,40.69872592592593,-0.4028365740740725,False
july_first_to_last,2022,2022-07-07,2022-07-23,1995.0,41.1845703125,40.699999999999996,-0.48457031250000426,False
july_first_to_last,2022,2022-07-07,2022-07-23,2000.0,41.273872953925434,40.699999999999996,-0.5738729539254379,False
july_first_to_last,2022,2022-07-07,2022-07-23,2005.0,41.38387872331104,40.699999999999996,-0.6838787233110466,True
july_first_to_last,2022,2022-07-07,2022-07-23,2010.0,41.47660519759776,40.68245925925926,-0.7941459383385023,True
july_first_to_last,2022,2022-07-07,2022-07-23,2015.0,41.52228603095499,40.63519999999999,-0.8870860309549968,True
july_first_to_last,2022,2022-07-07,2022-07-23,2020.0,41.54623937568557,40.60127407407406,-0.9449653016115107,True
july_first_to_last,2022,2022-07-07,2022-07-23,2025.0,41.56954345204415,40.62411056463975,-0.9454328874044009,True
july_first_to_last,2022,2022-07-07,2022-07-23,2030.0,41.61166711028303,40.71075229245177,-0.9009148178312572,True
july_first_to_last,2022,2022-07-07,2022-07-23,2035.0,41.71791322863988,40.8406319861395,-0.8772812425003806,True
july_first_to_last,2022,2022-07-07,2022-07-23,2040.0,41.879611392068135,41.039565054768374,-0.8400463372997606,True
july_first_to_last,2022,2022-07-07,2022-07-23,2045.0,42.06349037352498,41.43448481326685,-0.629005560258129,True
july_first_to_last,2022,2022-07-07,2022-07-23,2050.0,42.24758939976589,41.924075390757196,-0.3235140090086972,False
july_first_to_last,2022,2022-07-07,2022-07-23,2055.0,42.45439449815275,42.38644335803921,-0.06795114011354286,False
july_first_to_last,2022,2022-07-07,2022-07-23,2060.0,42.710995506405006,42.82488583499801,0.1138903285930013,False
july_first_to_last,2022,2022-07-07,2022-07-23,2065.0,43.05187730784726,43.273880836545814,0.22200352869855067,False
july_first_to_last,2022,2022-07-07,2022-07-23,2070.0,43.555945327460556,43.733668880843304,0.17772355338274792,False
july_first_to_last,2022,2022-07-07,2022-07-23,2075.0,44.21229973811162,44.20449048605107,-0.007809252060546612,False
