design_id,tower_x_m,tower_y_m,width_m,height_m,center_z_m,ground_clearance_m,spacing_clearance_m,rotation_deg,offset_u,offset_v,mirror_count,minimum_center_distance_m,required_problem_distance_m,configured_safe_distance_m,spacing_constraint_satisfied,maximum_site_radius_m,site_constraint_satisfied,minimum_tower_distance_m,tower_exclusion_satisfied,proxy_avg_optical_efficiency,proxy_avg_cosine_efficiency,proxy_avg_shadow_blocking_efficiency,proxy_avg_truncation_efficiency,proxy_field_power_mw,proxy_unit_area_power_kw_m2,proxy_total_area_m2,proxy_mirror_count
d072,-38.51211290806532,-85.31633794307709,5.972502667922527,5.58402249366045,3.260569525964704,0.4685582791344789,0.05,57.10105916485191,0.09814779087901115,0.1997536038979888,3356,11.022502667922442,10.972502667922527,11.022502667922527,True,349.97812535893326,True,100.06398469244051,True,0.6057623039242424,0.7915207602533534,0.9590512398164063,0.9027289396552673,57.89375734526837,0.517256876388702,111924.57749322033,3356.0
d073,2.5810085143893957,-44.12180709652603,6.799506535055116,6.708003263687715,4.9855919304742,1.6315902986303428,0.05,16.531574819236994,0.8084590183570981,0.9732293700799346,2904,11.84950653505499,11.799506535055116,11.849506535055117,True,349.8027554653946,True,100.05494495592451,True,0.5084704155549419,0.7699188930048071,0.9517039720120672,0.7828831059215934,57.580858372394246,0.4347212420911949,132454.6693310999,2904.0
d074,34.349140198901296,-61.79908860474825,6.276011984050274,5.996604097960517,4.638857242276284,1.6405551932960258,0.05,13.028636164963245,0.34742194041609764,0.7377103110775352,3178,11.326011984050156,11.276011984050275,11.326011984050275,True,349.98149885315587,True,100.22359143463596,True,0.5716478567762454,0.7787254880615969,0.9563187060238695,0.8672865728177838,58.41961562773997,0.48844499172510036,119603.26468168368,3178.0
d075,-4.010713342577219,-33.732753759250045,6.48856534617953,6.277647625375539,4.1262646888610455,0.987440876173276,0.05,30.644332766532894,0.5591999189928174,0.46429581847041845,3061,11.53856534617942,11.48856534617953,11.538565346179531,True,349.9986417136211,True,100.45954454855027,True,0.5442280262904047,0.7653604424446615,0.9545279382612009,0.8399609603679801,58.02170224973301,0.46535192985017715,124683.48904970362,3061.0
d076,-20.15503660775721,-72.13660107925534,6.613136561401188,6.489465877506881,3.8223869743164998,0.577654035563059,0.05,52.47679537162185,0.4009319292381406,0.5843944726511836,2998,11.6631365614011,11.613136561401188,11.663136561401188,True,349.9957213161459,True,100.18482486964118,True,0.5346533587293917,0.7848968502449803,0.953007177873716,0.8085748349297502,58.772926971599595,0.4568033151164145,128661.34072740159,2998.0
d077,29.3674411252141,-39.519027480855584,5.922279506316408,5.614082134375348,4.139508613256131,1.3324675460684574,0.05,25.034014228731394,0.6931822709739208,0.3734799800440669,3391,10.972279506316314,10.922279506316407,10.972279506316408,True,349.9235596557159,True,100.04770361882834,True,0.5989312585241576,0.7681062016004704,0.9589323301400225,0.9170214083592328,57.72107570036452,0.5119634580330263,112744.52266989919,3391.0
d078,18.780606742948294,-92.37147962674499,6.437882877420634,6.427927191043272,4.866158435023489,1.6521948395018526,0.05,6.519972123205662,0.15411256719380617,0.10308028291910887,3092,11.487882877420526,11.437882877420634,11.487882877420635,True,349.97630066403684,True,100.02130510649877,True,0.5512519656068675,0.7941430750293237,0.953225248336865,0.8250105085992812,60.23589468790968,0.47076249920265495,127953.89350242018,3092.0
d079,-33.650233475491405,-55.37784625776112,6.090114065119996,5.67412186153233,3.17458428250339,0.3375233517372247,0.05,41.00919619202614,0.9400171600282192,0.8140560491010547,3299,11.140114065119887,11.090114065119996,11.140114065119997,True,349.9863569184279,True,100.07908649976808,True,0.5904702299581921,0.776930946016745,0.9585523159027473,0.895156976029806,57.51951563071152,0.5045553540750088,114000.40682584944,3299.0
d080,-32.71992897614837,-82.18962917104363,6.389308274537324,6.2920259885489935,4.026194093534894,0.8801810992603971,0.05,46.19353774935007,0.859435623511672,0.7849824074655771,3114,11.439308274537241,11.389308274537324,11.439308274537325,True,349.8557351979844,True,100.21571178193473,True,0.5581791692224636,0.7894475997078448,0.9541979025047433,0.8387412520478434,59.68616297799796,0.4767719557147954,125188.07421991527,3114.0
d081,19.617677489295602,-44.78690871037543,6.14518303158693,5.754334831377491,4.4904282354664975,1.6132608197777518,0.05,26.307561546564102,0.04621721711009741,0.011506641283631325,3253,11.195183031586822,11.14518303158693,11.19518303158693,True,349.9871864098593,True,100.03239525717927,True,0.5829447946001272,0.7703310199672289,0.9580398492454525,0.8911292765512542,57.314630103278986,0.498254786048113,115030.76680480599,3253.0
d082,28.53974017314613,-63.04965166375041,6.572157787252217,6.36711864802055,5.120975010276549,1.9374156862662741,0.05,0.2641386352479458,0.6165072526782751,0.277542294934392,3017,11.622157787252116,11.572157787252216,11.622157787252217,True,349.8489881885793,True,100.09461509197652,True,0.5400941435375491,0.779263772912171,0.9538749053472474,0.8213041242440334,58.26551715344024,0.4615145218475248,126248.50225772528,3017.0
d083,-21.075585409998894,-30.02085474319756,5.954908901127055,5.677762607578188,3.4776970790173944,0.6388157752283004,0.05,42.196614984422915,0.2891305973753333,0.5509567875415087,3369,11.004908901126962,10.954908901127055,11.004908901127056,True,349.9571558340108,True,100.12235173821063,True,0.5940032404589691,0.7636193617574727,0.9585070299443557,0.9145459651916331,57.85193505818938,0.507883994588781,113907.77357540166,3369.0
d084,-3.447249373421073,-69.24754820764065,6.317398684006184,6.0149614489637315,3.232113762427836,0.22463303794597023,0.05,54.683174081146724,0.6386827370151877,0.43086948804557323,3159,11.367398684006085,11.317398684006184,11.367398684006185,True,349.9186121779808,True,100.03982712758611,True,0.5713802121950311,0.7835883371203504,0.9562198724907495,0.8621373079849154,58.597687297258645,0.488157218974363,120038.55524327721,3159.0
d085,34.830700401216745,-40.4944163095206,6.455528485635295,6.334217242943122,4.771930661022927,1.6048220395513662,0.05,21.6741281747818,0.45446271263062954,0.6417839806526899,3082,11.50552848563521,11.455528485635295,11.505528485635296,True,349.9736099345833,True,100.20553145390315,True,0.5443106928937326,0.7679002889285989,0.9540554928270399,0.8381234659194029,58.64690136631092,0.46535853173727426,126025.19856543854,3082.0
d086,2.0899350196123123,-93.8554261252284,6.021601156331599,5.599735522689298,4.30572271355623,1.5058549522115814,0.05,10.64180513843894,0.8840353777632117,0.881667023524642,3330,11.071601156331521,11.021601156331599,11.0716011563316,True,349.9797555111564,True,100.00821929697017,True,0.6048415148303801,0.7952084325827468,0.9589674655581474,0.8976595234222934,57.98085336312506,0.5163698391608903,112285.51508226142,3330.0
d087,-39.08539024181664,-51.98050691746175,6.743914128979668,6.731719161011279,4.035122767137035,0.6692631866313956,0.05,35.697120521217585,0.20909460447728634,0.1706912573426962,2936,11.793914128979582,11.743914128979668,11.793914128979669,True,349.99541565742146,True,100.23085690931465,True,0.5105483716395622,0.7739250930299286,0.9514218865860412,0.7827287566191915,58.17230383050158,0.4364376325849351,133288.92718521625,2936.0
d088,-43.32206116989255,-68.22086879052222,6.044625694444402,5.897584214713424,4.5754107597555596,1.6266186523988475,0.05,40.19245706498623,0.7250730907544494,0.4546513119712472,3322,11.094625694444309,11.044625694444402,11.094625694444403,True,349.9771332433846,True,100.03200055036082,True,0.5909994810692137,0.7819281129123264,0.9568482661137134,0.8927968524003553,59.79170980353105,0.5048911759430516,118424.9451217883,3322.0
d089,6.293693231418729,-27.028474304825068,6.720872348733246,6.392760076513514,4.232314041060531,1.0359340028037738,0.05,7.109612189233302,0.4308089595288038,0.7436908045783639,2946,11.770872348733159,11.720872348733245,11.770872348733246,True,349.99437888816317,True,100.06091338636539,True,0.5234257299713206,0.7616610443746551,0.9539231563871768,0.8116254923920966,56.660874088347526,0.4476478213601731,126574.66737173893,2946.0
d090,41.843857979401946,-78.61207452602684,6.234953734884038,6.206243152497335,3.506706384643654,0.40358480839498645,0.05,26.085013020783663,0.9699545865878463,0.982873865403235,3198,11.284953734883961,11.234953734884037,11.284953734884038,True,349.94125254162776,True,100.16763947190896,True,0.5707088133068925,0.7879490302613515,0.9546935234898832,0.85847069772696,60.32748843444022,0.48750016131167123,123748.65327659107,3198.0
d091,-10.493319667875767,-50.54360358044505,6.537961685191839,6.099635100550949,5.06066531866024,2.010847768384765,0.05,51.184145640581846,0.18594245426356792,0.19377309922128916,3034,11.58796168519175,11.537961685191839,11.58796168519184,True,349.89851195471437,True,100.09401069048745,True,0.5502143047890622,0.7732590458461164,0.9558337053782352,0.8404976231417025,56.898056336572125,0.47025738926983235,120993.43388291594,3034.0
d092,-16.839211536571383,-90.32578463666141,6.654657578887417,6.301363650523125,4.930802551126343,1.78012072586478,0.05,31.695397272706032,0.7738826852291822,0.823698659427464,2974,11.704657578887318,11.654657578887416,11.704657578887417,True,349.80080091359747,True,100.38831225067827,True,0.5415915634623298,0.7928138298915793,0.9543506776906094,0.8107502877948208,57.67976682900566,0.46251122256680655,124709.98327110693,2974.0
d093,24.336371552199125,-57.70607493817806,5.872419103700667,5.812745752977207,3.1848779824367064,0.27850510594810274,0.05,11.735820583999157,0.0694914972409606,0.09709789324551821,3419,10.922419103700543,10.872419103700668,10.922419103700669,True,349.9882488666261,True,100.3099038782329,True,0.6047549900894306,0.7782251961958936,0.95741583796197,0.916783255463276,60.30936316344509,0.516758074628779,116707.15200100017,3419.0
d094,12.604222856462002,-74.46484579704702,6.366225273488089,6.121785696269944,3.7972097027139196,0.7363168545789476,0.05,15.7150006480515,0.5304831694811583,0.36383737344294786,3128,11.416225273488006,11.366225273488089,11.41622527348809,True,349.9869614111647,True,100.15090679283138,True,0.5654904610798481,0.7859843700715495,0.9554603504185715,0.8517982121709529,58.88988326650932,0.4830741789242137,121906.50180817915,3128.0
d095,-25.67346909083426,-37.473348788917065,6.1682850301265715,5.996007807087153,4.211211655251985,1.213207751708408,0.05,57.69063441082835,0.3129064803943038,0.5903768660500646,3241,11.218285030126479,11.168285030126572,11.218285030126573,True,349.9561410496506,True,100.0657785037697,True,0.5751893189645453,0.7670840627241293,0.95630551770348,0.8843295628970929,58.945086198356336,0.4917472644302946,119868.66112340485,3241.0
d096,-22.60974803008139,-75.94926715828478,6.685573967546224,6.288089496502653,3.6125175887237804,0.4684728404724541,0.05,13.967551309615372,0.030440175905823708,0.33685765229165554,2962,11.735573967546124,11.685573967546224,11.735573967546225,True,349.8986064795372,True,100.01308558303054,True,0.5386266252705787,0.7867624351047345,0.9545240589236952,0.8114940218039187,57.29631817995645,0.4601339192077155,124520.96180740702,2962.0
d097,14.967747889459133,-34.62122308090329,6.087345978943631,6.067890073359012,5.137812268788762,2.103867232109256,0.05,33.443514090031385,0.8129568276926875,0.6102723833173513,3292,11.137345978943499,11.087345978943631,11.137345978943632,True,349.9692152235087,True,100.02792518668815,True,0.5786324596603839,0.7649524978052507,0.9557390895321745,0.8924499354645044,60.157984092628894,0.4947294431935603,121597.7438179122,3292.0
d098,26.87259865924716,-86.34140540845692,6.513854092825204,6.229219775367528,4.482544031182369,1.3679341434986054,0.05,59.92619164288043,0.2738418076187372,0.8506749849766493,3047,11.563854092825112,11.513854092825204,11.563854092825204,True,349.99939210835487,True,100.74177506020683,True,0.5525002648558995,0.7911167275187632,0.9547511064189721,0.8282123465625207,58.3390461409149,0.4718622017118912,123635.76893691403,3047.0
d099,-13.596630049869418,-58.135148640722036,6.251639423938467,6.12352319904603,4.014055339945611,0.9522937404225962,0.05,17.466514818370342,0.5695401458069682,0.07719945721328259,3198,11.301639423938367,11.251639423938467,11.301639423938468,True,349.99334389481237,True,100.04205823097459,True,0.5706895281664318,0.7776475607108908,0.9554030394675246,0.867815555988507,59.70650294981231,0.4876945325587797,122426.02482449636,3198.0
d100,-7.229280509054661,-80.40891933254898,5.900293776672333,5.68712122417055,3.7298025709461475,0.8862419588608725,0.05,5.5952187068760395,0.46987356524914503,0.9395389873534441,3401,10.950293776672254,10.900293776672333,10.950293776672334,True,349.82712145183405,True,100.14559088693899,True,0.6097741679135447,0.7889818535297141,0.9583001054727381,0.9121666955669734,59.430470258020286,0.5207585552267007,114122.88797089191,3401.0
d101,44.40257272683084,-47.92699754238129,6.634204752603545,6.380563712771981,4.373909834111142,1.1836279777251515,0.05,38.19402230903506,0.686016047373414,0.2285634595900774,2990,11.684204752603458,11.634204752603544,11.684204752603545,True,349.96089237957045,True,100.06024607892955,True,0.5315078658686847,0.771716635845845,0.9538470398383028,0.8150656547448811,57.504358946385004,0.4543407151212914,126566.5986616092,2990.0
d102,8.679019259288907,-64.5489130076021,6.199812706746161,6.0966047538444395,4.77088251322464,1.7225801363024202,0.05,49.66582529246807,0.22499370854347944,0.49798923172056675,3227,11.249812706746054,11.199812706746162,11.249812706746162,True,349.99807377755633,True,101.13610318953599,True,0.5762416520391103,0.7804807436350871,0.9555438881635239,0.8733912525302951,60.0540082960314,0.49235281345843107,121973.5251926243,3227.0
d103,-40.23619579151273,-27.69306767731905,6.327275750180706,5.955113216070458,3.094320280838643,0.11676367280341404,0.05,24.083080552518368,0.9308803770691156,0.7089039627462626,3152,11.37727575018062,11.327275750180707,11.377275750180708,True,349.98622017016817,True,100.02785911545718,True,0.5611235715283454,0.7623060960636132,0.9567137837370657,0.8669870934893903,56.9884090060095,0.4798367858066334,118766.23612799648,3152.0
d104,-35.99696067161858,-92.09701703861356,6.102522599091753,5.865338662127032,4.959804643340067,2.0271353122765507,0.05,20.14435758814216,0.3841471476480365,0.9166995109990239,3283,11.152522599091673,11.102522599091753,11.152522599091753,True,349.98272609065214,True,100.13280624698615,True,0.5914602732633715,0.7932101937515292,0.9570510823505042,0.8819896734357464,59.34318802196289,0.5050071202505096,117509.60658242916,3283.0
d105,4.472696855664253,-54.55864490009844,6.424546803720295,6.227886017505079,3.553889556824333,0.4399465480717937,0.05,52.70000198855996,0.7089907247573137,0.12759898323565722,3102,11.47454680372023,11.424546803720295,11.474546803720296,True,349.9834927487587,True,100.04520138683256,True,0.555013408039233,0.7761657178784953,0.9547973528378759,0.8459216902131133,58.87500191035242,0.47435773627621447,124115.19283427477,3102.0
d106,37.39163601770997,-72.95797204598784,5.938167097279802,5.591676608845591,3.912051510310465,1.1162132058876693,0.05,34.16396666318178,0.13879239093512297,0.39583264756947756,3384,10.988167097279682,10.938167097279802,10.988167097279803,True,349.926903250072,True,100.00198659418966,True,0.6055616027420057,0.7848074615468322,0.95901897051684,0.9094457042734093,58.117859500592395,0.5172312971850427,112363.38523382194,3384.0
d107,-0.18543108366429806,-39.791387217119336,6.596321494411677,6.51884078704752,4.68657660088413,1.4271562073603699,0.05,8.654820621013641,0.954360531643033,0.6848723785951734,3003,11.646321494411593,11.596321494411676,11.646321494411676,True,349.8805445233467,True,100.05467794978848,True,0.5286930906242675,0.7675834147683183,0.9528734999936476,0.81526663105321,58.37218503454623,0.45204162741532034,129130.10991555401,3003.0
d108,-17.836254760622978,-61.52676224708557,6.475925083877518,6.423711111908778,4.3345643922051185,1.1227088362507294,0.05,28.524342533200976,0.11651948280632496,0.2971990490332246,3074,11.52592508387743,11.475925083877518,11.52592508387752,True,349.9940466390309,True,100.1370195622406,True,0.5449789250546406,0.7792122154357973,0.9533975080520862,0.8290416306885651,59.555530838956315,0.46572593071619434,127876.77668574668,3074.0
d109,31.079218117520213,-32.91141617111862,6.289580239076167,5.85939290151,3.596382163543219,0.6666857127882193,0.05,47.956489864736795,0.7891105217859149,0.5237387800589204,3175,11.339580239076083,11.289580239076166,11.339580239076167,True,349.99198633002925,True,100.15577762019673,True,0.5676503894057873,0.7650631998420815,0.9573840997171563,0.8736628866380247,56.78810692880133,0.48533250518992943,117008.66173506746,3175.0
d110,21.97829500772059,-86.13557267934084,6.782923391042277,6.6172012207098305,3.5900489296983413,0.28144831934342607,0.05,44.416907764971256,0.35944621451199055,0.7653296450152993,2914,11.83292339104218,11.782923391042278,11.832923391042279,True,349.9740895917813,True,100.08513150262014,True,0.5201825868480907,0.7915916749901794,0.9522062764805784,0.7814113433812524,58.11435409646223,0.4443269081571935,130791.88550044464,2914.0
d111,-29.653300400823355,-44.39630306325853,5.990013740956783,5.667828141478822,4.789473667281153,1.9555595965417423,0.05,2.03103169798851,0.5461993170902133,0.03872911725193262,3354,11.040013740956685,10.990013740956783,11.040013740956784,True,349.9950408361576,True,100.01130879410645,True,0.5947303140698571,0.7701431654061526,0.9585689616054202,0.9088136563949512,57.88152177633612,0.5083143738241163,113869.53577740832,3354.0
d112,-28.234039591625333,-63.83280928246677,6.207636891119182,5.834769311547279,3.70493417147045,0.7875495156968104,0.05,8.017252217978237,0.254184003919363,0.14221740793436766,3210,11.257636891119075,11.207636891119183,11.257636891119184,True,349.97535923570155,True,100.10933254036735,True,0.581579715272468,0.7808431659388699,0.9574515267915387,0.8788766933002389,57.77111148669657,0.4968847813515496,116266.61482679438,3210.0
d113,20.593370497226715,-31.425662860274315,6.55694409138523,6.4496050538029515,4.444324244772205,1.2195217178707294,0.05,35.41767613962293,0.5889462726190686,0.9313792092725635,3026,11.60694409138516,11.55694409138523,11.60694409138523,True,349.90630859753145,True,100.13005891417504,True,0.5324011349548471,0.7638415851039635,0.9533472525512175,0.8239361907324325,58.26232431382951,0.45528598421024286,127968.63144138656,3026.0
d114,32.49830709770322,-82.97499968670309,6.041370619740337,5.774306894047186,4.680417972829303,1.7932645258057098,0.05,53.90974726527929,0.002969842404127121,0.6701929746195674,3326,11.091370619740248,11.041370619740338,11.091370619740339,True,349.94986225041055,True,100.01178244932166,True,0.5973113966243823,0.789380561718052,0.957718869553626,0.8937590342570961,59.18412410759197,0.5100909735999289,116026.60539139603,3326.0
d115,-19.221007442101836,-46.18964057415724,6.7306349309626965,6.507589328009635,3.437253624247453,0.18345896024263553,0.05,19.492177292704582,0.8401754247024655,0.3812145171687007,2937,11.780634930962611,11.730634930962697,11.780634930962698,True,349.96178393104833,True,100.499947711179,True,0.5221467485463577,0.7717336754799611,0.9530657110146534,0.8011587558125983,57.42381457157925,0.4463873910187253,128641.21103539504,2937.0
d116,-1.6050311923027039,-94.7128260973841,6.373131718579679,6.233793506678193,3.6636829169717906,0.5467861636326941,0.05,3.387253861874342,0.2444074647501111,0.5110121509060264,3139,11.423131718579594,11.373131718579678,11.423131718579679,True,349.90048955096324,True,100.00558346442365,True,0.563623902812956,0.7958459615366892,0.9545758831230038,0.8405570010484322,60.020691521817426,0.4812872673158959,124708.66278376417,3139.0
d117,38.776907874271274,-53.3100045658648,6.1548688196111465,5.862562150554731,5.080219825767325,2.1489387504899597,0.05,43.91120525076986,0.9112302027642727,0.28453369345515966,3250,11.20486881961105,11.154868819611146,11.204868819611146,True,349.97048706034775,True,100.13929869393857,True,0.5809703605601785,0.7743542959027966,0.9572159854131268,0.8849494794280945,58.22145518120135,0.49647048395347515,117270.7281963158,3250.0
d118,3.053268576040864,-70.1028719265014,6.678322595730424,6.65596781228669,4.611050688982242,1.2830667828388966,0.05,47.40681778639555,0.4970997916534543,0.05139406677335501,2969,11.728322595730335,11.678322595730425,11.728322595730425,True,349.9165290237043,True,100.38294852956687,True,0.5227304193036519,0.7832265430028013,0.9518815450109028,0.7929816088736604,58.94688450960533,0.44665484784251946,131974.12900439108,2969.0
d119,-34.611860644072294,-41.82612685486674,5.8570898763369765,5.453280488215387,3.740805641680491,1.0141653975727976,0.05,29.865951016545296,0.6585533432662487,0.7780558681115508,3432,10.907089876336851,10.857089876336977,10.907089876336977,True,349.9888192759108,True,100.45351201193873,True,0.6049284252321016,0.7694553851079788,0.9600612396134169,0.9236840276951302,56.677594092449304,0.5170403096965729,109619.29472328912,3432.0
d120,-41.62257925607264,-77.82730482518673,6.5828186556231225,6.271799467783421,4.242837450332449,1.106937716440739,0.05,17.900115195661783,0.142817092128098,0.5975456237792969,3020,11.632818655623018,11.582818655623122,11.632818655623122,True,349.86165895233813,True,100.18507769404364,True,0.5441441395825736,0.786742963659319,0.9545107935974547,0.8198945151605911,57.95568127245818,0.4648202256870256,124684.07799337266,3020.0
d121,10.096992440521717,-49.14147253148258,5.952611001953482,5.794615041976794,3.6452848680457812,0.7479773470573843,0.05,58.468110915273435,0.9505722559988499,0.3241921663284302,3366,11.002611001953404,10.952611001953482,11.002611001953483,True,349.99213762270904,True,100.315726981925,True,0.598195886370816,0.7735247649978684,0.9576264722427477,0.9114605374350643,59.35837081672397,0.5112528814761579,116103.73841871858,3366.0
d122,43.01601743325591,-67.4381784722209,6.4093058467376975,5.981963099120184,3.2266904495041446,0.23570889994405242,0.05,31.970762461423874,0.3959843786433339,0.08986427634954453,3107,11.459305846737594,11.409305846737698,11.4593058467377,True,349.9940316504886,True,100.05159155659692,True,0.5634303010812531,0.7827887559531946,0.9564980656225176,0.8505550831667724,57.34121678277165,0.48136102722956753,119123.09792255961,3107.0
d123,-5.811135498806834,-25.624133488163352,6.118706497643142,6.072873447276651,4.877833058433413,1.8413963347950872,0.05,14.357239343225958,0.697389978915453,0.8634010776877403,3268,11.168706497643052,11.118706497643142,11.168706497643143,True,349.8952207326003,True,100.01122258125892,True,0.5741385933006171,0.760558103812556,0.9557373531318013,0.8899560533843174,59.62210917920538,0.490988630118539,121432.7695629344,3268.0
d124,-12.21058588474989,-73.60905477777123,6.005373642826452,5.928543693013489,5.01828480245831,2.0540129559515656,0.05,22.522430811077356,0.35566556826233864,0.2431820072233677,3335,11.055373642826376,11.005373642826452,11.055373642826453,True,349.9383507537417,True,100.31172316196864,True,0.5960094775340491,0.7844135608245089,0.9566186770485966,0.8981276376517253,60.4510125282242,0.5091194429210324,118736.40531461795,3335.0
d125,25.45497282408178,-36.141170943155885,6.766621970292181,6.424318571062758,3.56492125057584,0.3527619650444609,0.05,49.967616107314825,0.5502316476777196,0.9542188085615635,2929,11.816621970292102,11.766621970292181,11.816621970292182,True,349.9574388397295,True,100.23421595007233,True,0.5213142690913016,0.767008707739283,0.9537168886406361,0.8035511734025044,56.75652906649131,0.4457562831609042,127326.36916304321,2929.0
d126,16.35396388359368,-89.46778384968638,6.302967307483777,6.11967363175936,4.127636965743234,1.0678001498635536,0.05,38.48114401102066,0.10492636635899544,0.6942246817052364,3166,11.352967307483702,11.302967307483776,11.352967307483777,True,349.99846821109736,True,100.28739122694147,True,0.5715375039039714,0.7928679700504895,0.955371739684951,0.854360122922242,59.60389343908163,0.48807931577038255,122119.27757070195,3166.0
d127,-24.02754569426179,-56.37597647495568,6.461594620905816,6.234337593149394,4.588169647026856,1.471000850452159,0.05,3.990661986172199,0.8009553821757436,0.48337122425436974,3079,11.511594620905731,11.461594620905817,11.511594620905818,True,349.9955008153624,True,100.20379832512434,True,0.5516955992341757,0.7763489476634398,0.9547657549567479,0.8407975199723898,58.48051930794478,0.4714889375009823,124033.70398870269,3079.0
d128,-27.0941742695868,-87.74413883686066,5.909863573126494,5.907509361812845,3.1095716859156144,0.15581700500919204,0.05,51.733793020248406,0.6049065291881561,0.7290121829137206,3402,10.959863573126379,10.909863573126493,10.959863573126494,True,349.9777988541404,True,100.014528015656,True,0.604909489281727,0.7927459637750146,0.9566490010394051,0.9028874069515684,61.35400056272803,0.5165670524756253,118772.57805872758,3402.0
