task_id,latitude,longitude,city,package_id,package_size,assigned_member_id,assigned_member_distance_km,nearest_member_km,tasks_2km,members_2km,effective_member_supply,effective_pressure,adaptive_max_package_size,adaptive_radius_km,bundle_logit_bonus,optimized_price,optimized_probability,target_reached,unreachable_at_85
C0492,23.0809828802221,113.287799970118,Guangzhou,OP0540,3,B0072,0.7432410639338624,0.3964522456028679,85,14,7.629076118151761,9.966304482943894,5,0.35,0.3758618750506043,85.0,0.7152226100988568,False,True
C0493,23.1015784513952,113.326699469672,Guangzhou,OP0538,3,B0198,1.526190207397621,0.08999358327533037,134,18,8.11024041357409,14.818489290233494,5,0.35,0.40059874674549056,85.0,0.6338312739045778,False,True
C0494,23.0976150698753,113.305591138009,Guangzhou,OP0541,3,B0030,1.1263237580652077,0.14532921122756776,122,12,9.332823192840989,11.903813479090548,5,0.35,0.39366962946211026,85.0,0.7057697435316722,False,True
C0495,23.0945474817537,113.287680253841,Guangzhou,OP0061,1,B0257,0.3315081959386342,0.3315081959386342,100,21,9.912833700277012,9.255157988656622,5,0.35,0.0,85.0,0.5954843531026117,False,True
C0496,23.094581805312,113.292393393359,Guangzhou,OP0545,4,B0126,0.7907317582907675,0.6933223840371783,106,19,9.472603968314527,10.217134183984683,5,0.35,0.36241817296859613,85.0,0.6609922177743113,False,True
C0497,23.0973254269329,113.30348525747,Guangzhou,OP0541,3,B0030,1.1263237580652077,0.10570922661571588,127,13,9.633807075495476,12.037081272140338,5,0.35,0.39366962946211026,85.0,0.6974558478828449,False,True
C0498,23.1057446897126,113.301110647042,Guangzhou,OP0542,3,B0030,0.2056669471048422,0.1741017970611167,87,21,11.200173194708253,7.2130123561007675,5,0.35,0.4065451775063622,85.0,0.7072810376805789,False,True
C0499,23.0926363187351,113.341983630376,Guangzhou,OP0535,2,B0755,0.5719031959537654,0.5262816830389406,90,18,4.866131194088709,15.512779545691128,4,0.4,0.3171805263844128,85.0,0.6180445917290295,False,True
C0500,23.1042006852508,113.353216654215,Guangzhou,OP0062,1,B1273,1.307839603178865,0.48479434089110196,26,13,3.429081182275794,6.096072501007216,2,0.55,0.0,85.0,0.6999793385833339,False,True
C0501,23.1048315471985,113.344849867241,Guangzhou,OP0063,1,B1455,1.6293495955761361,0.7334329847770626,33,14,3.354210419908576,7.808533975423698,2,0.55,0.0,85.0,0.6693279176471119,False,True
C0502,23.0828092189751,113.292927166493,Guangzhou,OP0543,4,B0072,0.6571748648395696,0.6923557096009512,105,15,7.718405347925791,12.158186706152474,5,0.35,0.35757536176518656,85.0,0.6890885654534328,False,True
C0503,23.0829311168138,113.293443790076,Guangzhou,OP0543,4,B0072,0.6571748648395696,0.7339308605089736,105,15,7.618034819952312,12.299787853559236,5,0.35,0.35757536176518656,85.0,0.6878736950101773,False,True
C0504,23.1081535948914,113.311710749971,Guangzhou,OP0544,3,B0198,0.1533868633898254,0.17125430960713595,91,14,10.487842516127618,8.00846633045696,5,0.35,0.38786081102823844,85.0,0.7331164035791681,False,True
C0505,23.0968528001017,113.290603519631,Guangzhou,OP0545,4,B0126,0.7907317582907675,0.6063620010277221,97,20,9.43237901380612,9.393830483948834,5,0.35,0.36241817296859613,85.0,0.6590327632829727,False,True
C0506,23.0631573428513,113.364699690851,Guangzhou,OP0064,1,B0744,0.05816359937498275,0.05816359937498275,18,3,1.7036190237102624,7.027617365232804,2,0.55,0.0,80.0,0.7537411331619458,True,False
C0507,23.0728443231143,113.311360914772,Guangzhou,OP0546,3,B0093,2.828362364233874,0.3444644699491723,56,5,1.8578136686985232,19.9453171577692,3,0.25,0.3608381746955692,85.0,0.7463384733057683,False,True
C0508,23.0726704763536,113.310999628872,Guangzhou,OP0546,3,B0093,2.828362364233874,0.3682975363684992,56,5,1.831781054199124,20.128674819501743,3,0.25,0.3608381746955692,85.0,0.7454133625573258,False,True
C0509,23.0735083168471,113.308942254585,Guangzhou,OP0547,3,B0093,3.1015955500550763,0.3845986814448542,62,6,1.9893525601531221,21.07479754638676,3,0.25,0.38750722398580095,85.0,0.7319100922408217,False,True
C0510,23.0986607469292,113.287638529347,Guangzhou,OP0548,2,B0126,0.4251791913418745,0.4107588763000554,97,30,11.984862845235254,7.547249529552076,5,0.35,0.35238980456350366,85.0,0.6430616647943532,False,True
C0511,23.1060820354367,113.315002525332,Guangzhou,OP0549,3,B0198,0.309518835246091,0.26692787484490793,96,16,10.90459079820621,8.14811711248538,5,0.35,0.4007867862246889,85.0,0.7197905861417325,False,True
C0512,23.1090992737482,113.286377868954,Guangzhou,OP0524,3,B0691,0.2676774769142299,0.2571317139926084,66,25,9.380384669169748,6.454481421964379,4,0.4,0.3811336660482162,85.0,0.6764652811418281,False,True
C0513,23.0729150383554,113.359154108685,Guangzhou,OP0065,1,B0941,1.6901497371316518,1.265845119658411,20,2,0.5755820227155765,13.328407977012642,2,0.55,0.0,82.0,0.7544717164073429,True,False
C0514,23.1090452404087,113.286744933653,Guangzhou,OP0524,3,B0691,0.2676774769142299,0.28526094678756925,65,25,9.326785213057253,6.391146773978526,4,0.4,0.3811336660482162,85.0,0.6781415551707284,False,True
C0515,23.0761908692526,113.297271180598,Guangzhou,OP0588,3,B0313,0.7600463226674449,0.8454216473491344,83,13,4.778033767883587,14.537817426215566,4,0.4,0.3820217271820211,85.0,0.6799602234777047,False,True
C0516,23.0967452096068,113.273385694333,Guangzhou,OP0550,3,B0205,0.3073215920427673,0.366179164253956,64,27,11.303659632843834,5.282980994247163,4,0.4,0.4010441801035356,85.0,0.7327711850331555,False,True
C0517,23.0741465293896,113.363313777924,Guangzhou,OP0066,1,B0075,2.619357707737783,1.2550402149759867,21,1,0.3305982730490517,16.53391594262875,2,0.55,0.0,81.0,0.7545117913824778,True,False
C0518,23.0876292287885,113.333841266126,Guangzhou,OP0911,3,B0320,3.5229735348512055,0.3099989019009078,111,16,4.931274785631823,18.882955864953963,3,0.25,0.43747266969388177,85.0,0.6239805468564975,False,True
C0519,23.1095973264298,113.264458310822,Guangzhou,OP0551,2,B0476,0.3954269227618906,0.21211370336600802,41,28,10.277084408972117,3.7243669087538747,2,0.55,0.3052415685265708,85.0,0.7392071950437119,False,True
C0520,23.1130232557855,113.271793281631,Guangzhou,OP0552,2,B0900,0.2556337878237406,0.12050060786100378,49,35,12.97790676175181,3.5770735098059596,2,0.55,0.2836978415480182,85.0,0.7210892100328207,False,True
C0521,23.0862622799659,113.325283322476,Guangzhou,OP0536,3,B0951,1.7451425778748713,0.54245124692592,133,17,4.134891268579237,26.09597613487076,3,0.25,0.42876020642715895,85.0,0.5738654951681625,False,True
C0522,23.0876292287885,113.333841266126,Guangzhou,OP0911,3,B0320,3.5229735348512055,0.3099989019009078,111,16,4.931274785631823,18.882955864953963,3,0.25,0.43747266969388177,85.0,0.6239805468564975,False,True
C0523,23.0908338592948,113.34810276983,Guangzhou,OP0553,3,B0191,3.1760444808053396,0.6167452668414903,78,15,3.2076388736281984,18.775375542597175,3,0.25,0.40722994937082524,85.0,0.6212392188881432,False,True
C0524,23.0944303826708,113.291259282653,Guangzhou,OP0897,3,B0257,0.7071590324756724,0.6973711541168697,103,19,9.573216860592332,9.836173926179523,5,0.35,0.38321816970817557,85.0,0.6711519784481632,False,True
C0525,23.0861148372755,113.357109747701,Guangzhou,OP0554,2,B0823,2.777656545620649,1.2511205189178745,35,7,1.2641311249453582,15.900139176289455,2,0.55,0.3314360924952171,85.0,0.7310816763939091,False,True
C0526,23.0907429668485,113.347183019971,Guangzhou,OP0553,3,B0191,3.1760444808053396,0.5626872340052163,79,15,3.3163736146454,18.53407678347422,3,0.25,0.40722994937082524,85.0,0.6226468554573343,False,True
C0527,23.0875959421184,113.292560552743,Guangzhou,OP0555,3,B0072,0.5694838507741591,0.6058567636713262,111,15,8.25621374811484,12.09997986734159,5,0.35,0.37573974131100907,85.0,0.6915290187551522,False,True
C0528,23.0699754230513,113.287103367433,Guangzhou,OP0556,2,B1311,0.593317207775477,0.08066474424920676,44,10,4.806936326621575,7.7493530958312755,2,0.55,0.2866116182177511,84.5,0.7546775515740758,True,False
C0529,23.0939587818989,113.291845311116,Guangzhou,OP0897,3,B0257,0.7071590324756724,0.7409716589672182,106,17,9.163859219125905,10.527497252092205,5,0.35,0.38321816970817557,85.0,0.6765001234910962,False,True
C0530,23.0939587818989,113.291845311116,Guangzhou,OP0603,3,B0126,1.049608271075053,0.7409716589672182,106,17,9.163859219125905,10.527497252092205,5,0.35,0.37008182594228456,85.0,0.6736186252793827,False,True
C0531,23.0780924686457,113.288160576899,Guangzhou,OP0540,3,B0072,0.7432410639338624,0.11285913524609027,81,11,6.543253133242582,10.870641426393583,5,0.35,0.3758618750506043,85.0,0.7204045100800711,False,True
C0532,23.1057266175108,113.315566923999,Guangzhou,OP0549,3,B0198,0.309518835246091,0.3340053352409088,95,16,10.801396402099279,8.134630574982054,5,0.35,0.4007867862246889,85.0,0.7206129747365092,False,True
C0533,23.0870243776235,113.319858403402,Guangzhou,OP0067,1,B1773,0.8325077631968596,0.8325077631968596,157,16,5.176532270731686,25.580696914465076,3,0.25,0.0,85.0,0.4822771644359027,False,True
C0534,23.0749212755029,113.284110855763,Guangzhou,OP0898,3,B0224,0.3490158258721079,0.23997719318391614,54,10,5.636312292390574,8.287735353121478,4,0.4,0.3528834624350158,84.0,0.7533304761082404,True,False
C0535,23.0866350416188,113.325101505441,Guangzhou,OP0557,2,B0365,2.3515512722930825,0.5430136619114142,133,18,4.6718568826708164,23.62541981787468,3,0.25,0.3073977282359307,85.0,0.5483291570629483,False,True
C0536,23.0861900555086,113.32553799658,Guangzhou,OP0536,3,B0951,1.7451425778748713,0.5228644759711726,130,18,4.2206983871000805,25.09242830876618,3,0.25,0.42876020642715895,85.0,0.5725844709260779,False,True
C0537,23.0876292287885,113.333841266126,Guangzhou,OP0558,2,B0477,1.3436947452715862,0.3099989019009078,111,16,4.931274785631823,18.882955864953963,3,0.25,0.3583959286127792,85.0,0.6052530176043271,False,True
C0538,23.0877710661597,113.327694005261,Guangzhou,OP0559,2,B0169,2.0038833127984805,0.2515207931313995,127,19,4.7676777281193425,22.192640787809196,3,0.25,0.33739749421674237,85.0,0.5572361988626026,False,True
C0539,23.0839327142735,113.357589823915,Guangzhou,OP0554,2,B0823,2.777656545620649,1.3231509402364392,34,7,1.1828304659951854,16.034227369115893,2,0.55,0.3314360924952171,85.0,0.7306425642499764,False,True
C0540,23.08854919987,113.325072310512,Guangzhou,OP0557,2,B0365,2.3515512722930825,0.4764062101945268,130,21,5.894417727539344,19.00087943275155,3,0.25,0.3073977282359307,85.0,0.5537375325344326,False,True
C0541,23.1045085042375,113.314874656536,Guangzhou,OP0549,3,B0198,0.309518835246091,0.25748002853199703,97,16,11.141385934755851,8.071566172644744,5,0.35,0.4007867862246889,85.0,0.7209412851406508,False,True
C0542,23.0823857461421,113.303899159818,Guangzhou,OP0560,2,B0650,0.783499553600087,0.7939715714664977,117,11,4.550796916814034,21.25820882449577,3,0.25,0.3513112916566977,85.0,0.6400042228334024,False,True
C0543,23.0813522789248,113.301590359252,Guangzhou,OP0561,2,B0072,1.6324983145659977,0.9294333985039307,109,12,4.720195531613758,19.23011187153724,3,0.25,0.33117774230876684,85.0,0.6396681774961505,False,True
C0544,23.0816901506448,113.302637938883,Guangzhou,OP0561,2,B0072,1.6324983145659977,0.875200233054708,112,11,4.601493279193228,20.17319210570849,3,0.25,0.33117774230876684,85.0,0.6440393509240764,False,True
C0545,23.0837175823519,113.296943041274,Guangzhou,OP0899,3,B0072,1.0733345927427795,0.9330950178463733,115,15,6.921301523200502,14.644058133660295,5,0.35,0.35510701747334406,85.0,0.6672301491299328,False,True
C0546,23.0802418297641,113.297160539902,Guangzhou,OP0068,1,B1874,1.548277619333859,0.8685219375556337,103,12,5.111062832111431,17.018316266283094,3,0.25,0.0,85.0,0.5791877642058045,False,True
C0547,23.0870324784428,113.2980198338,Guangzhou,OP0899,3,B0072,1.0733345927427795,0.6284820713332705,127,14,7.048563223562445,15.90345959205186,5,0.35,0.35510701747334406,85.0,0.6618623491860157,False,True
C0548,23.0870386370032,113.300143254652,Guangzhou,OP0562,2,B0650,0.4288181574777917,0.4438140255908151,127,13,6.463406406707479,17.150345703399513,3,0.25,0.33982702970928247,85.0,0.6527002300340953,False,True
C0549,23.1076436197974,113.270192875806,Guangzhou,OP0563,3,B0327,0.43580186323588904,0.22914613191896901,51,31,11.927810797639792,4.022336094947611,4,0.4,0.3655645988838754,85.0,0.7490301167252008,False,True
C0550,23.0983072683405,113.277113198673,Guangzhou,OP0564,3,B0205,0.7226345504200397,0.5526019549370563,78,28,12.009837208548193,6.072328095550079,5,0.35,0.3634671470760632,85.0,0.7072248794333703,False,True
C0551,23.0604548073644,113.339668376383,Guangzhou,OP0069,1,B0959,1.504109700266484,0.7592924852218895,7,4,1.2070791486814851,3.6247000950460797,2,0.55,0.0,72.5,0.7503742039555812,True,False
C0552,23.0885562186488,113.327618410157,Guangzhou,OP0559,2,B0169,2.0038833127984805,0.25020179036551393,130,21,5.616448042734929,19.79914285639138,3,0.25,0.33739749421674237,85.0,0.5617886185500417,False,True
C0553,23.0564221593712,113.346879610099,Guangzhou,OP0070,1,B0789,1.4835274783903696,0.7384074338939677,7,4,1.3412802406320783,3.416933975336601,2,0.55,0.0,72.0,0.7523338740065609,True,False
C0554,23.0753584673652,113.299435723182,Guangzhou,OP0565,3,B0162,2.409339582392068,1.081166021236752,78,11,3.994413750148546,15.817672293900431,4,0.4,0.4147925834049646,85.0,0.6926802835162692,False,True
C0555,23.0945056360883,113.349419112589,Guangzhou,OP0566,2,B0191,2.9085600152496625,0.6918091827876215,78,14,3.166550772635463,18.960527378868402,3,0.25,0.3018405252172869,85.0,0.60240072494396,False,True
C0556,23.0769887021101,113.306174005335,Guangzhou,OP0892,3,B0162,2.710537361151613,0.5690948524422675,88,9,3.03797460382338,22.04075278624334,3,0.25,0.3911348462842079,85.0,0.6795221208521618,False,True
C0557,23.0983072683405,113.277113198673,Guangzhou,OP0564,3,B0205,0.7226345504200397,0.5526019549370563,78,28,12.009837208548193,6.072328095550079,5,0.35,0.3634671470760632,85.0,0.7072248794333703,False,True
C0558,23.1076436197974,113.270192875806,Guangzhou,OP0563,3,B0327,0.43580186323588904,0.22914613191896901,51,31,11.927810797639792,4.022336094947611,4,0.4,0.3655645988838754,85.0,0.7490301167252008,False,True
C0559,23.1150277506488,113.269138520257,Guangzhou,OP0567,2,B0900,0.25691736702299733,0.3666912861712484,37,42,14.164544291540482,2.5058451655021536,2,0.55,0.3202562207146956,85.0,0.7297954073066538,False,True
C0560,23.0908046953325,113.286798999967,Guangzhou,OP0910,3,B0257,0.703347947463488,0.4855514372764624,99,21,10.351064610810079,8.809746347912244,5,0.35,0.362774514149497,85.0,0.6927264358580363,False,True
C0561,23.0821697287641,113.339942770089,Guangzhou,OP0568,2,B1321,0.09289857732971374,0.032733549421628594,82,11,3.5140404743308316,18.38707483284231,3,0.25,0.3100834722439044,85.0,0.6297106265811288,False,True
C0562,23.0826745923287,113.341835196171,Guangzhou,OP0568,2,B1321,0.09289857732971374,0.1629057819256377,80,12,3.4053286396179816,18.386823464554077,3,0.25,0.3100834722439044,85.0,0.621109621630759,False,True
C0563,23.1171205770157,113.278745688377,Guangzhou,OP0531,2,B0371,0.826347942405511,0.5005367106378269,34,37,12.168077646553877,2.657943014875797,2,0.55,0.31850510381825936,85.0,0.7392371518287117,False,True
C0564,23.1000470548828,113.270340197011,Guangzhou,OP0569,2,B0404,0.7710783509206465,0.30513397134191717,49,26,10.87720904169069,4.209743200148528,2,0.55,0.32666115736543455,85.0,0.7537527727872603,True,False
C0565,23.0751065724343,113.276269971867,Guangzhou,OP0071,1,B0915,0.32042748419506123,0.32042748419506123,35,12,5.245068711226051,5.764548264342855,2,0.55,0.0,85.0,0.7302388454839042,False,True
C0566,23.1094777640312,113.274779942637,Guangzhou,OP0552,2,B0900,0.2556337878237406,0.14229530416508604,57,35,12.743178063564518,4.220275669262249,4,0.4,0.2836978415480182,85.0,0.6964176607557723,False,True
C0567,23.086056159361,113.29108932325,Guangzhou,OP0555,3,B0072,0.5694838507741591,0.42888685005730265,106,16,8.550758841433622,11.203298269432453,5,0.35,0.37573974131100907,85.0,0.6919147259757296,False,True
C0568,23.0837108500631,113.290770604456,Guangzhou,OP0543,4,B0072,0.6571748648395696,0.4703166759664164,99,14,7.9411517323481,11.184241470616255,5,0.35,0.35757536176518656,85.0,0.7045451931011802,False,True
C0569,23.0928025368226,113.314021535793,Guangzhou,OP0570,4,B0030,1.9876399580319237,0.6300252378602004,121,17,7.187170315497951,14.901363389138174,5,0.35,0.3877286145544394,85.0,0.6535106351191647,False,True
C0570,23.097347523613,113.314883729421,Guangzhou,OP0571,3,B0030,1.6773140281233583,0.468953488483953,109,19,9.970431271603397,10.02695311393376,5,0.35,0.4151573043151022,85.0,0.6787946469150755,False,True
C0571,23.0960693954319,113.313258094686,Guangzhou,OP0572,3,B0030,1.724857213983723,0.6224326854943492,118,17,9.166004011311687,11.705680999888354,5,0.35,0.4142743202092314,85.0,0.6693180259749372,False,True
C0572,23.0876292287885,113.333841266126,Guangzhou,OP0573,2,B0098,2.5818844177333053,0.3099989019009078,111,16,4.931274785631823,18.882955864953963,3,0.25,0.3583959286127792,85.0,0.6052530176043271,False,True
C0573,23.0876292287885,113.333841266126,Guangzhou,OP0558,2,B0477,1.3436947452715862,0.3099989019009078,111,16,4.931274785631823,18.882955864953963,3,0.25,0.3583959286127792,85.0,0.6052530176043271,False,True
C0574,23.0964040161608,113.314410861401,Guangzhou,OP0572,3,B0030,1.724857213983723,0.5721747739501154,113,17,8.973426851044122,11.430374103367019,5,0.35,0.4142743202092314,85.0,0.6699321916321412,False,True
C0575,23.0928025368226,113.314021535793,Guangzhou,OP0570,4,B0030,1.9876399580319237,0.6300252378602004,121,17,7.187170315497951,14.901363389138174,5,0.35,0.3877286145544394,85.0,0.6535106351191647,False,True
C0576,23.0854436679364,113.385593545785,Guangzhou,OP0072,1,B1770,0.8411954244149626,0.8380589856359348,1,4,0.6523212803679065,1.2104183512995,2,0.55,0.0,82.5,0.7525963849694238,True,False
C0577,23.0961858213171,113.314030739831,Guangzhou,OP0572,3,B0030,1.724857213983723,0.5982854644317803,114,18,9.372275363160384,11.087249033943893,5,0.35,0.4142743202092314,85.0,0.670928704034802,False,True
C0578,23.0933870506333,113.313420946695,Guangzhou,OP0570,4,B0030,1.9876399580319237,0.619166476946932,122,18,8.271749705308167,13.266104447317133,5,0.35,0.3877286145544394,85.0,0.636491996415617,False,True
C0579,23.0979505452759,113.314310129014,Guangzhou,OP0904,3,B0030,1.4962306362575715,0.4009272096521334,112,20,10.60511397614212,9.737086618219024,5,0.35,0.3889202514497919,85.0,0.6710609997404897,False,True
C0580,23.095286189755,113.31855768038,Guangzhou,OP0576,3,B0098,1.033364419909463,0.8099433569711691,143,21,8.288874603676998,15.50241618537919,5,0.35,0.3601488304001207,85.0,0.6123506782751371,False,True
C0581,23.0938918320218,113.315989733046,Guangzhou,OP0574,3,B0030,2.0586249698827968,0.8643413986777053,150,17,7.220657976280854,18.36835937411358,3,0.25,0.43747266969388177,85.0,0.633083634114931,False,True
C0582,23.0943600005872,113.316725379233,Guangzhou,OP0575,3,B0030,2.0669870042207354,0.8305302376570847,144,20,7.774159967956504,16.525798541346905,5,0.35,0.4148751702863369,85.0,0.6195597174699626,False,True
C0583,23.0938918320218,113.315989733046,Guangzhou,OP0574,3,B0030,2.0586249698827968,0.8643413986777053,150,17,7.220657976280854,18.36835937411358,3,0.25,0.43747266969388177,85.0,0.633083634114931,False,True
C0584,23.0971614599529,113.313698676708,Guangzhou,OP0571,3,B0030,1.6773140281233583,0.4949372297655345,115,19,10.108059587116449,10.44286799960465,5,0.35,0.4151573043151022,85.0,0.6730145177694665,False,True
C0585,23.0876292287885,113.333841266126,Guangzhou,OP0073,1,B1659,0.5086246905640824,0.3099989019009078,111,16,4.931274785631823,18.882955864953963,3,0.25,0.0,85.0,0.5172445686772329,False,True
C0586,23.0938918320218,113.315989733046,Guangzhou,OP0575,3,B0030,2.0669870042207354,0.8643413986777053,150,17,7.220657976280854,18.36835937411358,3,0.25,0.4148751702863369,85.0,0.6278188803454114,False,True
C0587,23.0940955461247,113.316330791801,Guangzhou,OP0575,3,B0030,2.0669870042207354,0.8490537358888464,146,18,7.335501537786223,17.6354115386608,3,0.25,0.4148751702863369,85.0,0.625637804607426,False,True
C0588,23.0942002412013,113.318889891723,Guangzhou,OP0576,3,B0098,1.033364419909463,0.815687356758242,142,20,7.788045824587888,16.272104499034736,5,0.35,0.3601488304001207,85.0,0.6103617212819769,False,True
C0589,23.0878842030094,113.345114762264,Guangzhou,OP0074,1,B1761,0.19474410161515057,0.19474410161515057,80,14,3.312020708213144,18.784696429151786,3,0.25,0.0,85.0,0.5235777609897406,False,True
C0590,23.0969250869932,113.32698481462,Guangzhou,OP0577,2,B0098,1.379118873626995,0.17526281554292028,137,18,7.755378359489806,15.761740307935879,5,0.35,0.3215158672463968,85.0,0.6066646111334539,False,True
C0591,23.0897357469695,113.297697334936,Guangzhou,OP0529,2,B0072,1.3278043191951383,0.44452958323394404,128,14,7.956514845945929,14.402923706243895,5,0.35,0.3073853581622754,85.0,0.6433280119113194,False,True
C0592,23.0830827872767,113.339986287601,Guangzhou,OP0578,2,B0703,0.06431322502835221,0.06431322502835221,81,12,3.6395403086192437,17.674164797676628,3,0.25,0.3583959286127792,85.0,0.6373433365873199,False,True
C0593,23.0863702438164,113.341299211408,Guangzhou,OP0579,2,B0191,3.9507619004230152,0.36506230000783024,87,15,4.115068427523931,17.204070922390077,3,0.25,0.33787092402099095,85.0,0.6186510989913165,False,True
C0594,23.1101908704676,113.329127978431,Guangzhou,OP0075,1,B1469,1.5996096341637278,0.578346298170287,60,19,6.678450918792466,7.944310726882009,4,0.4,0.0,85.0,0.6395835698326655,False,True
C0595,23.0662528190431,113.320531518093,Guangzhou,OP0076,1,B1551,0.499242017545742,0.499242017545742,29,6,2.0594151573014363,9.805795701967288,2,0.55,0.0,85.0,0.7158291223743793,False,True
C0596,23.0830827872767,113.339986287601,Guangzhou,OP0578,2,B0703,0.06431322502835221,0.06431322502835221,81,12,3.6395403086192437,17.674164797676628,3,0.25,0.3583959286127792,85.0,0.6373433365873199,False,True
C0597,23.0970240105138,113.271248000305,Guangzhou,OP0550,3,B0205,0.3073215920427673,0.20845531603816564,51,25,10.328685355501992,4.590117773440076,4,0.4,0.4010441801035356,84.5,0.754403801963328,True,False
C0598,23.0917924064336,113.310803118254,Guangzhou,OP0580,3,B0030,1.898718349913501,0.30337279709250153,137,15,7.747701849654486,15.775571958416789,5,0.35,0.4227930434093362,85.0,0.6418927179335701,False,True
C0599,23.0844304549995,113.300558361628,Guangzhou,OP0532,3,B0072,1.4202661631790066,0.6429112131342545,124,12,5.607997263925049,18.916472723499876,3,0.25,0.3907456281375077,85.0,0.6597768238833785,False,True
C0600,23.0937813850207,113.305885380673,Guangzhou,OP0583,3,B0626,0.5103981106460679,0.37680908448536754,137,12,7.940295707114074,15.435731045248207,5,0.35,0.359795292612486,85.0,0.6591505849041587,False,True
C0601,23.0747144717678,113.309575014249,Guangzhou,OP0581,3,B0093,3.082183767101597,0.24970668121062897,66,6,2.0977617795354657,21.628519159419415,3,0.25,0.4149673662814669,85.0,0.7328040445728272,False,True
C0602,23.0938719022319,113.307193715038,Guangzhou,OP0582,3,B0365,0.4201648383553956,0.4398000446667943,135,14,8.11843749852032,14.914836014620835,5,0.35,0.3860596833760621,85.0,0.6482940833487578,False,True
C0603,23.0923603762214,113.310922999819,Guangzhou,OP0580,3,B0030,1.898718349913501,0.35990240287897235,139,16,8.221852235918536,15.181331951374018,5,0.35,0.4227930434093362,85.0,0.6415756281702472,False,True
C0604,23.0953815500208,113.311349975207,Guangzhou,OP0584,3,B0030,1.6924405362243098,0.6752738745283423,124,17,9.089885228214134,12.388644387199284,5,0.35,0.37160797462223394,85.0,0.6518019888222665,False,True
C0605,23.0912080717733,113.304062157353,Guangzhou,OP0583,3,B0626,0.5103981106460679,0.19364819215983337,139,13,8.124336713211516,15.343581062422656,5,0.35,0.359795292612486,85.0,0.6578713185746119,False,True
C0606,23.0936993629256,113.310556681612,Guangzhou,OP0584,3,B0030,1.6924405362243098,0.4717550456837987,132,17,8.702683910850645,13.707547439658862,5,0.35,0.37160797462223394,85.0,0.6371888905021286,False,True
C0607,23.1379792964032,113.210516888526,Guangzhou,OP0077,1,B1815,1.955309195786745,1.9551118783263064,3,2,0.17599465501700826,3.4013760036538168,2,0.55,0.0,66.0,0.7514741683660543,True,False
C0608,23.0990886691124,113.308788906199,Guangzhou,OP0078,1,B0896,1.5033203897383922,0.5099247909491377,116,16,10.34114911549598,10.316414924845406,5,0.35,0.0,85.0,0.6021324818546046,False,True
C0609,23.0898161883329,113.335742907967,Guangzhou,OP0585,2,B0477,1.0790229477016227,0.23815636865395196,101,19,5.613329983358556,15.423394909473377,5,0.35,0.30989678936953396,85.0,0.6075602629416644,False,True
C0610,23.0863638693804,113.332307471494,Guangzhou,OP0586,3,B0184,3.0294204292299005,0.20265213813262536,112,17,4.764912992434733,19.60133659402828,3,0.25,0.3999010867865209,85.0,0.6008735249212543,False,True
C0611,23.0712271665055,113.295397157203,Guangzhou,OP0907,3,B0162,2.0497312454041396,0.8210243423106974,73,9,4.046109872950184,14.664761938038472,4,0.4,0.35757091787208517,85.0,0.7119286631639568,False,True
C0612,23.0770880928883,113.289971541942,Guangzhou,OP0587,3,B0224,0.19130275024671908,0.103789293059366,82,9,5.82352717095617,12.163797097970571,5,0.35,0.39023536940839487,85.0,0.7342301413239217,False,True
C0613,23.0872799297747,113.332627737171,Guangzhou,OP0586,3,B0184,3.0294204292299005,0.18848073332735665,114,17,4.9317121818804175,19.387319626075275,3,0.25,0.3999010867865209,85.0,0.6024316731950714,False,True
C0614,23.0871952124002,113.333920776088,Guangzhou,OP0608,3,B0320,3.6365565037656644,0.32057755541455135,111,16,4.86665125891063,19.090959229916304,3,0.25,0.38126576946415447,85.0,0.6091223036908229,False,True
C0615,23.0876292287885,113.333841266126,Guangzhou,OP0079,1,B0376,0.5478797912652511,0.3099989019009078,111,16,4.931274785631823,18.882955864953963,3,0.25,0.0,85.0,0.5172445686772329,False,True
C0616,23.0627331232075,113.363847901397,Guangzhou,OP0080,1,B0744,0.14432034989048081,0.14432034989048081,20,3,1.6414388875809196,7.9502123250832435,2,0.55,0.0,81.5,0.7545773293857487,True,False
C0617,23.0761894238066,113.294600529996,Guangzhou,OP0588,3,B0313,0.7600463226674449,0.579854629482792,86,10,4.708856471141362,15.239479296736677,4,0.4,0.3820217271820211,85.0,0.6963594526869381,False,True
C0618,23.077847481707,113.298603834788,Guangzhou,OP0896,3,B0313,1.0919375324120204,0.966575505104259,95,13,4.735294856427173,16.738459382331325,4,0.4,0.37225587789865844,85.0,0.6587274347629063,False,True
C0619,23.1062744840244,113.300288092941,Guangzhou,OP0542,3,B0030,0.2056669471048422,0.1896889973042017,86,22,11.001415739644436,7.24914475819813,5,0.35,0.4065451775063622,85.0,0.6998793382614713,False,True
C0620,23.1229608993585,113.262403639088,Guangzhou,OP0589,2,B0891,0.4540334185233878,0.41620400142771796,13,32,14.106623405362736,0.9267458136958724,2,0.55,0.3583959286127792,83.0,0.75133510156143,True,False
C0621,23.0876292287885,113.333841266126,Guangzhou,OP0081,1,B0269,1.1222398262489088,0.3099989019009078,111,16,4.931274785631823,18.882955864953963,3,0.25,0.0,85.0,0.5172445686772329,False,True
