package_id,task_count,latitude,longitude,spread_km,compactness,bundle_logit_bonus,task_ids,average_price,total_reward,average_probability,expected_completions
P0183,5,22.7029525885325,114.2363492389258,0.11656865919228684,0.6669466880220376,0.6916200092876026,C0087;C1142;C1147;C1184;C1186,85.0,425.0,0.7020176465777171,3.510088232888586
P0184,5,23.222453521578277,113.30756257501339,0.16832080869859262,0.5190834037183067,0.6738764151711549,C0701;C0715;C1773;C1774;C1775,83.2,416.0,0.7522706256964029,3.7613531284820145
P0185,5,22.70237744908618,114.2343491703324,0.1992522982347518,0.43070771932928054,0.6632713330444718,C1024;C1081;C1138;C1144;C1183,85.0,425.0,0.7022699899616761,3.5113499498083804
P0186,5,23.17784973635236,113.264637288673,0.13875216609946936,0.6035652397158018,0.6840142354908543,C0705;C0707;C1763;C1935;C2004,85.0,425.0,0.7422760973608525,3.711380486804263
P0187,5,23.09705954336276,113.3189300204676,0.25085777161255257,0.2832635096784212,0.6455780278863686,C0659;C0669;C1614;C1672;C1724,84.9,424.5,0.7444005576636472,3.7220027883182363
P0188,5,22.70036421761978,114.23882417858161,0.21475257215237215,0.3864212224217939,0.6579569534155734,C0109;C1053;C1141;C1179;C1185,85.0,425.0,0.6995059239685316,3.497529619842658
P0189,5,23.07444271558786,113.3088933298128,0.10558348153355797,0.69833290990412,0.6953863559134525,C0509;C0601;C1600;C1602;C1605,76.5,382.5,0.7530443242451714,3.765221621225857
P0190,5,23.12601902455056,113.4097866542224,0.20369256713947287,0.4180212367443632,0.6617489551342817,C0416;C0430;C1345;C1514;C1566,85.0,425.0,0.7196515007706875,3.5982575038534375
P0191,5,23.22463436498678,113.2720297336072,0.1967947353007319,0.4377293277121945,0.6641139260504214,C0742;C0927;C1821;C1988;C1996,82.2,411.0,0.7534821552424313,3.7674107762121567
P0192,5,23.198220386241783,113.2632902279984,0.1452699965328319,0.5849428670490517,0.6817795507708443,C0691;C0736;C1762;C1810;C1814,85.0,425.0,0.7308432404342433,3.6542162021712166
P0193,5,22.586538571916183,113.8943490869664,0.07901012015213985,0.7742567995653147,0.7044972226727959,C0175;C0184;C1272;C1275;C1289,85.0,425.0,0.5461182258068361,2.7305911290341807
P0194,2,23.22458246862235,113.3091156001505,0.172577330113434,0.506921913961617,0.32422655828817326,C1872;C2040,84.75,169.5,0.7269798898272736,1.4539597796545471
P0195,5,23.14191997055132,113.377107652483,0.12429817473880694,0.644862357889123,0.6889698896716528,C0315;C0317;C0320;C0357;C1454,83.7,418.5,0.7526635928352798,3.7633179641763994
P0196,3,23.2254134138052,113.31215068279266,0.0684469612744958,0.8044372535014406,0.5140051401140546,C0729;C1780;C1782,80.66666666666667,242.0,0.7506202303767121,2.2518606911301364
P0197,5,23.196557527968476,113.2743078518306,0.13841369843907222,0.6045322901740793,0.6841302815458477,C0712;C1777;C1778;C1781;C1983,83.3,416.5,0.7485029145098301,3.74251457254915
P0198,5,23.2216034598147,113.27285995097279,0.1668140223200897,0.5233885076568865,0.6743930276437845,C0928;C0931;C1997;C1998;C2065,84.0,420.0,0.75093708826465,3.7546854413232498
P0199,5,22.733499481230478,114.2612664005026,0.08932259112409192,0.7447925967883088,0.7009615183395552,C0035;C0037;C0038;C1044;C1046,85.0,425.0,0.6261108162761053,3.130554081380527
P0200,5,22.58667042013034,113.8679973966518,0.19364482420176948,0.44672907370923,0.6651938955700657,C0132;C1201;C1211;C1294;C1327,85.0,425.0,0.6625708264017096,3.3128541320085483
P0201,5,23.175502151359318,113.2640754454684,0.16979423601877822,0.5148736113749193,0.6733712400899484,C0855;C0864;C1805;C1927;C1928,85.0,425.0,0.7418655919363957,3.7093279596819784
P0202,5,22.69960790367748,114.24132222876301,0.21287418477844536,0.39178804349015606,0.6586009719437769,C0089;C1137;C1140;C1174;C1177,85.0,425.0,0.7017573849595511,3.5087869247977554
P0203,5,23.185907051456162,113.25423031657719,0.15701743705809867,0.5513787512625752,0.6777518568764671,C0784;C0972;C1832;C1854;C2038,85.0,425.0,0.7426563625784367,3.7132818128921836
P0204,5,22.58551495422688,113.907963602254,0.3293605989270808,0.058969717351197604,0.6186627728071018,C0148;C0153;C1245;C1246;C1276,85.0,425.0,0.5292818037875211,2.6464090189376055
P0205,5,23.181370942620298,113.26193869681681,0.10754680179054438,0.6927234234555875,0.6947132175396287,C0775;C0799;C1856;C1857;C1858,85.0,425.0,0.7441451698924533,3.7207258494622666
P0206,5,23.19972713101346,113.26089916887759,0.2788580406951187,0.2032627408710893,0.6359779356294888,C0733;C0755;C0772;C0789;C1863,85.0,425.0,0.7256230103352467,3.6281150516762333
P0207,5,23.13326232225462,113.3861745006194,0.3311762265493592,0.05378220985897364,0.618040271908035,C0328;C1380;C1436;C1437;C1471,85.0,425.0,0.7318387715530404,3.659193857765202
P0208,3,22.587329551622503,113.909771300579,0.20857825109217246,0.40406213973665006,0.46596012646227974,C0140;C0170;C1254,85.0,255.0,0.5057034703574798,1.5171104110724394
P0209,5,23.231933759363,113.30990581340158,0.2511021719814121,0.2825652229102511,0.6454942334741882,C0714;C0721;C0984;C1784;C2057,77.9,389.5,0.7519594438955617,3.7597972194778086
P0210,5,23.12408349325694,113.42610154920821,0.32432596331911867,0.0733543905168037,0.6203889335869746,C0220;C0228;C0230;C0258;C1465,85.0,425.0,0.7353731216683488,3.676865608341744
P0211,3,23.091610429497536,113.31794778190665,0.18175109184137028,0.4807111661675134,0.47515800963398336,C0666;C1730;C1736,85.0,255.0,0.7020616970406723,2.106185091122017
P0212,5,23.19732619456074,113.267643787678,0.22408480186909863,0.35975770894543246,0.65475733179841,C0732;C1800;C1801;C1802;C1981,85.0,425.0,0.7287568508375106,3.643784254187553
P0213,5,23.12466821385782,113.4014115838118,0.19674227236045627,0.4378792218272678,0.6641319133442303,C0436;C0452;C1580;C1590;C1592,85.0,425.0,0.7384401277041122,3.6922006385205606
P0214,5,22.58388032274338,113.87211876399581,0.17750787916163407,0.4928346309667597,0.6707265624409693,C0136;C1208;C1223;C1231;C1234,85.0,425.0,0.6371375540186579,3.1856877700932893
P0215,5,22.58308984126766,113.9133314388448,0.20091842203274568,0.42594736562072655,0.6627000905994453,C0124;C0134;C0141;C0144;C1210,85.0,425.0,0.5791928965667218,2.895964482833609
P0216,3,23.136084416864833,113.38634614554235,0.29038587751892375,0.17032606423164642,0.4379117974016793,C0303;C1427;C1433,85.0,255.0,0.7012489412668726,2.103746823800618
P0217,3,23.19546270101,113.26369062043067,0.19426750023322642,0.44494999933363877,0.4708666696139184,C0722;C1758;C1861,85.0,255.0,0.6820200699415007,2.046060209824502
P0218,3,23.125013933674097,113.42917085420133,0.158173087443332,0.5480768930190514,0.4832418968561679,C0410;C0422;C1578,83.16666666666667,249.5,0.7514228688854176,2.254268606656253
P0219,2,23.183430084228753,113.26068879048799,0.1536791853967316,0.5609166131521954,0.33070592219104267,C1875;C2023,85.0,170.0,0.667249158118023,1.334498316236046
P0220,5,23.234760711164277,113.3108794973984,0.11436591256120769,0.6732402498251209,0.6923752367039726,C0723;C0936;C0942;C2014;C2016,77.0,385.0,0.7526853009508108,3.763426504754054
P0221,2,23.22286029276445,113.273215575482,0.17477872138694128,0.5006322246087391,0.3234717955658279,C0929;C1994,85.0,170.0,0.6849058212049155,1.369811642409831
P0222,5,23.19494683058022,113.27620168226319,0.33428593171484783,0.044897337957577554,0.6169740872798675,C0960;C0961;C0962;C0987;C2027,83.6,418.0,0.7480893567700847,3.7404467838504236
P0223,4,22.73183955587595,114.27528548532825,0.05894166684384608,0.8315952375890112,0.6265832857362398,C1090;C1093;C1094;C1095,85.0,340.0,0.5855086717844589,2.3420346871378355
P0224,4,23.220905605425173,113.30701396946625,0.2403895030498658,0.31317284842895476,0.564372599037033,C0710;C1771;C1772;C2043,84.75,339.0,0.7457730889340428,2.9830923557361713
P0225,5,22.72468348587486,114.2726615886082,0.24454133933283662,0.3013104590490382,0.6477436618108428,C0007;C0018;C1000;C1001;C1173,85.0,425.0,0.631330756081848,3.15665378040924
P0226,5,23.08836803083534,113.3264631898106,0.2373970587001844,0.3217226894280445,0.6501931294563235,C0535;C0538;C0540;C0552;C1630,85.0,425.0,0.7474334969738246,3.737167484869123
P0227,4,22.581482376163173,113.9076702107785,0.1061952431377603,0.6965850196063992,0.6103820595783264,C0156;C1247;C1248;C1249,85.0,340.0,0.4998124061974334,1.9992496247897336
P0228,5,23.19840010972498,113.27216415568418,0.2790878284308402,0.20260620448331368,0.6358991512629557,C0726;C0778;C1815;C1906;C1909,85.0,425.0,0.7373228626125774,3.6866143130628872
P0229,5,23.13145289898764,113.4204593369478,0.2695356623750324,0.22989810749990736,0.639174179624947,C0374;C0472;C1398;C1522;C1525,85.0,425.0,0.7287054765372134,3.643527382686067
P0230,5,22.58493974952514,113.88022867709701,0.13046039461322562,0.6272560153907839,0.6868571285718522,C0138;C0218;C1222;C1224;C1335,85.0,425.0,0.5776503118631447,2.888251559315724
P0231,4,23.141131397344324,113.37934831088751,0.1390502992709959,0.6027134306542974,0.5991174689040741,C0321;C0325;C0417;C1545,85.0,340.0,0.7443639483049458,2.977455793219783
P0232,5,23.24340453372442,113.2865691838656,0.2667743235496919,0.2377876470008803,0.6401209243650637,C0760;C0762;C1834;C1839;C1845,73.7,368.5,0.7525338518228278,3.7626692591141393
P0233,3,23.132888177171534,113.40146700807934,0.1389171909192903,0.6030937402305991,0.4898439185215536,C0225;C0441;C0458,85.0,255.0,0.7061615129092133,2.11848453872764
P0234,5,22.573979353239743,113.88071589818239,0.13588281919946218,0.6117633737158223,0.6849980115708568,C0129;C0142;C0193;C1299;C1300,85.0,425.0,0.5732528089096853,2.8662640445484264
P0235,5,23.23254685761032,113.2820923946872,0.3518439852384654,0.0,0.6115864067249581,C0900;C0901;C0905;C0932;C1977,83.1,415.5,0.7428722412260209,3.7143612061301043
P0236,4,22.581076363680474,113.88077943063027,0.18711337601660594,0.4653903542382687,0.5826386997341507,C0185;C1250;C1260;C1305,85.0,340.0,0.5446845418990398,2.1787381675961592
P0237,3,22.589708749043865,113.871221917095,0.16197845661036328,0.5372044096846763,0.4819371988560429,C0200;C0213;C1306,85.0,255.0,0.6178040294459404,1.8534120883378211
P0238,4,23.179285797115977,113.25829504323325,0.12477658172674116,0.6434954807807395,0.6040113149192472,C0785;C0817;C1865;C1888,85.0,340.0,0.7401114237148264,2.9604456948593056
P0239,3,22.7358344069859,114.26181936110267,0.12059441835294014,0.6554445189915996,0.4961260119728737,C1008;C1057;C1089,85.0,255.0,0.5779224409388047,1.7337673228164143
P0240,4,23.073354792833626,113.3115594524165,0.19476685557948595,0.44352326977289724,0.5800146495983061,C0507;C0508;C0673;C1633,77.5,310.0,0.7520111981722646,3.0080447926890583
P0241,3,23.193141099190665,113.272832398326,0.12902446877342866,0.6313586606473467,0.4932357089715633,C0716;C0956;C1924,85.0,255.0,0.7013521981984715,2.1040565945954146
P0242,5,23.21282551683442,113.2897098730928,0.226415717578895,0.35309794977458564,0.6539581606979084,C0876;C0982;C0983;C1944;C2050,83.9,419.5,0.7519473811924395,3.759736905962198
P0243,4,23.0763435623941,113.30630743896201,0.12015280262454706,0.6567062782155798,0.605596610611428,C0556;C1599;C1660;C1663,81.0,324.0,0.7528949886856121,3.0115799547424484
P0244,5,22.734868773259,114.2855123671266,0.273359676945644,0.21897235158387418,0.637863088915023,C0100;C1009;C1010;C1064;C1068,85.0,425.0,0.6250314392046881,3.1251571960234403
P0245,5,23.20357984028736,113.373267916368,0.1155628758127212,0.6698203548207966,0.6919648493034537,C0231;C0350;C1470;C1488;C1492,65.9,329.5,0.7531045155290182,3.765522577645091
P0246,5,22.564185742823703,113.90227566884782,0.29409168639007427,0.1597380388855021,0.6307549713912184,C1239;C1240;C1307;C1308;C1311,85.0,425.0,0.6126586781205839,3.0632933906029196
P0247,5,23.217520853166217,113.2887266619022,0.13749505118274608,0.6071569966207255,0.6844452463194451,C0884;C1903;C1951;C1953;C1972,85.0,425.0,0.744346639622179,3.7217331981108948
P0248,5,23.132549833354478,113.4167428060164,0.1819286782938646,0.48020377630324396,0.6692108598813474,C0361;C0391;C1496;C1500;C1523,85.0,425.0,0.736287266312199,3.681436331560995
P0249,3,22.57285334255313,113.90660758864733,0.22545095200543308,0.3558544228416197,0.46017520043487614,C1191;C1316;C1321,85.0,255.0,0.4786551551422981,1.4359654654268943
P0250,5,23.177254848077343,113.359165358165,0.3184782146813003,0.09006224376771343,0.6223938759770837,C0237;C0241;C0244;C0329;C1357,73.1,365.5,0.7525368539850706,3.7626842699253533
P0251,4,23.121764813352826,113.40377270350349,0.20881925892368894,0.40337354593231733,0.5751966827374365,C0343;C0459;C1475;C1583,85.0,340.0,0.724363275997056,2.897453103988224
P0252,3,23.130176406554167,113.40480559394332,0.03502941399626645,0.8999159600106673,0.5254625848951618,C0443;C1350;C1586,85.0,255.0,0.7007241492473905,2.1021724477421713
P0253,5,23.211998669231615,113.28464430777042,0.07795097661745896,0.7772829239501172,0.7048603575989721,C0879;C0880;C0883;C1949;C2058,84.8,424.0,0.7516242106321502,3.758121053160751
P0254,5,23.18876464412974,113.25744814788261,0.28443012910759974,0.18734248826400068,0.6340675053166382,C0747;C0787;C0800;C1894;C2006,85.0,425.0,0.7290199821349416,3.6450999106747077
P0255,2,22.587510224814253,113.880887764029,0.11860069960575936,0.661140858269259,0.34273283160509027,C1280;C1296,85.0,170.0,0.5074673979419376,1.0149347958838753
P0256,2,22.70127531020595,114.2335707167435,0.004975696912380495,0.9857837231074843,0.38168997538567734,C0003;C1016,85.0,170.0,0.6462360527485586,1.292472105497117
P0257,5,23.214573547693398,113.2823727283846,0.21959530861441767,0.3725848325302352,0.6562965866285864,C0875;C0882;C1830;C1947;C1948,85.0,425.0,0.7383830886198803,3.6919154430994015
P0258,5,22.72382448276236,114.2761844400884,0.28951322396202755,0.17281936010849264,0.6323247299379773,C0066;C0102;C1013;C1037;C1169,85.0,425.0,0.6334307142448103,3.167153571224052
P0259,4,22.580953292304574,113.8928134761875,0.29897445259717725,0.14578727829377924,0.5442863306208119,C0206;C1257;C1304;C1326,85.0,340.0,0.4833614967121426,1.9334459868485705
P0260,5,23.21749662116166,113.28599101450061,0.2641963749439585,0.24515321444583282,0.6410047924584581,C0821;C0878;C0881;C1790;C2056,85.0,425.0,0.7396029550254928,3.6980147751274637
P0261,5,23.212325677240482,113.26476628534401,0.21758890605240355,0.378317411278847,0.6569844960784198,C0848;C0902;C1921;C1923;C1966,84.9,424.5,0.7460084856951306,3.730042428475653
P0262,5,22.58411474443444,113.87592007886539,0.200948651236644,0.4258609964667315,0.6626897263009659,C1235;C1237;C1241;C1242;C1331,85.0,425.0,0.5934000209513652,2.967000104756826
P0263,5,22.73130430644796,114.241631963425,0.24886406497099575,0.28895981436858353,0.6462615844491881,C0001;C0094;C1133;C1162;C1176,85.0,425.0,0.68111386462577,3.4055693231288497
P0264,5,22.565294670833584,113.90569459302802,0.2043305695100307,0.4161983728284837,0.6615302114643762,C0137;C0139;C0216;C1238;C1333,85.0,425.0,0.6015590299843944,3.007795149921972
P0265,5,22.72234314188946,114.2639029287906,0.16973819433186937,0.5150337304803732,0.6733904543826029,C0017;C0025;C1017;C1023;C1035,85.0,425.0,0.6260195989693205,3.1300979948466026
P0266,3,22.736895548271036,114.27498695662366,0.26188412019779134,0.251759656577739,0.4476838284832104,C0049;C1067;C1111,85.0,255.0,0.5462603334389459,1.6387810003168377
P0267,3,23.0990461081029,113.31359989454268,0.14161121987859535,0.5953965146325847,0.4889202514497919,C0579;C1665;C1666,85.0,255.0,0.7230299584316499,2.1690898752949495
P0268,4,23.19880956437447,113.27801078688549,0.22193518346338215,0.36589947581890814,0.5706997943238274,C1809;C1905;C1986;C2055,84.5,338.0,0.7511398745219835,3.004559498087934
P0269,2,23.1313495305914,113.3969418886955,0.117158591237544,0.6652611678927314,0.343227268759907,C1349;C1440,85.0,170.0,0.6843713028802136,1.3687426057604273
P0270,2,22.7055511985293,114.2377753780635,0.10785357989282991,0.6918469145919145,0.34641755836380894,C1015;C1073,85.0,170.0,0.6091421453518309,1.2182842907036617
P0271,5,23.07570750209958,113.29738039927699,0.2040698361308175,0.41694332534052136,0.6616196057658207,C0515;C1653;C1656;C1697;C1734,80.3,401.5,0.752827337880185,3.764136689400925
P0272,5,23.09322096124414,113.30801583781741,0.325941384620688,0.06873890108374847,0.6198350748550079,C0598;C0602;C1671;C1678;C1680,85.0,425.0,0.719018896131303,3.595094480656515
P0273,5,23.093765460282004,113.29181241717681,0.2076927025184022,0.4065922785188508,0.6603774801472202,C0496;C0524;C0654;C1632;C1637,84.2,421.0,0.7526719401707148,3.763359700853574
P0274,4,23.201796986002073,113.37224203166824,0.20468440785208947,0.4151874061368872,0.5766143459619849,C0261;C0347;C0353;C1387,66.625,266.5,0.7525351717922995,3.010140687169198
P0275,3,23.215777516848302,113.29209836258066,0.2536794002630705,0.2752017135340842,0.45049687531797183,C0899;C0976;C0978,85.0,255.0,0.7081287692370982,2.1243863077112946
P0276,5,23.191566205291917,113.265124504908,0.3022283890444124,0.13649031701596448,0.6279652447668739,C0743;C0843;C0991;C1887;C1958,85.0,425.0,0.7211726160339456,3.605863080169728
P0277,2,22.7057298580517,114.2341529013585,0.11628900834884613,0.6677456904318682,0.3435254114646034,C0086;C1075,85.0,170.0,0.6243385947301011,1.2486771894602022
P0278,1,23.1268609135724,113.398938643979,0.0,1.0,0.0,C0448,85.0,85.0,0.5957132144354125,0.5957132144354125
P0279,5,23.12777050345654,113.40872858888478,0.2684470015563393,0.23300856698188754,0.6395474347627846,C0240;C1352;C1569;C1574;C1588,85.0,425.0,0.7162169679240276,3.5810848396201376
P0280,5,23.09632921453418,113.30476936579262,0.3049288567539057,0.12877469498884087,0.627039370123619,C0494;C0497;C0600;C0651;C1615,85.0,425.0,0.7256954954708161,3.6284774773540804
P0281,1,22.6982814483898,114.243694108702,0.0,1.0,0.0,C1134,85.0,85.0,0.5535750146885875,0.5535750146885875
P0282,5,23.07754425352784,113.29921726228841,0.3658052726363758,0.0,0.6115864067249581,C0546;C0554;C0618;C1634;C1664,82.1,410.5,0.7516834989699233,3.758417494849616
P0283,5,22.5776431601041,113.8744329123552,0.2357736775606644,0.3263609212552445,0.6507497172755875,C0169;C0173;C1259;C1281;C1286,85.0,425.0,0.6062641515751109,3.0313207578755548
P0284,3,22.734175217387502,114.28282032304934,0.13781456975671894,0.6062440864093744,0.49022196006300667,C1007;C1125;C1158,85.0,255.0,0.5845596574121549,1.7536789722364645
P0285,5,23.19866669926646,113.33293427655981,0.20875055171094084,0.40356985225445474,0.6600147889954927,C0739;C1806;C1807;C1902;C2025,79.3,396.5,0.7530625478408011,3.7653127392040053
P0286,1,23.1949330121755,113.267895000431,0.0,1.0,0.0,C0894,85.0,85.0,0.5761471425809583,0.5761471425809583
P0287,3,23.2262392856605,113.273525315563,0.14736531315530313,0.5789562481277053,0.4869474194692064,C1826;C2000;C2003,84.33333333333333,253.0,0.7533076384638964,2.259922915391689
P0288,5,23.13619361508794,113.3505091436228,0.24114829918178204,0.31100485948062273,0.6489069898626328,C0288;C0310;C1395;C1428;C1452,77.7,388.5,0.7529831528717368,3.7649157643586837
P0289,5,23.167475203733055,113.27121672274461,0.14954260396146696,0.5727354172529515,0.6803146567953123,C1866;C1871;C1877;C1878;C1959,77.9,389.5,0.7523107853322347,3.7615539266611737
P0290,4,23.1529823184964,113.3333506067585,0.3493815703115074,0.0017669419671216824,0.527003890261613,C0355;C0421;C1489;C1497,79.125,316.5,0.7525331499860621,3.0101325999442485
P0291,2,23.18372860975635,113.25118252228799,0.14309375834172663,0.5911606904522095,0.33433521146704437,C0828;C1898,85.0,170.0,0.6956520115446421,1.3913040230892841
P0292,5,23.12026142692502,113.36395153806521,0.21650583282114377,0.3814119062253035,0.6573558354719945,C0247;C0253;C0341;C1370;C1372,73.3,366.5,0.7534590956658946,3.767295478329473
P0293,5,23.21168932903376,113.27755329269262,0.21241028521691413,0.39311347080881676,0.6587600232220161,C1818;C1819;C1952;C1954;C1970,85.0,425.0,0.7269886573584937,3.6349432867924687
P0294,5,22.724031312340863,114.26156743956719,0.20837411431512728,0.40464538767106484,0.6601438532454859,C0075;C0076;C1032;C1122;C1130,85.0,425.0,0.6187523960161749,3.093761980080875
P0295,5,22.72571804275248,114.29732489928861,0.27677658417649903,0.20920975949571696,0.6366915778644442,C0002;C0071;C0078;C1006;C1011,85.0,425.0,0.7419244480515508,3.7096222402577537
P0296,4,23.1966299395096,113.3377592757295,0.08645377752364702,0.7529892070752942,0.6171505620745937,C0470;C0990;C1833;C2049,80.25,321.0,0.7529780358936999,3.0119121435747997
P0297,5,23.10643961894484,113.3147568215696,0.21469154042275165,0.3865955987921381,0.6579778785800147,C0511;C0532;C0541;C1639;C1640,83.3,416.5,0.7526168038563407,3.7630840192817034
P0298,3,23.166747210499366,113.27431704970034,0.24507030218155715,0.2997991366241224,0.45344856608877643,C1868;C1932;C2015,79.66666666666667,239.0,0.751413259758379,2.254239779275137
P0299,5,22.56766481850486,113.8964990550814,0.2720559231056651,0.22269736255524242,0.6383100902315872,C0194;C0201;C1197;C1206;C1317,85.0,425.0,0.5599730789975361,2.799865394987681
P0300,3,22.57232169749013,113.87971498134368,0.204373378720187,0.4160760607994657,0.46740179698981765,C0130;C0133;C1203,85.0,255.0,0.5495621869000963,1.648686560700289
P0301,5,23.22251362001838,113.29799432468039,0.20686290070237545,0.4089631408503558,0.6606619836270008,C0865;C0866;C0873;C1942;C1943,85.0,425.0,0.7248426863461781,3.6242134317308903
P0302,5,23.22064341849994,113.23140680393222,0.15796296491891126,0.5486772430888249,0.6774276758956171,C0795;C0819;C0920;C0923;C1989,69.5,347.5,0.7530084298046988,3.765042149023494
P0303,1,23.1855913519572,113.258535360393,0.0,1.0,0.0,C2020,85.0,85.0,0.5906036132078889,0.5906036132078889
P0304,4,23.171284519047973,113.38703423581,0.28765295662680396,0.17813440963770288,0.5481679863820828,C0453;C0456;C0457;C1593,76.125,304.5,0.7522641692808407,3.009056677123363
P0305,3,22.73448861626437,114.27120534177334,0.1419151253710816,0.5945282132254811,0.48881605528093947,C1085;C1100;C1112,85.0,255.0,0.5614529113709902,1.6843587341129704
P0306,1,23.2232370868708,113.275183207252,0.0,1.0,0.0,C0996,85.0,85.0,0.5961042960525492,0.5961042960525492
P0307,5,22.720747257718664,114.26757736339638,0.29950794340923936,0.14426301883074466,0.6288979689846474,C0010;C1012;C1065;C1074;C1136,85.0,425.0,0.6401774603623928,3.2008873018119637
P0308,2,23.12354387133285,113.40898578596949,0.04743973472043248,0.8644579007987643,0.3671308767086309,C1404;C1567,85.0,170.0,0.6585797511050313,1.3171595022100626
P0309,5,23.14710506617734,113.35167413843139,0.2067547994221866,0.4092720016508954,0.6606990469230656,C0284;C0286;C1397;C1401;C1417,77.0,385.0,0.7522358179243839,3.7611790896219195
P0310,5,23.15225633527198,113.23464649883519,0.2650518247406606,0.24270907216954118,0.640711495385303,C0688;C0850;C0853;C0953;C1929,67.5,337.5,0.7529322904232273,3.7646614521161363
P0311,5,23.204854496437356,113.26445163908019,0.24868743217080003,0.28946447951199983,0.6463221442663981,C0891;C0971;C1962;C1964;C1965,84.6,423.0,0.7470294918147996,3.735147459073998
P0312,3,23.09680909409673,113.32202060380298,0.1404244308761534,0.5987873403538475,0.48932715053634346,C0658;C1710;C1729,85.0,255.0,0.709570763357713,2.128712290073139
P0313,5,23.187112862256676,113.33013179171898,0.28044723419318107,0.1987221880194826,0.635433069287296,C0846;C0859;C0861;C0940;C1917,77.9,389.5,0.7519917875006585,3.7599589375032925
P0314,5,23.126155556016737,113.41382198364019,0.22004081056481045,0.3713119698148273,0.6561438431027374,C0282;C1390;C1402;C1406;C1493,85.0,425.0,0.7239703823841944,3.619851911920972
P0315,4,23.134721494223225,113.3493752053205,0.3459040120840734,0.011702822616933117,0.5281961959395904,C0462;C1422;C1456;C1516,80.0,320.0,0.752680690613894,3.010722762455576
P0316,3,23.140630279322835,113.37527815060601,0.1110603426900855,0.6826847351711842,0.49939483791442385,C0323;C0395;C1453,85.0,255.0,0.73211576418317,2.19634729254951
P0317,4,23.20112731266458,113.25832475581075,0.15414325450475402,0.5595907014149885,0.5939427413953571,C0777;C0786;C0973;C2033,85.0,340.0,0.721186943956123,2.884747775824492
P0318,5,23.138327067232602,113.3887288337734,0.39167368313056344,0.0,0.6115864067249581,C0296;C0420;C1444;C1445;C1446,85.0,425.0,0.7391327357398462,3.6956636786992307
P0319,1,23.201182064445,113.26274446069,0.0,1.0,0.0,C0783,85.0,85.0,0.5853031498419485,0.5853031498419485
P0320,5,23.20960121985766,113.25830629410521,0.20808256660376634,0.4054783811320961,0.6602438124608097,C0734;C0735;C0738;C0797;C1812,84.3,421.5,0.7513544253163141,3.756772126581571
P0321,2,23.20919419782285,113.263370139909,0.03182293630606684,0.909077324839809,0.3724852075935563,C0903;C1973,85.0,170.0,0.6895764999812247,1.3791529999624494
P0322,3,22.73808091179163,114.28219773415033,0.11699738095994236,0.665721768685879,0.4973592819361872,C0027;C1066;C1159,85.0,255.0,0.585111349962086,1.7553340498862582
P0323,3,22.71832196799293,114.265192092058,0.20270796845159578,0.42083437585258343,0.46797279479619175,C0047;C0051;C1031,85.0,255.0,0.6091960702345474,1.827588210703642
P0324,1,23.0926509459352,113.31937687392,0.0,1.0,0.0,C1676,85.0,85.0,0.6022308126837622,0.6022308126837622
P0325,2,22.7319877082738,114.2615102557735,0.03237580726816999,0.9074976935195143,0.3722956518351209,C1061;C1063,85.0,170.0,0.5547889540098823,1.1095779080197645
P0326,4,23.2110752591299,113.25609277294151,0.25595363969688645,0.2687038865803244,0.5590363236151974,C0737;C0796;C1811;C1963,85.0,340.0,0.7518785205997489,3.0075140823989956
P0327,3,23.191170102293665,113.25755454233934,0.1486358417594921,0.5753261664014511,0.48651180966205587,C0746;C0748;C1816,85.0,255.0,0.6987518150930159,2.0962554452790476
P0328,4,23.22877054757385,113.29307098655225,0.11735393357406122,0.6647030469312536,0.6065562228573089,C0749;C1817;C1820;C1974,85.0,340.0,0.6900992336861504,2.760396934744602
P0329,5,22.71922043964628,114.2478680069208,0.34694974954922064,0.008715001287941004,0.612632206879511,C0012;C0060;C0092;C1038;C1106,85.0,425.0,0.6212646104385458,3.1063230521927285
P0330,1,23.0862622799659,113.325283322476,0.0,1.0,0.0,C0521,85.0,85.0,0.6088781058165684,0.6088781058165684
P0331,5,23.082227868953343,113.3025942860858,0.2130229265594444,0.3913630669730159,0.6585499747617201,C0484;C0542;C0543;C0544;C1650,84.4,422.0,0.7536301557682937,3.7681507788414685
P0332,3,23.2215041907503,113.23472783746467,0.13067842361256085,0.6266330753926832,0.49266863874100375,C0769;C0919;C1910,75.16666666666667,225.5,0.7528142151199931,2.2584426453599793
P0333,5,22.5807889241319,113.91852882829221,0.216578925228507,0.38120307077569426,0.6573307752180414,C0196;C0197;C0202;C1229;C1232,85.0,425.0,0.6186497719865717,3.0932488599328583
P0334,5,23.17551512742896,113.2471603281078,0.15230779230351782,0.5648348791328062,0.6793665922208949,C0725;C0730;C0803;C1803;C1886,82.2,411.0,0.7511469288038783,3.755734644019392
P0335,5,23.2064126475188,113.3357592551506,0.09223981827359365,0.7364576620754467,0.6999613261740117,C0989;C0992;C0995;C2059;C2063,75.1,375.5,0.7522648259713111,3.7613241298565554
P0336,2,23.096918168825148,113.2916635825645,0.10854664656199552,0.6898667241085843,0.34617993550580933,C0505;C1629,85.0,170.0,0.7008747243991944,1.4017494487983888
P0337,3,23.173955049473197,113.36049326510933,0.10975669834830307,0.6864094332905626,0.49984180168874925,C0424;C1351;C1359,77.5,232.5,0.7521800118523148,2.2565400355569443
