sample_datetime,date,year,month,sample_time,sampling_level,risk_score,pred_mean_flow_m3s,pred_mean_sediment_flux_kg_s,change_strength,reason
2023-01-01 09:00,2023-01-01,2023,1,09:00,base_regular,0.3492566515967861,610.4026458738547,1228.3651513033085,0.08279019390178544,base-period regular sample
2023-01-11 09:00,2023-01-11,2023,1,09:00,base_regular,0.2560825248463963,438.7089930364515,514.528696702882,0.07905263390031525,base-period regular sample
2023-01-21 09:00,2023-01-21,2023,1,09:00,base_regular,0.03930300619444985,382.50929103381293,360.4438454415478,0.011080229644855777,base-period regular sample
2023-01-31 09:00,2023-01-31,2023,1,09:00,base_regular,0.07459682579082741,386.0178391212419,389.04780776359365,0.022117312453085347,base-period regular sample
2023-02-01 09:00,2023-02-01,2023,2,09:00,base_regular,0.0914238079536455,389.9426087723641,399.9078171800654,0.02746220291549495,base-period regular sample
2023-02-11 09:00,2023-02-11,2023,2,09:00,base_regular,0.22191926603696038,474.58316436793535,643.1932625429109,0.056032483513556386,base-period regular sample
2023-02-21 09:00,2023-02-21,2023,2,09:00,base_regular,0.2925912539378212,625.7751514624022,1168.996081300063,0.06014772565907123,base-period regular sample
2023-03-01 09:00,2023-03-01,2023,3,09:00,base_regular,0.33949186809187504,771.3240768192443,1871.1461642446814,0.0605551917189846,base-period regular sample
2023-03-11 09:00,2023-03-11,2023,3,09:00,base_regular,0.32057535922116537,942.1604962265279,3057.596759076959,0.03714747249239725,base-period regular sample
2023-03-21 09:00,2023-03-21,2023,3,09:00,base_regular,0.2376516148791382,1020.9324262265662,3595.170056002248,0.0012631974065762108,base-period regular sample
2023-03-31 09:00,2023-03-31,2023,3,09:00,base_regular,0.23683291103371784,1044.8077196123688,3577.2845175847647,0.0008103155705700971,base-period regular sample
2023-04-01 09:00,2023-04-01,2023,4,09:00,base_regular,0.24548662525806825,1047.650152839737,3591.226102135314,0.003888593953114139,base-period regular sample
2023-04-06 09:00,2023-04-06,2023,4,09:00,base_regular,0.2682972302682912,1063.0173458114486,3711.2511882380613,0.009962637012153053,base-period regular sample
2023-04-11 09:00,2023-04-11,2023,4,09:00,base_regular,0.3050639696828989,1090.5885449464715,4014.246740816634,0.02092703302529486,base-period regular sample
2023-04-16 09:00,2023-04-16,2023,4,09:00,base_regular,0.3511850489614695,1145.9830944897913,4643.985099590259,0.03296222521862546,base-period regular sample
2023-04-21 09:00,2023-04-21,2023,4,09:00,base_regular,0.38331720920822887,1227.7000974164644,5573.969844987365,0.038124062627105104,base-period regular sample
2023-04-26 09:00,2023-04-26,2023,4,09:00,base_regular,0.3826121441671062,1320.665857930196,6649.252379411299,0.031264634550943526,base-period regular sample
2023-05-01 09:00,2023-05-01,2023,5,09:00,base_regular,0.3540091788888633,1388.9378941951406,7437.006405750259,0.016925400028741322,base-period regular sample
2023-05-06 09:00,2023-05-06,2023,5,09:00,base_regular,0.33372830399839337,1426.1823275403895,7858.864313640397,0.0075623572554999186,base-period regular sample
2023-05-11 09:00,2023-05-11,2023,5,09:00,base_regular,0.3172270800167169,1438.5265351294654,7980.230738549687,0.0007937207163131177,base-period regular sample
2023-05-16 09:00,2023-05-16,2023,5,09:00,base_regular,0.3193903127086321,1441.8306083057325,8017.761540928601,0.0012312426505083351,base-period regular sample
2023-05-21 09:00,2023-05-21,2023,5,09:00,base_regular,0.3179190307573041,1443.5392972661084,8031.536840901377,0.0004718782221537765,base-period regular sample
2023-05-26 09:00,2023-05-26,2023,5,09:00,base_regular,0.3297983342065287,1434.6165076027023,7882.729787503205,0.005394294334884364,base-period regular sample
2023-05-31 09:00,2023-05-31,2023,5,09:00,base_regular,0.3275072369669895,1418.6353788161205,7627.533385265795,0.005706974785592678,base-period regular sample
2023-06-01 08:00,2023-06-01,2023,6,08:00,flood_regular,0.46226760470612993,1416.37234919427,7590.488558712144,0.004867916727459232,flood-season regular morning sample
2023-06-03 08:00,2023-06-03,2023,6,08:00,flood_regular,0.45002288505214216,1415.409660170486,7570.085499208849,0.00043113271022043875,flood-season regular morning sample
2023-06-05 08:00,2023-06-05,2023,6,08:00,flood_regular,0.4785334771376498,1423.4978263844127,7696.46737156308,0.010532147244047607,flood-season regular morning sample
2023-06-07 08:00,2023-06-07,2023,6,08:00,flood_regular,0.5124840114932412,1441.6983080020264,7983.848799272768,0.02196322700834763,flood-season regular morning sample
2023-06-09 08:00,2023-06-09,2023,6,08:00,flood_regular,0.5757861283079914,1481.0700636533456,8602.134212652316,0.04314153781329644,flood-season regular morning sample
2023-06-11 08:00,2023-06-11,2023,6,08:00,flood_regular,0.6246217002799351,1549.0395685296787,9596.815474197549,0.05763903002193871,flood-season regular morning sample
2023-06-13 08:00,2023-06-13,2023,6,08:00,flood_regular,0.6868754942292558,1649.513498509336,11049.747600051438,0.07480174108615323,flood-season regular morning sample
2023-06-15 08:00,2023-06-15,2023,6,08:00,flood_regular,0.7186031674506246,1788.9077966846899,12948.356455759471,0.08067110819908052,flood-season regular morning sample
2023-06-17 08:00,2023-06-17,2023,6,08:00,flood_regular,0.7373586392058264,1964.32651187891,15248.209705941952,0.08160810379770389,flood-season regular morning sample
2023-06-19 08:00,2023-06-19,2023,6,08:00,flood_regular,0.7462091155864505,2170.0027657751225,17896.91162896243,0.07935080207005996,flood-season regular morning sample
2023-06-21 08:00,2023-06-21,2023,6,08:00,flood_regular,0.7491654741906548,2392.6656195093706,20775.04447828747,0.07271812034399971,flood-season regular morning sample
2023-06-23 08:00,2023-06-23,2023,6,08:00,flood_regular,0.7481677019610902,2623.6137138861277,23813.996663339436,0.06763970140370645,flood-season regular morning sample
2023-06-25 08:00,2023-06-25,2023,6,08:00,flood_regular,0.7151968171719736,2839.7656250309105,26638.807027825,0.05199042352915839,flood-season regular morning sample
2023-06-27 08:00,2023-06-27,2023,6,08:00,flood_regular,0.6840857985577986,3016.8742453608534,28942.260632711786,0.038040793419934715,flood-season regular morning sample
2023-06-29 08:00,2023-06-29,2023,6,08:00,flood_regular,0.6468222851888439,3138.720932857876,30535.567978779945,0.022735639043032663,flood-season regular morning sample
2023-07-01 08:00,2023-07-01,2023,7,08:00,high,0.7749196788415355,3195.853786425889,31322.10189152776,0.009286265751505596,"high-risk flood/sediment process, three-point tracking"
2023-07-01 14:00,2023-07-01,2023,7,14:00,high,0.7749196788415355,3195.853786425889,31322.10189152776,0.009286265751505596,"high-risk flood/sediment process, three-point tracking"
2023-07-01 20:00,2023-07-01,2023,7,20:00,high,0.7749196788415355,3195.853786425889,31322.10189152776,0.009286265751505596,"high-risk flood/sediment process, three-point tracking"
2023-07-03 08:00,2023-07-03,2023,7,08:00,flood_regular,0.7592540343591203,3182.4666605496564,31288.147294926646,0.0035866454924136093,flood-season regular morning sample
2023-07-05 08:00,2023-07-05,2023,7,08:00,high,0.7901848149850432,3102.19747916008,30505.702600853037,0.015763711422426496,"high-risk flood/sediment process, three-point tracking"
2023-07-05 14:00,2023-07-05,2023,7,14:00,high,0.7901848149850432,3102.19747916008,30505.702600853037,0.015763711422426496,"high-risk flood/sediment process, three-point tracking"
2023-07-05 20:00,2023-07-05,2023,7,20:00,high,0.7901848149850432,3102.19747916008,30505.702600853037,0.015763711422426496,"high-risk flood/sediment process, three-point tracking"
2023-07-06 08:00,2023-07-06,2023,7,08:00,high,0.7939705385210066,3043.9280235697734,29966.76473664976,0.0178241216898698,"high-risk flood/sediment process, three-point tracking"
2023-07-06 14:00,2023-07-06,2023,7,14:00,high,0.7939705385210066,3043.9280235697734,29966.76473664976,0.0178241216898698,"high-risk flood/sediment process, three-point tracking"
2023-07-06 20:00,2023-07-06,2023,7,20:00,high,0.7939705385210066,3043.9280235697734,29966.76473664976,0.0178241216898698,"high-risk flood/sediment process, three-point tracking"
2023-07-07 08:00,2023-07-07,2023,7,08:00,high,0.7871617099889501,2982.811961630026,29496.556262437553,0.01581487383236002,"high-risk flood/sediment process, three-point tracking"
2023-07-07 14:00,2023-07-07,2023,7,14:00,high,0.7871617099889501,2982.811961630026,29496.556262437553,0.01581487383236002,"high-risk flood/sediment process, three-point tracking"
2023-07-07 20:00,2023-07-07,2023,7,20:00,high,0.7871617099889501,2982.811961630026,29496.556262437553,0.01581487383236002,"high-risk flood/sediment process, three-point tracking"
2023-07-08 08:00,2023-07-08,2023,7,08:00,high,0.7990008512210722,2911.2163952047586,28888.53144470918,0.020828125604223757,"high-risk flood/sediment process, three-point tracking"
2023-07-08 14:00,2023-07-08,2023,7,14:00,high,0.7990008512210722,2911.2163952047586,28888.53144470918,0.020828125604223757,"high-risk flood/sediment process, three-point tracking"
2023-07-08 20:00,2023-07-08,2023,7,20:00,high,0.7990008512210722,2911.2163952047586,28888.53144470918,0.020828125604223757,"high-risk flood/sediment process, three-point tracking"
2023-07-09 08:00,2023-07-09,2023,7,08:00,high,0.8037333431510219,2833.0881319238106,28222.39669074931,0.023327991905821577,"high-risk flood/sediment process, three-point tracking"
2023-07-09 14:00,2023-07-09,2023,7,14:00,high,0.8037333431510219,2833.0881319238106,28222.39669074931,0.023327991905821577,"high-risk flood/sediment process, three-point tracking"
2023-07-09 20:00,2023-07-09,2023,7,20:00,high,0.8037333431510219,2833.0881319238106,28222.39669074931,0.023327991905821577,"high-risk flood/sediment process, three-point tracking"
2023-07-10 08:00,2023-07-10,2023,7,08:00,high,0.8038667249878535,2751.8977402264286,27551.103499110843,0.02407241910389324,"high-risk flood/sediment process, three-point tracking"
2023-07-10 14:00,2023-07-10,2023,7,14:00,high,0.8038667249878535,2751.8977402264286,27551.103499110843,0.02407241910389324,"high-risk flood/sediment process, three-point tracking"
2023-07-10 20:00,2023-07-10,2023,7,20:00,high,0.8038667249878535,2751.8977402264286,27551.103499110843,0.02407241910389324,"high-risk flood/sediment process, three-point tracking"
2023-07-11 08:00,2023-07-11,2023,7,08:00,high,0.7964416798417496,2672.3056927035586,26952.546892971837,0.02196398591511617,"high-risk flood/sediment process, three-point tracking"
2023-07-11 14:00,2023-07-11,2023,7,14:00,high,0.7964416798417496,2672.3056927035586,26952.546892971837,0.02196398591511617,"high-risk flood/sediment process, three-point tracking"
2023-07-11 20:00,2023-07-11,2023,7,20:00,high,0.7964416798417496,2672.3056927035586,26952.546892971837,0.02196398591511617,"high-risk flood/sediment process, three-point tracking"
2023-07-13 08:00,2023-07-13,2023,7,08:00,high,0.7835383430800512,2525.694365627605,25979.86368473609,0.018246439523126767,"high-risk flood/sediment process, three-point tracking"
2023-07-13 14:00,2023-07-13,2023,7,14:00,high,0.7835383430800512,2525.694365627605,25979.86368473609,0.018246439523126767,"high-risk flood/sediment process, three-point tracking"
2023-07-13 20:00,2023-07-13,2023,7,20:00,high,0.7835383430800512,2525.694365627605,25979.86368473609,0.018246439523126767,"high-risk flood/sediment process, three-point tracking"
2023-07-15 08:00,2023-07-15,2023,7,08:00,high,0.767142317184064,2397.908283092502,25210.75900473965,0.013175004096874332,"high-risk flood/sediment process, three-point tracking"
2023-07-15 14:00,2023-07-15,2023,7,14:00,high,0.767142317184064,2397.908283092502,25210.75900473965,0.013175004096874332,"high-risk flood/sediment process, three-point tracking"
2023-07-15 20:00,2023-07-15,2023,7,20:00,high,0.767142317184064,2397.908283092502,25210.75900473965,0.013175004096874332,"high-risk flood/sediment process, three-point tracking"
2023-07-17 08:00,2023-07-17,2023,7,08:00,flood_regular,0.7437586520372161,2303.832996959178,24850.834311457907,0.00498494713242259,flood-season regular morning sample
2023-07-19 08:00,2023-07-19,2023,7,08:00,flood_regular,0.7354356011474137,2240.921241085508,24731.971867521323,0.002037130140729815,flood-season regular morning sample
2023-07-21 08:00,2023-07-21,2023,7,08:00,flood_regular,0.7376288104551757,2198.9044423997284,24598.286826461943,0.0029498011807440605,flood-season regular morning sample
2023-07-23 08:00,2023-07-23,2023,7,08:00,flood_regular,0.7427378906613318,2166.6326354408034,24377.24783164919,0.004959589494699657,flood-season regular morning sample
2023-07-25 08:00,2023-07-25,2023,7,08:00,flood_regular,0.7508158602743795,2138.1848745414677,23988.047617803626,0.008403571501725438,flood-season regular morning sample
2023-07-27 08:00,2023-07-27,2023,7,08:00,flood_regular,0.7657662836084521,2105.9826747141888,23385.361250620408,0.014467608506437912,flood-season regular morning sample
2023-07-29 08:00,2023-07-29,2023,7,08:00,high,0.7875614616585572,2055.6130641458276,22378.552531985824,0.02402979171422004,"high-risk flood/sediment process, three-point tracking"
2023-07-29 14:00,2023-07-29,2023,7,14:00,high,0.7875614616585572,2055.6130641458276,22378.552531985824,0.02402979171422004,"high-risk flood/sediment process, three-point tracking"
2023-07-29 20:00,2023-07-29,2023,7,20:00,high,0.7875614616585572,2055.6130641458276,22378.552531985824,0.02402979171422004,"high-risk flood/sediment process, three-point tracking"
2023-07-30 08:00,2023-07-30,2023,7,08:00,high,0.7927349280079198,2025.8724287429434,21788.25833637866,0.026730597084405616,"high-risk flood/sediment process, three-point tracking"
2023-07-30 14:00,2023-07-30,2023,7,14:00,high,0.7927349280079198,2025.8724287429434,21788.25833637866,0.026730597084405616,"high-risk flood/sediment process, three-point tracking"
2023-07-30 20:00,2023-07-30,2023,7,20:00,high,0.7927349280079198,2025.8724287429434,21788.25833637866,0.026730597084405616,"high-risk flood/sediment process, three-point tracking"
2023-07-31 08:00,2023-07-31,2023,7,08:00,high,0.7975484019538636,1992.9813433000215,21158.14557177873,0.029344884727692033,"high-risk flood/sediment process, three-point tracking"
2023-07-31 14:00,2023-07-31,2023,7,14:00,high,0.7975484019538636,1992.9813433000215,21158.14557177873,0.029344884727692033,"high-risk flood/sediment process, three-point tracking"
2023-07-31 20:00,2023-07-31,2023,7,20:00,high,0.7975484019538636,1992.9813433000215,21158.14557177873,0.029344884727692033,"high-risk flood/sediment process, three-point tracking"
2023-08-01 08:00,2023-08-01,2023,8,08:00,high,0.7746861991069239,1958.1476290223775,20503.80482763208,0.031412986252343345,"high-risk flood/sediment process, three-point tracking"
2023-08-01 14:00,2023-08-01,2023,8,14:00,high,0.7746861991069239,1958.1476290223775,20503.80482763208,0.031412986252343345,"high-risk flood/sediment process, three-point tracking"
2023-08-01 20:00,2023-08-01,2023,8,20:00,high,0.7746861991069239,1958.1476290223775,20503.80482763208,0.031412986252343345,"high-risk flood/sediment process, three-point tracking"
2023-08-03 08:00,2023-08-03,2023,8,08:00,high,0.7822455917390198,1885.2188534187103,19141.34473305181,0.036198395181550325,"high-risk flood/sediment process, three-point tracking"
2023-08-03 14:00,2023-08-03,2023,8,14:00,high,0.7822455917390198,1885.2188534187103,19141.34473305181,0.036198395181550325,"high-risk flood/sediment process, three-point tracking"
2023-08-03 20:00,2023-08-03,2023,8,20:00,high,0.7822455917390198,1885.2188534187103,19141.34473305181,0.036198395181550325,"high-risk flood/sediment process, three-point tracking"
2023-08-05 08:00,2023-08-05,2023,8,08:00,high,0.7822602607071985,1806.6236035401791,17710.65973741305,0.038803419009333595,"high-risk flood/sediment process, three-point tracking"
2023-08-05 14:00,2023-08-05,2023,8,14:00,high,0.7822602607071985,1806.6236035401791,17710.65973741305,0.038803419009333595,"high-risk flood/sediment process, three-point tracking"
2023-08-05 20:00,2023-08-05,2023,8,20:00,high,0.7822602607071985,1806.6236035401791,17710.65973741305,0.038803419009333595,"high-risk flood/sediment process, three-point tracking"
2023-08-07 08:00,2023-08-07,2023,8,08:00,high,0.7950173743056629,1718.8709243745855,16221.58454942063,0.04688808843123127,"high-risk flood/sediment process, three-point tracking"
2023-08-07 14:00,2023-08-07,2023,8,14:00,high,0.7950173743056629,1718.8709243745855,16221.58454942063,0.04688808843123127,"high-risk flood/sediment process, three-point tracking"
2023-08-07 20:00,2023-08-07,2023,8,20:00,high,0.7950173743056629,1718.8709243745855,16221.58454942063,0.04688808843123127,"high-risk flood/sediment process, three-point tracking"
2023-08-09 08:00,2023-08-09,2023,8,08:00,flood_regular,0.7484716855358925,1645.6082937679707,15126.913447095232,0.03210519756311214,flood-season regular morning sample
2023-08-11 08:00,2023-08-11,2023,8,08:00,flood_regular,0.7360442596955876,1585.6947100257523,14252.487349295103,0.029531216090360246,flood-season regular morning sample
2023-08-13 08:00,2023-08-13,2023,8,08:00,flood_regular,0.7077950551006754,1539.0837210385973,13587.814159495438,0.020543397366711957,flood-season regular morning sample
2023-08-15 08:00,2023-08-15,2023,8,08:00,flood_regular,0.6811856105132634,1510.6240492574905,13218.749053906142,0.011899003432811028,flood-season regular morning sample
2023-08-17 08:00,2023-08-17,2023,8,08:00,flood_regular,0.6620523922128084,1498.1031220423217,13033.261883693096,0.005458941858014654,flood-season regular morning sample
2023-08-19 08:00,2023-08-19,2023,8,08:00,flood_regular,0.6719640297927741,1512.052754676002,13175.394672006392,0.008814646873084087,flood-season regular morning sample
2023-08-21 08:00,2023-08-21,2023,8,08:00,flood_regular,0.7050974081353787,1554.2600546206756,13657.531321669538,0.019809357929654325,flood-season regular morning sample
2023-08-23 08:00,2023-08-23,2023,8,08:00,flood_regular,0.7125611280305653,1612.462598499256,14243.163463004897,0.02105594996987392,flood-season regular morning sample
2023-08-25 08:00,2023-08-25,2023,8,08:00,flood_regular,0.7228291481141458,1681.7943436503322,14882.301761880937,0.023575300936505172,flood-season regular morning sample
2023-08-27 08:00,2023-08-27,2023,8,08:00,flood_regular,0.7231219652847908,1757.9755610123261,15596.820453162285,0.02178322076102468,flood-season regular morning sample
2023-08-29 08:00,2023-08-29,2023,8,08:00,flood_regular,0.7109772998535531,1827.7696993652778,16158.291574306537,0.01562791528253271,flood-season regular morning sample
2023-08-31 08:00,2023-08-31,2023,8,08:00,flood_regular,0.6851140104910289,1877.9703397745702,16432.43986301191,0.0056006791504596976,flood-season regular morning sample
2023-09-01 08:00,2023-09-01,2023,9,08:00,flood_regular,0.7018089359091192,1894.7178286209316,16472.89974225524,0.0024590197880662856,flood-season regular morning sample
2023-09-03 08:00,2023-09-03,2023,9,08:00,flood_regular,0.6960089427095626,1912.866207579297,16427.714177034475,0.0018943717016171036,flood-season regular morning sample
2023-09-05 08:00,2023-09-05,2023,9,08:00,flood_regular,0.7081940099316044,1915.7158537116595,16249.785263408114,0.0068664524582509046,flood-season regular morning sample
2023-09-07 08:00,2023-09-07,2023,9,08:00,flood_regular,0.699340712899146,1912.6966786886117,16085.906426194571,0.004356920938670683,flood-season regular morning sample
2023-09-09 08:00,2023-09-09,2023,9,08:00,flood_regular,0.7071028159593654,1903.7903716462351,15862.718926928135,0.0076237830951075836,flood-season regular morning sample
2023-09-11 08:00,2023-09-11,2023,9,08:00,flood_regular,0.6864648488864534,1895.936224236539,15785.28187709214,0.0001302964228511172,flood-season regular morning sample
2023-09-13 08:00,2023-09-13,2023,9,08:00,flood_regular,0.7278186349826578,1910.5771859599722,16094.951498897175,0.014341944494455916,flood-season regular morning sample
2023-09-15 08:00,2023-09-15,2023,9,08:00,flood_regular,0.7641789071187975,1965.5731849220792,16872.380800592033,0.02556926233873824,flood-season regular morning sample
2023-09-17 08:00,2023-09-17,2023,9,08:00,high,0.7914151630985542,2053.721431665811,17963.47615887187,0.03271880961226081,"high-risk flood/sediment process, three-point tracking"
2023-09-17 14:00,2023-09-17,2023,9,14:00,high,0.7914151630985542,2053.721431665811,17963.47615887187,0.03271880961226081,"high-risk flood/sediment process, three-point tracking"
2023-09-17 20:00,2023-09-17,2023,9,20:00,high,0.7914151630985542,2053.721431665811,17963.47615887187,0.03271880961226081,"high-risk flood/sediment process, three-point tracking"
2023-09-18 08:00,2023-09-18,2023,9,08:00,high,0.794801394774277,2107.5822378943217,18560.749044716962,0.03270669908367729,"high-risk flood/sediment process, three-point tracking"
2023-09-18 14:00,2023-09-18,2023,9,14:00,high,0.794801394774277,2107.5822378943217,18560.749044716962,0.03270669908367729,"high-risk flood/sediment process, three-point tracking"
2023-09-18 20:00,2023-09-18,2023,9,20:00,high,0.794801394774277,2107.5822378943217,18560.749044716962,0.03270669908367729,"high-risk flood/sediment process, three-point tracking"
2023-09-19 08:00,2023-09-19,2023,9,08:00,high,0.7988196648859659,2167.8125063608586,19185.92447817435,0.033126070033624444,"high-risk flood/sediment process, three-point tracking"
2023-09-19 14:00,2023-09-19,2023,9,14:00,high,0.7988196648859659,2167.8125063608586,19185.92447817435,0.033126070033624444,"high-risk flood/sediment process, three-point tracking"
2023-09-19 20:00,2023-09-19,2023,9,20:00,high,0.7988196648859659,2167.8125063608586,19185.92447817435,0.033126070033624444,"high-risk flood/sediment process, three-point tracking"
2023-09-20 08:00,2023-09-20,2023,9,08:00,high,0.8007361291894617,2233.4379332799904,19827.640456795965,0.03289834998711427,"high-risk flood/sediment process, three-point tracking"
2023-09-20 14:00,2023-09-20,2023,9,14:00,high,0.8007361291894617,2233.4379332799904,19827.640456795965,0.03289834998711427,"high-risk flood/sediment process, three-point tracking"
2023-09-20 20:00,2023-09-20,2023,9,20:00,high,0.8007361291894617,2233.4379332799904,19827.640456795965,0.03289834998711427,"high-risk flood/sediment process, three-point tracking"
2023-09-21 08:00,2023-09-21,2023,9,08:00,high,0.806481613713002,2305.1665157251396,20514.507878393313,0.03405370176716893,"high-risk flood/sediment process, three-point tracking"
2023-09-21 14:00,2023-09-21,2023,9,14:00,high,0.806481613713002,2305.1665157251396,20514.507878393313,0.03405370176716893,"high-risk flood/sediment process, three-point tracking"
2023-09-21 20:00,2023-09-21,2023,9,20:00,high,0.806481613713002,2305.1665157251396,20514.507878393313,0.03405370176716893,"high-risk flood/sediment process, three-point tracking"
2023-09-22 08:00,2023-09-22,2023,9,08:00,high,0.8077834393448605,2381.7569937747085,21215.101604711836,0.03357932102366945,"high-risk flood/sediment process, three-point tracking"
2023-09-22 14:00,2023-09-22,2023,9,14:00,high,0.8077834393448605,2381.7569937747085,21215.101604711836,0.03357932102366945,"high-risk flood/sediment process, three-point tracking"
2023-09-22 20:00,2023-09-22,2023,9,20:00,high,0.8077834393448605,2381.7569937747085,21215.101604711836,0.03357932102366945,"high-risk flood/sediment process, three-point tracking"
2023-09-23 08:00,2023-09-23,2023,9,08:00,high,0.8032426679409657,2460.28012749348,21883.479459263108,0.031017282032594906,"high-risk flood/sediment process, three-point tracking"
2023-09-23 14:00,2023-09-23,2023,9,14:00,high,0.8032426679409657,2460.28012749348,21883.479459263108,0.031017282032594906,"high-risk flood/sediment process, three-point tracking"
2023-09-23 20:00,2023-09-23,2023,9,20:00,high,0.8032426679409657,2460.28012749348,21883.479459263108,0.031017282032594906,"high-risk flood/sediment process, three-point tracking"
2023-09-24 08:00,2023-09-24,2023,9,08:00,high,0.7962098671839033,2539.41787072787,22496.580185928262,0.027630071049392413,"high-risk flood/sediment process, three-point tracking"
2023-09-24 14:00,2023-09-24,2023,9,14:00,high,0.7962098671839033,2539.41787072787,22496.580185928262,0.027630071049392413,"high-risk flood/sediment process, three-point tracking"
2023-09-24 20:00,2023-09-24,2023,9,20:00,high,0.7962098671839033,2539.41787072787,22496.580185928262,0.027630071049392413,"high-risk flood/sediment process, three-point tracking"
2023-09-25 08:00,2023-09-25,2023,9,08:00,high,0.7883590070019775,2617.3912556158534,23044.030890041708,0.024042410459625074,"high-risk flood/sediment process, three-point tracking"
2023-09-25 14:00,2023-09-25,2023,9,14:00,high,0.7883590070019775,2617.3912556158534,23044.030890041708,0.024042410459625074,"high-risk flood/sediment process, three-point tracking"
2023-09-25 20:00,2023-09-25,2023,9,20:00,high,0.7883590070019775,2617.3912556158534,23044.030890041708,0.024042410459625074,"high-risk flood/sediment process, three-point tracking"
2023-09-27 08:00,2023-09-27,2023,9,08:00,high,0.7764026017512206,2772.6232703602136,23977.202077197715,0.01876023797395554,"high-risk flood/sediment process, three-point tracking"
2023-09-27 14:00,2023-09-27,2023,9,14:00,high,0.7764026017512206,2772.6232703602136,23977.202077197715,0.01876023797395554,"high-risk flood/sediment process, three-point tracking"
2023-09-27 20:00,2023-09-27,2023,9,20:00,high,0.7764026017512206,2772.6232703602136,23977.202077197715,0.01876023797395554,"high-risk flood/sediment process, three-point tracking"
2023-09-29 08:00,2023-09-29,2023,9,08:00,flood_regular,0.759915491224012,2916.716350509555,24657.53870948351,0.012086524749923555,flood-season regular morning sample
2023-10-01 08:00,2023-10-01,2023,10,08:00,flood_regular,0.5671798616116983,3037.536973508098,24990.672645046747,0.00516458497892458,flood-season regular morning sample
2023-10-03 08:00,2023-10-03,2023,10,08:00,flood_regular,0.5540402257445916,3132.0432566402606,25024.490284970423,0.00042746661213222126,flood-season regular morning sample
2023-10-05 08:00,2023-10-05,2023,10,08:00,flood_regular,0.5647332571899429,3197.243375332308,24854.02560788162,0.004577981607550186,flood-season regular morning sample
2023-10-07 08:00,2023-10-07,2023,10,08:00,flood_regular,0.57566372693779,3229.3194588230213,24468.253288652893,0.00909907549642952,flood-season regular morning sample
2023-10-09 08:00,2023-10-09,2023,10,08:00,flood_regular,0.5813659756071189,3218.8464740850604,23917.516724918678,0.011854370174496864,flood-season regular morning sample
2023-10-11 08:00,2023-10-11,2023,10,08:00,flood_regular,0.5876420938755319,3176.7810025692957,23250.05768388376,0.014979417723273158,flood-season regular morning sample
2023-10-13 08:00,2023-10-13,2023,10,08:00,flood_regular,0.6016127802536676,3098.744054639776,22358.213396193096,0.021257370915970242,flood-season regular morning sample
2023-10-15 08:00,2023-10-15,2023,10,08:00,flood_regular,0.6246650915025866,2975.6499656983356,21076.102781990376,0.0314608590935741,flood-season regular morning sample
2023-10-17 08:00,2023-10-17,2023,10,08:00,flood_regular,0.6300290385932984,2819.7295654296336,19694.377711615827,0.0353723192426596,flood-season regular morning sample
2023-10-19 08:00,2023-10-19,2023,10,08:00,flood_regular,0.6445199517732171,2639.190906529339,18145.30659105353,0.043079922952243166,flood-season regular morning sample
2023-10-21 08:00,2023-10-21,2023,10,08:00,flood_regular,0.6535481603739599,2441.224074699879,16482.091539562585,0.04966417191027972,flood-season regular morning sample
2023-10-23 08:00,2023-10-23,2023,10,08:00,flood_regular,0.6517953939161938,2238.918032422417,14816.396595335538,0.053780480232154204,flood-season regular morning sample
2023-10-25 08:00,2023-10-25,2023,10,08:00,flood_regular,0.6384184901655077,2046.8296124896788,13340.84390978023,0.05209108968794496,flood-season regular morning sample
2023-10-27 08:00,2023-10-27,2023,10,08:00,flood_regular,0.6183012365661876,1872.6385289764264,12062.750096326881,0.049200691158663545,flood-season regular morning sample
2023-10-29 08:00,2023-10-29,2023,10,08:00,flood_regular,0.591257542141907,1723.7557546731211,11033.605373795193,0.0425709237883094,flood-season regular morning sample
2023-10-31 08:00,2023-10-31,2023,10,08:00,flood_regular,0.5557461303745453,1606.9829174976712,10314.896534414916,0.03135413652433705,flood-season regular morning sample
2023-11-01 09:00,2023-11-01,2023,11,09:00,base_regular,0.4216149027198376,1558.2776075706868,10022.074164731393,0.028796206876615216,base-period regular sample
2023-11-08 09:00,2023-11-08,2023,11,09:00,base_regular,0.38351723453457226,1353.6597960209544,8727.738494392233,0.017236106464665113,base-period regular sample
2023-11-15 09:00,2023-11-15,2023,11,09:00,base_regular,0.41893464816921105,1230.858453187025,7211.194817156784,0.0398573299959466,base-period regular sample
2023-11-22 09:00,2023-11-22,2023,11,09:00,base_regular,0.42760112152332086,1081.249554181318,5076.234412992542,0.05609678306502097,base-period regular sample
2023-11-29 09:00,2023-11-29,2023,11,09:00,base_regular,0.3920834055020691,944.3615712288193,3423.470865352209,0.055247189379116435,base-period regular sample
2023-12-01 09:00,2023-12-01,2023,12,09:00,base_regular,0.380201963264446,907.2630194643166,3052.977431295751,0.05626739769283695,base-period regular sample
2023-12-08 09:00,2023-12-08,2023,12,09:00,base_regular,0.3125335752014512,800.6882173458828,2154.625462027064,0.04604639688534906,base-period regular sample
2023-12-15 09:00,2023-12-15,2023,12,09:00,base_regular,0.18939835670663777,751.8468728665649,1812.4119221919905,0.00545677317590787,base-period regular sample
