candidate_id,margin_m,rotation_deg,phase_1,phase_2,baseline_core_count,replacement_count,mirror_count,mirror_delta,zone_choices,minimum_center_distance_m,required_problem_distance_m,configured_safe_distance_m,spacing_constraint_satisfied,maximum_site_radius_m,site_constraint_satisfied,minimum_tower_distance_m,tower_exclusion_satisfied,screen_avg_optical_efficiency,screen_avg_cosine_efficiency,screen_avg_shadow_blocking_efficiency,screen_avg_truncation_efficiency,screen_field_power_mw,screen_unit_area_power_kw_m2,screen_total_area_m2,estimated_full_power_mw,estimated_full_unit_area_power_kw_m2
absolute-m22.70-o7.5,22.7,7.5,per-zone,per-zone,258,124,3034,-134,"{""R4-S02"": {""baseline_core_count"": 18, ""phase_1"": 0.375, ""phase_2"": 0.0, ""replacement_count"": 8, ""rotation_deg"": 7.5}, ""R4-S05"": {""baseline_core_count"": 18, ""phase_1"": 0.375, ""phase_2"": 0.25, ""replacement_count"": 9, ""rotation_deg"": 7.5}, ""R4-S12"": {""baseline_core_count"": 17, ""phase_1"": 0.625, ""phase_2"": 0.5, ""replacement_count"": 8, ""rotation_deg"": 7.5}, ""R5-S02"": {""baseline_core_count"": 26, ""phase_1"": 0.625, ""phase_2"": 0.625, ""replacement_count"": 13, ""rotation_deg"": 7.5}, ""R5-S03"": {""baseline_core_count"": 26, ""phase_1"": 0.75, ""phase_2"": 0.5, ""replacement_count"": 14, ""rotation_deg"": 7.5}, ""R5-S04"": {""baseline_core_count"": 27, ""phase_1"": 0.0, ""phase_2"": 0.625, ""replacement_count"": 13, ""rotation_deg"": 7.5}, ""R5-S05"": {""baseline_core_count"": 26, ""phase_1"": 0.75, ""phase_2"": 0.0, ""replacement_count"": 13, ""rotation_deg"": 7.5}, ""R5-S07"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 12, ""rotation_deg"": 7.5}, ""R5-S09"": {""baseline_core_count"": 25, ""phase_1"": 0.625, ""phase_2"": 0.0, ""replacement_count"": 12, ""rotation_deg"": 7.5}, ""R5-S10"": {""baseline_core_count"": 25, ""phase_1"": 0.25, ""phase_2"": 0.0, ""replacement_count"": 11, ""rotation_deg"": 7.5}, ""R5-S12"": {""baseline_core_count"": 25, ""phase_1"": 0.25, ""phase_2"": 0.0, ""replacement_count"": 11, ""rotation_deg"": 7.5}}",11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.49949447108968514,0.779625952288591,0.7918297489562733,0.9409273966438602,57.70495759233119,0.47919960438563,120419.45999999999,59.457746146198055,0.49375529624695264
absolute-m22.70-o10.0,22.7,10.0,per-zone,per-zone,258,125,3035,-133,"{""R4-S02"": {""baseline_core_count"": 18, ""phase_1"": 0.5, ""phase_2"": 0.375, ""replacement_count"": 9, ""rotation_deg"": 10.0}, ""R4-S05"": {""baseline_core_count"": 18, ""phase_1"": 0.5, ""phase_2"": 0.375, ""replacement_count"": 9, ""rotation_deg"": 10.0}, ""R4-S12"": {""baseline_core_count"": 17, ""phase_1"": 0.0, ""phase_2"": 0.25, ""replacement_count"": 8, ""rotation_deg"": 10.0}, ""R5-S02"": {""baseline_core_count"": 26, ""phase_1"": 0.125, ""phase_2"": 0.375, ""replacement_count"": 12, ""rotation_deg"": 10.0}, ""R5-S03"": {""baseline_core_count"": 26, ""phase_1"": 0.625, ""phase_2"": 0.0, ""replacement_count"": 14, ""rotation_deg"": 10.0}, ""R5-S04"": {""baseline_core_count"": 27, ""phase_1"": 0.375, ""phase_2"": 0.125, ""replacement_count"": 13, ""rotation_deg"": 10.0}, ""R5-S05"": {""baseline_core_count"": 26, ""phase_1"": 0.25, ""phase_2"": 0.0, ""replacement_count"": 13, ""rotation_deg"": 10.0}, ""R5-S07"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.375, ""replacement_count"": 13, ""rotation_deg"": 10.0}, ""R5-S09"": {""baseline_core_count"": 25, ""phase_1"": 0.625, ""phase_2"": 0.75, ""replacement_count"": 12, ""rotation_deg"": 10.0}, ""R5-S10"": {""baseline_core_count"": 25, ""phase_1"": 0.375, ""phase_2"": 0.25, ""replacement_count"": 11, ""rotation_deg"": 10.0}, ""R5-S12"": {""baseline_core_count"": 25, ""phase_1"": 0.125, ""phase_2"": 0.25, ""replacement_count"": 11, ""rotation_deg"": 10.0}}",11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.4993173772371169,0.7796130370730242,0.791706136738056,0.9408053916002844,57.70328334730852,0.4790278143861095,120459.15,59.45607190117537,0.4935787103028319
absolute-m22.70-o12.5,22.7,12.5,per-zone,per-zone,258,122,3032,-136,"{""R4-S02"": {""baseline_core_count"": 18, ""phase_1"": 0.25, ""phase_2"": 0.125, ""replacement_count"": 8, ""rotation_deg"": 12.5}, ""R4-S05"": {""baseline_core_count"": 18, ""phase_1"": 0.25, ""phase_2"": 0.875, ""replacement_count"": 9, ""rotation_deg"": 12.5}, ""R4-S12"": {""baseline_core_count"": 17, ""phase_1"": 0.125, ""phase_2"": 0.5, ""replacement_count"": 8, ""rotation_deg"": 12.5}, ""R5-S02"": {""baseline_core_count"": 26, ""phase_1"": 0.875, ""phase_2"": 0.125, ""replacement_count"": 13, ""rotation_deg"": 12.5}, ""R5-S03"": {""baseline_core_count"": 26, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 13, ""rotation_deg"": 12.5}, ""R5-S04"": {""baseline_core_count"": 27, ""phase_1"": 0.0, ""phase_2"": 0.375, ""replacement_count"": 13, ""rotation_deg"": 12.5}, ""R5-S05"": {""baseline_core_count"": 26, ""phase_1"": 0.0, ""phase_2"": 0.75, ""replacement_count"": 13, ""rotation_deg"": 12.5}, ""R5-S07"": {""baseline_core_count"": 25, ""phase_1"": 0.25, ""phase_2"": 0.75, ""replacement_count"": 12, ""rotation_deg"": 12.5}, ""R5-S09"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.25, ""replacement_count"": 11, ""rotation_deg"": 12.5}, ""R5-S10"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.875, ""replacement_count"": 11, ""rotation_deg"": 12.5}, ""R5-S12"": {""baseline_core_count"": 25, ""phase_1"": 0.375, ""phase_2"": 0.125, ""replacement_count"": 11, ""rotation_deg"": 12.5}}",11.3499999999999,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.49903564316441035,0.7796671441940471,0.7913677715479333,0.940721100564026,57.6137956428774,0.4787581630565428,120340.07999999999,59.36658419674425,0.493323456297721
absolute-m22.70-o15.0,22.7,15.0,per-zone,per-zone,258,126,3036,-132,"{""R4-S02"": {""baseline_core_count"": 18, ""phase_1"": 0.0, ""phase_2"": 0.375, ""replacement_count"": 9, ""rotation_deg"": 15.0}, ""R4-S05"": {""baseline_core_count"": 18, ""phase_1"": 0.0, ""phase_2"": 0.375, ""replacement_count"": 9, ""rotation_deg"": 15.0}, ""R4-S12"": {""baseline_core_count"": 17, ""phase_1"": 0.875, ""phase_2"": 0.0, ""replacement_count"": 9, ""rotation_deg"": 15.0}, ""R5-S02"": {""baseline_core_count"": 26, ""phase_1"": 0.0, ""phase_2"": 0.875, ""replacement_count"": 13, ""rotation_deg"": 15.0}, ""R5-S03"": {""baseline_core_count"": 26, ""phase_1"": 0.625, ""phase_2"": 0.125, ""replacement_count"": 13, ""rotation_deg"": 15.0}, ""R5-S04"": {""baseline_core_count"": 27, ""phase_1"": 0.125, ""phase_2"": 0.375, ""replacement_count"": 14, ""rotation_deg"": 15.0}, ""R5-S05"": {""baseline_core_count"": 26, ""phase_1"": 0.125, ""phase_2"": 0.25, ""replacement_count"": 13, ""rotation_deg"": 15.0}, ""R5-S07"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 12, ""rotation_deg"": 15.0}, ""R5-S09"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.5, ""replacement_count"": 12, ""rotation_deg"": 15.0}, ""R5-S10"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.375, ""replacement_count"": 11, ""rotation_deg"": 15.0}, ""R5-S12"": {""baseline_core_count"": 25, ""phase_1"": 0.125, ""phase_2"": 0.125, ""replacement_count"": 11, ""rotation_deg"": 15.0}}",11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.4994976743344965,0.7796420446800743,0.7918142018006149,0.9409651344331023,57.743936149551104,0.47920740273973683,120498.84,59.49672470341796,0.49375350587124295
absolute-m22.70-o20.0,22.7,20.0,per-zone,per-zone,258,125,3035,-133,"{""R4-S02"": {""baseline_core_count"": 18, ""phase_1"": 0.0, ""phase_2"": 0.25, ""replacement_count"": 9, ""rotation_deg"": 20.0}, ""R4-S05"": {""baseline_core_count"": 18, ""phase_1"": 0.375, ""phase_2"": 0.0, ""replacement_count"": 8, ""rotation_deg"": 20.0}, ""R4-S12"": {""baseline_core_count"": 17, ""phase_1"": 0.5, ""phase_2"": 0.875, ""replacement_count"": 9, ""rotation_deg"": 20.0}, ""R5-S02"": {""baseline_core_count"": 26, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 13, ""rotation_deg"": 20.0}, ""R5-S03"": {""baseline_core_count"": 26, ""phase_1"": 0.875, ""phase_2"": 0.625, ""replacement_count"": 13, ""rotation_deg"": 20.0}, ""R5-S04"": {""baseline_core_count"": 27, ""phase_1"": 0.625, ""phase_2"": 0.0, ""replacement_count"": 14, ""rotation_deg"": 20.0}, ""R5-S05"": {""baseline_core_count"": 26, ""phase_1"": 0.625, ""phase_2"": 0.75, ""replacement_count"": 13, ""rotation_deg"": 20.0}, ""R5-S07"": {""baseline_core_count"": 25, ""phase_1"": 0.75, ""phase_2"": 0.375, ""replacement_count"": 12, ""rotation_deg"": 20.0}, ""R5-S09"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.375, ""replacement_count"": 11, ""rotation_deg"": 20.0}, ""R5-S10"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.25, ""replacement_count"": 11, ""rotation_deg"": 20.0}, ""R5-S12"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.75, ""replacement_count"": 12, ""rotation_deg"": 20.0}}",11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.4994665567280116,0.7796664862871592,0.7919103514552445,0.9408547355612842,57.721206799146124,0.4791766071663806,120459.15,59.47399535301299,0.4937275030831032
absolute-m22.70-o25.0,22.7,25.0,per-zone,per-zone,258,129,3039,-129,"{""R4-S02"": {""baseline_core_count"": 18, ""phase_1"": 0.0, ""phase_2"": 0.125, ""replacement_count"": 9, ""rotation_deg"": 25.0}, ""R4-S05"": {""baseline_core_count"": 18, ""phase_1"": 0.875, ""phase_2"": 0.375, ""replacement_count"": 10, ""rotation_deg"": 25.0}, ""R4-S12"": {""baseline_core_count"": 17, ""phase_1"": 0.125, ""phase_2"": 0.25, ""replacement_count"": 9, ""rotation_deg"": 25.0}, ""R5-S02"": {""baseline_core_count"": 26, ""phase_1"": 0.0, ""phase_2"": 0.125, ""replacement_count"": 13, ""rotation_deg"": 25.0}, ""R5-S03"": {""baseline_core_count"": 26, ""phase_1"": 0.0, ""phase_2"": 0.625, ""replacement_count"": 14, ""rotation_deg"": 25.0}, ""R5-S04"": {""baseline_core_count"": 27, ""phase_1"": 0.75, ""phase_2"": 0.125, ""replacement_count"": 14, ""rotation_deg"": 25.0}, ""R5-S05"": {""baseline_core_count"": 26, ""phase_1"": 0.375, ""phase_2"": 0.125, ""replacement_count"": 14, ""rotation_deg"": 25.0}, ""R5-S07"": {""baseline_core_count"": 25, ""phase_1"": 0.375, ""phase_2"": 0.125, ""replacement_count"": 11, ""rotation_deg"": 25.0}, ""R5-S09"": {""baseline_core_count"": 25, ""phase_1"": 0.625, ""phase_2"": 0.125, ""replacement_count"": 12, ""rotation_deg"": 25.0}, ""R5-S10"": {""baseline_core_count"": 25, ""phase_1"": 0.25, ""phase_2"": 0.25, ""replacement_count"": 11, ""rotation_deg"": 25.0}, ""R5-S12"": {""baseline_core_count"": 25, ""phase_1"": 0.625, ""phase_2"": 0.0, ""replacement_count"": 12, ""rotation_deg"": 25.0}}",11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.49912484473537555,0.7797505610812728,0.7914695760666887,0.9407197376039923,57.758173736073495,0.4788523838298433,120617.90999999999,59.51096228994036,0.493384127530815
absolute-m22.70-o30.0,22.7,30.0,per-zone,per-zone,258,130,3040,-128,"{""R4-S02"": {""baseline_core_count"": 18, ""phase_1"": 0.125, ""phase_2"": 0.75, ""replacement_count"": 9, ""rotation_deg"": 30.0}, ""R4-S05"": {""baseline_core_count"": 18, ""phase_1"": 0.625, ""phase_2"": 0.0, ""replacement_count"": 9, ""rotation_deg"": 30.0}, ""R4-S12"": {""baseline_core_count"": 17, ""phase_1"": 0.75, ""phase_2"": 0.0, ""replacement_count"": 9, ""rotation_deg"": 30.0}, ""R5-S02"": {""baseline_core_count"": 26, ""phase_1"": 0.0, ""phase_2"": 0.375, ""replacement_count"": 13, ""rotation_deg"": 30.0}, ""R5-S03"": {""baseline_core_count"": 26, ""phase_1"": 0.125, ""phase_2"": 0.25, ""replacement_count"": 14, ""rotation_deg"": 30.0}, ""R5-S04"": {""baseline_core_count"": 27, ""phase_1"": 0.875, ""phase_2"": 0.375, ""replacement_count"": 15, ""rotation_deg"": 30.0}, ""R5-S05"": {""baseline_core_count"": 26, ""phase_1"": 0.0, ""phase_2"": 0.375, ""replacement_count"": 13, ""rotation_deg"": 30.0}, ""R5-S07"": {""baseline_core_count"": 25, ""phase_1"": 0.875, ""phase_2"": 0.125, ""replacement_count"": 12, ""rotation_deg"": 30.0}, ""R5-S09"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.625, ""replacement_count"": 12, ""rotation_deg"": 30.0}, ""R5-S10"": {""baseline_core_count"": 25, ""phase_1"": 0.25, ""phase_2"": 0.0, ""replacement_count"": 12, ""rotation_deg"": 30.0}, ""R5-S12"": {""baseline_core_count"": 25, ""phase_1"": 0.125, ""phase_2"": 0.0, ""replacement_count"": 12, ""rotation_deg"": 30.0}}",11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.49882055369114453,0.7796322141109083,0.7910190515350878,0.9408976506786954,57.7411594529014,0.4785538536561427,120657.59999999999,59.49394800676826,0.4930808171782653
prune-5,0.0,0.0,baseline,baseline,5,0,3163,-5,,11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.48651597271056124,0.7793098656391398,0.7718476657182002,0.9423923172441194,58.59745013068718,0.4667651546616152,125539.46999999999,60.350238684554036,0.48072720622887805
prune-10,0.0,0.0,baseline,baseline,10,0,3158,-10,,11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.48679395855567315,0.7791696392439511,0.7724067183871649,0.9423260824859939,58.538661124114896,0.4670351423988324,125341.01999999999,60.29144967798175,0.481019299810882
prune-15,0.0,0.0,baseline,baseline,15,0,3153,-15,,11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.4870590162060274,0.7790260922404256,0.7729477217464847,0.942265301199253,58.478358581571776,0.46729389193119314,125142.56999999999,60.231147135438626,0.4813002252985425
prune-20,0.0,0.0,baseline,baseline,20,0,3148,-20,,11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.4873420500765759,0.7788851039078851,0.7735036795849216,0.9422218171523286,58.41998708477914,0.4675689186876431,124944.12,60.172775638645994,0.48159749845487726
prune-25,0.0,0.0,baseline,baseline,25,0,3143,-25,,11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.4875958710578898,0.7787387493131961,0.774024949623502,0.9421709875893778,58.35813580217516,0.46781692544659187,124745.67,60.11092435604201,0.48186782239449283
prune-30,0.0,0.0,baseline,baseline,30,0,3138,-30,,11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.4878637679344136,0.778644123244502,0.7745329429572977,0.9421185207016151,58.29761349826299,0.4680763930199567,124547.21999999999,60.05040205212985,0.482149678267647
